date,FA893190005.Q,FA543077073.Q,FA103190005.Q,FA113193003.Q,FA313190005.Q,FA223073045.Q,FA713190005.Q,FA763190005.Q,FA753190005.Q,FA743193005.Q,FA473193005.Q,FA513190005.Q,FA543190005.Q,FA403190005.Q,FA613190005.Q,FA643193005.Q,FA663190005.Q,FA733193005.Q,FA503190005.Q,FA263190005.Q,FA893090005.Q,FA153090005.Q,FA103090005.Q,FA113090005.Q,FA213093003.Q,FA313090005.Q,FA713090005.Q,FA763090005.Q,FA753093005.Q,FA743093005.Q,FA473090005.Q,FA513090005.Q,FA543090005.Q,FA573090005.Q,FA343073005.Q,FA223090005.Q,FA633093005.Q,FA653093005.Q,FA563093003.Q,FA403093005.Q,FA673090543.Q,FA613090005.Q,FA643090005.Q,FA663090005.Q,FA733090005.Q,FA503094505.Q,FA903090005.Q
1962:Q2,20784.00,152.00,-1125.00,0.00,10044.00,2557.00,960.00,3224.00,164.00,4.00,40.00,628.00,1024.00,584.00,2184.00,0.00,-12.00,0.00,-248.00,604.00,26284.00,572.00,2149.00,96.00,-216.00,612.00,716.00,9152.00,-44.00,16.00,-60.00,0.00,240.00,-3078.00,10896.00,2557.00,0.00,0.00,0.00,696.00,0.00,2052.00,0.00,-72.00,0.00,0.00,-5500.00
1962:Q3,16106.00,156.00,1581.00,0.00,12132.00,2657.00,-556.00,-2912.00,256.00,4.00,28.00,660.00,932.00,-1176.00,2028.00,0.00,-56.00,0.00,72.00,300.00,13522.00,572.00,5859.00,168.00,-164.00,256.00,-16.00,-4628.00,-12.00,24.00,-32.00,0.00,236.00,-1658.00,11560.00,2657.00,0.00,0.00,0.00,-52.00,0.00,-1212.00,0.00,-36.00,0.00,0.00,2584.00
1962:Q4,30782.00,164.00,-1491.00,0.00,10816.00,3245.00,3888.00,9780.00,-140.00,8.00,8.00,808.00,1828.00,1196.00,244.00,0.00,-12.00,0.00,68.00,372.00,22984.00,628.00,859.00,196.00,-156.00,380.00,-322.00,7604.00,660.00,56.00,20.00,0.00,276.00,-2702.00,11552.00,3245.00,0.00,0.00,0.00,-876.00,0.00,1516.00,0.00,48.00,0.00,0.00,7798.00
1963:Q1,7389.00,176.00,4362.00,0.00,11572.00,2783.00,-4888.00,-8668.00,228.00,4.00,4.00,1016.00,124.00,620.00,-228.00,0.00,-20.00,0.00,104.00,200.00,-6514.00,620.00,-7739.00,316.00,96.00,208.00,-82.00,-12324.00,-500.00,44.00,16.00,0.00,308.00,-1244.00,11316.00,2783.00,0.00,0.00,0.00,228.00,0.00,-556.00,0.00,-4.00,0.00,0.00,13903.00
1963:Q2,25763.00,188.00,-1664.00,0.00,10836.00,2119.00,672.00,6628.00,-8.00,4.00,-28.00,1268.00,1324.00,120.00,3340.00,0.00,8.00,0.00,-108.00,1064.00,34088.00,648.00,5489.00,400.00,-100.00,1100.00,16.00,11940.00,-104.00,44.00,-104.00,0.00,340.00,-1824.00,11272.00,2119.00,0.00,0.00,0.00,804.00,0.00,2108.00,0.00,-60.00,0.00,0.00,-8325.00
1963:Q3,21013.00,192.00,2034.00,0.00,11488.00,2895.00,-56.00,1320.00,60.00,8.00,-16.00,1200.00,704.00,-1464.00,2544.00,0.00,-12.00,0.00,-8.00,124.00,17606.00,624.00,6763.00,472.00,-12.00,72.00,-180.00,-3340.00,80.00,60.00,-36.00,0.00,348.00,-1192.00,11964.00,2895.00,0.00,0.00,0.00,8.00,0.00,-880.00,0.00,-40.00,0.00,0.00,3407.00
1963:Q4,31365.00,188.00,-1038.00,0.00,11584.00,3039.00,3912.00,9980.00,-144.00,12.00,-28.00,812.00,708.00,636.00,968.00,0.00,8.00,0.00,80.00,648.00,28094.00,640.00,899.00,284.00,-196.00,436.00,68.00,9468.00,564.00,64.00,52.00,0.00,332.00,-804.00,12084.00,3039.00,0.00,0.00,0.00,-1140.00,0.00,2356.00,0.00,-52.00,0.00,0.00,3271.00
1964:Q1,1876.00,180.00,4364.00,0.00,11688.00,1980.00,-4848.00,-10880.00,-184.00,-8.00,-60.00,1180.00,436.00,-540.00,-1048.00,0.00,-48.00,0.00,-64.00,-272.00,-5406.00,844.00,-9687.00,396.00,-168.00,-328.00,508.00,-10000.00,36.00,92.00,52.00,0.00,316.00,-671.00,11808.00,1980.00,0.00,0.00,0.00,316.00,0.00,-940.00,0.00,40.00,0.00,0.00,7282.00
1964:Q2,24531.00,172.00,-2705.00,0.00,11924.00,2016.00,584.00,7336.00,-484.00,-12.00,-68.00,1196.00,1148.00,1056.00,2288.00,0.00,-4.00,0.00,176.00,-92.00,28853.00,888.00,5312.00,404.00,-28.00,-88.00,-572.00,5512.00,360.00,108.00,-176.00,0.00,300.00,-255.00,12336.00,2016.00,0.00,0.00,0.00,752.00,0.00,2028.00,0.00,-44.00,0.00,0.00,-4322.00
1964:Q3,17868.00,180.00,1488.00,0.00,12424.00,3088.00,892.00,-1452.00,-636.00,8.00,-52.00,1284.00,616.00,-1072.00,1520.00,0.00,-44.00,0.00,-288.00,-88.00,26886.00,1008.00,5671.00,500.00,56.00,-264.00,506.00,4588.00,28.00,100.00,-40.00,0.00,308.00,841.00,12340.00,3088.00,0.00,0.00,0.00,-72.00,0.00,-1752.00,0.00,-20.00,0.00,0.00,-9018.00
1964:Q4,37820.00,212.00,336.00,0.00,12040.00,3648.00,6216.00,9684.00,-852.00,-8.00,-56.00,1444.00,900.00,1128.00,92.00,0.00,1984.00,0.00,76.00,976.00,26759.00,1200.00,3080.00,440.00,64.00,944.00,-282.00,3052.00,560.00,92.00,72.00,0.00,360.00,-287.00,12952.00,3648.00,0.00,0.00,0.00,-948.00,0.00,1888.00,0.00,-76.00,0.00,0.00,11061.00
1965:Q1,8881.00,232.00,2874.00,0.00,12760.00,1891.00,-5000.00,-5948.00,-460.00,-12.00,-52.00,1448.00,1064.00,-228.00,460.00,0.00,-4.00,0.00,420.00,-564.00,-5135.00,1272.00,-10528.00,424.00,-156.00,-564.00,624.00,-12968.00,1212.00,16.00,64.00,0.00,400.00,634.00,12552.00,1891.00,0.00,0.00,0.00,320.00,0.00,-292.00,0.00,-36.00,0.00,0.00,14016.00
1965:Q2,25172.00,252.00,-3235.00,0.00,13416.00,2719.00,-492.00,8016.00,536.00,-24.00,-56.00,1520.00,1624.00,472.00,-56.00,0.00,32.00,0.00,72.00,376.00,41311.00,1372.00,7578.00,464.00,48.00,356.00,8.00,11028.00,1232.00,-32.00,-164.00,0.00,448.00,1250.00,12768.00,2719.00,0.00,0.00,0.00,1036.00,0.00,1392.00,0.00,-192.00,0.00,0.00,-16139.00
1965:Q3,22675.00,272.00,1696.00,0.00,12912.00,3811.00,1044.00,-1564.00,1260.00,-16.00,-44.00,1580.00,1036.00,-1136.00,1232.00,0.00,4.00,0.00,132.00,456.00,25195.00,1440.00,4220.00,460.00,148.00,436.00,946.00,696.00,-2192.00,-28.00,-108.00,0.00,464.00,2566.00,13256.00,3811.00,0.00,0.00,0.00,-220.00,0.00,-972.00,0.00,272.00,0.00,0.00,-2520.00
1965:Q4,36158.00,300.00,2299.00,0.00,13524.00,3883.00,3272.00,11504.00,-52.00,-24.00,-52.00,1636.00,992.00,1268.00,-2464.00,0.00,40.00,0.00,236.00,-204.00,51694.00,1424.00,26001.00,464.00,-48.00,-204.00,-572.00,2588.00,-120.00,56.00,120.00,0.00,476.00,2622.00,14276.00,3883.00,0.00,0.00,0.00,-916.00,0.00,1656.00,0.00,-12.00,0.00,0.00,-15536.00
1966:Q1,7071.00,328.00,1420.00,0.00,13264.00,2095.00,-5708.00,-3180.00,616.00,16.00,-40.00,1696.00,-408.00,20.00,-2596.00,0.00,-76.00,0.00,-12.00,-364.00,1889.00,1452.00,-7047.00,512.00,8.00,-156.00,-568.00,-9868.00,88.00,76.00,88.00,0.00,-188.00,2201.00,13812.00,2095.00,0.00,0.00,0.00,372.00,0.00,-780.00,0.00,-208.00,0.00,0.00,5182.00
1966:Q2,26661.00,360.00,-4198.00,0.00,13348.00,3215.00,152.00,11892.00,116.00,36.00,-32.00,1760.00,2324.00,400.00,-3372.00,0.00,-60.00,0.00,360.00,360.00,48751.00,1076.00,5925.00,552.00,260.00,512.00,734.00,15008.00,1572.00,116.00,-164.00,0.00,-80.00,5237.00,14112.00,3215.00,0.00,0.00,0.00,744.00,0.00,144.00,0.00,-212.00,0.00,0.00,-22090.00
1966:Q3,22844.00,372.00,1425.00,0.00,15200.00,2119.00,1936.00,-1520.00,-64.00,36.00,-24.00,1816.00,2444.00,-976.00,-1244.00,0.00,-68.00,0.00,840.00,552.00,23472.00,1356.00,3092.00,592.00,12.00,568.00,-60.00,-1128.00,-220.00,128.00,-180.00,0.00,-100.00,5645.00,14804.00,2119.00,0.00,0.00,0.00,40.00,0.00,-2636.00,0.00,-560.00,0.00,0.00,-628.00
1966:Q4,17693.00,364.00,4310.00,0.00,14836.00,3483.00,4084.00,-6980.00,-340.00,24.00,-44.00,1868.00,608.00,1212.00,-5668.00,0.00,-72.00,0.00,-104.00,112.00,13240.00,1492.00,-8694.00,552.00,300.00,112.00,594.00,-4168.00,-868.00,128.00,180.00,0.00,1216.00,4373.00,15364.00,3483.00,0.00,0.00,0.00,-1520.00,0.00,652.00,0.00,44.00,0.00,0.00,4453.00
1967:Q1,9444.00,308.00,-783.00,0.00,15912.00,3759.00,-6388.00,-3936.00,-672.00,40.00,-12.00,1988.00,624.00,1948.00,-1564.00,0.00,-8.00,0.00,-140.00,-1632.00,7627.00,1572.00,-13047.00,612.00,20.00,-1632.00,-402.00,-5380.00,-1832.00,100.00,84.00,-52.00,2860.00,5413.00,15272.00,3759.00,0.00,0.00,0.00,200.00,0.00,-588.00,0.00,668.00,0.00,0.00,1817.00
1967:Q2,38928.00,284.00,-5183.00,0.00,17056.00,3319.00,156.00,15356.00,-32.00,48.00,-12.00,2072.00,2520.00,1840.00,580.00,0.00,-24.00,0.00,272.00,676.00,57444.00,1620.00,5832.00,680.00,164.00,576.00,432.00,18820.00,1072.00,108.00,-112.00,0.00,148.00,6581.00,15364.00,3319.00,0.00,0.00,0.00,960.00,0.00,1872.00,0.00,8.00,0.00,0.00,-18516.00
1967:Q3,17477.00,276.00,3170.00,0.00,15984.00,3647.00,2784.00,-8444.00,256.00,56.00,-4.00,2148.00,1992.00,-2380.00,-2024.00,0.00,-32.00,0.00,-100.00,148.00,27951.00,1544.00,6095.00,648.00,-120.00,160.00,604.00,-3800.00,-1048.00,96.00,-300.00,0.00,112.00,5453.00,16236.00,3647.00,0.00,0.00,0.00,108.00,0.00,-1784.00,0.00,300.00,0.00,0.00,-10474.00
1967:Q4,38384.00,284.00,15737.00,0.00,14116.00,3183.00,3796.00,184.00,412.00,48.00,-20.00,2096.00,2016.00,728.00,-5088.00,0.00,-36.00,0.00,188.00,740.00,42726.00,1636.00,11956.00,656.00,-64.00,740.00,318.00,1048.00,-472.00,80.00,236.00,0.00,280.00,6393.00,15940.00,3183.00,0.00,0.00,0.00,-1104.00,0.00,1968.00,0.00,-68.00,0.00,0.00,-4342.00
1968:Q1,13892.00,336.00,-9890.00,0.00,17948.00,4606.00,-6096.00,216.00,20.00,24.00,-36.00,2288.00,836.00,-244.00,2108.00,0.00,-72.00,0.00,2216.00,-368.00,9396.00,1836.00,-10682.00,704.00,76.00,-360.00,-566.00,-8424.00,684.00,128.00,96.00,0.00,456.00,5702.00,16336.00,4606.00,0.00,0.00,0.00,424.00,0.00,-1084.00,-4.00,-532.00,0.00,0.00,4496.00
1968:Q2,47177.00,360.00,-4053.00,0.00,16864.00,4126.00,236.00,24728.00,-804.00,28.00,-40.00,2324.00,1676.00,1052.00,1228.00,0.00,-84.00,0.00,-1052.00,588.00,65968.00,1880.00,8494.00,812.00,-28.00,624.00,-1602.00,23372.00,1176.00,4.00,-108.00,0.00,564.00,7574.00,16160.00,4126.00,0.00,0.00,0.00,956.00,0.00,1244.00,4.00,716.00,0.00,0.00,-18791.00
1968:Q3,24283.00,368.00,4737.00,0.00,18232.00,4730.00,3024.00,-12380.00,4.00,24.00,-12.00,2484.00,1228.00,-1764.00,3380.00,0.00,-68.00,0.00,232.00,64.00,23548.00,1944.00,2132.00,780.00,-256.00,-588.00,224.00,-5760.00,-3644.00,108.00,-372.00,0.00,628.00,7998.00,17580.00,4730.00,0.00,0.00,0.00,-588.00,0.00,-1444.00,-4.00,80.00,0.00,0.00,735.00
1968:Q4,42517.00,356.00,9067.00,0.00,17828.00,3962.00,4304.00,7256.00,-1004.00,20.00,-24.00,2768.00,1976.00,20.00,-3356.00,0.00,-36.00,0.00,-596.00,-24.00,52102.00,2040.00,15324.00,1056.00,-132.00,-616.00,2362.00,-7108.00,3980.00,336.00,276.00,0.00,668.00,9102.00,17904.00,3962.00,0.00,0.00,0.00,-740.00,0.00,3636.00,4.00,48.00,0.00,0.00,-9585.00
1969:Q1,33592.00,352.00,-386.00,0.00,17460.00,5558.00,-7660.00,10984.00,-5344.00,-84.00,-36.00,3368.00,848.00,108.00,1664.00,0.00,-40.00,6200.00,1432.00,-832.00,23663.00,2432.00,-9903.00,984.00,-172.00,-832.00,-324.00,-12780.00,992.00,728.00,96.00,0.00,836.00,11520.00,17032.00,5558.00,0.00,0.00,0.00,528.00,0.00,1696.00,0.00,-288.00,5560.00,0.00,9929.00
1969:Q2,59298.00,352.00,-3368.00,0.00,17296.00,4642.00,1008.00,20688.00,-444.00,-124.00,-24.00,3332.00,2128.00,416.00,6388.00,0.00,-100.00,6060.00,436.00,612.00,90766.00,2176.00,10553.00,1148.00,-88.00,612.00,-752.00,29172.00,-1012.00,1200.00,-76.00,0.00,848.00,14043.00,18400.00,4642.00,0.00,0.00,0.00,1432.00,0.00,3672.00,0.00,-176.00,4972.00,0.00,-31468.00
1969:Q3,48043.00,360.00,5289.00,0.00,18896.00,4026.00,2928.00,5048.00,-600.00,24.00,0.00,2772.00,1100.00,-644.00,1168.00,0.00,-88.00,6520.00,808.00,436.00,22006.00,1564.00,5089.00,1104.00,-52.00,436.00,1684.00,-23272.00,-208.00,1088.00,-424.00,0.00,652.00,12823.00,18588.00,4026.00,0.00,0.00,0.00,-112.00,0.00,-3676.00,0.00,-400.00,3096.00,0.00,26037.00
1969:Q4,26742.00,480.00,10004.00,0.00,20412.00,5990.00,5096.00,-20044.00,5932.00,24.00,-12.00,3908.00,1768.00,1572.00,-6984.00,0.00,-108.00,-1036.00,-424.00,164.00,60658.00,2812.00,14138.00,1088.00,-128.00,164.00,136.00,-1724.00,-2880.00,384.00,280.00,0.00,944.00,11838.00,21480.00,5990.00,0.00,0.00,0.00,-424.00,0.00,1256.00,0.00,-64.00,5368.00,0.00,-33916.00
1970:Q1,36196.00,416.00,-22810.00,30492.00,19880.00,5450.00,-5452.00,-3028.00,-9028.00,68.00,16.00,3388.00,756.00,48.00,9716.00,0.00,-36.00,5336.00,800.00,184.00,72864.00,2576.00,-1336.00,1136.00,-4.00,184.00,-906.00,18048.00,2592.00,452.00,160.00,0.00,792.00,12856.00,20308.00,5450.00,0.00,0.00,0.00,764.00,0.00,3812.00,0.00,-264.00,6244.00,0.00,-36668.00
1970:Q2,18239.00,428.00,-5311.00,560.00,23824.00,4746.00,-2796.00,-17040.00,1272.00,100.00,16.00,3404.00,2248.00,1904.00,-212.00,0.00,-32.00,8256.00,-3476.00,348.00,70290.00,2772.00,4946.00,1180.00,8.00,348.00,-538.00,10100.00,-2512.00,260.00,136.00,0.00,776.00,13320.00,23336.00,4746.00,0.00,0.00,0.00,1460.00,0.00,2904.00,-4.00,-868.00,7920.00,0.00,-52051.00
1970:Q3,39404.00,436.00,4146.00,1368.00,24548.00,5550.00,204.00,-4908.00,-1764.00,100.00,28.00,3424.00,1156.00,444.00,-1760.00,0.00,4.00,2536.00,3876.00,16.00,49407.00,2808.00,7073.00,1120.00,-116.00,16.00,552.00,3052.00,-2156.00,152.00,-364.00,0.00,768.00,8824.00,23548.00,5550.00,0.00,0.00,0.00,-892.00,0.00,-3860.00,4.00,1024.00,2304.00,0.00,-10003.00
1970:Q4,92239.00,440.00,-5143.00,1904.00,25684.00,5806.00,10016.00,42112.00,2184.00,76.00,20.00,3456.00,1612.00,4724.00,-10536.00,0.00,-32.00,11412.00,-1944.00,448.00,33130.00,2692.00,8450.00,1136.00,-48.00,448.00,-1278.00,-28564.00,-3388.00,160.00,-88.00,0.00,768.00,6968.00,24588.00,5806.00,0.00,0.00,0.00,1736.00,0.00,1676.00,0.00,472.00,11596.00,0.00,59109.00
1971:Q1,48494.00,352.00,7695.00,3016.00,24988.00,6003.00,-6284.00,-5356.00,-3900.00,48.00,-48.00,3444.00,1240.00,4140.00,16128.00,0.00,-80.00,-1988.00,-724.00,-180.00,91991.00,2636.00,2975.00,5240.00,-44.00,-180.00,254.00,34444.00,2380.00,-704.00,128.00,0.00,848.00,9603.00,23720.00,6003.00,0.00,0.00,0.00,236.00,0.00,3620.00,244.00,764.00,-176.00,0.00,-43497.00
1971:Q2,23323.00,304.00,-6264.00,1616.00,28396.00,6839.00,-4708.00,-7412.00,-4044.00,108.00,-64.00,3344.00,2300.00,-5444.00,3896.00,0.00,-76.00,5140.00,-488.00,-120.00,66134.00,2500.00,780.00,5284.00,196.00,-120.00,224.00,5284.00,-1092.00,-652.00,100.00,0.00,896.00,9171.00,26868.00,6839.00,0.00,0.00,0.00,1752.00,0.00,4008.00,-176.00,-204.00,4476.00,0.00,-42811.00
1971:Q3,69664.00,296.00,4041.00,2740.00,24904.00,7923.00,-1316.00,10392.00,2192.00,216.00,-60.00,3520.00,1564.00,-1076.00,6288.00,0.00,-112.00,8056.00,-276.00,372.00,84202.00,2496.00,17932.00,5288.00,280.00,372.00,-216.00,7356.00,1056.00,932.00,-400.00,0.00,892.00,7783.00,25840.00,7923.00,0.00,0.00,0.00,432.00,0.00,-3320.00,348.00,24.00,9184.00,0.00,-14538.00
1971:Q4,86941.00,320.00,-5430.00,4208.00,28056.00,9063.00,11552.00,34652.00,1328.00,-16.00,-80.00,3972.00,2232.00,184.00,-7064.00,0.00,-88.00,2764.00,1100.00,188.00,44678.00,2600.00,18840.00,5504.00,-68.00,188.00,280.00,-30572.00,164.00,708.00,-76.00,0.00,836.00,5687.00,26604.00,9063.00,0.00,0.00,0.00,-1808.00,0.00,2504.00,252.00,80.00,3892.00,0.00,42263.00
1972:Q1,76719.00,480.00,6060.00,3680.00,25676.00,9163.00,-8556.00,9776.00,9772.00,160.00,-64.00,4416.00,1988.00,1944.00,9908.00,264.00,620.00,1512.00,176.00,-256.00,84452.00,2764.00,-1489.00,5492.00,100.00,-256.00,-530.00,28316.00,2168.00,-700.00,-24.00,0.00,932.00,7328.00,26112.00,9163.00,0.00,0.00,0.00,240.00,0.00,-1780.00,1872.00,464.00,4280.00,0.00,-7733.00
1972:Q2,62911.00,580.00,-5332.00,1140.00,31664.00,8483.00,1604.00,2724.00,4264.00,216.00,-64.00,4864.00,3964.00,-720.00,5240.00,536.00,648.00,3376.00,-496.00,220.00,88607.00,2828.00,11901.00,6508.00,8.00,220.00,-132.00,9104.00,240.00,-572.00,216.00,0.00,976.00,5087.00,31240.00,8483.00,0.00,0.00,0.00,1652.00,0.00,3212.00,1112.00,-68.00,6592.00,0.00,-25696.00
1972:Q3,72933.00,592.00,526.00,2012.00,23820.00,7719.00,9268.00,8880.00,-852.00,188.00,-112.00,5040.00,2572.00,188.00,2620.00,372.00,696.00,8792.00,476.00,136.00,84833.00,2952.00,21047.00,6416.00,-180.00,136.00,520.00,6524.00,136.00,296.00,-480.00,0.00,976.00,3503.00,25000.00,7719.00,0.00,0.00,0.00,-328.00,0.00,-3008.00,1004.00,8.00,12592.00,0.00,-11900.00
1972:Q4,88959.00,508.00,-4428.00,3904.00,27756.00,6523.00,-2272.00,40308.00,2252.00,4.00,-36.00,4956.00,1688.00,204.00,-4000.00,64.00,1012.00,10868.00,-672.00,320.00,116182.00,3144.00,69045.00,6496.00,-336.00,320.00,908.00,-25376.00,3252.00,1016.00,8.00,0.00,928.00,6838.00,26444.00,6523.00,0.00,0.00,0.00,-2840.00,0.00,6928.00,520.00,140.00,12224.00,0.00,-27223.00
1973:Q1,83695.00,444.00,8036.00,3872.00,28304.00,5951.00,-7108.00,5140.00,-388.00,12.00,60.00,4780.00,2800.00,2704.00,7436.00,148.00,-320.00,15452.00,1892.00,4480.00,89611.00,3016.00,-6768.00,8604.00,8.00,480.00,-792.00,27780.00,-36.00,472.00,-64.00,0.00,884.00,5512.00,27372.00,5951.00,0.00,0.00,0.00,1256.00,0.00,-2888.00,1880.00,-720.00,17664.00,0.00,-5916.00
1973:Q2,70722.00,392.00,-7565.00,532.00,32756.00,7031.00,664.00,12612.00,848.00,12.00,52.00,4748.00,3056.00,-280.00,4764.00,4.00,-228.00,10300.00,620.00,404.00,96182.00,3080.00,9596.00,3480.00,28.00,404.00,732.00,11168.00,120.00,-200.00,188.00,0.00,852.00,9471.00,32540.00,7031.00,0.00,0.00,0.00,1848.00,0.00,4308.00,-1024.00,-412.00,12972.00,0.00,-25460.00
1973:Q3,92501.00,372.00,1178.00,2508.00,24428.00,8287.00,10048.00,4216.00,-12.00,496.00,16.00,4760.00,1516.00,2176.00,1644.00,44.00,-188.00,24012.00,712.00,6288.00,87543.00,3084.00,23778.00,3220.00,80.00,288.00,-580.00,-6728.00,824.00,144.00,-460.00,0.00,836.00,8134.00,27752.00,8287.00,0.00,0.00,0.00,2020.00,0.00,-4992.00,-2508.00,344.00,24020.00,0.00,4958.00
1973:Q4,72719.00,392.00,-5408.00,6236.00,29740.00,9591.00,1496.00,14456.00,1464.00,496.00,128.00,4812.00,2088.00,4016.00,2256.00,264.00,-84.00,-724.00,-1232.00,2732.00,81521.00,3056.00,29908.00,2344.00,-228.00,2732.00,1428.00,-17076.00,-548.00,-104.00,80.00,0.00,856.00,13746.00,29016.00,9591.00,0.00,0.00,0.00,-1176.00,0.00,9272.00,-908.00,-516.00,48.00,0.00,-8802.00
1974:Q1,83593.00,616.00,7595.00,4308.00,28960.00,9618.00,-11988.00,16768.00,-1612.00,-480.00,308.00,4876.00,1776.00,568.00,9224.00,776.00,-392.00,9216.00,344.00,3112.00,81844.00,2956.00,-2371.00,1608.00,-240.00,1112.00,-1422.00,14856.00,-264.00,224.00,-104.00,0.00,1164.00,14979.00,29128.00,9618.00,0.00,0.00,0.00,-1004.00,0.00,-604.00,-1032.00,44.00,13196.00,0.00,1749.00
1974:Q2,36744.00,740.00,-4306.00,3432.00,25552.00,8566.00,3260.00,-15048.00,484.00,-488.00,320.00,4964.00,3576.00,260.00,-2768.00,5560.00,-396.00,4376.00,456.00,-1796.00,63361.00,2900.00,-515.00,1272.00,104.00,-1796.00,770.00,-3872.00,-84.00,-188.00,160.00,0.00,1308.00,16668.00,29200.00,8566.00,-68.00,0.00,0.00,-948.00,0.00,1288.00,1492.00,-872.00,7976.00,0.00,-26617.00
1974:Q3,55421.00,772.00,9751.00,6412.00,24620.00,10134.00,7048.00,8900.00,-1280.00,-216.00,296.00,4936.00,2492.00,76.00,-3016.00,-264.00,-352.00,-15924.00,-716.00,1752.00,50598.00,2904.00,27928.00,704.00,128.00,-248.00,252.00,-10212.00,-584.00,-568.00,-396.00,0.00,1400.00,10740.00,27164.00,10134.00,-124.00,0.00,0.00,1008.00,0.00,-8688.00,-1260.00,-2836.00,-6848.00,0.00,4823.00
1974:Q4,16365.00,712.00,-3333.00,8160.00,37832.00,10882.00,916.00,-34660.00,-128.00,456.00,388.00,4800.00,3632.00,612.00,-19828.00,-364.00,-244.00,6760.00,-1144.00,916.00,14508.00,2964.00,-12903.00,668.00,-208.00,916.00,7650.00,-33388.00,-1536.00,-332.00,72.00,0.00,1436.00,7187.00,31500.00,10882.00,-168.00,0.00,0.00,-6320.00,0.00,-1044.00,-716.00,784.00,7064.00,0.00,1857.00
1975:Q1,107697.00,688.00,31673.00,3124.00,28120.00,10548.00,-13180.00,16608.00,5276.00,12.00,-72.00,5544.00,2096.00,2792.00,9112.00,592.00,-2144.00,3872.00,544.00,2492.00,59286.00,3484.00,-29026.00,840.00,-60.00,492.00,-264.00,34828.00,504.00,664.00,-212.00,0.00,1568.00,-972.00,29628.00,10548.00,-224.00,0.00,0.00,-452.00,0.00,-4992.00,3188.00,1644.00,8100.00,0.00,48411.00
1975:Q2,88006.00,692.00,34530.00,4.00,26908.00,9960.00,5604.00,272.00,648.00,4.00,-116.00,5528.00,3616.00,2996.00,-13320.00,-2172.00,-2004.00,15140.00,-788.00,504.00,9847.00,3488.00,-37287.00,444.00,-60.00,504.00,-596.00,-8432.00,2168.00,724.00,40.00,0.00,1780.00,2762.00,26336.00,9960.00,68.00,0.00,0.00,3564.00,0.00,-9040.00,-2260.00,912.00,14772.00,0.00,78159.00
1975:Q3,138024.00,660.00,22756.00,1580.00,23236.00,12640.00,760.00,41216.00,1468.00,260.00,-160.00,6200.00,2812.00,-2600.00,18980.00,-3904.00,-1556.00,14132.00,-1076.00,620.00,100888.00,4032.00,2901.00,740.00,-8.00,620.00,-954.00,41648.00,-1872.00,456.00,-360.00,0.00,1696.00,3673.00,24696.00,12640.00,24.00,0.00,0.00,3628.00,0.00,-6036.00,-1300.00,-1064.00,15728.00,0.00,37136.00
1975:Q4,81683.00,592.00,5391.00,7412.00,33856.00,8708.00,5816.00,12104.00,-580.00,264.00,-4.00,7564.00,4028.00,3668.00,-4732.00,-1472.00,-1596.00,568.00,1060.00,-964.00,-6216.00,5012.00,-51695.00,2228.00,-160.00,1036.00,1526.00,-28416.00,276.00,488.00,72.00,0.00,1324.00,5021.00,34296.00,8708.00,188.00,0.00,0.00,-2888.00,0.00,3432.00,-204.00,384.00,13156.00,0.00,87899.00
1976:Q1,148952.00,632.00,47472.00,-1164.00,33824.00,9820.00,-14308.00,27204.00,708.00,152.00,-20.00,8968.00,2876.00,2136.00,8972.00,1364.00,12612.00,8108.00,-1232.00,828.00,96866.00,5364.00,-10011.00,3412.00,-164.00,828.00,650.00,40620.00,-700.00,-580.00,-312.00,0.00,1436.00,3107.00,32100.00,9820.00,-32.00,0.00,0.00,-1092.00,0.00,-2292.00,-164.00,14224.00,652.00,0.00,52086.00
1976:Q2,73675.00,572.00,6979.00,496.00,24976.00,2104.00,6980.00,4276.00,-2628.00,164.00,-8.00,10412.00,4972.00,-1992.00,6336.00,-732.00,1092.00,8876.00,-456.00,1256.00,102000.00,5976.00,56369.00,4680.00,412.00,856.00,500.00,-6420.00,-1252.00,-488.00,-64.00,0.00,1308.00,3683.00,23020.00,2104.00,76.00,0.00,0.00,420.00,0.00,2680.00,-80.00,200.00,8020.00,0.00,-28325.00
1976:Q3,116416.00,604.00,37284.00,1832.00,21332.00,9016.00,-1728.00,22048.00,100.00,-248.00,4.00,11012.00,3544.00,2740.00,5324.00,-960.00,-1048.00,5256.00,-608.00,912.00,107881.00,6220.00,34470.00,5152.00,204.00,1312.00,-1296.00,4564.00,784.00,444.00,-220.00,0.00,1312.00,23199.00,23500.00,9016.00,156.00,0.00,0.00,1032.00,0.00,-9020.00,-160.00,-392.00,7604.00,0.00,8535.00
1976:Q4,56538.00,716.00,-9950.00,3820.00,39368.00,13084.00,9284.00,-25264.00,-204.00,-220.00,12.00,10768.00,3272.00,4996.00,-5116.00,620.00,-2408.00,9816.00,2664.00,1280.00,-10087.00,6088.00,-64028.00,5384.00,-96.00,880.00,-902.00,-44216.00,-704.00,244.00,84.00,0.00,1428.00,23227.00,37124.00,13084.00,-120.00,0.00,0.00,-2252.00,0.00,5740.00,-120.00,-1168.00,10236.00,0.00,66625.00
