date,FL313092803.Q,FL313092803.Q,FL713164003.Q,FL713164003.Q,FL403192405.Q,FL103092405.Q,FL113092405.Q,FL313092403.Q,FL763092405.Q,FL473092403.Q,FL513092403.Q,FL543092473.Q,FL613092403.Q,FL643092473.Q,FL763194735.Q,FL513194733.Q,FL543194733.Q,FL613194733.Q,FL663194735.Q,FL263194735.Q,FL733094703.Q,FL103094105.Q,FL103094105.Q,FL753194503.Q,FL663194505.Q,FL503094505.Q,FL503194305.Q,FL153094305.Q,FL313094303.Q
1973:Q3,2716.00,2716.00,829.00,829.00,3213.00,49.00,1075.00,0.00,2089.00,0.00,0.00,0.00,0.00,0.00,21500.00,0.00,0.00,3559.00,3000.00,2500.00,30559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973:Q4,2820.00,2820.00,844.00,844.00,3276.00,51.00,1103.00,0.00,2122.00,0.00,0.00,0.00,0.00,0.00,22500.00,0.00,0.00,3584.00,3250.00,2500.00,31834.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q1,2917.00,2917.00,872.00,872.00,3484.00,52.00,1126.00,0.00,2306.00,0.00,0.00,0.00,0.00,0.00,24000.00,0.00,0.00,3514.00,4000.00,3000.00,34514.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q2,3059.00,3059.00,878.00,878.00,3701.00,56.00,1232.00,0.00,2413.00,0.00,0.00,0.00,0.00,0.00,26000.00,0.00,0.00,3292.00,4250.00,3000.00,36542.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q3,3141.00,3141.00,886.00,886.00,3883.00,60.00,1280.00,0.00,2543.00,0.00,0.00,0.00,0.00,0.00,27500.00,0.00,0.00,3133.00,5000.00,3500.00,39133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q4,3357.00,3357.00,897.00,897.00,4018.00,65.00,1329.00,0.00,2624.00,0.00,0.00,0.00,0.00,0.00,28500.00,0.00,0.00,3251.00,5250.00,3500.00,40501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q1,3509.00,3509.00,902.00,902.00,4113.00,67.00,1369.00,0.00,2677.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,3590.00,6000.00,4000.00,43590.00,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q2,3628.00,3628.00,909.00,909.00,4123.00,71.00,1399.00,0.00,2653.00,0.00,0.00,0.00,0.00,0.00,32000.00,0.00,0.00,3842.00,6500.00,4000.00,46342.00,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q3,3828.00,3828.00,914.00,914.00,4184.00,75.00,1430.00,0.00,2679.00,0.00,0.00,0.00,0.00,0.00,34000.00,0.00,0.00,7003.00,4268.00,4000.00,49271.00,1500.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q4,4011.00,4011.00,929.00,929.00,4376.00,84.00,1587.00,0.00,2705.00,0.00,0.00,0.00,0.00,0.00,35500.00,0.00,0.00,9913.00,5087.00,3500.00,54000.00,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q1,4166.00,4166.00,945.00,945.00,4561.00,89.00,1645.00,0.00,2827.00,0.00,0.00,0.00,0.00,0.00,36500.00,0.00,0.00,10437.00,5563.00,3500.00,56000.00,2250.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q2,4530.00,4530.00,959.00,959.00,4635.00,93.00,1703.00,0.00,2839.00,0.00,0.00,0.00,0.00,0.00,37400.00,0.00,0.00,11326.00,5674.00,3600.00,58000.00,2500.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q3,4875.00,4875.00,965.00,965.00,4698.00,95.00,1739.00,0.00,2864.00,0.00,0.00,0.00,0.00,0.00,38500.00,0.00,0.00,12202.00,5798.00,3500.00,60000.00,2750.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q4,5113.00,5113.00,983.00,983.00,4857.00,102.00,1866.00,0.00,2889.00,0.00,0.00,0.00,0.00,0.00,40040.00,0.00,0.00,13232.00,5889.00,3600.00,62761.00,3000.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00
1977:Q1,5298.00,5298.00,990.00,990.00,5224.00,107.00,1942.00,0.00,3175.00,0.00,0.00,0.00,0.00,0.00,41400.00,0.00,0.00,13054.00,5946.00,3600.00,64000.00,3250.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00
1977:Q2,5525.00,5525.00,1000.00,1000.00,5302.00,111.00,1993.00,0.00,3198.00,0.00,0.00,0.00,0.00,0.00,42400.00,0.00,0.00,13530.00,6470.00,3600.00,66000.00,3500.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00
1977:Q3,5768.00,5768.00,1016.00,1016.00,5350.00,113.00,2011.00,0.00,3226.00,0.00,0.00,0.00,0.00,0.00,43400.00,0.00,0.00,14304.00,6696.00,3600.00,68000.00,3750.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00
1977:Q4,5983.00,5983.00,1029.00,1029.00,5554.00,121.00,2138.00,0.00,3295.00,0.00,0.00,0.00,0.00,0.00,46448.00,0.00,0.00,13653.00,7240.00,3700.00,71041.00,4000.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00
1978:Q1,6275.00,6275.00,1048.00,1048.00,6083.00,128.00,2217.00,0.00,3738.00,0.00,0.00,0.00,0.00,0.00,47200.00,0.00,0.00,13600.00,7900.00,3800.00,72500.00,4500.00,4500.00,0.00,0.00,0.00,0.00,0.00,0.00
1978:Q2,6417.00,6417.00,1056.00,1056.00,6283.00,132.00,2333.00,0.00,3818.00,0.00,0.00,0.00,0.00,0.00,49490.00,0.00,0.00,15726.00,6274.00,2510.00,74000.00,4775.00,4775.00,0.00,0.00,0.00,0.00,0.00,0.00
1978:Q3,6609.00,6609.00,1062.00,1062.00,6490.00,137.00,2428.00,0.00,3925.00,0.00,0.00,0.00,0.00,0.00,50454.00,0.00,0.00,16102.00,6398.00,2546.00,75500.00,5050.00,5050.00,0.00,0.00,0.00,0.00,0.00,0.00
1978:Q4,6850.00,6850.00,1078.00,1078.00,6777.00,143.00,2514.00,0.00,4120.00,0.00,0.00,0.00,0.00,0.00,52223.00,0.00,0.00,16924.00,6738.00,2711.00,78596.00,5325.00,5325.00,0.00,0.00,0.00,0.00,0.00,0.00
1979:Q1,7013.00,7013.00,1113.00,1113.00,7195.00,149.00,2576.00,0.00,4470.00,0.00,0.00,0.00,0.00,0.00,52815.00,0.00,0.00,16358.00,7942.00,3385.00,80500.00,5600.00,5600.00,0.00,0.00,0.00,0.00,0.00,0.00
1979:Q2,7159.00,7159.00,1126.00,1126.00,7455.00,160.00,2698.00,0.00,4597.00,0.00,0.00,0.00,0.00,0.00,53238.00,0.00,0.00,16402.00,8698.00,4162.00,82500.00,5875.00,5875.00,0.00,0.00,0.00,0.00,0.00,0.00
1979:Q3,7292.00,7292.00,1135.00,1135.00,7720.00,166.00,2787.00,0.00,4767.00,0.00,0.00,0.00,0.00,0.00,55387.00,0.00,0.00,18210.00,8090.00,3313.00,85000.00,6150.00,6150.00,0.00,0.00,0.00,0.00,0.00,0.00
1979:Q4,7402.00,7402.00,1145.00,1145.00,8328.00,176.00,3003.00,0.00,5149.00,0.00,0.00,0.00,0.00,0.00,58464.00,0.00,0.00,19293.00,7754.00,1900.00,87411.00,6425.00,6425.00,0.00,0.00,0.00,0.00,0.00,0.00
1980:Q1,7618.00,7618.00,1159.00,1159.00,8162.00,192.00,3143.00,0.00,4827.00,0.00,0.00,0.00,0.00,0.00,59158.00,0.00,0.00,18599.00,9401.00,2842.00,90000.00,6700.00,6700.00,0.00,0.00,0.00,0.00,0.00,0.00
1980:Q2,7789.00,7789.00,1169.00,1169.00,8444.00,201.00,3268.00,0.00,4975.00,0.00,0.00,0.00,0.00,0.00,61506.00,0.00,0.00,19411.00,9589.00,2494.00,93000.00,6975.00,6975.00,4024.00,8675.00,12699.00,0.00,0.00,0.00
1980:Q3,8076.00,8076.00,1184.00,1184.00,8600.00,206.00,3359.00,0.00,5035.00,0.00,0.00,0.00,0.00,0.00,63099.00,0.00,0.00,20143.00,9857.00,2901.00,96000.00,7250.00,7250.00,4563.00,8855.00,13418.00,0.00,0.00,0.00
1980:Q4,8197.00,8197.00,1203.00,1203.00,9010.00,220.00,3630.00,0.00,5160.00,0.00,0.00,0.00,0.00,0.00,63207.00,0.00,0.00,21425.00,11336.00,4016.00,99984.00,7525.00,7525.00,3892.00,8631.00,12523.00,0.00,0.00,0.00
1981:Q1,8392.00,8392.00,1227.00,1227.00,9308.00,230.00,3730.00,0.00,5348.00,0.00,0.00,0.00,0.00,0.00,66080.00,0.00,0.00,15571.00,12229.00,4120.00,98000.00,7800.00,7800.00,4566.00,9522.00,14088.00,0.00,0.00,0.00
1981:Q2,8715.00,8715.00,1246.00,1246.00,9697.00,244.00,3885.00,0.00,5568.00,0.00,0.00,0.00,0.00,0.00,68997.00,0.00,0.00,14111.00,14568.00,6384.00,104060.00,8075.00,8075.00,2775.00,11592.00,14367.00,0.00,0.00,0.00
1981:Q3,9031.00,9031.00,1257.00,1257.00,9977.00,257.00,4038.00,0.00,5682.00,0.00,0.00,0.00,0.00,0.00,70658.00,0.00,0.00,11250.00,18150.00,9942.00,110000.00,8350.00,8350.00,2952.00,14317.00,17269.00,0.00,0.00,0.00
1981:Q4,9339.00,9339.00,1278.00,1278.00,10391.00,271.00,4293.00,0.00,5827.00,0.00,0.00,0.00,0.00,0.00,75780.00,0.00,0.00,12478.00,18944.00,10158.00,117360.00,8625.00,8625.00,12610.00,4203.00,16813.00,0.00,0.00,0.00
1982:Q1,9552.00,9552.00,1298.00,1298.00,10652.00,288.00,4482.00,0.00,5882.00,0.00,0.00,0.00,0.00,0.00,73907.00,0.00,0.00,11657.00,21343.00,12593.00,119500.00,8900.00,8900.00,13446.00,4482.00,17928.00,0.00,0.00,0.00
1982:Q2,9837.00,9837.00,1327.00,1327.00,10829.00,288.00,4439.00,0.00,6102.00,0.00,0.00,0.00,0.00,0.00,70162.00,0.00,0.00,9229.00,25100.00,17510.00,122001.00,9175.00,9175.00,15043.00,5015.00,20058.00,0.00,0.00,0.00
1982:Q3,10094.00,10094.00,1341.00,1341.00,10914.00,292.00,4528.00,0.00,6094.00,0.00,0.00,0.00,0.00,0.00,82510.00,0.00,0.00,15852.00,21248.00,12390.00,132000.00,9450.00,9450.00,16766.00,5589.00,22355.00,0.00,0.00,0.00
1982:Q4,10346.00,10346.00,1359.00,1359.00,11249.00,302.00,4678.00,0.00,6269.00,0.00,0.00,0.00,0.00,0.00,89757.00,0.00,0.00,18684.00,20779.00,12335.00,141555.00,9725.00,9725.00,17067.00,5689.00,22756.00,0.00,0.00,0.00
1983:Q1,10761.00,10761.00,1393.00,1393.00,11226.00,303.00,4702.00,0.00,6221.00,0.00,0.00,0.00,0.00,0.00,85475.00,0.00,0.00,19588.00,22412.00,14525.00,142000.00,10000.00,10000.00,16273.00,5588.00,21861.00,0.00,0.00,0.00
1983:Q2,10986.00,10986.00,1421.00,1421.00,11301.00,304.00,4679.00,0.00,6318.00,0.00,0.00,0.00,0.00,0.00,84974.00,0.00,0.00,20300.00,22556.00,14890.00,142720.00,10275.00,10275.00,16866.00,5988.00,22854.00,0.00,0.00,0.00
1983:Q3,11335.00,11335.00,1446.00,1446.00,11276.00,307.00,4714.00,0.00,6255.00,0.00,0.00,0.00,0.00,0.00,93589.00,0.00,0.00,21082.00,23218.00,15111.00,153000.00,10550.00,10550.00,16609.00,6055.00,22664.00,0.00,0.00,0.00
1983:Q4,11715.00,11715.00,1465.00,1465.00,11453.00,311.00,4747.00,0.00,6395.00,0.00,0.00,0.00,0.00,0.00,102078.00,0.00,0.00,22759.00,24620.00,15472.00,164929.00,10825.00,10825.00,19257.00,6692.00,25949.00,0.00,0.00,0.00
1984:Q1,12039.00,12039.00,1499.00,1499.00,11679.00,312.00,4753.00,0.00,6614.00,0.00,0.00,0.00,0.00,0.00,96350.00,0.00,0.00,23345.00,26655.00,17650.00,164000.00,11100.00,11100.00,19167.00,7461.00,26628.00,0.00,0.00,0.00
1984:Q2,12350.00,12350.00,1541.00,1541.00,11896.00,314.00,4761.00,0.00,6821.00,0.00,0.00,0.00,0.00,0.00,91745.00,0.00,0.00,25011.00,28877.00,20190.00,165823.00,11375.00,11375.00,14786.00,5892.00,20678.00,0.00,0.00,0.00
1984:Q3,12726.00,12726.00,1597.00,1597.00,12055.00,317.00,4798.00,0.00,6940.00,0.00,0.00,0.00,0.00,0.00,108799.00,0.00,0.00,29429.00,26471.00,15301.00,180000.00,11650.00,11650.00,20041.00,7785.00,27826.00,0.00,0.00,0.00
1984:Q4,13141.00,13141.00,1626.00,1626.00,12340.00,314.00,4826.00,0.00,7200.00,0.00,0.00,0.00,0.00,0.00,120388.00,0.00,0.00,31053.00,27152.00,16058.00,194651.00,11925.00,11925.00,19592.00,7520.00,27112.00,0.00,0.00,0.00
1985:Q1,13476.00,13476.00,1687.00,1687.00,12704.00,318.00,4842.00,0.00,7544.00,0.00,0.00,0.00,0.00,0.00,119903.00,0.00,0.00,32990.00,29010.00,17097.00,199000.00,12223.00,12223.00,21362.00,8804.00,30166.00,0.00,0.00,0.00
1985:Q2,13816.00,13816.00,1721.00,1721.00,12916.00,311.00,4721.00,0.00,7884.00,0.00,0.00,0.00,0.00,0.00,122536.00,0.00,0.00,37285.00,28308.00,16409.00,204538.00,14237.00,14237.00,21025.00,9421.00,30446.00,0.00,0.00,0.00
1985:Q3,14152.00,14152.00,1753.00,1753.00,13016.00,303.00,4616.00,0.00,8097.00,0.00,0.00,0.00,0.00,0.00,131898.00,0.00,0.00,43396.00,24604.00,13602.00,213500.00,13999.00,13999.00,20436.00,15289.00,35725.00,0.00,0.00,0.00
1985:Q4,14442.00,14442.00,1781.00,1781.00,13141.00,296.00,4532.00,0.00,8313.00,0.00,0.00,0.00,0.00,0.00,135521.00,0.00,0.00,43897.00,27264.00,16562.00,223244.00,16657.00,16657.00,22679.00,16026.00,38705.00,0.00,0.00,0.00
1986:Q1,14650.00,14650.00,1821.00,1821.00,13299.00,280.00,4332.00,0.00,8687.00,0.00,0.00,0.00,0.00,0.00,145315.00,0.00,0.00,48410.00,22940.00,11335.00,228000.00,14908.00,14908.00,25592.00,17339.00,42931.00,0.00,0.00,0.00
1986:Q2,15044.00,15044.00,1807.00,1807.00,13544.00,284.00,4352.00,0.00,8908.00,0.00,0.00,0.00,0.00,0.00,148223.00,0.00,0.00,47648.00,23885.00,12516.00,232272.00,19259.00,19259.00,18861.00,27102.00,45963.00,0.00,0.00,0.00
1986:Q3,15759.00,15759.00,1849.00,1849.00,13604.00,270.00,4157.00,0.00,9177.00,0.00,0.00,0.00,0.00,0.00,149509.00,0.00,0.00,51951.00,24175.00,14076.00,239711.00,18493.00,18493.00,24477.00,22258.00,46735.00,0.00,0.00,0.00
1986:Q4,15924.00,15924.00,1874.00,1874.00,13672.00,256.00,3931.00,0.00,9485.00,0.00,0.00,0.00,0.00,0.00,153534.00,0.00,0.00,52177.00,27340.00,15284.00,248335.00,18726.00,18726.00,26850.00,19387.00,46237.00,0.00,0.00,0.00
1987:Q1,16113.00,16113.00,1916.00,1916.00,14085.00,239.00,3726.00,0.00,10120.00,0.00,0.00,0.00,0.00,0.00,156268.00,0.00,0.00,52200.00,29560.00,18478.00,256506.00,19050.00,19050.00,27370.00,19741.00,47111.00,0.00,0.00,0.00
1987:Q2,16395.00,16395.00,1961.00,1961.00,14383.00,232.00,3634.00,0.00,10517.00,0.00,0.00,0.00,0.00,0.00,146940.00,0.00,0.00,57972.00,26019.00,15490.00,246421.00,14500.00,14500.00,30929.00,20408.00,51337.00,0.00,0.00,0.00
1987:Q3,16802.00,16802.00,2009.00,2009.00,14508.00,221.00,3489.00,0.00,10798.00,0.00,0.00,0.00,0.00,0.00,150391.00,0.00,0.00,50514.00,35553.00,18736.00,255194.00,13750.00,13750.00,32855.00,18522.00,51377.00,0.00,0.00,0.00
1987:Q4,17135.00,17135.00,2047.00,2047.00,14966.00,224.00,3461.00,0.00,11281.00,0.00,0.00,0.00,0.00,0.00,160756.00,0.00,0.00,46893.00,38859.00,11819.00,258327.00,12500.00,12500.00,34073.00,21746.00,55819.00,0.00,0.00,0.00
1988:Q1,17414.00,17414.00,2095.00,2095.00,15481.00,215.00,3387.00,0.00,11879.00,0.00,0.00,0.00,0.00,0.00,159589.00,0.00,0.00,34972.00,50888.00,13814.00,259263.00,12167.00,12167.00,38721.00,25358.00,64079.00,0.00,0.00,0.00
1988:Q2,17712.00,17712.00,2110.00,2110.00,15819.00,216.00,3398.00,0.00,12205.00,0.00,0.00,0.00,0.00,0.00,167415.00,0.00,0.00,33446.00,53499.00,13885.00,268245.00,11635.00,11635.00,42946.00,26923.00,69869.00,0.00,0.00,0.00
1988:Q3,18037.00,18037.00,2097.00,2097.00,16360.00,226.00,3498.00,0.00,12636.00,0.00,0.00,0.00,0.00,0.00,175083.00,0.00,0.00,30830.00,54790.00,13921.00,274624.00,10726.00,10726.00,45603.00,29235.00,74838.00,0.00,0.00,0.00
1988:Q4,18449.00,18449.00,2113.00,2113.00,16930.00,231.00,3522.00,0.00,13177.00,0.00,0.00,0.00,0.00,0.00,183773.00,0.00,0.00,27274.00,58991.00,10076.00,280114.00,9489.00,9489.00,46871.00,28502.00,75373.00,0.00,0.00,0.00
1989:Q1,18710.00,18710.00,2131.00,2131.00,17118.00,202.00,3181.00,0.00,13735.00,0.00,0.00,0.00,0.00,0.00,183472.00,0.00,0.00,28413.00,57200.00,15359.00,284444.00,11132.00,11132.00,50758.00,30840.00,81598.00,0.00,0.00,0.00
1989:Q2,18967.00,18967.00,2145.00,2145.00,16755.00,169.00,2785.00,0.00,13801.00,0.00,0.00,0.00,0.00,0.00,192141.00,0.00,0.00,27754.00,60339.00,11839.00,292073.00,10874.00,10874.00,49358.00,31713.00,81071.00,0.00,0.00,0.00
1989:Q3,19282.00,19282.00,2198.00,2198.00,16709.00,165.00,2716.00,0.00,13828.00,0.00,0.00,0.00,0.00,0.00,192623.00,0.00,0.00,25362.00,65395.00,9434.00,292814.00,9936.00,9936.00,47152.00,32118.00,79270.00,0.00,0.00,0.00
1989:Q4,19623.00,19623.00,2243.00,2243.00,16335.00,166.00,2784.00,0.00,13385.00,0.00,0.00,0.00,0.00,0.00,194161.00,0.00,0.00,25326.00,67022.00,8283.00,294792.00,9922.00,9922.00,49482.00,28349.00,77831.00,0.00,0.00,0.00
1990:Q1,19947.00,19947.00,2313.00,2313.00,14963.00,162.00,2588.00,0.00,12213.00,0.00,0.00,0.00,0.00,0.00,200549.00,0.00,0.00,22760.00,64299.00,8140.00,295748.00,16611.00,16611.00,46650.00,29861.00,76511.00,0.00,0.00,0.00
1990:Q2,20254.00,20254.00,2344.00,2344.00,14447.00,159.00,2516.00,0.00,11772.00,0.00,0.00,0.00,0.00,0.00,203209.00,0.00,0.00,21475.00,61457.00,6719.00,292860.00,15672.00,15672.00,44250.00,32904.00,77154.00,0.00,0.00,0.00
1990:Q3,20715.00,20715.00,2399.00,2399.00,13966.00,157.00,2443.00,0.00,11365.00,1.00,0.00,0.00,0.00,0.00,214203.00,0.00,0.00,26498.00,51179.00,5701.00,297581.00,19338.00,19338.00,50083.00,30791.00,80874.00,0.00,0.00,0.00
1990:Q4,20927.00,20927.00,2423.00,2423.00,13679.00,158.00,2417.00,0.00,11101.00,2.00,0.00,1.00,0.00,0.00,211753.00,0.00,0.00,21187.00,48544.00,7862.00,289346.00,15463.00,15463.00,47640.00,33790.00,81430.00,0.00,0.00,0.00
1991:Q1,21210.00,21210.00,2501.00,2501.00,13355.00,156.00,2344.00,0.00,10851.00,3.00,0.00,1.00,0.00,0.00,222486.00,0.00,0.00,14184.00,48857.00,5104.00,290631.00,16894.00,16894.00,46732.00,35216.00,81948.00,0.00,0.00,0.00
1991:Q2,21635.00,21635.00,2545.00,2545.00,13263.00,161.00,2402.00,0.00,10695.00,4.00,0.00,1.00,0.00,0.00,224528.00,0.00,0.00,14919.00,45687.00,6474.00,291608.00,17769.00,17769.00,42634.00,37105.00,79739.00,0.00,0.00,0.00
1991:Q3,21976.00,21976.00,2565.00,2565.00,13260.00,166.00,2460.00,0.00,10627.00,6.00,0.00,1.00,0.00,0.00,226015.00,0.00,0.00,15986.00,42921.00,7011.00,291933.00,19040.00,19040.00,44470.00,40633.00,85103.00,0.00,0.00,0.00
1991:Q4,22431.00,22431.00,2652.00,2652.00,12974.00,175.00,2599.00,0.00,10191.00,8.00,0.00,1.00,0.00,0.00,229267.00,0.00,0.00,14779.00,41289.00,10291.00,295626.00,17603.00,17603.00,47233.00,44487.00,91720.00,0.00,0.00,0.00
1992:Q1,22745.00,22745.00,2745.00,2745.00,12823.00,171.00,2529.00,0.00,10105.00,10.00,0.00,8.00,0.00,0.00,232515.00,0.00,0.00,14166.00,41758.00,14845.00,303284.00,18785.00,18785.00,47688.00,49692.00,97380.00,0.00,0.00,0.00
1992:Q2,23051.00,23051.00,2832.00,2832.00,12497.00,162.00,2438.00,0.00,9861.00,12.00,0.00,24.00,0.00,0.00,244883.00,0.00,0.00,13861.00,38922.00,10601.00,308267.00,18382.00,18382.00,51548.00,52789.00,104337.00,0.00,0.00,0.00
1992:Q3,23432.00,23432.00,2977.00,2977.00,12818.00,170.00,2530.00,0.00,10079.00,15.00,0.00,24.00,0.00,0.00,253877.00,0.00,0.00,12537.00,41802.00,8447.00,316663.00,16626.00,16626.00,51706.00,59071.00,110777.00,0.00,0.00,0.00
1992:Q4,23858.00,23858.00,3054.00,3054.00,12802.00,172.00,2528.00,0.00,10058.00,20.00,0.00,24.00,0.00,0.00,266106.00,0.00,0.00,14759.00,38652.00,4464.00,323981.00,19573.00,19573.00,51104.00,63663.00,114767.00,0.00,0.00,0.00
1993:Q1,24081.00,24081.00,3187.00,3187.00,13110.00,176.00,2632.00,0.00,10247.00,25.00,0.00,30.00,0.00,0.00,274640.00,0.00,0.00,22253.00,32786.00,10354.00,340033.00,15154.00,15154.00,41999.00,69870.00,111869.00,0.00,0.00,0.00
1993:Q2,24361.00,24361.00,3288.00,3288.00,13509.00,181.00,2689.00,0.00,10556.00,50.00,0.00,33.00,0.00,0.00,281715.00,0.00,0.00,22848.00,35323.00,5859.00,345745.00,15558.00,15558.00,38059.00,76004.00,114063.00,0.00,0.00,0.00
1993:Q3,24608.00,24608.00,3331.00,3331.00,14088.00,184.00,2754.00,0.00,11062.00,54.00,0.00,34.00,0.00,0.00,288825.00,0.00,0.00,22571.00,36428.00,7822.00,355646.00,15369.00,15369.00,44070.00,79243.00,123313.00,0.00,0.00,0.00
1993:Q4,25001.00,25001.00,3401.00,3401.00,14447.00,188.00,2809.00,0.00,11354.00,59.00,0.00,37.00,0.00,0.00,296165.00,0.00,0.00,21160.00,46628.00,6762.00,370715.00,14409.00,14409.00,44541.00,80841.00,125382.00,0.00,0.00,0.00
1994:Q1,25223.00,25223.00,3445.00,3445.00,14718.00,191.00,2886.00,0.00,11527.00,66.00,0.00,48.00,0.00,0.00,301357.00,0.00,0.00,20131.00,45568.00,6685.00,373741.00,13265.00,13265.00,43630.00,90827.00,134457.00,0.00,0.00,0.00
1994:Q2,25585.00,25585.00,3523.00,3523.00,15420.00,195.00,2946.00,0.00,12154.00,75.00,0.00,50.00,0.00,0.00,303074.00,0.00,0.00,21984.00,42543.00,12962.00,380563.00,14486.00,14486.00,46560.00,90918.00,137478.00,0.00,0.00,0.00
1994:Q3,25981.00,25981.00,3608.00,3608.00,15858.00,202.00,3006.00,0.00,12510.00,89.00,0.00,51.00,0.00,0.00,309717.00,0.00,0.00,24858.00,43347.00,10799.00,388721.00,16379.00,16379.00,41396.00,95866.00,137262.00,0.00,0.00,0.00
1994:Q4,26432.00,26432.00,3683.00,3683.00,16273.00,199.00,2979.00,0.00,12905.00,104.00,0.00,86.00,0.00,0.00,311692.00,0.00,0.00,25183.00,47284.00,14608.00,398767.00,16594.00,16594.00,44072.00,96903.00,140975.00,0.00,0.00,0.00
1995:Q1,26744.00,26744.00,3786.00,3786.00,16643.00,198.00,2952.00,0.00,13309.00,102.00,0.00,82.00,0.00,0.00,324903.00,0.00,0.00,23942.00,51834.00,15987.00,416666.00,18797.00,18797.00,50226.00,105299.00,155525.00,0.00,0.00,0.00
1995:Q2,27021.00,27021.00,3815.00,3815.00,17097.00,199.00,2922.00,0.00,13772.00,121.00,0.00,83.00,0.00,0.00,331769.00,0.00,0.00,26443.00,54511.00,16817.00,429540.00,20760.00,20760.00,52251.00,108086.00,160337.00,0.00,0.00,0.00
1995:Q3,27424.00,27424.00,3915.00,3915.00,17756.00,200.00,2897.00,0.00,14439.00,136.00,0.00,84.00,0.00,0.00,345125.00,0.00,0.00,27043.00,55690.00,19155.00,447013.00,21230.00,21230.00,51329.00,115408.00,166737.00,0.00,0.00,0.00
1995:Q4,27950.00,27950.00,3966.00,3966.00,18256.00,206.00,2917.00,0.00,14897.00,161.00,0.00,75.00,0.00,0.00,350592.00,0.00,0.00,28600.00,53817.00,18457.00,451466.00,22454.00,22454.00,50734.00,114752.00,165486.00,0.00,0.00,0.00
1996:Q1,28388.00,28388.00,4037.00,4037.00,18382.00,206.00,2889.00,0.00,15024.00,153.00,0.00,110.00,0.00,0.00,355331.00,0.00,0.00,29226.00,56745.00,19566.00,460868.00,21321.00,21321.00,52693.00,126609.00,179302.00,0.00,0.00,0.00
1996:Q2,28765.00,28765.00,4138.00,4138.00,18932.00,210.00,2903.00,0.00,15537.00,161.00,0.00,121.00,0.00,0.00,370382.00,0.00,0.00,32552.00,54265.00,16567.00,473766.00,23746.00,23746.00,52851.00,137759.00,190610.00,0.00,0.00,0.00
1996:Q3,29198.00,29198.00,4535.00,4535.00,19242.00,212.00,2892.00,0.00,15843.00,172.00,0.00,123.00,0.00,0.00,372992.00,0.00,0.00,31812.00,53589.00,18026.00,476419.00,23206.00,23206.00,59431.00,144807.00,204238.00,0.00,0.00,0.00
1996:Q4,29784.00,29784.00,4602.00,4602.00,19706.00,153.00,3013.00,0.00,16197.00,177.00,0.00,166.00,0.00,0.00,384264.00,0.00,0.00,31545.00,43473.00,22603.00,481885.00,23012.00,23012.00,64468.00,166258.00,230726.00,0.00,0.00,0.00
1997:Q1,30211.00,30211.00,4762.00,4762.00,20352.00,154.00,3016.00,0.00,16830.00,184.00,0.00,168.00,0.00,0.00,393238.00,0.00,0.00,40523.00,28633.00,17227.00,479621.00,32217.00,32217.00,79358.00,180427.00,259785.00,0.00,0.00,0.00
1997:Q2,30622.00,30622.00,5050.00,5050.00,20827.00,162.00,3011.00,0.00,17286.00,195.00,0.00,173.00,0.00,0.00,404222.00,0.00,0.00,36612.00,34110.00,20935.00,495879.00,29107.00,29107.00,74288.00,182146.00,256434.00,0.00,0.00,0.00
1997:Q3,31037.00,31037.00,5227.00,5227.00,21244.00,169.00,3025.00,0.00,17250.00,400.00,0.00,400.00,0.00,0.00,415547.00,0.00,0.00,41642.00,34510.00,21932.00,513631.00,33106.00,33106.00,82895.00,193492.00,276387.00,0.00,0.00,0.00
1997:Q4,31373.00,31373.00,5433.00,5433.00,21468.00,161.00,3005.00,0.00,17903.00,220.00,0.00,179.00,0.00,0.00,415545.00,0.00,0.00,35167.00,46995.00,21850.00,519557.00,27959.00,27959.00,78803.00,201278.00,280081.00,0.00,0.00,0.00
1998:Q1,31758.00,31758.00,5471.00,5471.00,22807.00,174.00,3031.00,0.00,19205.00,222.00,0.00,175.00,0.00,0.00,435393.00,0.00,0.00,40463.00,46404.00,20780.00,543040.00,20175.00,20175.00,87532.00,224147.00,311679.00,0.00,0.00,0.00
