date,FA106060005.Q,FA106231005.Q,FA106121075.Q,FA106300015.Q,FA106000135.Q,FA106006065.Q,FA105020601.Q,FA105440005.Q,FA106000105.Q,FA105090005.Q,FA105050005.Q,FA105019005.Q,FA105020005.Q,FA105420005.Q,FA105000005.Q,FA104090005.Q,FA103091003.Q,FA103020005.Q,FA103030003.Q,FA103034003.Q,FA102051003.Q,FA104022005.Q,FA103069100.Q,FA103061103.Q,FA103061703.Q,FA103062003.Q,FA104023005.Q,FA103065003.Q,FA103066005.Q,FA103064203.Q,FA103070005.Q,FA103092005.Q,FA103090005.Q,FA103076005.Q,FA103092405.Q,FA103094105.Q,FA103093005.Q,FA104190005.Q,FA104122005.Q,FA103169100.Q,FA103162000.Q,FA103163003.Q,FA104123005.Q,FA103168005.Q,FA103169005.Q,FA103165005.Q,FA103164103.Q,FA103170005.Q,FA103178000.Q,FA103192005.Q,FA103190005.Q,FA573074005.Q,FA573073005.Q,FA103193005.Q,FA107005005.Q,FA105005305.Q
1959:Q2,50558.00,22876.00,9856.00,26571.00,44397.00,792.00,-996.00,-40.00,44233.00,31931.00,44668.00,36777.00,8691.00,-800.00,-12737.00,19205.00,-24.00,-576.00,-400.00,0.00,0.00,4692.00,392.00,3296.00,800.00,204.00,-481.00,-48.00,-433.00,0.00,9929.00,1660.00,4405.00,576.00,12.00,0.00,3817.00,31942.00,2852.00,-596.00,0.00,3448.00,9680.00,7944.00,1572.00,164.00,2952.00,8732.00,7936.00,316.00,-526.00,104.00,2618.00,-3248.00,12302.00,1267.00
1959:Q3,43832.00,19904.00,9944.00,27105.00,41089.00,864.00,-332.00,-60.00,41681.00,50625.00,39038.00,37986.00,2432.00,-1380.00,11587.00,17771.00,32.00,-1800.00,-400.00,0.00,0.00,9732.00,-1280.00,8828.00,400.00,1784.00,199.00,-164.00,363.00,0.00,2777.00,788.00,6443.00,580.00,16.00,0.00,5847.00,6184.00,2184.00,-88.00,0.00,2272.00,4379.00,3500.00,827.00,52.00,1040.00,-352.00,-2100.00,204.00,828.00,40.00,3326.00,-2538.00,-8944.00,-1719.00
1959:Q4,42116.00,19148.00,9984.00,27645.00,40629.00,958.00,848.00,-52.00,42487.00,41349.00,42514.00,38337.00,5559.00,-1382.00,-1165.00,15590.00,-52.00,-224.00,-400.00,0.00,0.00,5724.00,2328.00,5240.00,800.00,-2644.00,2247.00,0.00,2247.00,0.00,5669.00,1560.00,1066.00,580.00,20.00,0.00,466.00,16755.00,3752.00,-476.00,0.00,4228.00,6614.00,1588.00,1818.00,3208.00,2276.00,6412.00,-1620.00,68.00,-747.00,108.00,2350.00,-3205.00,1138.00,1037.00
1960:Q1,47265.00,21432.00,10324.00,28189.00,43698.00,1132.00,-868.00,-84.00,44046.00,28876.00,47620.00,40054.00,8050.00,-484.00,-18744.00,187.00,-44.00,-976.00,-928.00,0.00,0.00,-4440.00,-520.00,-6540.00,0.00,2620.00,-732.00,4.00,-736.00,0.00,7832.00,2540.00,-3065.00,604.00,24.00,0.00,-3693.00,18931.00,1852.00,164.00,0.00,1688.00,8639.00,5344.00,3447.00,-152.00,1404.00,5800.00,-468.00,296.00,1408.00,8.00,2106.00,-706.00,15170.00,4790.00
1960:Q2,42763.00,19368.00,10340.00,28644.00,41699.00,1168.00,-604.00,-100.00,42363.00,22385.00,42153.00,41056.00,1813.00,-716.00,-19768.00,-3861.00,76.00,-216.00,-724.00,0.00,0.00,-7608.00,-144.00,-6956.00,572.00,-1080.00,28.00,4.00,24.00,0.00,3708.00,2232.00,-1357.00,620.00,28.00,0.00,-2005.00,15907.00,4332.00,768.00,0.00,3564.00,6221.00,3344.00,2445.00,432.00,1476.00,4576.00,-380.00,328.00,-646.00,92.00,1434.00,-2172.00,19978.00,1058.00
1960:Q3,40713.00,18412.00,10696.00,29013.00,40618.00,1163.00,516.00,-96.00,42393.00,45735.00,42341.00,40511.00,2569.00,-739.00,3394.00,9786.00,204.00,952.00,1036.00,0.00,0.00,-6436.00,-96.00,-7204.00,-612.00,1476.00,-560.00,4.00,-564.00,0.00,6432.00,2896.00,5262.00,608.00,20.00,0.00,4634.00,6392.00,3620.00,492.00,0.00,3128.00,1393.00,164.00,329.00,900.00,1600.00,2912.00,-4128.00,292.00,702.00,4.00,778.00,-80.00,-3342.00,1207.00
1960:Q4,38393.00,17356.00,10460.00,29294.00,39871.00,1091.00,264.00,-92.00,41318.00,34254.00,35276.00,40173.00,-4227.00,-670.00,-1022.00,5277.00,-224.00,-3516.00,6616.00,0.00,0.00,-2792.00,944.00,-2776.00,-296.00,-664.00,-704.00,0.00,-704.00,0.00,1728.00,3612.00,557.00,556.00,12.00,0.00,-11.00,6299.00,5700.00,392.00,0.00,5308.00,4028.00,-4.00,1948.00,2084.00,980.00,-1892.00,-1384.00,44.00,-1178.00,160.00,-478.00,-860.00,7064.00,-4859.00
1961:Q1,37241.00,17096.00,10256.00,29487.00,39376.00,979.00,-76.00,-108.00,40387.00,25627.00,36373.00,39346.00,-2374.00,-599.00,-10745.00,-2135.00,164.00,1852.00,1088.00,0.00,0.00,-2660.00,-1424.00,-2108.00,-720.00,1592.00,-267.00,8.00,-275.00,0.00,1951.00,2968.00,-7231.00,500.00,12.00,0.00,-7743.00,8610.00,560.00,-884.00,0.00,1444.00,1836.00,3672.00,-1512.00,-324.00,2680.00,2808.00,-2264.00,208.00,2782.00,176.00,250.00,2356.00,14760.00,-2927.00
1961:Q2,40661.00,18660.00,10464.00,29976.00,41513.00,919.00,1016.00,-116.00,43564.00,40982.00,40315.00,40166.00,934.00,-785.00,667.00,20232.00,96.00,1252.00,2364.00,0.00,0.00,-1168.00,-8.00,-2356.00,1188.00,8.00,-351.00,8.00,-359.00,0.00,11967.00,2068.00,4004.00,440.00,4.00,0.00,3560.00,19565.00,8580.00,768.00,0.00,7812.00,-584.00,-1912.00,180.00,1148.00,4672.00,6324.00,1108.00,300.00,-834.00,68.00,-878.00,-24.00,2582.00,-2214.00
1961:Q3,43463.00,19964.00,10536.00,30762.00,43725.00,838.00,324.00,-128.00,45015.00,43520.00,44109.00,40532.00,4424.00,-847.00,-589.00,15651.00,100.00,852.00,2972.00,0.00,0.00,-4648.00,-952.00,-5392.00,60.00,1636.00,633.00,8.00,625.00,0.00,8691.00,2812.00,4239.00,440.00,4.00,0.00,3795.00,16240.00,3436.00,608.00,0.00,2828.00,2512.00,904.00,668.00,940.00,1532.00,6140.00,1124.00,188.00,1308.00,92.00,-1018.00,2234.00,1495.00,60.00
1961:Q4,47677.00,21956.00,11048.00,31843.00,46516.00,809.00,-180.00,-140.00,47285.00,44242.00,44732.00,41820.00,3572.00,-660.00,-489.00,19732.00,-8.00,8424.00,-2024.00,0.00,0.00,3636.00,3588.00,3232.00,0.00,-3184.00,-3.00,12.00,-15.00,0.00,8959.00,2228.00,-1480.00,492.00,12.00,0.00,-1984.00,20221.00,6304.00,808.00,0.00,5496.00,6932.00,1072.00,1956.00,3904.00,-400.00,5732.00,2516.00,352.00,-1215.00,172.00,-2182.00,795.00,3043.00,-1604.00
1962:Q1,46562.00,20488.00,11392.00,33220.00,47902.00,976.00,444.00,-120.00,49442.00,32549.00,47862.00,42509.00,6170.00,-817.00,-15313.00,2849.00,-8.00,-5380.00,5180.00,0.00,0.00,1892.00,-2476.00,484.00,-40.00,3924.00,1691.00,20.00,1671.00,124.00,3481.00,2032.00,-6163.00,536.00,12.00,0.00,-6711.00,18162.00,3148.00,-156.00,0.00,3304.00,3027.00,2144.00,-453.00,1336.00,244.00,5572.00,2452.00,308.00,3410.00,36.00,-1958.00,5332.00,16893.00,-484.00
1962:Q2,45728.00,20128.00,11680.00,34391.00,48311.00,1009.00,-124.00,-120.00,49316.00,38621.00,46819.00,43703.00,4065.00,-949.00,-8198.00,9657.00,128.00,1584.00,636.00,0.00,0.00,-4960.00,1108.00,-4624.00,-216.00,-1228.00,1099.00,24.00,1075.00,296.00,6009.00,2716.00,2149.00,592.00,16.00,0.00,1541.00,17855.00,6452.00,276.00,0.00,6176.00,6167.00,4260.00,243.00,1664.00,576.00,2896.00,2412.00,476.00,-1125.00,-252.00,-3690.00,2817.00,10695.00,-1368.00
1962:Q3,47292.00,20796.00,11880.00,35356.00,49972.00,1121.00,-752.00,-108.00,50449.00,43295.00,48033.00,44210.00,4621.00,-798.00,-4738.00,18375.00,-76.00,5884.00,-2604.00,0.00,0.00,-3988.00,1232.00,-5664.00,496.00,-52.00,739.00,24.00,715.00,196.00,9281.00,3084.00,5859.00,584.00,4.00,0.00,5271.00,23113.00,2772.00,464.00,0.00,2308.00,6912.00,4372.00,556.00,1984.00,256.00,9616.00,1780.00,196.00,1581.00,120.00,-2286.00,3747.00,7154.00,-1187.00
1962:Q4,47765.00,20952.00,11408.00,36117.00,51522.00,1127.00,536.00,-156.00,53341.00,58605.00,45618.00,44068.00,2345.00,-795.00,12987.00,17007.00,-544.00,12236.00,388.00,0.00,0.00,2076.00,996.00,2648.00,-132.00,-1436.00,-353.00,16.00,-369.00,80.00,-695.00,2960.00,859.00,504.00,8.00,0.00,347.00,4020.00,4172.00,-168.00,0.00,4340.00,9267.00,3788.00,1183.00,4296.00,400.00,-6240.00,-2320.00,232.00,-1491.00,208.00,-3210.00,1511.00,-5264.00,-6440.00
1963:Q1,47875.00,20924.00,12056.00,36670.00,51565.00,1336.00,984.00,-92.00,53977.00,28633.00,47708.00,44420.00,3952.00,-664.00,-19076.00,4029.00,152.00,-18376.00,1376.00,0.00,0.00,16272.00,-1264.00,16240.00,-1380.00,2676.00,2211.00,8.00,2203.00,44.00,6337.00,3752.00,-7739.00,436.00,0.00,0.00,-8175.00,23105.00,3584.00,-160.00,0.00,3744.00,4891.00,2480.00,863.00,1548.00,-20.00,9716.00,424.00,148.00,4362.00,140.00,-1604.00,5826.00,25344.00,-4841.00
1963:Q2,51843.00,22672.00,12424.00,37240.00,53987.00,1360.00,216.00,-84.00,55647.00,48112.00,48498.00,45736.00,3725.00,-963.00,-386.00,17197.00,484.00,2280.00,-736.00,0.00,0.00,-1712.00,-388.00,-4460.00,1536.00,1600.00,87.00,0.00,87.00,-8.00,7981.00,3332.00,5489.00,420.00,-4.00,0.00,5073.00,17583.00,3952.00,-512.00,0.00,4464.00,5446.00,2216.00,922.00,2308.00,-44.00,6480.00,2980.00,432.00,-1664.00,124.00,-2028.00,240.00,7535.00,-5705.00
1963:Q3,53512.00,23404.00,12544.00,37824.00,55388.00,1366.00,-232.00,-92.00,56614.00,48066.00,51074.00,47086.00,4957.00,-969.00,-3008.00,18871.00,-260.00,3532.00,-172.00,0.00,0.00,-596.00,-1556.00,-2600.00,340.00,3220.00,1559.00,0.00,1559.00,-4.00,5341.00,2708.00,6763.00,344.00,0.00,0.00,6419.00,21879.00,1904.00,-216.00,0.00,2120.00,6925.00,3580.00,809.00,2536.00,384.00,8568.00,1644.00,420.00,2034.00,120.00,-1460.00,3374.00,8548.00,-4082.00
1963:Q4,54927.00,24016.00,12752.00,38424.00,56583.00,1343.00,-752.00,-84.00,57258.00,54051.00,51511.00,48573.00,3515.00,-577.00,2540.00,21319.00,-1212.00,8636.00,2280.00,0.00,0.00,1672.00,1868.00,2104.00,836.00,-3136.00,-13.00,16.00,-29.00,32.00,5573.00,3452.00,899.00,220.00,4.00,0.00,675.00,18779.00,4724.00,-32.00,0.00,4756.00,11553.00,5420.00,1833.00,4300.00,-1684.00,4808.00,508.00,-92.00,-1038.00,124.00,-1388.00,226.00,3207.00,-4320.00
1964:Q1,57599.00,23732.00,13080.00,39039.00,59826.00,1259.00,-236.00,-84.00,60933.00,35061.00,53083.00,49584.00,4516.00,-1017.00,-18022.00,-155.00,544.00,-9108.00,4148.00,0.00,272.00,4220.00,1124.00,4080.00,-1132.00,148.00,3431.00,20.00,3411.00,-4.00,2929.00,3100.00,-9687.00,336.00,4.00,0.00,-10027.00,17867.00,2364.00,-344.00,0.00,2708.00,7191.00,2344.00,2487.00,2360.00,2548.00,436.00,632.00,332.00,4364.00,180.00,-1595.00,5779.00,25872.00,-6507.00
1964:Q2,57655.00,23712.00,13808.00,39705.00,59840.00,1215.00,-144.00,-72.00,60983.00,49038.00,54160.00,50973.00,4417.00,-1230.00,-5122.00,17256.00,368.00,3956.00,-1088.00,0.00,404.00,-2396.00,-976.00,-3632.00,156.00,2056.00,-1157.00,28.00,-1185.00,44.00,8117.00,3696.00,5312.00,312.00,4.00,0.00,4996.00,22378.00,5224.00,140.00,0.00,5084.00,8339.00,3996.00,2263.00,2080.00,3128.00,6516.00,1476.00,400.00,-2705.00,152.00,-1535.00,-1322.00,11945.00,-5536.00
1964:Q3,59218.00,24284.00,14244.00,40424.00,61114.00,1199.00,-900.00,-84.00,61497.00,53916.00,56470.00,52704.00,5033.00,-1267.00,-2554.00,24811.00,224.00,3180.00,-572.00,0.00,-136.00,-3028.00,3360.00,-3352.00,-848.00,-2188.00,1731.00,28.00,1703.00,20.00,13853.00,3868.00,5671.00,316.00,0.00,0.00,5355.00,27365.00,2772.00,-12.00,0.00,2784.00,11100.00,5956.00,1852.00,3292.00,748.00,10648.00,420.00,188.00,1488.00,144.00,-483.00,1827.00,7581.00,-3744.00
1964:Q4,58417.00,23824.00,14852.00,41193.00,60934.00,1183.00,-696.00,-84.00,61505.00,48054.00,58812.00,54211.00,4765.00,-164.00,-10758.00,16268.00,-724.00,324.00,1448.00,0.00,696.00,-1344.00,-608.00,316.00,-608.00,-444.00,-165.00,20.00,-185.00,88.00,9269.00,3596.00,3080.00,352.00,0.00,0.00,2728.00,27026.00,6244.00,844.00,0.00,5400.00,12394.00,6976.00,326.00,5092.00,-1844.00,10312.00,-660.00,244.00,336.00,140.00,-1347.00,1543.00,13451.00,-1426.00
1965:Q1,65591.00,25888.00,14960.00,42014.00,66757.00,1178.00,-400.00,-84.00,67619.00,35770.00,65880.00,57885.00,8886.00,-891.00,-30110.00,9824.00,-256.00,-3156.00,4132.00,0.00,-116.00,444.00,-3148.00,-1556.00,312.00,4836.00,3807.00,8.00,3799.00,48.00,9233.00,6216.00,-10528.00,348.00,8.00,0.00,-10884.00,39934.00,2220.00,-1516.00,0.00,3736.00,18808.00,13840.00,2020.00,2948.00,-224.00,13256.00,2236.00,764.00,2874.00,128.00,-186.00,2932.00,31849.00,-477.00
1965:Q2,67985.00,26732.00,15696.00,42895.00,68452.00,1312.00,-1120.00,-96.00,68740.00,57161.00,65637.00,60161.00,5928.00,-452.00,-8476.00,20570.00,-844.00,-1504.00,3588.00,0.00,-328.00,-5828.00,-928.00,-7088.00,-76.00,2264.00,-1213.00,0.00,-1213.00,108.00,14225.00,4788.00,7578.00,412.00,12.00,0.00,7154.00,29046.00,6212.00,-184.00,0.00,6396.00,12937.00,8632.00,2593.00,1712.00,1320.00,10288.00,1556.00,-32.00,-3235.00,24.00,634.00,-3893.00,11579.00,-1695.00
1965:Q3,69351.00,27140.00,16644.00,43837.00,69404.00,1301.00,-1520.00,-64.00,69249.00,58352.00,68776.00,62821.00,6771.00,-816.00,-10424.00,24164.00,280.00,-1828.00,2444.00,0.00,552.00,-808.00,1452.00,-1964.00,780.00,-1076.00,1331.00,0.00,1331.00,8.00,14069.00,3896.00,4220.00,456.00,0.00,0.00,3764.00,34588.00,6796.00,24.00,0.00,6772.00,12788.00,9608.00,1060.00,2120.00,52.00,11128.00,1488.00,640.00,1696.00,280.00,1962.00,-546.00,10897.00,892.00
1965:Q4,73473.00,28788.00,17480.00,44838.00,72043.00,1484.00,-1940.00,-80.00,71667.00,87299.00,70263.00,65935.00,5256.00,-928.00,17036.00,55045.00,-428.00,7788.00,-876.00,0.00,1028.00,1796.00,1328.00,2876.00,-64.00,-2344.00,-129.00,8.00,-137.00,40.00,15553.00,4272.00,26001.00,484.00,12.00,0.00,25505.00,38009.00,2868.00,364.00,0.00,2504.00,18234.00,11428.00,2958.00,3848.00,-1260.00,12344.00,3052.00,472.00,2299.00,184.00,1830.00,285.00,-15632.00,160.00
1966:Q1,75707.00,29904.00,17576.00,45899.00,74126.00,1527.00,-1196.00,-80.00,74537.00,48489.00,79448.00,69501.00,11275.00,-1328.00,-30959.00,8649.00,412.00,-9608.00,3572.00,0.00,-324.00,3112.00,3688.00,1640.00,-88.00,-2128.00,3559.00,20.00,3539.00,100.00,10649.00,4224.00,-7047.00,524.00,32.00,0.00,-7603.00,39608.00,11236.00,-616.00,0.00,11852.00,14195.00,9548.00,2339.00,2308.00,-528.00,9628.00,3124.00,508.00,1444.00,92.00,1265.00,87.00,26048.00,6518.00
1966:Q2,76107.00,29904.00,16936.00,46942.00,76209.00,1558.00,-2664.00,-100.00,75203.00,65039.00,82637.00,71697.00,11802.00,-862.00,-17598.00,20009.00,132.00,-2284.00,-712.00,0.00,-292.00,-5144.00,736.00,-6512.00,664.00,-32.00,-1533.00,28.00,-1561.00,136.00,18529.00,5252.00,5925.00,568.00,32.00,0.00,5325.00,37607.00,10780.00,512.00,0.00,10268.00,20393.00,13752.00,2117.00,4524.00,6032.00,9516.00,-5380.00,464.00,-4198.00,-12.00,4181.00,-8367.00,10164.00,9092.00
1966:Q3,75155.00,29404.00,16572.00,47966.00,77145.00,1685.00,-3612.00,-64.00,75282.00,60482.00,82453.00,72985.00,10522.00,-1054.00,-21970.00,16472.00,60.00,-2176.00,264.00,0.00,168.00,-3328.00,-1788.00,-2224.00,-1100.00,1784.00,-93.00,32.00,-125.00,268.00,13209.00,5008.00,3092.00,596.00,16.00,0.00,2480.00,38442.00,11360.00,1628.00,0.00,9732.00,13401.00,10720.00,-1175.00,3856.00,1068.00,10428.00,976.00,-216.00,1425.00,-136.00,4533.00,-2972.00,14800.00,8920.00
1966:Q4,73498.00,28756.00,15920.00,48972.00,77794.00,1715.00,-956.00,-88.00,78641.00,73649.00,87415.00,73638.00,14372.00,-595.00,-13766.00,12334.00,-188.00,11380.00,-4684.00,0.00,1656.00,624.00,3292.00,1120.00,-320.00,-3468.00,-1145.00,24.00,-1169.00,60.00,7117.00,6208.00,-8694.00,616.00,24.00,0.00,-9334.00,26100.00,10780.00,1776.00,0.00,9004.00,7098.00,276.00,3190.00,3632.00,-1536.00,7008.00,-2240.00,680.00,4310.00,240.00,3245.00,825.00,4992.00,10577.00
1967:Q1,70217.00,27536.00,17104.00,49959.00,75536.00,1796.00,-372.00,-88.00,77048.00,50161.00,84333.00,72841.00,11860.00,-368.00,-34172.00,-5951.00,264.00,-1224.00,3812.00,0.00,-1308.00,-2492.00,2056.00,-2436.00,-936.00,-1176.00,3891.00,4.00,3887.00,0.00,-347.00,4500.00,-13047.00,648.00,8.00,0.00,-13703.00,28221.00,15784.00,3212.00,0.00,12572.00,11296.00,8080.00,836.00,2380.00,1008.00,-1068.00,1348.00,636.00,-783.00,416.00,4225.00,-5424.00,26887.00,9169.00
1967:Q2,70081.00,27196.00,17896.00,50947.00,75936.00,1709.00,-1324.00,-84.00,76405.00,68560.00,77083.00,73163.00,3709.00,211.00,-8524.00,3220.00,-432.00,1288.00,-3116.00,0.00,396.00,-10636.00,32.00,-10148.00,-428.00,-92.00,-1893.00,-8.00,-1885.00,172.00,8009.00,3600.00,5832.00,688.00,8.00,0.00,5136.00,11744.00,17140.00,2664.00,0.00,14476.00,8291.00,7916.00,-1101.00,1476.00,1920.00,5032.00,-16128.00,672.00,-5183.00,108.00,5305.00,-10596.00,7845.00,2471.00
1967:Q3,70937.00,27440.00,17560.00,51933.00,77870.00,1472.00,-1728.00,-84.00,77698.00,71909.00,79832.00,73564.00,7549.00,-1281.00,-7923.00,27439.00,-64.00,6808.00,1288.00,0.00,-248.00,-1164.00,2192.00,-2484.00,-8.00,-864.00,175.00,-8.00,183.00,108.00,9273.00,5168.00,6095.00,708.00,28.00,0.00,5359.00,35362.00,17296.00,-740.00,0.00,18036.00,5084.00,3524.00,380.00,1180.00,2944.00,7784.00,-1400.00,484.00,3170.00,284.00,4181.00,-1295.00,5789.00,3690.00
1967:Q4,75298.00,29140.00,16532.00,52921.00,82547.00,1148.00,-2792.00,-84.00,80987.00,85111.00,84881.00,75819.00,7987.00,1075.00,230.00,46380.00,568.00,3312.00,2332.00,0.00,260.00,7488.00,120.00,5308.00,1284.00,776.00,-1045.00,4.00,-1049.00,216.00,16385.00,4908.00,11956.00,680.00,24.00,0.00,11252.00,46150.00,14060.00,512.00,0.00,13548.00,373.00,6700.00,497.00,-6824.00,3716.00,11948.00,-576.00,892.00,15737.00,76.00,5237.00,10424.00,-4124.00,5126.00
1968:Q1,77502.00,32860.00,18648.00,53907.00,79901.00,2233.00,-4676.00,-100.00,77558.00,46024.00,85277.00,78699.00,4813.00,1765.00,-39252.00,21082.00,1208.00,4328.00,-1228.00,0.00,1732.00,8848.00,-1172.00,5344.00,716.00,3960.00,4152.00,-24.00,4176.00,504.00,8596.00,3624.00,-10682.00,756.00,32.00,0.00,-11470.00,60334.00,10908.00,500.00,0.00,10408.00,22404.00,5656.00,3056.00,13692.00,1460.00,12144.00,21884.00,1424.00,-9890.00,-108.00,4630.00,-14412.00,31533.00,10052.00
1968:Q2,79093.00,33380.00,18604.00,55028.00,82137.00,1713.00,-2924.00,-116.00,81042.00,79666.00,87773.00,78523.00,8693.00,557.00,-8106.00,26086.00,1568.00,676.00,-4984.00,0.00,-144.00,-3424.00,3468.00,-5292.00,596.00,-2196.00,-1952.00,-8.00,-1944.00,-52.00,21516.00,4388.00,8494.00,744.00,36.00,0.00,7714.00,34192.00,14308.00,196.00,0.00,14112.00,15317.00,9784.00,4669.00,864.00,2120.00,18188.00,-12164.00,476.00,-4053.00,492.00,6582.00,-11127.00,1375.00,8560.00
1968:Q3,79282.00,33436.00,19376.00,56281.00,82751.00,2201.00,-2952.00,-144.00,82144.00,65189.00,87326.00,80306.00,6452.00,569.00,-22137.00,27292.00,332.00,1864.00,1640.00,0.00,-184.00,-3024.00,2004.00,-2992.00,124.00,-2160.00,-1288.00,-4.00,-1284.00,128.00,19728.00,5964.00,2132.00,800.00,32.00,0.00,1300.00,49429.00,18412.00,5208.00,0.00,13204.00,11828.00,9324.00,400.00,2104.00,-1904.00,20272.00,-4452.00,536.00,4737.00,220.00,7046.00,-2529.00,16955.00,7527.00
1968:Q4,81653.00,34460.00,19524.00,57669.00,85338.00,2558.00,-4052.00,-88.00,83932.00,93008.00,89872.00,83575.00,6845.00,-548.00,3136.00,57916.00,-980.00,4064.00,2068.00,0.00,400.00,7212.00,288.00,4320.00,280.00,2324.00,-500.00,-12.00,-488.00,132.00,24260.00,5936.00,15324.00,924.00,28.00,0.00,14372.00,54780.00,12804.00,-1044.00,0.00,13848.00,20293.00,14584.00,1713.00,3996.00,-2312.00,15184.00,-848.00,592.00,9067.00,200.00,8162.00,705.00,-9076.00,8586.00
1969:Q1,80729.00,34980.00,19028.00,59187.00,85908.00,2437.00,-4932.00,-80.00,83493.00,65999.00,94643.00,86396.00,8542.00,-295.00,-28644.00,31717.00,1076.00,7396.00,-5456.00,0.00,4324.00,6116.00,3740.00,1760.00,1344.00,-728.00,5800.00,92.00,5708.00,224.00,16276.00,5864.00,-9903.00,1048.00,40.00,0.00,-10991.00,60361.00,14820.00,1072.00,0.00,13748.00,17895.00,11824.00,2819.00,3252.00,1348.00,16096.00,9220.00,1368.00,-386.00,-16.00,10616.00,-10986.00,17495.00,13666.00
1969:Q2,77968.00,33920.00,19160.00,60613.00,85501.00,2627.00,-5220.00,-76.00,82984.00,74685.00,94724.00,88252.00,6880.00,-408.00,-20039.00,30257.00,-188.00,8556.00,-12396.00,0.00,-1024.00,-4968.00,2708.00,-5800.00,-676.00,-1200.00,-2324.00,148.00,-2472.00,100.00,25672.00,6276.00,10553.00,1180.00,52.00,0.00,9321.00,50296.00,13824.00,700.00,0.00,13124.00,24229.00,12584.00,13393.00,-1748.00,1684.00,19700.00,-6752.00,980.00,-3368.00,28.00,13187.00,-16583.00,8300.00,14442.00
1969:Q3,74557.00,32556.00,18812.00,61946.00,85135.00,2573.00,-4936.00,-72.00,82844.00,70407.00,100432.00,90960.00,9809.00,-337.00,-30025.00,31881.00,-764.00,4632.00,-4272.00,0.00,3688.00,-8112.00,1668.00,-8652.00,-128.00,-1000.00,-452.00,164.00,-616.00,-76.00,26348.00,5800.00,5089.00,1236.00,92.00,0.00,3761.00,61906.00,13464.00,2568.00,0.00,10896.00,19713.00,5120.00,15405.00,-812.00,3960.00,21536.00,-3012.00,956.00,5289.00,-8.00,11967.00,-6670.00,12438.00,20232.00
1969:Q4,72431.00,31920.00,19104.00,63186.00,84593.00,2949.00,-8392.00,-80.00,79230.00,80996.00,97656.00,91368.00,6577.00,-289.00,-16660.00,43110.00,-1780.00,1836.00,508.00,0.00,1772.00,868.00,2000.00,-560.00,428.00,-1000.00,-1556.00,140.00,-1696.00,-28.00,22996.00,4356.00,14138.00,1216.00,92.00,0.00,12830.00,59770.00,10220.00,88.00,0.00,10132.00,17078.00,8696.00,5502.00,2880.00,6632.00,20684.00,-6264.00,1416.00,10004.00,152.00,10926.00,-1074.00,-1766.00,21455.00
1970:Q1,64983.00,27492.00,18272.00,64330.00,83549.00,2641.00,-8792.00,-104.00,77502.00,44400.00,92361.00,92219.00,269.00,-127.00,-47961.00,20916.00,-4.00,348.00,2784.00,0.00,1804.00,-608.00,2256.00,-1564.00,-800.00,-500.00,719.00,-168.00,887.00,-84.00,9897.00,7396.00,-1336.00,968.00,-900.00,0.00,-1404.00,68877.00,16216.00,3940.00,0.00,12276.00,59402.00,-384.00,11394.00,48392.00,5268.00,12092.00,-3576.00,2284.00,-22810.00,40.00,11904.00,-34754.00,33102.00,17604.00
1970:Q2,64478.00,27512.00,18484.00,65454.00,83936.00,3501.00,-4580.00,-128.00,82985.00,64494.00,96989.00,92801.00,4108.00,80.00,-32495.00,19546.00,192.00,-2920.00,3852.00,0.00,-10012.00,6400.00,1620.00,3240.00,40.00,1500.00,-1097.00,32.00,-1129.00,556.00,9509.00,8120.00,4946.00,844.00,4.00,0.00,4098.00,52041.00,22580.00,-332.00,0.00,22912.00,19804.00,7124.00,9308.00,3372.00,4780.00,12008.00,-2600.00,780.00,-5311.00,-640.00,12348.00,-17019.00,18491.00,17633.00
1970:Q3,64977.00,28024.00,18044.00,66557.00,85466.00,3130.00,-6248.00,-108.00,82456.00,74357.00,99119.00,93328.00,5932.00,-141.00,-24762.00,15109.00,-316.00,108.00,56.00,0.00,-4784.00,-1684.00,500.00,3604.00,-1288.00,-4500.00,3563.00,24.00,3539.00,-364.00,5069.00,6388.00,7073.00,860.00,4.00,0.00,6209.00,39871.00,21904.00,464.00,0.00,21440.00,4481.00,12788.00,-9103.00,796.00,4424.00,5780.00,-2224.00,1360.00,4146.00,680.00,7816.00,-4350.00,8099.00,19901.00
1970:Q4,60251.00,26116.00,18380.00,67638.00,83393.00,2869.00,-6588.00,-160.00,79834.00,93512.00,90492.00,90855.00,-607.00,244.00,3021.00,30186.00,-1372.00,6272.00,88.00,0.00,684.00,1116.00,2668.00,-2732.00,180.00,1000.00,-733.00,24.00,-757.00,-196.00,9297.00,6580.00,8450.00,1016.00,8.00,0.00,7426.00,27165.00,25432.00,3036.00,0.00,22396.00,-2027.00,4640.00,-9719.00,3052.00,8304.00,1584.00,-2128.00,1144.00,-5143.00,512.00,5904.00,-11559.00,-13678.00,13687.00
