date,FU766000105.Q,FU765013005.Q,FU764090005.Q,FU763025000.Q,FU763013005.Q,FU762050005.Q,FU764022005.Q,FU763069175.Q,FU763061100.Q,FU763061705.Q,FU763061803.Q,FU763061303.Q,FU763061603.Q,FU763061403.Q,FU763061795.Q,FU763062000.Q,FU763063005.Q,FU763063673.Q,FU763063653.Q,FU763063663.Q,FU763063693.Q,FU763063095.Q,FU764023005.Q,FU763068005.Q,FU763069703.Q,FU763065005.Q,FU763066000.Q,FU763064105.Q,FU763064203.Q,FU763040005.Q,FU763092000.Q,FU763090005.Q,FU764190005.Q,FU764110005.Q,FU713022003.Q,FU713068705.Q,FU764112005.Q,FU764116005.Q,FU763127005.Q,FU763123005.Q,FU763129205.Q,FU763122605.Q,FU763131005.Q,FU763135005.Q,FU762150005.Q,FU764122005.Q,FU763169175.Q,FU763163005.Q,FU763169305.Q,FU763164103.Q,FU763178003.Q,FU763190005.Q,FU763194735.Q,FU763193005.Q,FU767005005.Q,FU763066303.Q
1959:Q4,616.00,151.00,4726.00,-228.00,414.00,-479.00,-1053.00,-41.00,-817.00,-3.00,-33.00,0.00,0.00,0.00,30.00,-68.00,-124.00,0.00,0.00,0.00,0.00,-124.00,7468.00,3979.00,158.00,2715.00,616.00,-17.00,0.00,0.00,4.00,-1383.00,4408.00,343.00,639.00,124.00,-542.00,122.00,3356.00,-1090.00,4400.00,46.00,2515.00,-524.00,-689.00,159.00,159.00,0.00,339.00,42.00,-53.00,-1080.00,0.00,-1080.00,147.00,0.00
1960:Q1,546.00,153.00,-2992.00,348.00,-458.00,981.00,-4888.00,44.00,-5055.00,263.00,69.00,0.00,0.00,0.00,194.00,-25.00,-115.00,0.00,0.00,0.00,0.00,-115.00,1776.00,-866.00,172.00,1816.00,654.00,-21.00,0.00,0.00,4.00,-734.00,-3216.00,-356.00,-767.00,362.00,-88.00,137.00,-6532.00,-640.00,-5453.00,-439.00,1835.00,-72.00,1734.00,174.00,174.00,0.00,-614.00,24.00,120.00,471.00,0.00,471.00,169.00,0.00
1960:Q2,582.00,153.00,5697.00,130.00,-188.00,-12.00,-504.00,71.00,-317.00,3.00,10.00,0.00,0.00,0.00,-7.00,-243.00,-18.00,0.00,0.00,0.00,0.00,-18.00,6027.00,2406.00,13.00,2495.00,1113.00,3.00,0.00,0.00,3.00,238.00,5092.00,-301.00,45.00,-548.00,-70.00,272.00,2436.00,2620.00,-452.00,268.00,3452.00,458.00,-429.00,13.00,13.00,0.00,250.00,48.00,177.00,-1012.00,0.00,-1012.00,-176.00,0.00
1960:Q3,591.00,147.00,7860.00,50.00,530.00,-209.00,4162.00,133.00,3390.00,173.00,-19.00,0.00,0.00,0.00,192.00,384.00,82.00,0.00,0.00,0.00,0.00,82.00,3107.00,-612.00,228.00,2890.00,601.00,15.00,0.00,0.00,4.00,201.00,7422.00,1007.00,119.00,326.00,445.00,117.00,2067.00,410.00,1626.00,31.00,3050.00,794.00,-334.00,231.00,231.00,0.00,-34.00,21.00,365.00,255.00,0.00,255.00,6.00,0.00
1960:Q4,574.00,140.00,8415.00,-194.00,-977.00,-628.00,4300.00,155.00,3163.00,512.00,-11.00,0.00,0.00,0.00,523.00,446.00,24.00,0.00,0.00,0.00,0.00,24.00,4906.00,1994.00,288.00,2431.00,193.00,19.00,0.00,0.00,4.00,985.00,7623.00,-137.00,881.00,-568.00,-317.00,-133.00,3950.00,-1495.00,5181.00,264.00,2847.00,2347.00,-989.00,290.00,290.00,0.00,245.00,29.00,337.00,-1296.00,0.00,-1296.00,-357.00,0.00
1961:Q1,583.00,137.00,303.00,284.00,-1089.00,997.00,599.00,207.00,-704.00,182.00,1.00,0.00,0.00,0.00,181.00,894.00,20.00,0.00,0.00,0.00,0.00,20.00,685.00,-2300.00,163.00,2019.00,803.00,11.00,0.00,0.00,4.00,-1188.00,56.00,-1280.00,-1092.00,81.00,-338.00,69.00,-6149.00,-1785.00,-4821.00,457.00,5078.00,331.00,1227.00,164.00,164.00,0.00,-504.00,22.00,-93.00,1260.00,0.00,1260.00,199.00,0.00
1961:Q2,547.00,144.00,7911.00,-727.00,724.00,-1002.00,1574.00,92.00,1967.00,-11.00,32.00,0.00,0.00,0.00,-43.00,-333.00,-141.00,0.00,0.00,0.00,0.00,-141.00,4546.00,1062.00,32.00,3264.00,188.00,13.00,0.00,0.00,5.00,2778.00,7054.00,235.00,416.00,-71.00,-251.00,141.00,1683.00,2202.00,-415.00,-104.00,5237.00,1195.00,-1025.00,33.00,33.00,0.00,392.00,13.00,-412.00,-297.00,0.00,-297.00,-454.00,0.00
1961:Q3,547.00,151.00,11173.00,967.00,-406.00,1122.00,6011.00,284.00,4367.00,-59.00,19.00,0.00,0.00,0.00,-78.00,1526.00,-107.00,0.00,0.00,0.00,0.00,-107.00,5027.00,1034.00,121.00,3517.00,355.00,17.00,0.00,0.00,4.00,-1569.00,10733.00,716.00,129.00,47.00,548.00,-8.00,3952.00,1388.00,2430.00,134.00,2492.00,1094.00,1307.00,122.00,122.00,0.00,255.00,11.00,-181.00,965.00,0.00,965.00,-44.00,0.00
1961:Q4,547.00,166.00,10845.00,-181.00,1077.00,-1156.00,1931.00,322.00,507.00,550.00,-14.00,0.00,0.00,0.00,564.00,694.00,-142.00,0.00,0.00,0.00,0.00,-142.00,8442.00,4295.00,208.00,3419.00,520.00,24.00,0.00,0.00,4.00,704.00,10147.00,1088.00,1000.00,33.00,282.00,-227.00,5529.00,-1804.00,6883.00,450.00,4825.00,-213.00,-1346.00,211.00,211.00,0.00,538.00,132.00,-206.00,-411.00,0.00,-411.00,-317.00,0.00
1962:Q1,594.00,181.00,1569.00,211.00,-601.00,1299.00,104.00,-111.00,-1538.00,389.00,24.00,0.00,0.00,0.00,365.00,1326.00,38.00,0.00,0.00,0.00,0.00,38.00,1613.00,-1128.00,-148.00,2866.00,23.00,31.00,0.00,0.00,5.00,-1093.00,1696.00,-2094.00,-1382.00,55.00,-1002.00,235.00,-6757.00,314.00,-7369.00,298.00,6148.00,2029.00,1421.00,-150.00,-150.00,0.00,-511.00,59.00,131.00,1420.00,0.00,1420.00,541.00,0.00
1962:Q2,656.00,188.00,9524.00,-715.00,420.00,-1044.00,997.00,-221.00,-296.00,311.00,17.00,0.00,0.00,0.00,294.00,1399.00,-196.00,0.00,0.00,0.00,0.00,-196.00,7948.00,1939.00,-124.00,4618.00,1515.00,40.00,0.00,0.00,4.00,1874.00,8945.00,300.00,544.00,-127.00,-111.00,-6.00,2362.00,3294.00,-862.00,-70.00,6682.00,639.00,-1131.00,-126.00,-126.00,0.00,616.00,4.00,33.00,-434.00,0.00,-434.00,-111.00,0.00
1962:Q3,677.00,183.00,8560.00,1085.00,-101.00,666.00,656.00,139.00,-95.00,-266.00,38.00,0.00,0.00,0.00,-304.00,909.00,-31.00,0.00,0.00,0.00,0.00,-31.00,6630.00,1310.00,-49.00,4753.00,616.00,42.00,0.00,0.00,5.00,-423.00,8362.00,1686.00,179.00,719.00,831.00,-43.00,102.00,-1464.00,2016.00,-450.00,5169.00,-628.00,829.00,-49.00,-49.00,0.00,279.00,20.00,233.00,721.00,0.00,721.00,296.00,0.00
1962:Q4,674.00,167.00,15795.00,249.00,349.00,-565.00,4632.00,41.00,2098.00,1074.00,4.00,0.00,0.00,0.00,1070.00,1331.00,88.00,0.00,0.00,0.00,0.00,88.00,10675.00,5273.00,295.00,4391.00,716.00,36.00,0.00,0.00,5.00,414.00,14836.00,-865.00,1262.00,-725.00,-1046.00,-356.00,8897.00,-932.00,9453.00,376.00,7114.00,794.00,-718.00,298.00,298.00,0.00,433.00,13.00,99.00,-1229.00,0.00,-1229.00,-452.00,0.00
1963:Q1,654.00,181.00,1035.00,-309.00,-1044.00,1239.00,160.00,115.00,-799.00,0.00,-3.00,0.00,0.00,0.00,3.00,823.00,21.00,0.00,0.00,0.00,0.00,21.00,2207.00,-2441.00,-49.00,3989.00,708.00,32.00,0.00,0.00,5.00,-1255.00,997.00,-1486.00,-1680.00,157.00,-451.00,488.00,-8007.00,172.00,-7909.00,-270.00,6611.00,1774.00,1512.00,-49.00,-49.00,0.00,-965.00,9.00,103.00,1495.00,0.00,1495.00,436.00,0.00
1963:Q2,637.00,172.00,11972.00,-727.00,555.00,-978.00,-65.00,-54.00,-1377.00,65.00,9.00,0.00,0.00,0.00,56.00,1465.00,-164.00,0.00,0.00,0.00,0.00,-164.00,10632.00,3202.00,87.00,5763.00,1580.00,29.00,0.00,0.00,5.00,2521.00,11290.00,253.00,415.00,-98.00,155.00,-219.00,4062.00,3730.00,-2.00,334.00,6960.00,282.00,-1093.00,87.00,87.00,0.00,756.00,21.00,-298.00,260.00,0.00,260.00,-217.00,0.00
1963:Q3,646.00,183.00,7980.00,1067.00,-344.00,704.00,-639.00,-137.00,-1656.00,232.00,74.00,0.00,0.00,0.00,158.00,1131.00,-209.00,0.00,0.00,0.00,0.00,-209.00,8083.00,1229.00,9.00,5681.00,1164.00,27.00,0.00,0.00,5.00,-923.00,8139.00,782.00,-203.00,369.00,630.00,-14.00,-799.00,-2210.00,1429.00,-18.00,4449.00,308.00,762.00,45.00,10.00,35.00,754.00,0.00,-20.00,1858.00,0.00,1858.00,622.00,0.00
1963:Q4,700.00,212.00,14805.00,-291.00,428.00,-584.00,2318.00,94.00,1367.00,137.00,-18.00,0.00,0.00,0.00,155.00,1006.00,-286.00,0.00,0.00,0.00,0.00,-286.00,11809.00,5440.00,145.00,5012.00,1212.00,27.00,0.00,0.00,5.00,1093.00,14249.00,105.00,1165.00,-434.00,-422.00,-204.00,7053.00,-2302.00,9077.00,278.00,6737.00,1519.00,-837.00,344.00,146.00,198.00,760.00,19.00,-153.00,-1298.00,0.00,-1298.00,-68.00,0.00
1964:Q1,804.00,195.00,2262.00,241.00,-438.00,1163.00,-354.00,160.00,-1262.00,-503.00,16.00,0.00,0.00,0.00,-519.00,772.00,479.00,0.00,0.00,0.00,0.00,479.00,1653.00,-3398.00,170.00,4013.00,868.00,25.00,0.00,0.00,6.00,-34.00,1869.00,-1222.00,-1103.00,24.00,-336.00,193.00,-6388.00,1322.00,-7805.00,95.00,5519.00,1747.00,1399.00,358.00,171.00,187.00,-616.00,26.00,200.00,846.00,0.00,846.00,216.00,0.00
1964:Q2,848.00,232.00,12348.00,39.00,362.00,-961.00,-1434.00,-90.00,-2292.00,261.00,9.00,0.00,0.00,0.00,252.00,644.00,43.00,0.00,0.00,0.00,0.00,43.00,14005.00,6561.00,37.00,5364.00,2043.00,22.00,0.00,0.00,5.00,310.00,11358.00,-199.00,136.00,24.00,-142.00,-217.00,4062.00,2387.00,1350.00,325.00,6869.00,558.00,-896.00,151.00,38.00,113.00,601.00,14.00,-68.00,266.00,0.00,266.00,-374.00,0.00
1964:Q3,878.00,263.00,10479.00,241.00,148.00,783.00,2996.00,211.00,1531.00,43.00,44.00,0.00,0.00,0.00,-1.00,1263.00,-52.00,0.00,0.00,0.00,0.00,-52.00,5802.00,-1006.00,21.00,5452.00,1335.00,24.00,0.00,0.00,6.00,479.00,10301.00,1087.00,-66.00,14.00,1001.00,138.00,1626.00,-1057.00,2487.00,196.00,5257.00,572.00,485.00,166.00,22.00,144.00,68.00,0.00,40.00,1000.00,0.00,1000.00,438.00,0.00
1964:Q4,918.00,280.00,16205.00,-248.00,729.00,-624.00,3955.00,172.00,2258.00,842.00,5.00,0.00,0.00,0.00,837.00,834.00,-151.00,0.00,0.00,0.00,0.00,-151.00,12325.00,6556.00,168.00,4673.00,928.00,30.00,0.00,0.00,5.00,33.00,15227.00,-22.00,1039.00,63.00,-1127.00,3.00,6679.00,-2690.00,9152.00,217.00,6950.00,1863.00,-108.00,265.00,169.00,96.00,488.00,3.00,49.00,-940.00,0.00,-940.00,-341.00,0.00
1965:Q1,972.00,280.00,3445.00,308.00,-767.00,717.00,-2159.00,-475.00,-3345.00,255.00,1.00,0.00,0.00,0.00,254.00,1348.00,58.00,0.00,0.00,0.00,0.00,58.00,6111.00,1275.00,-48.00,3669.00,1215.00,39.00,0.00,0.00,6.00,-810.00,3762.00,-698.00,-1492.00,-47.00,396.00,445.00,-6840.00,1840.00,-8608.00,-72.00,7477.00,2003.00,779.00,71.00,-49.00,120.00,-578.00,10.00,-166.00,1704.00,0.00,1704.00,1009.00,0.00
1965:Q2,992.00,275.00,15219.00,138.00,952.00,-508.00,-738.00,194.00,-2505.00,-70.00,36.00,0.00,0.00,0.00,-106.00,1628.00,15.00,0.00,0.00,0.00,0.00,15.00,14161.00,6518.00,24.00,5122.00,2497.00,49.00,0.00,0.00,6.00,1159.00,14164.00,987.00,235.00,537.00,271.00,-56.00,4937.00,3446.00,1576.00,-85.00,5924.00,1394.00,-394.00,622.00,25.00,597.00,839.00,-90.00,-91.00,36.00,0.00,36.00,-338.00,0.00
1965:Q3,989.00,266.00,6410.00,392.00,-432.00,706.00,464.00,72.00,-995.00,198.00,31.00,0.00,0.00,0.00,167.00,1342.00,-153.00,0.00,0.00,0.00,0.00,-153.00,5777.00,-759.00,-33.00,5444.00,1125.00,47.00,0.00,0.00,7.00,-551.00,6525.00,-211.00,56.00,-523.00,95.00,161.00,-2457.00,-4426.00,1769.00,200.00,5399.00,1296.00,931.00,-6.00,-33.00,27.00,216.00,-4.00,106.00,1255.00,0.00,1255.00,838.00,0.00
1965:Q4,988.00,247.00,18782.00,-519.00,650.00,-183.00,4060.00,-342.00,3614.00,251.00,-43.00,0.00,0.00,0.00,294.00,732.00,-195.00,0.00,0.00,0.00,0.00,-195.00,14198.00,8871.00,63.00,4466.00,798.00,32.00,0.00,0.00,6.00,538.00,18100.00,38.00,843.00,-27.00,-552.00,-226.00,9841.00,-1845.00,11561.00,125.00,7463.00,1146.00,-770.00,136.00,63.00,73.00,195.00,22.00,22.00,7.00,0.00,7.00,59.00,0.00
1966:Q1,905.00,291.00,1095.00,619.00,-506.00,-3.00,-2253.00,40.00,-3569.00,342.00,78.00,0.00,0.00,0.00,264.00,947.00,-13.00,0.00,0.00,0.00,0.00,-13.00,3347.00,-1535.00,-4.00,3721.00,1165.00,17.00,0.00,0.00,7.00,-133.00,1226.00,27.00,-860.00,483.00,62.00,342.00,-7857.00,-405.00,-7337.00,-115.00,5351.00,1343.00,-38.00,40.00,-3.00,43.00,-310.00,-8.00,256.00,2422.00,0.00,2422.00,745.00,0.00
1966:Q2,871.00,276.00,14402.00,-236.00,623.00,-1.00,-1586.00,-328.00,-2771.00,526.00,23.00,0.00,0.00,0.00,503.00,976.00,11.00,0.00,0.00,0.00,0.00,11.00,14743.00,9413.00,26.00,3871.00,1433.00,-1.00,0.00,0.00,6.00,854.00,13754.00,1285.00,569.00,-292.00,910.00,98.00,6471.00,5877.00,747.00,-153.00,5130.00,603.00,-48.00,86.00,25.00,61.00,1096.00,0.00,-438.00,-431.00,0.00,-431.00,-53.00,0.00
1966:Q3,900.00,267.00,1049.00,596.00,-494.00,241.00,444.00,63.00,184.00,-760.00,88.00,0.00,0.00,0.00,-848.00,812.00,145.00,0.00,0.00,0.00,0.00,145.00,316.00,-2896.00,-40.00,2913.00,339.00,1.00,0.00,0.00,7.00,-62.00,1108.00,2639.00,-310.00,692.00,1021.00,1236.00,-6617.00,-4997.00,-1848.00,228.00,1734.00,447.00,248.00,-40.00,-40.00,0.00,392.00,-8.00,-11.00,2324.00,0.00,2324.00,692.00,0.00
1966:Q4,854.00,273.00,11797.00,-380.00,1724.00,161.00,2720.00,141.00,2588.00,287.00,13.00,0.00,0.00,0.00,274.00,-455.00,159.00,0.00,0.00,0.00,0.00,159.00,8239.00,6026.00,186.00,1884.00,143.00,24.00,0.00,0.00,7.00,-698.00,10912.00,408.00,863.00,-806.00,-629.00,980.00,9624.00,-1008.00,10406.00,226.00,4957.00,-108.00,224.00,188.00,188.00,0.00,-240.00,3.00,118.00,-4262.00,0.00,-4262.00,-304.00,0.00
1967:Q1,752.00,209.00,5284.00,520.00,-1175.00,739.00,6602.00,657.00,1966.00,746.00,149.00,0.00,0.00,0.00,597.00,2393.00,840.00,0.00,0.00,0.00,0.00,840.00,-1948.00,-3001.00,81.00,1136.00,-164.00,41.00,0.00,0.00,19.00,486.00,5069.00,-3163.00,-1250.00,-144.00,-1115.00,-654.00,-6776.00,528.00,-7203.00,-101.00,10029.00,3119.00,776.00,285.00,82.00,203.00,-1760.00,0.00,166.00,2393.00,0.00,2393.00,328.00,0.00
1967:Q2,819.00,243.00,13461.00,-1116.00,886.00,674.00,1901.00,192.00,-3917.00,1158.00,67.00,0.00,0.00,0.00,1091.00,3473.00,995.00,0.00,0.00,0.00,0.00,995.00,10203.00,4666.00,342.00,3519.00,1676.00,58.00,0.00,0.00,19.00,836.00,12931.00,736.00,85.00,24.00,844.00,-217.00,2573.00,-368.00,3025.00,-84.00,10413.00,546.00,811.00,368.00,345.00,23.00,-873.00,-4.00,-339.00,-1300.00,0.00,-1300.00,46.00,0.00
1967:Q3,816.00,290.00,16941.00,1398.00,534.00,26.00,9538.00,264.00,7070.00,242.00,8.00,0.00,0.00,0.00,234.00,1167.00,795.00,0.00,0.00,0.00,0.00,795.00,4888.00,-1303.00,12.00,4910.00,1269.00,63.00,0.00,0.00,21.00,473.00,16752.00,2135.00,-110.00,118.00,1246.00,881.00,4283.00,1870.00,2179.00,234.00,7460.00,479.00,289.00,47.00,12.00,35.00,-180.00,-40.00,81.00,2198.00,0.00,2198.00,337.00,0.00
1967:Q4,851.00,359.00,28302.00,-321.00,1053.00,19.00,5439.00,-166.00,2406.00,1083.00,12.00,0.00,0.00,0.00,1071.00,1937.00,179.00,0.00,0.00,0.00,0.00,179.00,21155.00,15668.00,137.00,4458.00,892.00,57.00,0.00,0.00,23.00,877.00,18809.00,1253.00,1248.00,-30.00,-111.00,146.00,11924.00,-1788.00,13450.00,262.00,5769.00,1658.00,279.00,146.00,138.00,8.00,264.00,9.00,8.00,-2501.00,0.00,-2501.00,-9000.00,0.00
1968:Q1,999.00,302.00,-4959.00,319.00,140.00,398.00,2609.00,285.00,-299.00,805.00,233.00,0.00,0.00,0.00,572.00,1336.00,482.00,0.00,0.00,0.00,0.00,482.00,-7914.00,-11418.00,15.00,3286.00,203.00,58.00,0.00,0.00,23.00,-592.00,2514.00,-297.00,-1139.00,1249.00,-1155.00,748.00,-10140.00,86.00,-10144.00,-82.00,7652.00,854.00,721.00,15.00,15.00,0.00,-117.00,-5.00,13.00,3818.00,0.00,3818.00,8170.00,0.00
1968:Q2,1056.00,349.00,12712.00,-1060.00,230.00,368.00,-1627.00,-315.00,-2878.00,-57.00,123.00,0.00,0.00,0.00,-180.00,1279.00,344.00,0.00,0.00,0.00,0.00,344.00,13860.00,6687.00,-40.00,4808.00,2405.00,57.00,0.00,0.00,25.00,859.00,11823.00,2701.00,594.00,-1098.00,1931.00,1274.00,4359.00,-350.00,4787.00,-78.00,5720.00,-1726.00,830.00,136.00,-40.00,176.00,620.00,0.00,-98.00,-719.00,0.00,-719.00,-182.00,0.00
1968:Q3,1162.00,382.00,20210.00,1470.00,951.00,962.00,7677.00,405.00,3574.00,536.00,72.00,0.00,0.00,0.00,464.00,2808.00,354.00,0.00,0.00,0.00,0.00,354.00,7840.00,276.00,33.00,5204.00,2327.00,68.00,0.00,0.00,27.00,1215.00,20127.00,2224.00,-168.00,1273.00,234.00,885.00,5001.00,4070.00,733.00,198.00,5780.00,3621.00,470.00,116.00,33.00,83.00,137.00,-30.00,102.00,2706.00,0.00,2706.00,697.00,0.00
1968:Q4,1126.00,392.00,23579.00,535.00,-554.00,985.00,5305.00,-419.00,1667.00,334.00,2.00,0.00,0.00,0.00,332.00,3194.00,529.00,0.00,0.00,0.00,0.00,529.00,18174.00,10787.00,80.00,5317.00,1990.00,68.00,0.00,0.00,28.00,-962.00,22456.00,-452.00,1712.00,-1377.00,331.00,-1118.00,12960.00,-4030.00,16754.00,236.00,6247.00,3837.00,467.00,81.00,82.00,-1.00,233.00,-23.00,-44.00,-850.00,0.00,-850.00,-389.00,0.00
1969:Q1,1205.00,468.00,-3014.00,-705.00,207.00,378.00,-4012.00,313.00,-5068.00,198.00,167.00,0.00,0.00,0.00,31.00,192.00,353.00,0.00,0.00,0.00,0.00,353.00,3140.00,-1816.00,29.00,4146.00,781.00,60.00,0.00,0.00,30.00,-2112.00,-1957.00,2353.00,-1448.00,809.00,-605.00,3597.00,-14666.00,500.00,-15155.00,-11.00,6397.00,-4506.00,1833.00,-95.00,29.00,-124.00,72.00,-25.00,154.00,6526.00,1000.00,5526.00,1794.00,0.00
1969:Q2,1298.00,443.00,13622.00,-242.00,-1258.00,298.00,-3621.00,150.00,-5452.00,346.00,71.00,0.00,0.00,0.00,275.00,1324.00,11.00,0.00,0.00,0.00,0.00,11.00,16411.00,8194.00,333.00,5326.00,2558.00,58.00,0.00,0.00,32.00,1944.00,13079.00,6017.00,-562.00,52.00,2848.00,3679.00,6929.00,129.00,6811.00,-11.00,2257.00,-2804.00,1844.00,248.00,336.00,-88.00,1082.00,4.00,-156.00,-2342.00,1000.00,-3342.00,312.00,0.00
1969:Q3,1379.00,423.00,2140.00,692.00,1700.00,1375.00,-2298.00,76.00,-1400.00,-520.00,-41.00,0.00,0.00,0.00,-479.00,-353.00,-101.00,0.00,0.00,0.00,0.00,-101.00,3030.00,-3275.00,282.00,5015.00,1008.00,58.00,0.00,0.00,34.00,-2451.00,3592.00,1017.00,841.00,477.00,-1328.00,1027.00,-3088.00,1971.00,-5245.00,186.00,801.00,-6707.00,1856.00,290.00,284.00,6.00,1527.00,3.00,120.00,7773.00,1000.00,6773.00,2408.00,0.00
1969:Q4,1420.00,402.00,15008.00,370.00,-423.00,1424.00,579.00,-124.00,245.00,797.00,-106.00,0.00,0.00,0.00,903.00,-529.00,190.00,0.00,0.00,0.00,0.00,190.00,12493.00,8582.00,175.00,3024.00,712.00,62.00,0.00,0.00,35.00,468.00,14480.00,2325.00,1127.00,-1343.00,-450.00,2991.00,15488.00,-2556.00,17839.00,205.00,3001.00,-1738.00,1690.00,200.00,178.00,22.00,1349.00,-13.00,-34.00,-7788.00,1000.00,-8788.00,490.00,0.00
1970:Q1,1401.00,369.00,-7813.00,-380.00,483.00,786.00,-1281.00,-56.00,-4488.00,897.00,71.00,0.00,0.00,0.00,826.00,987.00,1379.00,0.00,0.00,0.00,0.00,1379.00,-7444.00,-7852.00,-79.00,1372.00,-885.00,75.00,0.00,0.00,39.00,-91.00,-6400.00,-924.00,-1203.00,1371.00,4.00,-1096.00,-16677.00,1086.00,-17783.00,20.00,2444.00,978.00,510.00,-57.00,-80.00,23.00,456.00,27.00,439.00,6404.00,1000.00,5404.00,2445.00,0.00
1970:Q2,1298.00,382.00,16022.00,150.00,-577.00,519.00,4324.00,256.00,-740.00,571.00,124.00,0.00,0.00,0.00,447.00,2730.00,1507.00,0.00,0.00,0.00,0.00,1507.00,10756.00,5839.00,496.00,2921.00,1500.00,82.00,0.00,0.00,40.00,728.00,15625.00,-161.00,325.00,-1224.00,1423.00,-685.00,7433.00,1936.00,5484.00,13.00,7853.00,3659.00,466.00,534.00,501.00,33.00,491.00,8.00,-286.00,-4372.00,1000.00,-5372.00,520.00,0.00
1970:Q3,1268.00,428.00,21113.00,170.00,1947.00,2595.00,9970.00,541.00,5105.00,1580.00,211.00,0.00,0.00,0.00,1369.00,2780.00,-36.00,0.00,0.00,0.00,0.00,-36.00,7874.00,1883.00,-100.00,4663.00,1428.00,87.00,0.00,0.00,43.00,-1573.00,23135.00,-583.00,-249.00,523.00,386.00,-1243.00,-756.00,394.00,-1412.00,262.00,6125.00,13865.00,434.00,-84.00,-101.00,17.00,289.00,89.00,187.00,3569.00,2000.00,1569.00,2863.00,0.00
1970:Q4,1249.00,483.00,30314.00,-213.00,212.00,2461.00,13815.00,302.00,5872.00,3020.00,277.00,0.00,0.00,0.00,2743.00,3984.00,637.00,0.00,0.00,0.00,0.00,637.00,12310.00,6158.00,968.00,4965.00,219.00,89.00,0.00,0.00,45.00,1595.00,30751.00,-2385.00,1948.00,-518.00,-746.00,-3069.00,15154.00,-532.00,15457.00,229.00,12341.00,5329.00,515.00,1003.00,978.00,25.00,90.00,3.00,18.00,-1317.00,2000.00,-3317.00,1204.00,0.00
1971:Q1,1135.00,504.00,18704.00,183.00,1782.00,675.00,10369.00,453.00,911.00,1520.00,274.00,0.00,0.00,0.00,1246.00,4498.00,2987.00,0.00,0.00,0.00,0.00,2987.00,1638.00,-4064.00,92.00,5272.00,338.00,96.00,0.00,0.00,49.00,3912.00,19755.00,-2519.00,-1711.00,56.00,2237.00,-3101.00,-14557.00,-3418.00,-10835.00,-304.00,23707.00,5063.00,1885.00,508.00,93.00,415.00,-925.00,194.00,253.00,6146.00,1000.00,5146.00,1682.00,0.00
1971:Q2,1236.00,563.00,25397.00,404.00,-1382.00,-466.00,6472.00,-271.00,-1156.00,3404.00,242.00,0.00,0.00,0.00,3162.00,3268.00,1227.00,0.00,0.00,0.00,0.00,1227.00,20157.00,7133.00,378.00,9594.00,3052.00,108.00,0.00,0.00,51.00,53.00,25151.00,-218.00,-1.00,55.00,1061.00,-1333.00,10735.00,3892.00,7170.00,-327.00,16920.00,-213.00,1906.00,469.00,381.00,88.00,-2449.00,178.00,-455.00,-1722.00,1000.00,-2722.00,428.00,0.00
1971:Q3,1451.00,572.00,19713.00,466.00,874.00,2120.00,1970.00,113.00,-2672.00,1077.00,350.00,0.00,0.00,0.00,727.00,2132.00,1320.00,0.00,0.00,0.00,0.00,1320.00,15004.00,600.00,402.00,11097.00,2905.00,104.00,0.00,0.00,54.00,-879.00,21071.00,-1531.00,-22.00,-64.00,-1717.00,272.00,-2192.00,508.00,-2777.00,77.00,10116.00,4272.00,1894.00,543.00,406.00,137.00,396.00,157.00,133.00,7283.00,2000.00,5283.00,2237.00,0.00
1971:Q4,1453.00,545.00,35931.00,-559.00,2364.00,2130.00,11328.00,146.00,5754.00,1759.00,62.00,0.00,0.00,0.00,1697.00,3105.00,564.00,0.00,0.00,0.00,0.00,564.00,19401.00,7188.00,-207.00,9781.00,2639.00,167.00,0.00,0.00,58.00,1042.00,34314.00,-2204.00,1816.00,-343.00,-2783.00,-894.00,19054.00,1249.00,17747.00,58.00,14660.00,4041.00,1914.00,6.00,-209.00,215.00,299.00,95.00,87.00,-3638.00,1000.00,-4638.00,-709.00,0.00
1972:Q1,1460.00,516.00,19794.00,509.00,683.00,1150.00,4653.00,-632.00,-1984.00,2103.00,248.00,0.00,0.00,0.00,1855.00,2621.00,2545.00,0.00,0.00,0.00,0.00,2545.00,11740.00,555.00,77.00,9831.00,1277.00,182.00,0.00,0.00,61.00,816.00,20389.00,-6137.00,-1670.00,991.00,-5179.00,-279.00,-5991.00,-1429.00,-4909.00,347.00,22814.00,1110.00,3291.00,574.00,78.00,496.00,-1944.00,211.00,-26.00,6487.00,1000.00,5487.00,1539.00,0.00
1972:Q2,1488.00,483.00,28911.00,-1251.00,-989.00,-154.00,1708.00,-175.00,-2860.00,1475.00,242.00,0.00,0.00,0.00,1233.00,1803.00,1465.00,0.00,0.00,0.00,0.00,1465.00,27135.00,9463.00,-733.00,13903.00,4502.00,202.00,0.00,0.00,65.00,2195.00,29551.00,806.00,626.00,-900.00,913.00,167.00,5105.00,343.00,4385.00,377.00,13963.00,6013.00,3196.00,-603.00,-740.00,137.00,83.00,370.00,-305.00,923.00,1000.00,-77.00,1645.00,0.00
