date,FL734090005.Q,FL733030003.Q,FL732051003.Q,FL734022605.Q,FL733061103.Q,FL733061703.Q,FL733063003.Q,FL733069005.Q,FL733040005.Q,FL733090005.Q,FL763194735.Q,FL513194733.Q,FL543194733.Q,FL613194733.Q,FL663194735.Q,FL263194735.Q,FL733093005.Q,FL734190005.Q,FL732151003.Q,FL734122005.Q,FL733169103.Q,FL733163003.Q,FL733168003.Q,FL733193005.Q
1978:Q3,91177.00,6000.00,0.00,2400.00,192.00,528.00,1680.00,4400.00,0.00,78377.00,50454.00,0.00,0.00,16102.00,6398.00,2546.00,2877.00,38200.00,0.00,29005.00,13005.00,16000.00,2900.00,6295.00
1978:Q4,94795.00,6735.00,0.00,2065.00,165.00,454.00,1446.00,4628.00,0.00,81367.00,52223.00,0.00,0.00,16924.00,6738.00,2711.00,2771.00,41027.00,0.00,32049.00,15835.00,16214.00,3280.00,5698.00
1979:Q1,97475.00,6900.00,0.00,2500.00,200.00,550.00,1750.00,4500.00,0.00,83575.00,52815.00,0.00,0.00,16358.00,7942.00,3385.00,3075.00,42400.00,0.00,32535.00,16435.00,16100.00,4200.00,5665.00
1979:Q2,100096.00,7100.00,0.00,3000.00,240.00,660.00,2100.00,4400.00,0.00,85596.00,53238.00,0.00,0.00,16402.00,8698.00,4162.00,3096.00,42600.00,0.00,34956.00,18956.00,16000.00,5100.00,2544.00
1979:Q3,103316.00,7300.00,0.00,3500.00,280.00,770.00,2450.00,4300.00,0.00,88216.00,55387.00,0.00,0.00,18210.00,8090.00,3313.00,3216.00,44600.00,0.00,36315.00,20415.00,15900.00,6000.00,2285.00
1979:Q4,106352.00,7597.00,0.00,3722.00,298.00,819.00,2605.00,4230.00,0.00,90803.00,58464.00,0.00,0.00,19293.00,7754.00,1900.00,3392.00,46735.00,0.00,36142.00,20382.00,15760.00,6644.00,3949.00
1980:Q1,108192.00,8000.00,0.00,3800.00,304.00,836.00,2660.00,4100.00,0.00,92292.00,59158.00,0.00,0.00,18599.00,9401.00,2842.00,2292.00,47000.00,0.00,38502.00,22502.00,16000.00,7300.00,1198.00
1980:Q2,111833.00,8500.00,0.00,3800.00,304.00,836.00,2660.00,4000.00,0.00,95533.00,61506.00,0.00,0.00,19411.00,9589.00,2494.00,2533.00,49100.00,0.00,38924.00,22624.00,16300.00,8000.00,2176.00
1980:Q3,115350.00,9000.00,0.00,3900.00,312.00,858.00,2730.00,3900.00,0.00,98550.00,63099.00,0.00,0.00,20143.00,9857.00,2901.00,2550.00,51100.00,0.00,39662.00,23062.00,16600.00,8700.00,2738.00
1980:Q4,120091.00,9369.00,0.00,3904.00,312.00,859.00,2733.00,3703.00,0.00,103115.00,63207.00,0.00,0.00,21425.00,11336.00,4016.00,3131.00,54059.00,0.00,42846.00,25943.00,16903.00,9262.00,1951.00
1981:Q1,118165.00,8600.00,0.00,3700.00,296.00,814.00,2590.00,2700.00,0.00,103165.00,66080.00,0.00,0.00,15571.00,12229.00,4120.00,5165.00,50500.00,0.00,42467.00,25767.00,16700.00,6800.00,1233.00
1981:Q2,124144.00,10420.00,0.00,3643.00,291.00,801.00,2551.00,3167.00,0.00,106914.00,68997.00,0.00,0.00,14111.00,14568.00,6384.00,2854.00,55906.00,0.00,46599.00,28857.00,17742.00,7853.00,1454.00
1981:Q3,133078.00,12200.00,0.00,3700.00,296.00,814.00,2590.00,3650.00,0.00,113528.00,70658.00,0.00,0.00,11250.00,18150.00,9942.00,3528.00,64500.00,0.00,51309.00,32609.00,18700.00,8800.00,4391.00
1981:Q4,142954.00,14001.00,0.00,3860.00,309.00,849.00,2702.00,4092.00,0.00,121001.00,75780.00,0.00,0.00,12478.00,18944.00,10158.00,3641.00,64886.00,0.00,52843.00,32959.00,19884.00,9805.00,2238.00
1982:Q1,145641.00,16200.00,0.00,2900.00,232.00,638.00,2030.00,3500.00,0.00,123041.00,73907.00,0.00,0.00,11657.00,21343.00,12593.00,3541.00,67700.00,0.00,54834.00,34634.00,20200.00,9400.00,3466.00
1982:Q2,147961.00,18484.00,0.00,1904.00,152.00,419.00,1333.00,2928.00,0.00,124645.00,70162.00,0.00,0.00,9229.00,25100.00,17510.00,2644.00,69944.00,0.00,58621.00,38016.00,20605.00,9048.00,2275.00
1982:Q3,157302.00,17100.00,0.00,2300.00,184.00,506.00,1610.00,3000.00,0.00,134902.00,82510.00,0.00,0.00,15852.00,21248.00,12390.00,2902.00,73000.00,0.00,56685.00,33685.00,23000.00,9600.00,6715.00
1982:Q4,166645.00,15723.00,0.00,2700.00,216.00,594.00,1890.00,3053.00,0.00,145169.00,89757.00,0.00,0.00,18684.00,20779.00,12335.00,3614.00,74197.00,0.00,60129.00,34550.00,25579.00,10297.00,3771.00
1983:Q1,167395.00,18200.00,0.00,2750.00,220.00,605.00,1925.00,2600.00,0.00,143845.00,85475.00,0.00,0.00,19588.00,22412.00,14525.00,1845.00,75000.00,0.00,61481.00,34981.00,26500.00,10800.00,2719.00
1983:Q2,170331.00,19495.00,0.00,2773.00,222.00,610.00,1941.00,2240.00,0.00,145823.00,84974.00,0.00,0.00,20300.00,22556.00,14890.00,3103.00,77045.00,0.00,63784.00,35612.00,28172.00,11293.00,1968.00
1983:Q3,184696.00,21000.00,0.00,3600.00,288.00,792.00,2520.00,2450.00,0.00,157646.00,93589.00,0.00,0.00,21082.00,23218.00,15111.00,4646.00,84000.00,0.00,68658.00,37158.00,31500.00,10900.00,4442.00
1983:Q4,199396.00,22399.00,0.00,4492.00,359.00,988.00,3145.00,2726.00,0.00,169779.00,102078.00,0.00,0.00,22759.00,24620.00,15472.00,4850.00,89074.00,0.00,73470.00,38007.00,35463.00,10594.00,5010.00
1984:Q1,199834.00,23000.00,0.00,4100.00,328.00,902.00,2870.00,2300.00,0.00,170434.00,96350.00,0.00,0.00,23345.00,26655.00,17650.00,6434.00,93000.00,0.00,72384.00,41384.00,31000.00,9000.00,11616.00
1984:Q2,200157.00,23329.00,0.00,3874.00,310.00,852.00,2712.00,1970.00,0.00,170984.00,91745.00,0.00,0.00,25011.00,28877.00,20190.00,5161.00,96206.00,0.00,82631.00,45904.00,36727.00,8561.00,5014.00
1984:Q3,215056.00,21800.00,0.00,4600.00,368.00,1012.00,3220.00,2400.00,0.00,186256.00,108799.00,0.00,0.00,29429.00,26471.00,15301.00,6256.00,101000.00,0.00,84025.00,43025.00,41000.00,10000.00,6975.00
1984:Q4,229369.00,19949.00,0.00,5345.00,428.00,1176.00,3741.00,2797.00,0.00,201278.00,120388.00,0.00,0.00,31053.00,27152.00,16058.00,6627.00,105183.00,0.00,89526.00,44140.00,45386.00,11395.00,4262.00
1985:Q1,234563.00,20050.00,0.00,5900.00,472.00,1298.00,4130.00,2800.00,0.00,205813.00,119903.00,0.00,0.00,32990.00,29010.00,17097.00,6813.00,109000.00,0.00,93638.00,45638.00,48000.00,11000.00,4362.00
1985:Q2,241034.00,20143.00,0.00,6528.00,522.00,1436.00,4570.00,2915.00,0.00,211448.00,122536.00,0.00,0.00,37285.00,28308.00,16409.00,6910.00,112373.00,0.00,96826.00,45596.00,51230.00,10656.00,4891.00
1985:Q3,251535.00,20150.00,0.00,8100.00,648.00,1782.00,5670.00,2500.00,0.00,220785.00,131898.00,0.00,0.00,43396.00,24604.00,13602.00,7285.00,118000.00,0.00,100557.00,45557.00,55000.00,11600.00,5843.00
1985:Q4,263735.00,20219.00,0.00,9710.00,777.00,2136.00,6797.00,2127.00,0.00,231679.00,135521.00,0.00,0.00,43897.00,27264.00,16562.00,8435.00,123236.00,0.00,106156.00,46380.00,59776.00,12508.00,4572.00
1986:Q1,267811.00,19000.00,0.00,8800.00,704.00,1936.00,6160.00,2000.00,0.00,238011.00,145315.00,0.00,0.00,48410.00,22940.00,11335.00,10011.00,129000.00,0.00,102361.00,38361.00,64000.00,12100.00,14539.00
1986:Q2,272600.00,19740.00,0.00,8034.00,643.00,1767.00,5624.00,2023.00,0.00,242803.00,148223.00,0.00,0.00,47648.00,23885.00,12516.00,10531.00,134241.00,0.00,111264.00,41715.00,69549.00,11739.00,11238.00
1986:Q3,281501.00,20157.00,0.00,8376.00,670.00,1843.00,5863.00,2584.00,0.00,250384.00,149509.00,0.00,0.00,51951.00,24175.00,14076.00,10673.00,139633.00,0.00,112672.00,39435.00,73237.00,13529.00,13432.00
1986:Q4,289741.00,20444.00,0.00,7910.00,633.00,1740.00,5537.00,3598.00,0.00,257789.00,153534.00,0.00,0.00,52177.00,27340.00,15284.00,9454.00,145563.00,0.00,116813.00,43125.00,73688.00,13218.00,15532.00
1987:Q1,303018.00,22797.00,0.00,8624.00,690.00,1897.00,6037.00,4111.00,0.00,267486.00,156268.00,0.00,0.00,52200.00,29560.00,18478.00,10980.00,154404.00,0.00,126585.00,48749.00,77836.00,13600.00,14219.00
1987:Q2,292036.00,21764.00,0.00,9120.00,730.00,2006.00,6384.00,4155.00,0.00,256997.00,146940.00,0.00,0.00,57972.00,26019.00,15490.00,10576.00,156978.00,0.00,131540.00,50292.00,81248.00,13295.00,12143.00
1987:Q3,304332.00,24462.00,0.00,9123.00,730.00,2007.00,6386.00,3675.00,0.00,267072.00,150391.00,0.00,0.00,50514.00,35553.00,18736.00,11878.00,163648.00,0.00,133699.00,49390.00,84309.00,13823.00,16126.00
1987:Q4,301650.00,18502.00,0.00,9319.00,746.00,2050.00,6523.00,4145.00,0.00,269684.00,160756.00,0.00,0.00,46893.00,38859.00,11819.00,11357.00,161731.00,0.00,131079.00,44601.00,86478.00,13931.00,16721.00
1988:Q1,303444.00,19049.00,0.00,8342.00,667.00,1835.00,5840.00,5698.00,0.00,270355.00,159589.00,0.00,0.00,34972.00,50888.00,13814.00,11092.00,163582.00,0.00,131819.00,45052.00,86767.00,14546.00,17217.00
1988:Q2,312871.00,20507.00,0.00,8226.00,658.00,1810.00,5758.00,5472.00,0.00,278666.00,167415.00,0.00,0.00,33446.00,53499.00,13885.00,10421.00,167091.00,0.00,136996.00,46742.00,90254.00,14418.00,15677.00
1988:Q3,321186.00,22044.00,0.00,8416.00,673.00,1852.00,5891.00,5483.00,0.00,285243.00,175083.00,0.00,0.00,30830.00,54790.00,13921.00,10619.00,169917.00,0.00,136283.00,44788.00,91495.00,13618.00,20016.00
1988:Q4,323146.00,18849.00,0.00,9509.00,761.00,2092.00,6656.00,3891.00,0.00,290897.00,183773.00,0.00,0.00,27274.00,58991.00,10076.00,10783.00,167491.00,0.00,136241.00,44403.00,91838.00,13622.00,17628.00
1989:Q1,334841.00,24267.00,0.00,9437.00,755.00,2076.00,6606.00,5444.00,0.00,295693.00,183472.00,0.00,0.00,28413.00,57200.00,15359.00,11249.00,174956.00,0.00,140028.00,48091.00,91937.00,14264.00,20664.00
1989:Q2,338803.00,21251.00,0.00,9336.00,747.00,2054.00,6535.00,4733.00,0.00,303483.00,192141.00,0.00,0.00,27754.00,60339.00,11839.00,11410.00,174610.00,0.00,141246.00,48350.00,92896.00,13659.00,19705.00
1989:Q3,340268.00,20315.00,0.00,8950.00,716.00,1969.00,6265.00,6772.00,0.00,304231.00,192623.00,0.00,0.00,25362.00,65395.00,9434.00,11417.00,177370.00,0.00,143969.00,49533.00,94436.00,13143.00,20258.00
1989:Q4,343437.00,18922.00,30.00,10696.00,858.00,2360.00,7478.00,5497.00,0.00,308292.00,194161.00,0.00,0.00,25326.00,67022.00,8283.00,13500.00,177185.00,0.00,142469.00,48760.00,93709.00,12689.00,22027.00
1990:Q1,345585.00,18298.00,130.00,11428.00,925.00,2543.00,7960.00,6003.00,0.00,309726.00,200549.00,0.00,0.00,22760.00,64299.00,8140.00,13978.00,175684.00,0.00,141966.00,49485.00,92481.00,12711.00,21007.00
1990:Q2,339328.00,18088.00,230.00,9181.00,753.00,2070.00,6358.00,5695.00,0.00,306134.00,203209.00,0.00,0.00,21475.00,61457.00,6719.00,13274.00,165271.00,0.00,134343.00,43211.00,91132.00,11870.00,19058.00
1990:Q3,340326.00,6861.00,334.00,8927.00,741.00,2037.00,6149.00,4370.00,0.00,319834.00,214203.00,0.00,0.00,26498.00,51179.00,5701.00,22253.00,160801.00,0.00,122915.00,36141.00,86774.00,10426.00,27460.00
1990:Q4,329201.00,4563.00,432.00,8160.00,687.00,1890.00,5583.00,5264.00,0.00,310782.00,211753.00,0.00,0.00,21187.00,48544.00,7862.00,21436.00,149807.00,0.00,114783.00,30087.00,84696.00,9796.00,25228.00
1991:Q1,327405.00,3443.00,664.00,7912.00,686.00,1887.00,5339.00,4343.00,0.00,311043.00,222486.00,0.00,0.00,14184.00,48857.00,5104.00,20412.00,143972.00,0.00,114421.00,27743.00,86678.00,8867.00,20684.00
1991:Q2,329776.00,3752.00,1665.00,7850.00,761.00,2093.00,4996.00,3452.00,0.00,313057.00,224528.00,0.00,0.00,14919.00,45687.00,6474.00,21449.00,141489.00,0.00,113344.00,26119.00,87225.00,8198.00,19947.00
1991:Q3,328860.00,2967.00,1827.00,8374.00,1523.00,1757.00,5094.00,3267.00,0.00,312425.00,226015.00,0.00,0.00,15986.00,42921.00,7011.00,20492.00,138349.00,37.00,110554.00,24728.00,85826.00,7716.00,20042.00
1991:Q4,333390.00,2369.00,1401.00,8538.00,1028.00,2395.00,5115.00,3372.00,0.00,317710.00,229267.00,0.00,0.00,14779.00,41289.00,10291.00,22084.00,138273.00,41.00,112298.00,24305.00,87993.00,6165.00,19769.00
1992:Q1,342528.00,3739.00,681.00,10443.00,3928.00,1766.00,4749.00,3148.00,0.00,324517.00,232515.00,0.00,0.00,14166.00,41758.00,14845.00,21233.00,141216.00,38.00,115022.00,24036.00,90986.00,5657.00,20499.00
1992:Q2,348574.00,2829.00,1544.00,10370.00,3874.00,1589.00,4907.00,2751.00,0.00,331080.00,244883.00,0.00,0.00,13861.00,38922.00,10601.00,22813.00,137690.00,45.00,112713.00,22499.00,90214.00,5290.00,19642.00
1992:Q3,362584.00,2370.00,1414.00,13247.00,5492.00,2314.00,5441.00,4221.00,0.00,341332.00,253877.00,0.00,0.00,12537.00,41802.00,8447.00,24669.00,143391.00,142.00,114370.00,22106.00,92264.00,5150.00,23729.00
1992:Q4,367741.00,1433.00,1277.00,13789.00,6144.00,2199.00,5446.00,3726.00,0.00,347516.00,266106.00,0.00,0.00,14759.00,38652.00,4464.00,23535.00,142120.00,104.00,114573.00,20448.00,94125.00,3798.00,23645.00
1993:Q1,381854.00,990.00,818.00,13054.00,5489.00,2183.00,5382.00,3333.00,0.00,363659.00,274640.00,0.00,0.00,22253.00,32786.00,10354.00,23626.00,147222.00,93.00,119855.00,22719.00,97136.00,3758.00,23516.00
1993:Q2,391530.00,1325.00,961.00,14514.00,5865.00,2406.00,6243.00,3855.00,0.00,370875.00,281715.00,0.00,0.00,22848.00,35323.00,5859.00,25130.00,148548.00,253.00,120189.00,23561.00,96628.00,3866.00,24240.00
1993:Q3,400283.00,2042.00,347.00,15275.00,5597.00,2495.00,7183.00,3392.00,0.00,379227.00,288825.00,0.00,0.00,22571.00,36428.00,7822.00,23581.00,149086.00,124.00,120307.00,22885.00,97422.00,4296.00,24359.00
1993:Q4,413799.00,1345.00,774.00,15579.00,5319.00,3096.00,7164.00,1896.00,0.00,394205.00,296165.00,0.00,0.00,21160.00,46628.00,6762.00,23490.00,149463.00,22.00,123368.00,25641.00,97727.00,4644.00,21429.00
1994:Q1,418986.00,962.00,432.00,16535.00,5829.00,3357.00,7349.00,1704.00,0.00,399353.00,301357.00,0.00,0.00,20131.00,45568.00,6685.00,25612.00,152080.00,124.00,124242.00,26746.00,97496.00,4712.00,23002.00
1994:Q2,426274.00,1020.00,726.00,16106.00,4827.00,3740.00,7539.00,2191.00,0.00,406231.00,303074.00,0.00,0.00,21984.00,42543.00,12962.00,25668.00,154443.00,21.00,126761.00,28959.00,97802.00,6243.00,21418.00
1994:Q3,436677.00,1061.00,638.00,16925.00,4837.00,4229.00,7859.00,2037.00,0.00,416016.00,309717.00,0.00,0.00,24858.00,43347.00,10799.00,27295.00,157214.00,96.00,129635.00,31883.00,97752.00,6594.00,20889.00
1994:Q4,448510.00,914.00,1002.00,16523.00,4578.00,4833.00,7112.00,1831.00,0.00,428240.00,311692.00,0.00,0.00,25183.00,47284.00,14608.00,29473.00,165740.00,63.00,133625.00,31577.00,102048.00,7901.00,24151.00
1995:Q1,464670.00,968.00,703.00,15499.00,3949.00,4100.00,7450.00,2478.00,0.00,445022.00,324903.00,0.00,0.00,23942.00,51834.00,15987.00,28356.00,170998.00,135.00,137699.00,31000.00,106699.00,7710.00,25454.00
1995:Q2,478829.00,914.00,892.00,17065.00,5632.00,3911.00,7522.00,2229.00,0.00,457729.00,331769.00,0.00,0.00,26443.00,54511.00,16817.00,28189.00,176199.00,2038.00,142911.00,30772.00,112139.00,6047.00,25203.00
1995:Q3,494465.00,900.00,457.00,14969.00,3039.00,4147.00,7783.00,1923.00,0.00,476216.00,345125.00,0.00,0.00,27043.00,55690.00,19155.00,29203.00,182669.00,72.00,150334.00,34066.00,116268.00,6620.00,25643.00
1995:Q4,502863.00,819.00,783.00,15770.00,3404.00,4671.00,7695.00,2272.00,0.00,483219.00,350592.00,0.00,0.00,28600.00,53817.00,18457.00,31753.00,182031.00,258.00,148002.00,30144.00,117858.00,7308.00,26463.00
1996:Q1,511099.00,812.00,519.00,14864.00,2793.00,4733.00,7338.00,1894.00,0.00,493010.00,355331.00,0.00,0.00,29226.00,56745.00,19566.00,32142.00,187668.00,136.00,141354.00,30553.00,110801.00,17925.00,28253.00
1996:Q2,524107.00,783.00,553.00,16135.00,2770.00,4820.00,8545.00,1979.00,0.00,504657.00,370382.00,0.00,0.00,32552.00,54265.00,16567.00,30891.00,190660.00,137.00,148422.00,34437.00,113985.00,16757.00,25344.00
1996:Q3,529808.00,1001.00,325.00,17193.00,3314.00,4686.00,9193.00,2133.00,0.00,509156.00,372992.00,0.00,0.00,31812.00,53589.00,18026.00,32737.00,192225.00,59.00,149136.00,33165.00,115971.00,16270.00,26760.00
1996:Q4,551880.00,508.00,925.00,19482.00,4025.00,4930.00,10527.00,2478.00,0.00,528487.00,384264.00,0.00,0.00,31545.00,43473.00,22603.00,46602.00,206935.00,752.00,150003.00,32038.00,117965.00,17950.00,38230.00
1997:Q1,557862.00,1282.00,541.00,20435.00,3580.00,4554.00,12301.00,2073.00,0.00,533531.00,393238.00,0.00,0.00,40523.00,28633.00,17227.00,53910.00,213521.00,568.00,151587.00,31848.00,119739.00,14482.00,46884.00
1997:Q2,581908.00,1152.00,587.00,21750.00,2902.00,5220.00,13628.00,2031.00,0.00,556388.00,404222.00,0.00,0.00,36612.00,34110.00,20935.00,60509.00,226277.00,473.00,160488.00,34357.00,126131.00,14455.00,50861.00
1997:Q3,597982.00,1205.00,672.00,20770.00,2687.00,4357.00,13726.00,1767.00,0.00,573568.00,415547.00,0.00,0.00,41642.00,34510.00,21932.00,59937.00,235843.00,584.00,163959.00,34530.00,129429.00,17715.00,53585.00
1997:Q4,617817.00,341.00,1499.00,24961.00,3971.00,5505.00,15485.00,2438.00,0.00,588578.00,415545.00,0.00,0.00,35167.00,46995.00,21850.00,69021.00,247295.00,1327.00,168608.00,37594.00,131014.00,17651.00,59709.00
1998:Q1,659580.00,786.00,462.00,28601.00,2256.00,8605.00,17740.00,2617.00,0.00,627114.00,435393.00,0.00,0.00,40463.00,46404.00,20780.00,84074.00,268106.00,1391.00,181206.00,41811.00,139395.00,18200.00,67309.00
1998:Q2,685308.00,1080.00,346.00,24471.00,1675.00,5801.00,16995.00,2337.00,0.00,657074.00,449849.00,0.00,0.00,36569.00,64537.00,20012.00,86107.00,285594.00,5049.00,190517.00,47990.00,142527.00,20575.00,69453.00
1998:Q3,700993.00,1010.00,324.00,25967.00,968.00,6418.00,18581.00,2347.00,0.00,671345.00,466975.00,0.00,0.00,34175.00,68269.00,17567.00,84359.00,294392.00,5219.00,196140.00,49953.00,146187.00,23687.00,69346.00
1998:Q4,742971.00,898.00,5788.00,22330.00,913.00,6633.00,14784.00,4143.00,0.00,709812.00,476704.00,0.00,0.00,36033.00,85163.00,21263.00,90649.00,302886.00,6141.00,193486.00,45409.00,148077.00,27711.00,75548.00
1999:Q1,755944.00,786.00,4085.00,21364.00,1143.00,6096.00,14125.00,3619.00,0.00,726090.00,490591.00,0.00,0.00,39282.00,88538.00,18126.00,89553.00,311474.00,4372.00,202556.00,46419.00,156137.00,28840.00,75706.00
1999:Q2,767673.00,2719.00,4405.00,20850.00,1154.00,4134.00,15562.00,4235.00,0.00,735464.00,492241.00,0.00,0.00,38658.00,103219.00,11280.00,90066.00,323935.00,4529.00,205482.00,48857.00,156625.00,36503.00,77421.00
1999:Q3,772050.00,544.00,5231.00,20460.00,881.00,3967.00,15612.00,1537.00,0.00,744278.00,506410.00,0.00,0.00,52285.00,83999.00,11688.00,89896.00,330478.00,5086.00,211821.00,45562.00,166259.00,36462.00,77109.00
1999:Q4,803740.00,641.00,6857.00,30075.00,8773.00,5356.00,15946.00,2581.00,0.00,763586.00,501136.00,0.00,0.00,83904.00,54211.00,25408.00,98927.00,357551.00,7354.00,219290.00,54490.00,164800.00,41136.00,89771.00
2000:Q1,806286.00,495.00,4735.00,20238.00,922.00,4749.00,14567.00,1865.00,0.00,778953.00,515783.00,0.00,0.00,104410.00,38098.00,19779.00,100883.00,350869.00,5441.00,221364.00,50765.00,170599.00,43471.00,80593.00
2000:Q2,826102.00,736.00,4220.00,18957.00,1069.00,4968.00,12920.00,4011.00,0.00,798178.00,532009.00,0.00,0.00,97589.00,46431.00,18421.00,103728.00,363260.00,5387.00,229283.00,52443.00,176840.00,44965.00,83625.00
2000:Q3,872971.00,493.00,4128.00,19521.00,1100.00,5080.00,13341.00,1764.00,0.00,847065.00,576051.00,0.00,0.00,104790.00,51730.00,-9026.00,123520.00,386236.00,5184.00,236853.00,54133.00,182720.00,41209.00,102990.00
2000:Q4,908256.00,558.00,6978.00,18836.00,835.00,4808.00,13193.00,1647.00,0.00,880237.00,595938.00,0.00,0.00,109161.00,56780.00,-7129.00,125487.00,399942.00,5848.00,242516.00,55715.00,186801.00,45646.00,105932.00
2001:Q1,976859.00,657.00,5018.00,19572.00,765.00,5414.00,13393.00,2724.00,0.00,948888.00,601921.00,0.00,17013.00,127635.00,60053.00,-2717.00,144983.00,434674.00,5644.00,266543.00,63350.00,203193.00,45868.00,116619.00
2001:Q2,1010540.00,1372.00,5001.00,18940.00,929.00,5071.00,12940.00,2665.00,0.00,982562.00,611997.00,0.00,17038.00,130210.00,67646.00,-5781.00,161452.00,450802.00,5743.00,269015.00,62653.00,206362.00,39636.00,136408.00
2001:Q3,1046275.00,918.00,5193.00,18617.00,844.00,5007.00,12766.00,2642.00,0.00,1018905.00,654252.00,0.00,17004.00,132357.00,64543.00,-18857.00,169606.00,467145.00,6121.00,272731.00,62403.00,210328.00,46242.00,142051.00
2001:Q4,1040422.00,706.00,6095.00,22708.00,1200.00,6218.00,15290.00,1945.00,0.00,1008968.00,656282.00,0.00,15633.00,144901.00,23973.00,-10446.00,178625.00,462633.00,4882.00,266096.00,50602.00,215494.00,39384.00,152271.00
2002:Q1,1061786.00,1104.00,3937.00,25571.00,1275.00,10226.00,14070.00,2087.00,0.00,1029087.00,680121.00,0.00,15109.00,127825.00,38133.00,-22613.00,190512.00,469357.00,4927.00,268973.00,56457.00,212516.00,41517.00,153940.00
2002:Q2,1105937.00,1362.00,5248.00,26063.00,1731.00,11483.00,12849.00,2077.00,0.00,1071187.00,694652.00,0.00,17097.00,135426.00,21734.00,-19539.00,221817.00,492869.00,6263.00,264178.00,43443.00,220735.00,40319.00,182109.00
2002:Q3,1118789.00,1515.00,4053.00,25617.00,1407.00,10900.00,13310.00,2115.00,0.00,1085489.00,723310.00,0.00,18089.00,145565.00,2113.00,-24180.00,220592.00,495296.00,5314.00,271839.00,46588.00,225251.00,37435.00,180708.00
2002:Q4,1164680.00,1688.00,5459.00,24904.00,1288.00,10734.00,12882.00,2868.00,0.00,1129761.00,722819.00,0.00,19587.00,161055.00,1424.00,-11052.00,235928.00,523867.00,6629.00,286380.00,48306.00,238074.00,38706.00,192152.00
2003:Q1,1218674.00,1176.00,6607.00,30359.00,1325.00,11441.00,17593.00,2603.00,0.00,1177929.00,705982.00,0.00,20254.00,160390.00,8213.00,28820.00,254270.00,555730.00,12773.00,302793.00,44550.00,258243.00,36978.00,203186.00
2003:Q2,1285938.00,1556.00,7721.00,36228.00,2358.00,10920.00,22950.00,6654.00,0.00,1233779.00,719582.00,0.00,21842.00,179879.00,7706.00,32084.00,272686.00,595942.00,16489.00,302651.00,39577.00,263074.00,50090.00,226712.00
2003:Q3,1299002.00,1263.00,6624.00,29518.00,2986.00,12217.00,14315.00,6837.00,0.00,1254760.00,721616.00,0.00,22201.00,177885.00,19895.00,32347.00,280816.00,600189.00,8801.00,304835.00,40894.00,263941.00,51831.00,234722.00
2003:Q4,1338393.00,1608.00,6004.00,28565.00,2722.00,11649.00,14194.00,7852.00,0.00,1294364.00,742661.00,0.00,23408.00,181837.00,21107.00,33082.00,292269.00,626566.00,8085.00,321791.00,42281.00,279510.00,54195.00,242495.00
2004:Q1,1414624.00,1668.00,9548.00,28619.00,2146.00,12542.00,13931.00,8094.00,0.00,1366695.00,776744.00,0.00,24615.00,192410.00,35106.00,34928.00,302892.00,664794.00,10770.00,347487.00,57087.00,290400.00,55439.00,251098.00
2004:Q2,1450706.00,1709.00,1850.00,28760.00,2403.00,12895.00,13462.00,7374.00,0.00,1411013.00,807963.00,0.00,23927.00,213171.00,20839.00,31136.00,313977.00,668312.00,3248.00,351509.00,51711.00,299798.00,53583.00,259972.00
2004:Q3,1573836.00,2166.00,2838.00,29101.00,1550.00,14337.00,13214.00,7786.00,0.00,1531945.00,923328.00,0.00,25455.00,221738.00,25119.00,11454.00,324851.00,701638.00,4064.00,366615.00,52078.00,314537.00,60517.00,270442.00
2004:Q4,1623311.00,1848.00,2109.00,31029.00,1969.00,13534.00,15526.00,5349.00,0.00,1582976.00,961802.00,0.00,25879.00,234115.00,23184.00,7523.00,330473.00,706690.00,2930.00,381283.00,53107.00,328176.00,50371.00,272106.00
2005:Q1,1640701.00,1904.00,9515.00,29886.00,1576.00,13597.00,14713.00,4132.00,0.00,1595264.00,944201.00,0.00,25764.00,159049.00,101491.00,24834.00,339925.00,735754.00,9964.00,403267.00,59805.00,343462.00,48481.00,274042.00
2005:Q2,1693447.00,2048.00,10023.00,38508.00,2368.00,12833.00,23307.00,2867.00,0.00,1640001.00,971022.00,0.00,25944.00,162547.00,104765.00,28837.00,346886.00,759428.00,12157.00,408623.00,57912.00,350711.00,50362.00,288286.00
2005:Q3,1628870.00,1863.00,11097.00,26796.00,2393.00,11553.00,12850.00,3068.00,0.00,1586046.00,976258.00,0.00,34010.00,169433.00,116020.00,24318.00,266007.00,690268.00,12609.00,421493.00,63305.00,358188.00,47266.00,208900.00
2005:Q4,1673892.00,1415.00,8502.00,24131.00,1113.00,11198.00,11820.00,8079.00,0.00,1631765.00,989663.00,0.00,35627.00,195213.00,110164.00,27146.00,273952.00,707985.00,9138.00,429513.00,57139.00,372374.00,52258.00,217076.00
2006:Q1,1680276.00,1404.00,10588.00,26277.00,2657.00,11948.00,11672.00,7637.00,15517.00,1618853.00,1005495.00,0.00,35260.00,187002.00,93385.00,34790.00,262921.00,727366.00,10603.00,438654.00,58709.00,379945.00,58034.00,220075.00
2006:Q2,1786173.00,1967.00,10708.00,27797.00,2626.00,13089.00,12082.00,4519.00,14798.00,1726384.00,1071274.00,0.00,34772.00,191948.00,96302.00,52412.00,279676.00,769066.00,10630.00,472090.00,74398.00,397692.00,54032.00,232314.00
