date,FA746330005.Q,FA745013005.Q,FA744090005.Q,FA744022003.Q,FA743061103.Q,FA743061703.Q,FA743062003.Q,FA743063005.Q,FA744023003.Q,FA743068005.Q,FA743065103.Q,FA743065505.Q,FA743093005.Q,FA744190005.Q,FA744110005.Q,FA743127003.Q,FA743131005.Q,FA743135005.Q,FA743193005.Q,FA747005005.Q
1984:Q2,19.00,35.00,-2524.00,16.00,-28.00,0.00,4.00,40.00,1248.00,1156.00,160.00,-68.00,-3788.00,-2080.00,-504.00,-560.00,-114.00,-114.00,-788.00,428.00
1984:Q3,20.00,37.00,-2884.00,60.00,-40.00,0.00,4.00,96.00,1340.00,1188.00,100.00,52.00,-4284.00,-2412.00,-532.00,-412.00,-182.00,-182.00,-1104.00,455.00
1984:Q4,21.00,37.00,-180.00,188.00,8.00,0.00,0.00,180.00,1652.00,1532.00,140.00,-20.00,-2020.00,224.00,-468.00,-204.00,54.00,54.00,788.00,388.00
1985:Q1,20.00,39.00,640.00,344.00,68.00,0.00,64.00,212.00,2088.00,1948.00,144.00,-4.00,-1792.00,1052.00,-476.00,52.00,232.00,232.00,1012.00,393.00
1985:Q2,20.00,39.00,2780.00,472.00,84.00,0.00,-8.00,396.00,2628.00,2456.00,72.00,100.00,-320.00,3236.00,-524.00,316.00,342.00,342.00,2760.00,437.00
1985:Q3,21.00,39.00,2988.00,536.00,116.00,0.00,-32.00,452.00,2496.00,2320.00,48.00,128.00,-44.00,3372.00,-452.00,428.00,400.00,400.00,2596.00,366.00
1985:Q4,21.00,40.00,1280.00,532.00,168.00,0.00,-24.00,388.00,1676.00,1536.00,56.00,84.00,-928.00,1460.00,-248.00,380.00,404.00,404.00,520.00,161.00
1986:Q1,22.00,43.00,-188.00,608.00,396.00,0.00,0.00,212.00,932.00,804.00,40.00,88.00,-1728.00,-200.00,-116.00,408.00,478.00,478.00,-1448.00,-33.00
1986:Q2,23.00,42.00,-1456.00,740.00,596.00,0.00,0.00,144.00,248.00,148.00,40.00,60.00,-2444.00,-1536.00,-16.00,508.00,606.00,606.00,-3240.00,-99.00
1986:Q3,24.00,42.00,-1752.00,684.00,584.00,0.00,0.00,100.00,-24.00,-132.00,40.00,68.00,-2412.00,-1988.00,140.00,468.00,552.00,552.00,-3700.00,-254.00
1986:Q4,24.00,43.00,-1124.00,444.00,364.00,0.00,0.00,80.00,100.00,-24.00,100.00,24.00,-1668.00,-1588.00,368.00,292.00,316.00,316.00,-2880.00,-483.00
1987:Q1,31.00,54.00,-828.00,216.00,120.00,0.00,0.00,96.00,116.00,-36.00,92.00,60.00,-1160.00,-1440.00,632.00,108.00,56.00,56.00,-2292.00,-635.00
1987:Q2,32.00,55.00,-864.00,-20.00,-128.00,0.00,-8.00,116.00,-32.00,-172.00,140.00,0.00,-812.00,-1808.00,984.00,-84.00,-222.00,-222.00,-2264.00,-967.00
1987:Q3,33.00,57.00,-500.00,-76.00,-112.00,0.00,0.00,36.00,-16.00,-212.00,152.00,44.00,-408.00,-1468.00,1004.00,-104.00,-238.00,-238.00,-1892.00,-992.00
1987:Q4,35.00,56.00,276.00,16.00,164.00,0.00,8.00,-156.00,140.00,-148.00,184.00,104.00,120.00,-424.00,720.00,44.00,6.00,6.00,-1200.00,-721.00
1988:Q1,38.00,67.00,1296.00,-220.00,-732.00,1156.00,44.00,-688.00,692.00,260.00,200.00,232.00,824.00,584.00,664.00,176.00,148.00,148.00,-552.00,-741.00
1988:Q2,39.00,70.00,2232.00,-452.00,496.00,140.00,76.00,-1164.00,1048.00,504.00,200.00,344.00,1636.00,1588.00,592.00,264.00,260.00,260.00,212.00,-675.00
1988:Q3,40.00,70.00,2604.00,-360.00,556.00,168.00,72.00,-1156.00,1152.00,540.00,200.00,412.00,1812.00,2004.00,536.00,320.00,342.00,342.00,464.00,-630.00
1988:Q4,42.00,71.00,2412.00,240.00,452.00,228.00,28.00,-468.00,996.00,360.00,200.00,436.00,1176.00,1832.00,504.00,352.00,392.00,392.00,192.00,-609.00
1989:Q1,38.00,65.00,2220.00,668.00,384.00,316.00,-4.00,-28.00,696.00,28.00,200.00,468.00,856.00,2340.00,436.00,468.00,370.00,370.00,696.00,93.00
1989:Q2,39.00,66.00,2072.00,700.00,356.00,416.00,-40.00,-32.00,240.00,-472.00,200.00,512.00,1132.00,1592.00,388.00,676.00,276.00,276.00,-24.00,-507.00
1989:Q3,40.00,68.00,2388.00,772.00,336.00,404.00,-44.00,76.00,644.00,-112.00,200.00,556.00,972.00,1960.00,332.00,556.00,500.00,500.00,72.00,-456.00
1989:Q4,42.00,68.00,3184.00,692.00,324.00,280.00,-36.00,124.00,1896.00,1108.00,200.00,588.00,596.00,2796.00,284.00,104.00,1042.00,1042.00,324.00,-414.00
1990:Q1,31.00,48.00,4404.00,3668.00,300.00,160.00,0.00,3208.00,3548.00,2696.00,224.00,628.00,-2812.00,4188.00,156.00,-368.00,1796.00,1796.00,808.00,-233.00
1990:Q2,32.00,47.00,6108.00,-2900.00,272.00,52.00,20.00,-3244.00,5600.00,4660.00,296.00,644.00,3408.00,6060.00,-4.00,-864.00,2758.00,2758.00,1412.00,-63.00
1990:Q3,33.00,48.00,5492.00,256.00,264.00,24.00,12.00,-44.00,5204.00,4272.00,216.00,716.00,32.00,5408.00,40.00,-940.00,2564.00,2564.00,1180.00,-99.00
1990:Q4,34.00,47.00,2576.00,336.00,276.00,76.00,-28.00,12.00,2364.00,1540.00,-12.00,836.00,-124.00,1832.00,320.00,-620.00,1214.00,1214.00,-296.00,-757.00
1991:Q1,42.00,52.00,-424.00,412.00,212.00,44.00,-68.00,224.00,-468.00,-1228.00,124.00,636.00,-368.00,-888.00,600.00,-384.00,-122.00,-122.00,-860.00,-474.00
1991:Q2,42.00,52.00,-3456.00,484.00,68.00,-64.00,-120.00,600.00,-3288.00,-4036.00,-180.00,928.00,-652.00,-4224.00,932.00,-288.00,-1454.00,-1454.00,-1960.00,-778.00
1991:Q3,43.00,52.00,-3968.00,444.00,220.00,60.00,-116.00,280.00,-3712.00,-4352.00,-188.00,828.00,-700.00,-4724.00,912.00,-124.00,-1666.00,-1666.00,-2180.00,-765.00
1991:Q4,43.00,51.00,-1832.00,296.00,664.00,424.00,-76.00,-716.00,-1756.00,-2200.00,72.00,372.00,-372.00,-2384.00,556.00,84.00,-764.00,-764.00,-1496.00,-560.00
1992:Q1,48.00,65.00,2784.00,2044.00,1108.00,852.00,-32.00,116.00,820.00,196.00,620.00,4.00,-80.00,2336.00,328.00,384.00,-2.00,-2.00,1628.00,-465.00
1992:Q2,48.00,67.00,3192.00,3348.00,1552.00,1332.00,0.00,464.00,976.00,264.00,1072.00,-360.00,-1132.00,2672.00,400.00,720.00,598.00,598.00,356.00,-539.00
1992:Q3,48.00,69.00,3188.00,3080.00,1700.00,1348.00,-40.00,72.00,1064.00,224.00,1208.00,-368.00,-956.00,2612.00,452.00,780.00,694.00,694.00,-8.00,-597.00
1992:Q4,49.00,72.00,3100.00,2636.00,1552.00,892.00,-124.00,316.00,1004.00,-44.00,1024.00,24.00,-540.00,2300.00,668.00,568.00,288.00,288.00,488.00,-823.00
1993:Q1,71.00,65.00,2476.00,2228.00,1580.00,504.00,-208.00,352.00,820.00,-348.00,1356.00,-188.00,-572.00,1476.00,524.00,436.00,-50.00,-50.00,616.00,-994.00
1993:Q2,71.00,68.00,2184.00,1676.00,1788.00,184.00,-368.00,72.00,688.00,-712.00,1408.00,-8.00,-180.00,1104.00,600.00,388.00,-326.00,-326.00,768.00,-1077.00
1993:Q3,73.00,68.00,1768.00,1528.00,1580.00,64.00,-308.00,192.00,648.00,-700.00,1208.00,140.00,-408.00,1040.00,328.00,284.00,-358.00,-358.00,1144.00,-723.00
1993:Q4,74.00,71.00,1476.00,1328.00,964.00,152.00,-100.00,312.00,748.00,-336.00,648.00,436.00,-600.00,1400.00,-264.00,128.00,-150.00,-150.00,1836.00,-73.00
1994:Q1,94.00,87.00,1692.00,-532.00,-1492.00,388.00,348.00,224.00,1260.00,416.00,500.00,344.00,964.00,988.00,352.00,40.00,534.00,534.00,-472.00,-697.00
1994:Q2,95.00,89.00,2612.00,400.00,-800.00,400.00,300.00,500.00,1708.00,-148.00,76.00,1780.00,504.00,2780.00,-120.00,272.00,856.00,856.00,916.00,174.00
1994:Q3,97.00,90.00,2200.00,-800.00,-800.00,400.00,400.00,-800.00,3024.00,1824.00,312.00,888.00,-24.00,2396.00,-520.00,-144.00,656.00,656.00,1748.00,203.00
1994:Q4,98.00,94.00,6380.00,1364.00,580.00,684.00,488.00,-388.00,6940.00,4588.00,1644.00,708.00,-1924.00,7812.00,-1508.00,264.00,1056.00,1056.00,6944.00,1436.00
1995:Q1,95.00,87.00,748.00,736.00,832.00,-8.00,-80.00,-8.00,1636.00,1116.00,272.00,248.00,-1624.00,-340.00,872.00,-1524.00,884.00,884.00,-1456.00,-1080.00
1995:Q2,97.00,88.00,6644.00,1936.00,2004.00,72.00,-168.00,28.00,3252.00,2216.00,2012.00,-976.00,1456.00,7404.00,-1024.00,1452.00,896.00,896.00,5184.00,769.00
1995:Q3,98.00,88.00,2332.00,-228.00,312.00,168.00,440.00,-1148.00,2032.00,1772.00,44.00,216.00,528.00,884.00,1256.00,-896.00,944.00,944.00,-1364.00,-1438.00
1995:Q4,99.00,90.00,13440.00,3484.00,-2172.00,4784.00,68.00,804.00,3948.00,2092.00,1472.00,384.00,6008.00,14172.00,-1704.00,1700.00,2130.00,2130.00,9916.00,741.00
1996:Q1,105.00,120.00,1324.00,-1428.00,-1348.00,-112.00,132.00,-100.00,3524.00,2064.00,520.00,940.00,-772.00,448.00,776.00,-764.00,880.00,880.00,-1324.00,-891.00
1996:Q2,105.00,123.00,2204.00,-624.00,832.00,-1156.00,-48.00,-252.00,2364.00,2064.00,940.00,-640.00,464.00,2336.00,-360.00,996.00,1242.00,1242.00,-784.00,114.00
1996:Q3,106.00,128.00,2376.00,-1164.00,-2412.00,1904.00,-356.00,-300.00,1832.00,1316.00,1236.00,-720.00,1708.00,1828.00,264.00,284.00,-892.00,-892.00,3064.00,-570.00
1996:Q4,107.00,130.00,64.00,-1920.00,-2108.00,296.00,-284.00,176.00,288.00,300.00,-216.00,204.00,1696.00,852.00,64.00,1436.00,-596.00,-596.00,544.00,765.00
1997:Q1,111.00,150.00,6656.00,5688.00,2440.00,3496.00,-248.00,0.00,380.00,340.00,-616.00,656.00,588.00,6340.00,120.00,-340.00,-1076.00,-1076.00,8712.00,-355.00
1997:Q2,112.00,154.00,3276.00,288.00,400.00,-288.00,20.00,156.00,1524.00,1548.00,-244.00,220.00,1464.00,3080.00,-208.00,696.00,-972.00,-972.00,4536.00,-238.00
1997:Q3,114.00,161.00,5776.00,3740.00,1984.00,1600.00,-204.00,360.00,2088.00,1228.00,400.00,460.00,-52.00,5264.00,132.00,-1152.00,1176.00,1176.00,3932.00,-559.00
1997:Q4,117.00,162.00,6416.00,-692.00,-4476.00,3384.00,344.00,56.00,1744.00,420.00,736.00,588.00,5364.00,5764.00,164.00,2488.00,868.00,868.00,1376.00,-697.00
1998:Q1,123.00,185.00,5728.00,4216.00,1392.00,2740.00,264.00,-180.00,1276.00,-192.00,1140.00,328.00,236.00,5652.00,132.00,504.00,1092.00,1092.00,2832.00,-138.00
1998:Q2,126.00,191.00,6388.00,1192.00,-900.00,2232.00,-532.00,392.00,3868.00,2160.00,1536.00,172.00,1328.00,6080.00,-752.00,868.00,994.00,994.00,3976.00,-373.00
1998:Q3,129.00,193.00,5168.00,300.00,-2384.00,1980.00,40.00,664.00,2604.00,976.00,920.00,708.00,2264.00,4616.00,536.00,324.00,1226.00,1226.00,1304.00,-616.00
1998:Q4,133.00,199.00,19256.00,9092.00,-756.00,8660.00,24.00,1164.00,1628.00,508.00,636.00,484.00,8536.00,21356.00,-2444.00,3116.00,568.00,568.00,19548.00,2034.00
1999:Q1,124.00,179.00,-4388.00,-1772.00,-2272.00,1564.00,444.00,-1508.00,-2588.00,-2032.00,-2076.00,1520.00,-28.00,-4716.00,1536.00,-2632.00,-2430.00,-2430.00,1240.00,-383.00
1999:Q2,129.00,183.00,10892.00,3764.00,72.00,4312.00,84.00,-704.00,5484.00,1644.00,2364.00,1476.00,1644.00,9412.00,1396.00,2080.00,1108.00,1108.00,3720.00,-1534.00
1999:Q3,133.00,188.00,7340.00,4156.00,-1456.00,6036.00,-196.00,-228.00,2460.00,348.00,1068.00,1044.00,724.00,8516.00,-1568.00,-1192.00,1380.00,1380.00,8516.00,1121.00
1999:Q4,138.00,188.00,-152.00,2496.00,668.00,1400.00,4.00,424.00,3780.00,2180.00,1040.00,560.00,-6428.00,2088.00,-2384.00,1744.00,3204.00,3204.00,-3680.00,2190.00
2000:Q1,135.00,170.00,4000.00,-296.00,-1240.00,840.00,484.00,-380.00,5648.00,3788.00,1440.00,420.00,-1352.00,2196.00,1324.00,-1376.00,398.00,398.00,1452.00,-1839.00
2000:Q2,137.00,176.00,6996.00,1112.00,-528.00,1640.00,-40.00,40.00,4256.00,752.00,2204.00,1300.00,1628.00,7244.00,-648.00,20.00,2484.00,2484.00,2904.00,209.00
2000:Q3,141.00,179.00,14036.00,8052.00,-560.00,7260.00,40.00,1312.00,4240.00,1564.00,1548.00,1128.00,1744.00,10824.00,2648.00,-264.00,2272.00,2272.00,3896.00,-3250.00
2000:Q4,142.00,180.00,-6680.00,6052.00,-1680.00,7428.00,52.00,252.00,-2272.00,-1664.00,-1036.00,428.00,-10460.00,-6576.00,-1164.00,1224.00,484.00,484.00,-7604.00,66.00
2001:Q1,145.00,191.00,-1752.00,-6608.00,-2592.00,-5680.00,-1356.00,3020.00,2964.00,508.00,-8128.00,10584.00,1892.00,-2272.00,-628.00,-64.00,-604.00,-604.00,-372.00,-566.00
2001:Q2,148.00,187.00,7044.00,-1384.00,-484.00,332.00,-16.00,-1216.00,5564.00,1272.00,1772.00,2520.00,2864.00,5976.00,576.00,1404.00,4412.00,4412.00,-4828.00,-1107.00
2001:Q3,150.00,185.00,7232.00,3616.00,1512.00,1348.00,-100.00,856.00,2036.00,628.00,532.00,876.00,1580.00,9120.00,-3196.00,0.00,2464.00,2464.00,7388.00,1853.00
2001:Q4,151.00,177.00,51072.00,13264.00,-992.00,13892.00,568.00,-204.00,20628.00,15708.00,2100.00,2820.00,17180.00,52964.00,-1004.00,11048.00,11948.00,11948.00,19024.00,1866.00
2002:Q1,151.00,187.00,10560.00,6836.00,3328.00,4152.00,-72.00,-572.00,-272.00,-1084.00,92.00,720.00,3996.00,6260.00,4348.00,-1204.00,2242.00,2242.00,-1368.00,-4336.00
2002:Q2,153.00,184.00,7188.00,2948.00,-3540.00,5812.00,-20.00,696.00,1944.00,560.00,1728.00,-344.00,2296.00,10852.00,-4172.00,8172.00,3324.00,3324.00,204.00,3633.00
2002:Q3,157.00,184.00,2904.00,-8.00,-228.00,1132.00,136.00,-1048.00,3976.00,184.00,2124.00,1668.00,-1064.00,1424.00,80.00,-4384.00,-208.00,-208.00,6144.00,-1507.00
2002:Q4,161.00,181.00,-39556.00,6184.00,1732.00,4668.00,-12.00,-204.00,-16360.00,-17044.00,1976.00,-1292.00,-29380.00,-41384.00,892.00,-7092.00,-13108.00,-13108.00,-8968.00,-1848.00
2003:Q1,158.00,186.00,5156.00,-4052.00,524.00,-3500.00,152.00,-1228.00,3368.00,-748.00,3640.00,476.00,5840.00,6564.00,-2260.00,1764.00,-686.00,-686.00,8432.00,1380.00
2003:Q2,160.00,190.00,11036.00,11364.00,1404.00,6384.00,24.00,3552.00,4108.00,824.00,2164.00,1120.00,-4436.00,9908.00,216.00,4688.00,92.00,92.00,4820.00,-1158.00
2003:Q3,163.00,197.00,17316.00,14776.00,1460.00,13276.00,380.00,-340.00,4652.00,-160.00,1708.00,3104.00,-2112.00,14188.00,2392.00,-2688.00,2482.00,2482.00,9520.00,-3162.00
2003:Q4,164.00,199.00,172.00,2484.00,572.00,2660.00,-192.00,-556.00,5664.00,1432.00,2580.00,1652.00,-7976.00,-780.00,-284.00,2292.00,3188.00,3188.00,-9164.00,-987.00
2004:Q1,163.00,203.00,13292.00,6088.00,1264.00,3896.00,184.00,744.00,5804.00,1960.00,2236.00,1608.00,1400.00,14512.00,-2864.00,2640.00,240.00,240.00,14256.00,1180.00
2004:Q2,166.00,209.00,15448.00,9144.00,3616.00,6432.00,100.00,-1004.00,9352.00,2216.00,4380.00,2756.00,-3048.00,14340.00,1816.00,1512.00,1768.00,1768.00,7476.00,-1151.00
2004:Q3,170.00,215.00,20524.00,2980.00,-1932.00,7152.00,-1528.00,-712.00,7520.00,112.00,3516.00,3892.00,10024.00,20164.00,-1412.00,536.00,3500.00,3500.00,14040.00,-405.00
2004:Q4,174.00,221.00,10188.00,4340.00,2476.00,1160.00,344.00,360.00,10428.00,2876.00,3424.00,4128.00,-4580.00,12924.00,-1688.00,1640.00,746.00,746.00,11480.00,2689.00
2005:Q1,180.00,201.00,13196.00,2364.00,792.00,2364.00,52.00,-844.00,9656.00,940.00,19112.00,-10396.00,1176.00,13248.00,-460.00,28.00,5908.00,5908.00,1864.00,31.00
2005:Q2,181.00,206.00,12820.00,5020.00,-2148.00,6264.00,16.00,888.00,9332.00,6792.00,-292.00,2832.00,-1532.00,11952.00,-712.00,3272.00,5950.00,5950.00,-2508.00,-893.00
2005:Q3,183.00,210.00,6384.00,-792.00,-648.00,796.00,-144.00,-796.00,6276.00,-1440.00,756.00,6960.00,900.00,4656.00,2080.00,-4800.00,5116.00,5116.00,-2856.00,-1755.00
2005:Q4,185.00,213.00,8568.00,-3036.00,2400.00,-4824.00,744.00,-1356.00,11796.00,16216.00,-16580.00,12160.00,-192.00,7444.00,936.00,768.00,2684.00,2684.00,372.00,-1152.00
2006:Q1,189.00,240.00,7408.00,-372.00,396.00,-424.00,532.00,-876.00,4512.00,1928.00,-2164.00,4748.00,3268.00,6588.00,1388.00,1292.00,3848.00,3848.00,-3788.00,-871.00
2006:Q2,192.00,247.00,1136.00,-7428.00,-1232.00,-4864.00,436.00,-1768.00,-788.00,-13460.00,9424.00,3248.00,9352.00,1532.00,268.00,-676.00,742.00,742.00,456.00,341.00
2006:Q3,195.00,252.00,-12592.00,-5540.00,-1712.00,-4904.00,1092.00,-16.00,2280.00,5792.00,-4332.00,820.00,-9332.00,-14792.00,684.00,-3452.00,-142.00,-142.00,-11740.00,-2257.00
2006:Q4,196.00,256.00,-236.00,-8900.00,1556.00,-12824.00,1260.00,1108.00,9396.00,4564.00,760.00,4072.00,-732.00,1628.00,-1808.00,5532.00,508.00,508.00,-3112.00,1804.00
2007:Q1,68.00,78.00,-4776.00,-2120.00,-2160.00,0.00,156.00,-116.00,-4400.00,-3700.00,-2140.00,1440.00,1744.00,-6680.00,840.00,-3532.00,252.00,252.00,-4492.00,-1914.00
2007:Q2,68.00,80.00,8228.00,-1004.00,56.00,-520.00,-972.00,432.00,88.00,-4308.00,3036.00,1360.00,9144.00,6916.00,2232.00,1748.00,3230.00,3230.00,-3524.00,-1324.00
2007:Q3,70.00,81.00,-1052.00,-7216.00,-3800.00,-5708.00,1008.00,1284.00,6544.00,2232.00,1420.00,2892.00,-380.00,1116.00,-3056.00,-1044.00,4878.00,4878.00,-4540.00,2157.00
2007:Q4,71.00,83.00,-3556.00,-4612.00,-1508.00,-4444.00,2552.00,-1212.00,-12904.00,-11104.00,14828.00,-16628.00,13960.00,-32056.00,1216.00,9644.00,-3962.00,-3962.00,-34992.00,-28512.00
2008:Q1,148.00,182.00,2260.00,-3364.00,-1716.00,-2416.00,-8.00,776.00,2860.00,84.00,2152.00,624.00,2764.00,-1200.00,-184.00,-1664.00,-1054.00,-1054.00,2756.00,-3494.00
2008:Q2,150.00,182.00,10048.00,8084.00,-792.00,8376.00,708.00,-208.00,-1100.00,-1464.00,44.00,320.00,3064.00,9288.00,-276.00,2100.00,2592.00,2592.00,2280.00,-792.00
2008:Q3,152.00,180.00,-4356.00,-2188.00,-60.00,-1676.00,256.00,-708.00,540.00,-676.00,1288.00,-72.00,-2708.00,-5424.00,340.00,-1136.00,5350.00,5350.00,-15328.00,-1096.00
2008:Q4,153.00,174.00,-19652.00,-10784.00,-8.00,-12084.00,1032.00,276.00,-1800.00,-4660.00,2032.00,828.00,-7068.00,-16196.00,-2388.00,-3644.00,-2558.00,-2558.00,-5048.00,3435.00
2009:Q1,139.00,151.00,-11096.00,-7140.00,-1372.00,-6320.00,1824.00,-1272.00,304.00,20.00,464.00,-180.00,-4260.00,-9628.00,-4312.00,1360.00,-5750.00,-5750.00,4824.00,1456.00
2009:Q2,139.00,145.00,-2764.00,5180.00,-316.00,2728.00,-2364.00,5132.00,-4160.00,-4416.00,-316.00,572.00,-3784.00,-6724.00,4068.00,2544.00,-2644.00,-2644.00,-8048.00,-3966.00
2009:Q3,139.00,141.00,1564.00,884.00,-316.00,-6708.00,4440.00,3468.00,4892.00,4412.00,48.00,432.00,-4212.00,23112.00,1936.00,712.00,-622.00,-622.00,21708.00,21546.00
2009:Q4,140.00,138.00,-16996.00,-7524.00,-772.00,-5280.00,-124.00,-1348.00,-3548.00,-1256.00,-1324.00,-968.00,-5924.00,-11040.00,-5532.00,1160.00,-2594.00,-2594.00,-1480.00,5958.00
2010:Q1,104.00,88.00,-13668.00,-10608.00,1632.00,-8404.00,-1520.00,-2316.00,-6792.00,-3960.00,-1476.00,-1356.00,3732.00,-12476.00,1256.00,656.00,-982.00,-982.00,-12424.00,1208.00
2010:Q2,104.00,90.00,-22948.00,-15196.00,1520.00,-8820.00,-4388.00,-3508.00,-31012.00,-10744.00,-5752.00,-14516.00,23260.00,-18884.00,-6052.00,2108.00,-18320.00,-18320.00,21700.00,4078.00
2010:Q3,104.00,93.00,-16484.00,-10640.00,-664.00,-12856.00,2928.00,-48.00,-1100.00,524.00,-1436.00,-188.00,-4744.00,-16536.00,512.00,668.00,504.00,504.00,-18724.00,-41.00
2010:Q4,104.00,94.00,-6004.00,-1408.00,-224.00,-644.00,-740.00,200.00,-292.00,784.00,-1316.00,240.00,-4304.00,-11360.00,7720.00,-1308.00,-1898.00,-1898.00,-13976.00,-5346.00
2011:Q1,105.00,82.00,-5696.00,-1140.00,4.00,-23476.00,1188.00,21144.00,-3996.00,-80.00,-5384.00,1468.00,-560.00,-2048.00,-3128.00,2220.00,318.00,318.00,-1776.00,3671.00
2011:Q2,102.00,85.00,-5280.00,-5560.00,2096.00,-3740.00,-1340.00,-2576.00,-4012.00,-332.00,-2220.00,-1460.00,4292.00,-4104.00,-1160.00,3932.00,-812.00,-812.00,-5252.00,1193.00
2011:Q3,101.00,89.00,12872.00,-6592.00,-2608.00,-2560.00,1384.00,-2808.00,508.00,2708.00,-1144.00,-1056.00,18956.00,11404.00,-1852.00,-468.00,-60.00,-60.00,13844.00,-1456.00
2011:Q4,101.00,91.00,-18228.00,-768.00,384.00,-2100.00,2352.00,-1404.00,2056.00,1904.00,-684.00,836.00,-19516.00,-17684.00,1240.00,5488.00,-904.00,-904.00,-22604.00,554.00
2012:Q1,104.00,95.00,-500.00,964.00,-672.00,1160.00,-64.00,540.00,-1524.00,396.00,-1044.00,-876.00,60.00,-1416.00,536.00,688.00,-776.00,-776.00,-1088.00,-907.00
2012:Q2,106.00,96.00,11444.00,-2764.00,1880.00,-1244.00,-2556.00,-844.00,-1796.00,276.00,-992.00,-1080.00,16004.00,12136.00,-564.00,10972.00,3376.00,3376.00,-5024.00,702.00
2012:Q3,108.00,95.00,-13344.00,-2676.00,-1472.00,-3280.00,64.00,2012.00,-256.00,1440.00,-840.00,-856.00,-10412.00,-11480.00,-2912.00,-5456.00,-4146.00,-4146.00,5180.00,1877.00
2012:Q4,109.00,97.00,2552.00,-5880.00,-2096.00,-5480.00,-708.00,2404.00,13396.00,1708.00,11920.00,-232.00,-4964.00,520.00,1492.00,3852.00,1212.00,1212.00,-7248.00,-2020.00
2013:Q1,104.00,87.00,704.00,940.00,-132.00,-740.00,236.00,1576.00,-2040.00,304.00,-292.00,-2052.00,1804.00,784.00,1284.00,784.00,1156.00,1156.00,-3596.00,97.00
2013:Q2,105.00,86.00,23820.00,-1024.00,64.00,-1088.00,200.00,-200.00,920.00,3604.00,-3020.00,336.00,23924.00,26108.00,-2676.00,16796.00,5864.00,5864.00,260.00,2307.00
2013:Q3,105.00,87.00,7844.00,3252.00,792.00,-904.00,3048.00,316.00,-6500.00,1840.00,-596.00,-7744.00,11092.00,12104.00,1064.00,5668.00,4246.00,4246.00,-3120.00,4278.00
2013:Q4,108.00,90.00,2964.00,2736.00,2176.00,-360.00,280.00,640.00,2848.00,-588.00,-560.00,3996.00,-2620.00,-4816.00,1204.00,1956.00,-1174.00,-1174.00,-5628.00,-7762.00
2014:Q1,101.00,89.00,-12836.00,2080.00,588.00,-388.00,-620.00,2500.00,-2420.00,-640.00,-2192.00,412.00,-12496.00,-10076.00,-3212.00,-3492.00,-2744.00,-2744.00,2116.00,2772.00
2014:Q2,103.00,91.00,9936.00,-5188.00,-1932.00,100.00,-2764.00,-592.00,-5160.00,-4352.00,-260.00,-548.00,20284.00,11172.00,-1384.00,5232.00,2832.00,2832.00,1660.00,1248.00
2014:Q3,104.00,93.00,-11808.00,-812.00,1748.00,-16.00,-288.00,-2256.00,-6164.00,-2828.00,-2704.00,-632.00,-4832.00,-14828.00,2648.00,-3264.00,-1854.00,-1854.00,-10504.00,-3009.00
2014:Q4,106.00,92.00,43736.00,-1068.00,320.00,-204.00,260.00,-1444.00,-3576.00,-1264.00,-1016.00,-1296.00,48380.00,41948.00,-508.00,22488.00,9884.00,9884.00,200.00,-1774.00
2015:Q1,103.00,103.00,-24520.00,-180.00,552.00,-1016.00,172.00,112.00,-16108.00,-5744.00,-3648.00,-6716.00,-8232.00,-21244.00,-1724.00,-1724.00,-7182.00,-7182.00,-3432.00,3276.00
2015:Q2,104.00,102.00,20484.00,1480.00,1432.00,1372.00,-980.00,-344.00,-3396.00,-540.00,-788.00,-2068.00,22400.00,22248.00,-1912.00,11200.00,4888.00,4888.00,3184.00,1766.00
2015:Q3,106.00,102.00,-5972.00,-32.00,1452.00,40.00,-1052.00,-472.00,-2560.00,-1632.00,-760.00,-168.00,-3380.00,-9772.00,3172.00,-1632.00,-2170.00,-2170.00,-6972.00,-3796.00
2015:Q4,107.00,101.00,-3736.00,1904.00,776.00,-44.00,-428.00,1600.00,-1004.00,-56.00,-948.00,0.00,-4636.00,-4688.00,1360.00,-1380.00,-1344.00,-1344.00,-1980.00,-946.00
2016:Q1,106.00,101.00,19492.00,-440.00,268.00,-1164.00,-636.00,1092.00,-1852.00,-1884.00,-636.00,668.00,21784.00,22732.00,-2796.00,13476.00,5236.00,5236.00,1580.00,3245.00
2016:Q2,107.00,101.00,-12756.00,2976.00,1396.00,-100.00,-20.00,1700.00,-2652.00,-1164.00,-880.00,-608.00,-13080.00,-12396.00,-448.00,-3828.00,-3982.00,-3982.00,-156.00,366.00
