date,FA706000105.Q,FA705013005.Q,FA705000005.Q,FA704090005.Q,FA703025005.Q,FA713113003.Q,FA702050005.Q,FA704022005.Q,FA703069175.Q,FA703061105.Q,FA703061705.Q,FA703062005.Q,FA703063005.Q,FA704023005.Q,FA703068005.Q,FA703069005.Q,FA703065005.Q,FA703066005.Q,FA703064105.Q,FA703064205.Q,FA763040005.Q,FA763092000.Q,FA703090005.Q,FA704190005.Q,FA704110005.Q,FA703127005.Q,FA703131005.Q,FA703135005.Q,FA702150005.Q,FA704122005.Q,FA703169175.Q,FA763163005.Q,FA703169005.Q,FA763164103.Q,FA763178003.Q,FA753192003.Q,FA703190005.Q,FA763194735.Q,FA753194503.Q,FA703193005.Q,FA707005005.Q,FA763066303.Q
1963:Q3,2675.00,773.00,-692.00,37260.00,2764.00,-8.00,2824.00,-4128.00,-580.00,-7776.00,936.00,4380.00,-1088.00,38916.00,11388.00,60.00,22536.00,4932.00,108.00,0.00,0.00,20.00,-3236.00,37952.00,2268.00,5204.00,19020.00,3924.00,3032.00,196.00,56.00,140.00,3016.00,0.00,-80.00,0.00,1372.00,0.00,0.00,1372.00,2594.00,0.00
1963:Q4,2890.00,892.00,2752.00,46312.00,-288.00,-696.00,-2336.00,-628.00,384.00,-4268.00,552.00,3960.00,-1256.00,39984.00,12860.00,660.00,20720.00,5744.00,108.00,0.00,0.00,20.00,10148.00,43560.00,-256.00,-720.00,29408.00,4668.00,-3328.00,1464.00,672.00,792.00,3040.00,76.00,-612.00,0.00,9820.00,0.00,0.00,9820.00,-754.00,0.00
1964:Q1,3313.00,827.00,980.00,25356.00,144.00,1416.00,4652.00,7144.00,724.00,3468.00,-2008.00,3076.00,1884.00,21696.00,-1884.00,876.00,17124.00,5580.00,100.00,0.00,0.00,24.00,-9820.00,24376.00,-1724.00,4164.00,23008.00,4376.00,5612.00,1632.00,884.00,748.00,-2464.00,104.00,800.00,0.00,-11132.00,0.00,0.00,-11132.00,1506.00,0.00
1964:Q2,3495.00,980.00,2728.00,43128.00,1496.00,-740.00,-3844.00,-3384.00,-376.00,-6800.00,1052.00,2580.00,160.00,43684.00,15344.00,208.00,20580.00,7552.00,92.00,0.00,0.00,20.00,5804.00,40400.00,-2216.00,7116.00,25172.00,4268.00,-3568.00,660.00,208.00,452.00,2404.00,56.00,-272.00,8.00,6772.00,0.00,0.00,6772.00,-214.00,0.00
1964:Q3,3627.00,1104.00,-1464.00,49580.00,-604.00,1708.00,3116.00,11612.00,892.00,5548.00,188.00,5116.00,-132.00,28948.00,1444.00,124.00,21588.00,5792.00,100.00,0.00,0.00,24.00,4676.00,51044.00,2968.00,19704.00,22328.00,5096.00,1936.00,704.00,128.00,576.00,272.00,0.00,160.00,8.00,-2132.00,0.00,0.00,-2132.00,3987.00,0.00
1964:Q4,3790.00,1175.00,7852.00,53096.00,56.00,820.00,-2256.00,5560.00,604.00,-1096.00,3380.00,3320.00,-648.00,44996.00,20020.00,772.00,18868.00,5336.00,124.00,0.00,0.00,20.00,3776.00,45244.00,-340.00,-3532.00,32112.00,5316.00,-412.00,1164.00,780.00,384.00,1952.00,12.00,196.00,8.00,8768.00,0.00,0.00,8768.00,-5237.00,0.00
1965:Q1,4005.00,1174.00,-5524.00,28440.00,76.00,32.00,2700.00,-64.00,-1684.00,-5032.00,1028.00,5396.00,228.00,37176.00,14296.00,-220.00,16388.00,6712.00,172.00,0.00,0.00,24.00,-11676.00,33964.00,2844.00,1852.00,29880.00,5452.00,3100.00,256.00,-224.00,480.00,-2312.00,40.00,-664.00,-12.00,-6472.00,0.00,0.00,-6472.00,8355.00,0.00
1965:Q2,4092.00,1155.00,3604.00,57056.00,2224.00,1704.00,-1972.00,388.00,676.00,-6608.00,-276.00,6524.00,72.00,42416.00,12868.00,160.00,19792.00,9596.00,208.00,0.00,0.00,24.00,12064.00,53452.00,2760.00,9480.00,20536.00,8632.00,-1596.00,2548.00,160.00,2388.00,3356.00,-360.00,-364.00,-12.00,8472.00,0.00,0.00,8472.00,-668.00,0.00
1965:Q3,4083.00,1122.00,-3660.00,30484.00,-180.00,-1008.00,2832.00,-184.00,300.00,-6168.00,812.00,5416.00,-544.00,30436.00,4264.00,-140.00,21048.00,5264.00,192.00,0.00,0.00,28.00,-1632.00,34144.00,-4264.00,3272.00,22752.00,7800.00,3724.00,-36.00,-144.00,108.00,864.00,-16.00,424.00,-12.00,-364.00,0.00,0.00,-364.00,6621.00,0.00
1965:Q4,4082.00,1048.00,11460.00,63860.00,-844.00,884.00,-696.00,7024.00,-1432.00,5180.00,1048.00,2968.00,-740.00,54688.00,31556.00,228.00,17772.00,5132.00,136.00,0.00,0.00,24.00,2644.00,52400.00,-2016.00,6992.00,35888.00,1740.00,-3052.00,528.00,236.00,292.00,780.00,88.00,88.00,-12.00,11376.00,0.00,0.00,11376.00,-8427.00,0.00
1966:Q1,3759.00,1221.00,-9080.00,15828.00,872.00,1172.00,-52.00,-304.00,244.00,-5716.00,1448.00,3792.00,-72.00,23648.00,412.00,-4.00,17064.00,6176.00,80.00,0.00,0.00,28.00,-9616.00,24908.00,4824.00,-904.00,21608.00,2196.00,-168.00,172.00,0.00,172.00,-1240.00,-32.00,1024.00,16.00,-2588.00,0.00,0.00,-2588.00,11618.00,0.00
1966:Q2,3632.00,1160.00,1708.00,57916.00,1348.00,204.00,68.00,-2500.00,-1324.00,-7328.00,2216.00,3916.00,20.00,42232.00,22248.00,192.00,14588.00,5204.00,8.00,0.00,0.00,24.00,16532.00,56208.00,2576.00,15496.00,15692.00,7560.00,-208.00,432.00,188.00,244.00,4384.00,0.00,-1752.00,16.00,12012.00,0.00,0.00,12012.00,764.00,0.00
1966:Q3,3747.00,1127.00,-4308.00,7352.00,340.00,-1672.00,884.00,-1008.00,364.00,-2496.00,-2916.00,3348.00,692.00,10168.00,-2732.00,-172.00,10776.00,2296.00,12.00,0.00,0.00,28.00,-1400.00,11660.00,9040.00,-10108.00,8236.00,3688.00,1040.00,-172.00,-172.00,0.00,1568.00,-32.00,-44.00,16.00,-1572.00,0.00,0.00,-1572.00,6928.00,0.00
1966:Q4,3567.00,1150.00,17588.00,40284.00,-164.00,5684.00,612.00,2108.00,608.00,1252.00,1252.00,-1736.00,732.00,36636.00,25864.00,828.00,7396.00,2548.00,108.00,0.00,0.00,28.00,-4728.00,22696.00,2484.00,3844.00,26564.00,-4168.00,936.00,836.00,836.00,0.00,-960.00,12.00,472.00,16.00,-7340.00,0.00,0.00,-7340.00,-15171.00,0.00
1967:Q1,3155.00,894.00,-12096.00,29876.00,24.00,-1548.00,2848.00,35916.00,2780.00,16980.00,3068.00,9632.00,3456.00,-588.00,-8516.00,416.00,5796.00,1716.00,176.00,0.00,0.00,76.00,-7028.00,41972.00,-9048.00,7160.00,41900.00,8564.00,3100.00,1236.00,424.00,812.00,-7040.00,0.00,664.00,16.00,-4580.00,0.00,0.00,-4580.00,14357.00,0.00
1967:Q2,3425.00,1033.00,1772.00,57888.00,-1388.00,1284.00,2748.00,12224.00,720.00,-11400.00,4696.00,14020.00,4188.00,22816.00,2012.00,1780.00,13328.00,5696.00,240.00,0.00,0.00,76.00,19888.00,56116.00,-124.00,-3432.00,34492.00,9548.00,3244.00,1884.00,1792.00,92.00,-3492.00,-16.00,-1356.00,8.00,15360.00,0.00,0.00,15360.00,620.00,0.00
1967:Q3,3411.00,1221.00,-2524.00,65532.00,3192.00,1892.00,132.00,34048.00,1092.00,23588.00,1040.00,4848.00,3480.00,30972.00,6332.00,84.00,19316.00,5240.00,264.00,0.00,0.00,84.00,-5052.00,68056.00,4544.00,35752.00,31820.00,3256.00,1144.00,224.00,84.00,140.00,-720.00,-160.00,324.00,8.00,-8136.00,0.00,0.00,-8136.00,4714.00,0.00
1967:Q4,3558.00,1497.00,54480.00,107632.00,96.00,3564.00,204.00,14056.00,-720.00,1580.00,4424.00,7856.00,916.00,88488.00,64844.00,576.00,17696.00,5372.00,240.00,0.00,0.00,92.00,892.00,53152.00,6560.00,10244.00,30632.00,2240.00,1104.00,616.00,584.00,32.00,1056.00,36.00,32.00,8.00,624.00,0.00,0.00,624.00,-52420.00,0.00
1968:Q1,4151.00,1287.00,-45116.00,-7656.00,-1088.00,3784.00,1536.00,20236.00,1240.00,8384.00,3344.00,5340.00,1928.00,-24944.00,-43020.00,88.00,14084.00,3904.00,244.00,0.00,0.00,92.00,-7516.00,37460.00,1656.00,240.00,34104.00,-1328.00,2900.00,92.00,92.00,0.00,-468.00,-20.00,52.00,8.00,224.00,0.00,0.00,224.00,47980.00,0.00
1968:Q2,4381.00,1472.00,2732.00,58116.00,-516.00,-1532.00,1480.00,-2064.00,-1192.00,-7116.00,-96.00,5056.00,1284.00,35960.00,8640.00,-120.00,18476.00,8964.00,244.00,0.00,0.00,100.00,24444.00,55384.00,9348.00,-244.00,13712.00,2640.00,3336.00,576.00,-128.00,704.00,2480.00,0.00,-392.00,16.00,23912.00,0.00,0.00,23912.00,177.00,0.00
1968:Q3,4814.00,1605.00,-3104.00,70548.00,3256.00,3204.00,3836.00,25060.00,1700.00,8596.00,2284.00,11168.00,1312.00,44468.00,13712.00,188.00,20356.00,10212.00,284.00,0.00,0.00,108.00,-9668.00,73652.00,4664.00,37632.00,25156.00,15288.00,1904.00,520.00,188.00,332.00,548.00,-120.00,408.00,16.00,-12364.00,0.00,0.00,-12364.00,6313.00,0.00
1968:Q4,4677.00,1648.00,24360.00,95684.00,3404.00,-2388.00,3972.00,13412.00,-1696.00,-1264.00,1488.00,12840.00,2044.00,79408.00,47520.00,288.00,21204.00,10396.00,280.00,0.00,0.00,112.00,-2516.00,71324.00,1764.00,16636.00,33508.00,10300.00,1896.00,292.00,296.00,-4.00,932.00,-92.00,-176.00,16.00,6248.00,0.00,0.00,6248.00,-21331.00,0.00
1969:Q1,4999.00,1956.00,-21704.00,2248.00,-5292.00,3980.00,1552.00,-6268.00,1416.00,-10816.00,928.00,796.00,1408.00,18880.00,-5932.00,152.00,17820.00,6840.00,240.00,0.00,0.00,120.00,-10964.00,23952.00,12184.00,-9520.00,30474.00,-22570.00,7380.00,-336.00,160.00,-496.00,288.00,-100.00,616.00,16.00,5520.00,4000.00,0.00,1520.00,24747.00,0.00
1969:Q2,5384.00,1855.00,1436.00,64576.00,3112.00,-7440.00,1296.00,-9356.00,728.00,-16904.00,1488.00,5312.00,20.00,47320.00,14564.00,1756.00,20440.00,10560.00,232.00,0.00,0.00,128.00,29284.00,63140.00,25040.00,6136.00,-660.00,-48.00,7420.00,1412.00,1764.00,-352.00,4328.00,16.00,-624.00,24.00,20096.00,4000.00,0.00,16096.00,2093.00,0.00
1969:Q3,5729.00,1779.00,-9444.00,1380.00,-36.00,5928.00,5464.00,-15040.00,544.00,-11812.00,-1948.00,-1396.00,-428.00,27496.00,1008.00,1424.00,19532.00,5532.00,248.00,0.00,0.00,136.00,-22816.00,10824.00,96.00,9920.00,6426.00,-25626.00,7448.00,1464.00,1440.00,24.00,6108.00,12.00,480.00,24.00,4472.00,4000.00,0.00,472.00,13394.00,0.00
1969:Q4,5908.00,1698.00,24308.00,58932.00,2676.00,-1564.00,5732.00,-4388.00,-288.00,-6292.00,3400.00,-2044.00,836.00,60012.00,42016.00,760.00,12040.00,5196.00,264.00,0.00,0.00,140.00,-3940.00,34624.00,13860.00,12604.00,21344.00,-11976.00,6800.00,860.00,772.00,88.00,5396.00,-52.00,-136.00,24.00,-14100.00,4000.00,0.00,-18100.00,-20099.00,0.00
1970:Q1,5836.00,1551.00,-5816.00,30124.00,-1644.00,-660.00,3248.00,2568.00,336.00,-10636.00,3784.00,3816.00,5268.00,4888.00,-5536.00,-180.00,6764.00,3840.00,316.00,0.00,0.00,156.00,21252.00,35940.00,8480.00,18192.00,9042.00,6566.00,2004.00,-84.00,-176.00,92.00,1824.00,108.00,1756.00,24.00,-11972.00,4000.00,0.00,-15972.00,10101.00,0.00
1970:Q2,5443.00,1603.00,3724.00,60884.00,3400.00,2640.00,2244.00,22512.00,1004.00,1720.00,2612.00,11024.00,6152.00,21596.00,5624.00,2504.00,9904.00,3564.00,348.00,0.00,0.00,160.00,7984.00,57160.00,-8756.00,18028.00,39580.00,18576.00,1872.00,2640.00,2508.00,132.00,1964.00,32.00,-1144.00,20.00,-15652.00,4000.00,0.00,-19652.00,116.00,0.00
1970:Q3,5328.00,1789.00,-8988.00,99112.00,-2636.00,4100.00,10232.00,40196.00,2840.00,19708.00,6700.00,11128.00,-180.00,46000.00,24580.00,-504.00,17432.00,4492.00,364.00,0.00,0.00,172.00,684.00,108100.00,-9932.00,39192.00,37420.00,44400.00,1732.00,-448.00,-516.00,68.00,1156.00,356.00,748.00,20.00,-6544.00,8000.00,0.00,-14544.00,12527.00,0.00
1970:Q4,5262.00,2007.00,-2880.00,63988.00,-212.00,2180.00,9816.00,46392.00,1472.00,11868.00,12424.00,16812.00,3816.00,37140.00,9296.00,4608.00,20956.00,2280.00,372.00,0.00,0.00,180.00,-31880.00,66868.00,-12116.00,-36680.00,36428.00,27432.00,2172.00,4776.00,4676.00,100.00,360.00,12.00,72.00,20.00,44392.00,8000.00,0.00,36392.00,6135.00,0.00
1971:Q1,4791.00,2117.00,-4180.00,129388.00,780.00,4032.00,2844.00,47340.00,1684.00,11120.00,6216.00,17488.00,10832.00,37556.00,5056.00,688.00,23664.00,8148.00,392.00,0.00,0.00,196.00,36248.00,133568.00,-1676.00,17496.00,97406.00,21610.00,7524.00,2356.00,696.00,1660.00,-3700.00,776.00,1012.00,20.00,-9256.00,4000.00,0.00,-13256.00,6854.00,0.00
1971:Q2,5194.00,2354.00,2860.00,96952.00,4796.00,-196.00,-1416.00,29784.00,-1164.00,-660.00,13748.00,13056.00,4804.00,59696.00,10776.00,1904.00,36672.00,10344.00,444.00,0.00,0.00,204.00,3640.00,94092.00,-12868.00,39292.00,77122.00,2914.00,7668.00,2256.00,1904.00,352.00,-9796.00,712.00,-1820.00,24.00,-11412.00,4000.00,0.00,-15412.00,-21.00,0.00
1971:Q3,6057.00,2389.00,-6252.00,98224.00,-1700.00,1504.00,8284.00,7876.00,676.00,-11108.00,4512.00,8460.00,5336.00,72704.00,16376.00,2008.00,43180.00,11140.00,396.00,0.00,0.00,216.00,8944.00,104476.00,-6832.00,23960.00,54646.00,6658.00,7964.00,2572.00,2024.00,548.00,1584.00,628.00,532.00,24.00,12740.00,8000.00,0.00,4740.00,9920.00,0.00
1971:Q4,6082.00,2288.00,6044.00,86616.00,-1900.00,9212.00,8268.00,34532.00,852.00,11728.00,7404.00,12304.00,2244.00,65396.00,13256.00,-1276.00,40176.00,13240.00,652.00,0.00,0.00,232.00,-29776.00,80572.00,-6232.00,-26520.00,44306.00,22710.00,8884.00,-408.00,-1268.00,860.00,1196.00,380.00,348.00,24.00,35884.00,4000.00,0.00,31884.00,-2251.00,0.00
1972:Q1,6129.00,2164.00,-5444.00,139212.00,4296.00,-1532.00,5196.00,17884.00,-2248.00,-9812.00,9152.00,10664.00,10128.00,82572.00,26072.00,620.00,41996.00,13884.00,792.00,0.00,0.00,244.00,29760.00,144656.00,-10004.00,34880.00,84838.00,5146.00,14556.00,2608.00,624.00,1984.00,-7776.00,844.00,-104.00,24.00,19644.00,4000.00,0.00,15644.00,9409.00,0.00
1972:Q2,6256.00,2033.00,-1204.00,108268.00,716.00,-268.00,-248.00,14172.00,-712.00,-4920.00,6824.00,7240.00,5740.00,83812.00,17356.00,-3476.00,53872.00,16060.00,836.00,0.00,0.00,260.00,8988.00,109472.00,-4176.00,12784.00,64916.00,19180.00,11980.00,-2964.00,-3512.00,548.00,332.00,1480.00,-1220.00,20.00,7140.00,4000.00,0.00,3140.00,5427.00,0.00
1972:Q3,6059.00,2053.00,-4060.00,124184.00,2108.00,-16160.00,12072.00,17120.00,-560.00,3560.00,4968.00,8668.00,484.00,101636.00,32604.00,-1820.00,59136.00,11716.00,656.00,0.00,0.00,276.00,6476.00,128244.00,-4048.00,24524.00,70604.00,18684.00,7768.00,-1296.00,-1844.00,548.00,2644.00,660.00,580.00,20.00,8104.00,8000.00,0.00,104.00,8066.00,0.00
1972:Q4,6908.00,2369.00,-1336.00,157544.00,-2620.00,9396.00,10272.00,37176.00,3596.00,18712.00,11356.00,4024.00,-512.00,123908.00,45648.00,712.00,57848.00,19700.00,220.00,0.00,0.00,292.00,-21100.00,158880.00,-2180.00,12924.00,62418.00,27778.00,6488.00,2196.00,728.00,1468.00,4972.00,1688.00,48.00,20.00,42528.00,8000.00,0.00,34528.00,5875.00,0.00
1973:Q1,7141.00,2520.00,6848.00,166868.00,3600.00,32.00,8696.00,-22352.00,-4372.00,-26244.00,4224.00,3272.00,768.00,147772.00,69952.00,96.00,52300.00,25424.00,656.00,0.00,0.00,312.00,28152.00,160020.00,-7168.00,15440.00,64962.00,53230.00,23728.00,-176.00,96.00,-272.00,1764.00,2000.00,1344.00,72.00,4824.00,0.00,0.00,4824.00,-2227.00,0.00
1973:Q2,7512.00,3015.00,4720.00,133700.00,240.00,-4180.00,1000.00,7192.00,-564.00,-9452.00,14312.00,4472.00,-1576.00,117272.00,32844.00,1696.00,63476.00,19256.00,568.00,0.00,0.00,332.00,11276.00,128980.00,-12896.00,21468.00,56656.00,23520.00,13884.00,1308.00,1708.00,-400.00,10900.00,1840.00,-1296.00,72.00,13524.00,4000.00,0.00,9524.00,-224.00,0.00
1973:Q3,7909.00,3439.00,6404.00,125936.00,2536.00,11668.00,4232.00,-1616.00,1860.00,-11120.00,11472.00,3220.00,-7048.00,115208.00,40188.00,3868.00,56200.00,14952.00,-220.00,0.00,0.00,348.00,-6220.00,119532.00,28936.00,-13000.00,-7718.00,73218.00,13620.00,3828.00,3904.00,-76.00,12612.00,2824.00,424.00,72.00,4716.00,-2000.00,0.00,6716.00,-1934.00,0.00
1973:Q4,8635.00,3833.00,7576.00,97072.00,1784.00,-1868.00,9180.00,25668.00,1068.00,5516.00,10088.00,12092.00,-3096.00,78892.00,21688.00,2316.00,39872.00,15016.00,692.00,0.00,0.00,372.00,-17648.00,89496.00,-23524.00,29140.00,43516.00,6280.00,12732.00,3128.00,2348.00,780.00,3396.00,-1800.00,12.00,72.00,16544.00,4000.00,0.00,12544.00,-2775.00,0.00
1974:Q1,8678.00,3774.00,-10036.00,142424.00,-588.00,-544.00,24168.00,12256.00,1288.00,-5992.00,7216.00,8640.00,1104.00,91312.00,42680.00,5416.00,35504.00,7712.00,712.00,0.00,0.00,396.00,14712.00,152460.00,20080.00,-3568.00,68012.00,26672.00,18712.00,5728.00,5468.00,260.00,-608.00,1000.00,1164.00,284.00,14984.00,6000.00,0.00,8984.00,14940.00,0.00
1974:Q2,8496.00,4169.00,10980.00,144696.00,-1344.00,11760.00,8808.00,940.00,2148.00,-15704.00,5908.00,10692.00,-2104.00,128128.00,58996.00,12192.00,47664.00,9276.00,-32.00,0.00,0.00,420.00,-3984.00,133716.00,-4368.00,14284.00,25048.00,66344.00,23772.00,12752.00,12312.00,440.00,10588.00,1000.00,-1256.00,284.00,-14732.00,8000.00,0.00,-22732.00,-6654.00,0.00
1974:Q3,8981.00,4542.00,-11632.00,85328.00,4480.00,324.00,10216.00,-5588.00,660.00,-5412.00,2372.00,-3144.00,-64.00,87180.00,33296.00,11720.00,34016.00,8148.00,32.00,0.00,0.00,444.00,-11760.00,96960.00,17636.00,-11848.00,2934.00,47914.00,6272.00,11788.00,11828.00,-40.00,12520.00,1000.00,760.00,284.00,7700.00,6000.00,0.00,1700.00,16071.00,0.00
1974:Q4,8004.00,4732.00,5184.00,33144.00,1260.00,-16408.00,9860.00,24852.00,1604.00,6708.00,5372.00,6676.00,4492.00,48172.00,20124.00,9040.00,19176.00,-168.00,120.00,0.00,0.00,472.00,-35184.00,27960.00,-35160.00,1184.00,51782.00,22946.00,6564.00,9104.00,9144.00,-40.00,4128.00,1000.00,72.00,284.00,-33944.00,4000.00,0.00,-37944.00,-1912.00,0.00
1975:Q1,8940.00,4659.00,-7672.00,85116.00,168.00,11992.00,8284.00,41644.00,3912.00,20308.00,7436.00,-312.00,10300.00,-13556.00,-31432.00,1436.00,16588.00,-148.00,300.00,0.00,0.00,500.00,35784.00,92788.00,-22132.00,-180.00,99090.00,2354.00,2860.00,1632.00,1452.00,180.00,-14560.00,1000.00,876.00,24.00,21824.00,6000.00,0.00,15824.00,11953.00,0.00
1975:Q2,8962.00,4818.00,1688.00,95920.00,820.00,-12776.00,4900.00,85744.00,-644.00,45368.00,11804.00,8024.00,21192.00,21940.00,-11464.00,-3908.00,36204.00,1108.00,260.00,0.00,0.00,532.00,-5500.00,94232.00,-39740.00,47192.00,130640.00,-37600.00,3184.00,-3840.00,-3948.00,108.00,-5444.00,1000.00,-1992.00,24.00,808.00,8000.00,0.00,-7192.00,2456.00,0.00
1975:Q3,7921.00,5076.00,-16680.00,95272.00,1916.00,4000.00,-40996.00,43080.00,3212.00,41096.00,6892.00,1912.00,-10032.00,46812.00,-4948.00,-3312.00,41544.00,13528.00,20.00,0.00,0.00,568.00,39872.00,111952.00,37796.00,-11472.00,86430.00,-11814.00,-32784.00,-2880.00,-3352.00,472.00,2716.00,1000.00,152.00,24.00,42784.00,8000.00,0.00,34784.00,19525.00,0.00
1975:Q4,9739.00,5281.00,15636.00,95920.00,-456.00,-2380.00,15736.00,45188.00,8640.00,30840.00,6912.00,3984.00,-5188.00,64712.00,-600.00,6756.00,41844.00,16712.00,104.00,0.00,0.00,596.00,-27580.00,80284.00,-27748.00,-740.00,77408.00,10464.00,-524.00,7024.00,6828.00,196.00,1452.00,1000.00,140.00,24.00,11784.00,6000.00,0.00,5784.00,-11178.00,0.00
1976:Q1,10988.00,5736.00,-15044.00,150896.00,2096.00,1940.00,-4268.00,49940.00,-2684.00,26308.00,8780.00,-7340.00,24876.00,61252.00,-4204.00,1260.00,51216.00,12980.00,272.00,0.00,0.00,636.00,39028.00,165940.00,-7068.00,20620.00,146702.00,-34350.00,16360.00,1992.00,1308.00,684.00,-8352.00,1600.00,264.00,128.00,28044.00,4000.00,0.00,24044.00,20296.00,0.00
1976:Q2,11401.00,5714.00,3348.00,132860.00,4168.00,2488.00,-4032.00,31160.00,560.00,18460.00,3944.00,13696.00,-5500.00,106572.00,18412.00,3504.00,66020.00,18636.00,52.00,0.00,0.00,676.00,-8224.00,129512.00,-11764.00,28192.00,99992.00,-3084.00,9912.00,4572.00,3508.00,1064.00,-1932.00,1600.00,92.00,128.00,1804.00,3600.00,0.00,-1796.00,2339.00,0.00
1976:Q3,11237.00,5673.00,2268.00,142592.00,696.00,3092.00,7204.00,34300.00,5220.00,15596.00,11852.00,1976.00,-344.00,91192.00,1724.00,-164.00,69268.00,20364.00,-180.00,0.00,0.00,716.00,5572.00,140324.00,12872.00,-4576.00,110218.00,-24738.00,19004.00,524.00,-172.00,696.00,3152.00,1600.00,236.00,128.00,21904.00,4400.00,0.00,17504.00,3296.00,0.00
1976:Q4,10254.00,5524.00,16816.00,155488.00,-7484.00,-11096.00,38488.00,46720.00,12980.00,30200.00,-3040.00,6220.00,360.00,132444.00,36636.00,10584.00,64316.00,20908.00,248.00,0.00,0.00,760.00,-44592.00,138672.00,-25760.00,13704.00,129104.00,6776.00,28020.00,11336.00,10692.00,644.00,-800.00,1600.00,240.00,128.00,-25676.00,6160.00,0.00,-31836.00,-12086.00,0.00
1977:Q1,10491.00,5801.00,-14324.00,199296.00,7936.00,1484.00,1536.00,28124.00,-10304.00,13412.00,10908.00,4888.00,9220.00,115580.00,26908.00,1268.00,63956.00,23448.00,384.00,0.00,0.00,808.00,43444.00,213620.00,-15256.00,37732.00,146146.00,-186.00,14640.00,1564.00,1368.00,196.00,-5600.00,300.00,344.00,128.00,33808.00,5440.00,0.00,28368.00,19014.00,0.00
1977:Q2,10898.00,5835.00,8632.00,178820.00,2356.00,-5264.00,-7804.00,14424.00,-216.00,-3624.00,7672.00,17124.00,-6532.00,153240.00,19004.00,2916.00,97760.00,33560.00,496.00,0.00,0.00,856.00,20516.00,170188.00,6120.00,10560.00,91196.00,14448.00,13196.00,5612.00,2864.00,2748.00,5020.00,300.00,424.00,136.00,23176.00,4000.00,0.00,19176.00,-3570.00,0.00
1977:Q3,11196.00,6090.00,-5984.00,192920.00,-4972.00,-3288.00,6580.00,16384.00,1356.00,-4716.00,5908.00,13912.00,-76.00,172908.00,41772.00,92.00,100808.00,30236.00,476.00,0.00,0.00,912.00,3920.00,198904.00,12716.00,24192.00,88450.00,24706.00,18544.00,1000.00,-28.00,1028.00,5348.00,900.00,440.00,136.00,22472.00,4000.00,0.00,18472.00,11090.00,0.00
1977:Q4,11420.00,6684.00,15200.00,177724.00,1884.00,13916.00,31080.00,7964.00,10868.00,-6516.00,8612.00,2336.00,-7336.00,172496.00,38328.00,8248.00,94652.00,31268.00,248.00,0.00,0.00,964.00,-50828.00,162524.00,-28280.00,28680.00,55200.00,75324.00,17484.00,11312.00,8448.00,2864.00,12476.00,788.00,388.00,136.00,-10984.00,12192.00,0.00,-23176.00,-10464.00,0.00
1978:Q1,9031.00,6958.00,-12504.00,199516.00,332.00,-248.00,-13716.00,4004.00,-10804.00,-6544.00,10360.00,1536.00,9456.00,157356.00,54676.00,-5384.00,77684.00,30380.00,528.00,0.00,0.00,948.00,50312.00,212020.00,-9880.00,1788.00,86422.00,52750.00,26992.00,-5080.00,-5300.00,220.00,4420.00,1200.00,356.00,176.00,52876.00,3008.00,0.00,49868.00,14577.00,0.00
1978:Q2,10579.00,8074.00,9180.00,253608.00,20.00,3896.00,-3504.00,20896.00,1312.00,-1632.00,10540.00,13192.00,-2516.00,201168.00,49300.00,428.00,102192.00,49248.00,-48.00,0.00,0.00,1000.00,30180.00,244428.00,23488.00,41912.00,57354.00,50702.00,5800.00,2328.00,232.00,2096.00,15984.00,1404.00,340.00,176.00,44940.00,9160.00,0.00,35780.00,-6676.00,0.00
1978:Q3,11620.00,8828.00,2256.00,224288.00,2384.00,-2252.00,-8516.00,26940.00,3380.00,-9588.00,16844.00,13432.00,2872.00,161680.00,35492.00,-8792.00,99568.00,35412.00,-224.00,0.00,0.00,1056.00,43220.00,222032.00,40364.00,18372.00,77264.00,33324.00,10904.00,-8464.00,-9136.00,672.00,15536.00,972.00,320.00,176.00,33264.00,3856.00,0.00,29408.00,536.00,0.00
1978:Q4,11759.00,9549.00,22576.00,216216.00,3456.00,16016.00,27644.00,6680.00,2932.00,-19528.00,12332.00,12368.00,-1424.00,207060.00,82200.00,10884.00,88588.00,25388.00,176.00,0.00,0.00,1116.00,-45932.00,193640.00,-18792.00,-4876.00,44398.00,82594.00,9240.00,11824.00,11440.00,384.00,14048.00,996.00,296.00,176.00,53736.00,7076.00,0.00,46660.00,-20367.00,0.00
1979:Q1,10189.00,9021.00,-18468.00,206360.00,-1548.00,-1384.00,11240.00,17888.00,-2232.00,216.00,8312.00,6880.00,4712.00,134900.00,37848.00,1628.00,67632.00,27792.00,128.00,0.00,0.00,1184.00,43952.00,224828.00,53956.00,-36152.00,87880.00,10152.00,55240.00,2592.00,1844.00,748.00,-3156.00,996.00,320.00,596.00,52404.00,2368.00,0.00,50036.00,19636.00,0.00
1979:Q2,11263.00,9588.00,24012.00,262512.00,1544.00,-912.00,19148.00,6068.00,3392.00,-1064.00,11904.00,5468.00,-13632.00,195552.00,65644.00,7812.00,93728.00,28368.00,108.00,0.00,0.00,1244.00,39760.00,238500.00,22616.00,81236.00,50560.00,-7844.00,31996.00,11596.00,10520.00,1076.00,12760.00,1256.00,380.00,596.00,33348.00,1692.00,0.00,31656.00,-22337.00,0.00
