date,FA893064105.Q,FA103164103.Q,FA793164105.Q,FA763164103.Q,FA513164103.Q,FA543164173.Q,FA554090005.Q,FA564090005.Q,FA643164103.Q,FA403164105.Q,FA663164103.Q,FA733164103.Q,FA503164105.Q,FA263164103.Q,FA893064105.Q,FA153064105.Q,FA313064105.Q,FA213064103.Q,FA713064103.Q,FA763064105.Q,FA753064103.Q,FA513064105.Q,FA543064105.Q,FA573064105.Q,FA343064105.Q,FA223064145.Q,FA653064100.Q,FA553064103.Q,FA563064103.Q,FA663064103.Q,FA503064105.Q,FA263064105.Q
1970:Q2,4868.00,4780.00,176.00,32.00,344.00,0.00,-1128.00,0.00,816.00,112.00,0.00,0.00,0.00,-88.00,4868.00,-6700.00,0.00,0.00,0.00,328.00,20.00,1148.00,1164.00,3700.00,0.00,2244.00,168.00,-128.00,0.00,3300.00,0.00,-376.00
1970:Q3,-1564.00,4424.00,-6472.00,356.00,352.00,0.00,-8804.00,0.00,1512.00,112.00,0.00,0.00,0.00,484.00,-1564.00,-2088.00,0.00,0.00,0.00,348.00,16.00,68.00,528.00,4140.00,0.00,1520.00,1744.00,-7876.00,0.00,-1508.00,0.00,1544.00
1970:Q4,12892.00,8304.00,4272.00,12.00,448.00,0.00,1972.00,0.00,1728.00,112.00,0.00,0.00,0.00,316.00,12892.00,-9544.00,0.00,0.00,0.00,356.00,16.00,1364.00,2912.00,5876.00,0.00,2888.00,3360.00,2368.00,0.00,1332.00,0.00,1964.00
1971:Q1,10984.00,7928.00,2552.00,776.00,544.00,0.00,676.00,0.00,532.00,24.00,0.00,0.00,0.00,504.00,10984.00,-8244.00,0.00,0.00,0.00,384.00,8.00,1084.00,4908.00,7644.00,0.00,2768.00,2556.00,300.00,0.00,-736.00,0.00,312.00
1971:Q2,18036.00,13260.00,4376.00,712.00,640.00,0.00,2012.00,0.00,988.00,24.00,0.00,0.00,0.00,400.00,18036.00,-3300.00,0.00,0.00,0.00,432.00,12.00,2996.00,3676.00,9440.00,0.00,3052.00,1328.00,1368.00,0.00,-956.00,0.00,-12.00
1971:Q3,20092.00,15360.00,4596.00,628.00,648.00,0.00,2288.00,0.00,1008.00,24.00,0.00,0.00,0.00,136.00,20092.00,-1076.00,0.00,0.00,0.00,416.00,-20.00,2948.00,3504.00,9820.00,0.00,3844.00,992.00,1528.00,0.00,-2784.00,0.00,920.00
1971:Q4,9904.00,9192.00,1060.00,380.00,564.00,0.00,-608.00,0.00,700.00,24.00,0.00,0.00,0.00,-348.00,9904.00,-11332.00,0.00,0.00,0.00,668.00,-16.00,2856.00,3908.00,8764.00,0.00,3076.00,-3192.00,-1100.00,0.00,4148.00,0.00,2124.00
1972:Q1,12048.00,9032.00,3044.00,844.00,496.00,0.00,432.00,0.00,996.00,16.00,260.00,0.00,0.00,-28.00,12048.00,-7520.00,0.00,0.00,0.00,728.00,64.00,2352.00,4588.00,11588.00,0.00,2052.00,-452.00,-176.00,0.00,-3952.00,0.00,2776.00
1972:Q2,16748.00,13712.00,3452.00,1480.00,432.00,0.00,196.00,0.00,1068.00,16.00,260.00,0.00,0.00,-416.00,16748.00,-7704.00,0.00,0.00,0.00,808.00,28.00,2740.00,4544.00,13772.00,0.00,3616.00,-1696.00,40.00,0.00,-80.00,0.00,680.00
1972:Q3,11600.00,10384.00,1516.00,660.00,424.00,0.00,-600.00,0.00,796.00,16.00,220.00,0.00,0.00,-300.00,11600.00,-8984.00,0.00,0.00,0.00,656.00,0.00,3552.00,2400.00,13168.00,0.00,4440.00,-2664.00,-740.00,0.00,-2152.00,0.00,1924.00
1972:Q4,12256.00,10560.00,2596.00,1688.00,472.00,0.00,-252.00,0.00,412.00,16.00,260.00,0.00,0.00,-900.00,12256.00,-17220.00,0.00,0.00,0.00,220.00,0.00,3184.00,3708.00,9772.00,0.00,4600.00,-2524.00,-524.00,0.00,6684.00,0.00,4356.00
1973:Q1,13416.00,7004.00,7164.00,2000.00,492.00,0.00,2932.00,0.00,1096.00,384.00,260.00,0.00,0.00,-752.00,13416.00,-3908.00,0.00,0.00,0.00,596.00,60.00,2328.00,3312.00,6716.00,0.00,5388.00,-3708.00,2160.00,0.00,-4620.00,0.00,5092.00
1973:Q2,15560.00,8676.00,7140.00,1840.00,480.00,0.00,3064.00,0.00,1112.00,384.00,260.00,0.00,0.00,-256.00,15560.00,-1004.00,0.00,0.00,0.00,648.00,-80.00,2416.00,4228.00,4000.00,0.00,3360.00,-2372.00,2440.00,0.00,1412.00,0.00,512.00
1973:Q3,10408.00,5148.00,5360.00,2824.00,532.00,0.00,696.00,0.00,664.00,384.00,260.00,0.00,0.00,-100.00,10408.00,436.00,0.00,0.00,0.00,-292.00,72.00,2736.00,2960.00,2716.00,0.00,2244.00,-1976.00,140.00,0.00,-2112.00,0.00,3484.00
1973:Q4,13276.00,10704.00,2608.00,-1800.00,648.00,0.00,4052.00,0.00,-896.00,384.00,220.00,0.00,0.00,-36.00,13276.00,-10380.00,0.00,0.00,0.00,548.00,144.00,2008.00,2736.00,2848.00,0.00,2652.00,-920.00,3812.00,0.00,7864.00,0.00,1964.00
1974:Q1,6972.00,6220.00,1060.00,1000.00,756.00,0.00,-460.00,0.00,-1040.00,544.00,260.00,0.00,0.00,-308.00,6972.00,2544.00,0.00,0.00,0.00,668.00,44.00,976.00,2060.00,2016.00,0.00,2940.00,-1260.00,-776.00,0.00,-3744.00,0.00,1504.00
1974:Q2,7108.00,4976.00,2936.00,1000.00,864.00,0.00,1672.00,0.00,-1404.00,544.00,260.00,0.00,0.00,-804.00,7108.00,-2256.00,0.00,0.00,0.00,-36.00,4.00,-308.00,2348.00,188.00,0.00,2152.00,-600.00,2084.00,0.00,3632.00,0.00,-100.00
1974:Q3,2332.00,-20.00,2884.00,1000.00,916.00,0.00,2252.00,0.00,-2088.00,544.00,260.00,0.00,0.00,-532.00,2332.00,-4156.00,0.00,0.00,0.00,36.00,-4.00,-912.00,1308.00,868.00,0.00,1056.00,0.00,2720.00,0.00,1052.00,0.00,364.00
1974:Q4,6608.00,5212.00,1828.00,1000.00,916.00,0.00,52.00,0.00,-904.00,544.00,220.00,0.00,0.00,-432.00,6608.00,-988.00,0.00,0.00,0.00,116.00,4.00,-1732.00,2072.00,4052.00,0.00,4128.00,100.00,320.00,0.00,-652.00,0.00,-812.00
1975:Q1,6216.00,7732.00,-808.00,1000.00,928.00,0.00,-124.00,0.00,-2964.00,92.00,260.00,0.00,0.00,-708.00,6216.00,-4208.00,0.00,0.00,0.00,244.00,56.00,-572.00,2248.00,7368.00,0.00,1628.00,1552.00,-376.00,0.00,-4332.00,0.00,2608.00
1975:Q2,10960.00,12892.00,-988.00,1000.00,968.00,0.00,-1296.00,0.00,-2012.00,92.00,260.00,0.00,0.00,-944.00,10960.00,-2324.00,0.00,0.00,0.00,328.00,-68.00,-1780.00,2924.00,7768.00,0.00,1996.00,-720.00,-1292.00,0.00,1760.00,0.00,2368.00
1975:Q3,5368.00,6852.00,-172.00,1000.00,976.00,0.00,-1976.00,0.00,-524.00,92.00,260.00,0.00,0.00,-1312.00,5368.00,-4848.00,0.00,0.00,0.00,24.00,-4.00,-624.00,1524.00,7248.00,0.00,2908.00,-1664.00,-2028.00,0.00,-1132.00,0.00,3964.00
1975:Q4,8884.00,12156.00,-2552.00,1000.00,964.00,0.00,-3768.00,0.00,-1060.00,92.00,220.00,0.00,0.00,-720.00,8884.00,-6572.00,0.00,0.00,0.00,48.00,56.00,-20.00,1508.00,7808.00,0.00,3020.00,-2860.00,-3824.00,0.00,6448.00,0.00,3272.00
1976:Q1,17336.00,12608.00,4280.00,1600.00,896.00,0.00,1008.00,0.00,-388.00,220.00,944.00,0.00,0.00,448.00,17336.00,5620.00,0.00,0.00,0.00,20.00,252.00,328.00,4076.00,8808.00,0.00,2128.00,2024.00,508.00,0.00,-10224.00,0.00,3796.00
1976:Q2,15496.00,14020.00,1244.00,1600.00,820.00,0.00,-1544.00,0.00,136.00,220.00,12.00,0.00,0.00,232.00,15496.00,7980.00,0.00,0.00,0.00,84.00,-32.00,472.00,2408.00,6696.00,0.00,3316.00,-4016.00,-1844.00,0.00,24.00,0.00,408.00
1976:Q3,9260.00,7316.00,1256.00,1600.00,872.00,0.00,-1028.00,0.00,-416.00,220.00,8.00,0.00,0.00,688.00,9260.00,1540.00,0.00,0.00,0.00,-132.00,-48.00,1408.00,2836.00,4904.00,0.00,3296.00,-3004.00,-1236.00,0.00,-232.00,0.00,-72.00
1976:Q4,9108.00,8152.00,904.00,1600.00,1044.00,0.00,-1572.00,0.00,-496.00,220.00,108.00,0.00,0.00,52.00,9108.00,1688.00,0.00,0.00,0.00,280.00,-32.00,1504.00,2976.00,4732.00,0.00,3724.00,-4524.00,-1452.00,0.00,908.00,0.00,-696.00
1977:Q1,2308.00,-640.00,2172.00,300.00,1244.00,0.00,-1072.00,0.00,1020.00,484.00,196.00,0.00,0.00,776.00,2308.00,-5776.00,0.00,0.00,0.00,280.00,104.00,768.00,1804.00,6168.00,0.00,3232.00,-4864.00,-572.00,0.00,-156.00,0.00,1320.00
1977:Q2,4780.00,1728.00,2584.00,300.00,1472.00,0.00,-1396.00,0.00,1716.00,484.00,8.00,0.00,0.00,468.00,4780.00,-6788.00,0.00,0.00,0.00,500.00,-4.00,828.00,796.00,7724.00,0.00,3232.00,-2736.00,-468.00,0.00,596.00,0.00,1100.00
1977:Q3,7888.00,4420.00,2280.00,900.00,1464.00,0.00,-1976.00,0.00,1132.00,484.00,276.00,0.00,0.00,1188.00,7888.00,-3156.00,0.00,0.00,0.00,488.00,-12.00,1396.00,600.00,9340.00,0.00,4088.00,-4644.00,-1064.00,0.00,296.00,0.00,556.00
1977:Q4,7104.00,5400.00,2504.00,788.00,1220.00,0.00,-1284.00,0.00,1240.00,484.00,56.00,0.00,0.00,-800.00,7104.00,-9204.00,0.00,0.00,0.00,212.00,36.00,1700.00,1348.00,9012.00,0.00,4160.00,-2696.00,-820.00,0.00,1036.00,0.00,2320.00
1978:Q1,-3868.00,-6444.00,3468.00,1200.00,1000.00,0.00,-396.00,0.00,688.00,868.00,108.00,0.00,0.00,-892.00,-3868.00,-15796.00,0.00,0.00,0.00,412.00,116.00,1436.00,-96.00,9932.00,0.00,2564.00,-2824.00,-660.00,0.00,-316.00,0.00,1364.00
1978:Q2,6052.00,2792.00,3592.00,1404.00,800.00,0.00,-348.00,0.00,768.00,868.00,100.00,0.00,0.00,-332.00,6052.00,-10456.00,0.00,0.00,0.00,-36.00,-12.00,1800.00,260.00,9540.00,0.00,2528.00,-1640.00,-712.00,0.00,924.00,0.00,3856.00
1978:Q3,4224.00,800.00,3312.00,972.00,748.00,0.00,-244.00,0.00,828.00,868.00,140.00,0.00,0.00,112.00,4224.00,-10844.00,0.00,0.00,0.00,-256.00,32.00,1808.00,476.00,9432.00,0.00,2864.00,1088.00,-692.00,0.00,420.00,0.00,-104.00
1978:Q4,9192.00,2448.00,7036.00,996.00,832.00,0.00,3028.00,0.00,1160.00,868.00,152.00,0.00,0.00,-292.00,9192.00,-4272.00,0.00,0.00,0.00,152.00,24.00,2892.00,-1216.00,10124.00,0.00,2560.00,-3188.00,2824.00,0.00,-872.00,0.00,164.00
1979:Q1,-4076.00,-6740.00,2548.00,996.00,872.00,0.00,-1180.00,0.00,972.00,876.00,12.00,0.00,0.00,116.00,-4076.00,-17216.00,0.00,0.00,0.00,120.00,8.00,3920.00,-488.00,10816.00,0.00,1072.00,-2700.00,-1528.00,0.00,224.00,0.00,1696.00
1979:Q2,-9276.00,-12448.00,3352.00,1256.00,864.00,0.00,-572.00,0.00,1008.00,876.00,-80.00,0.00,0.00,-180.00,-9276.00,-24060.00,0.00,0.00,0.00,112.00,-4.00,3728.00,-664.00,11104.00,0.00,2988.00,-3576.00,-468.00,0.00,460.00,0.00,1104.00
1979:Q3,-2600.00,-7580.00,2548.00,1484.00,904.00,0.00,-1852.00,0.00,1048.00,876.00,88.00,0.00,0.00,2432.00,-2600.00,-25168.00,0.00,0.00,0.00,-232.00,4.00,2132.00,1996.00,14984.00,0.00,8060.00,-3532.00,-1716.00,0.00,324.00,0.00,548.00
1979:Q4,1692.00,-4576.00,4536.00,1576.00,992.00,0.00,276.00,0.00,1064.00,876.00,-248.00,0.00,0.00,1732.00,1692.00,-23212.00,0.00,0.00,0.00,-236.00,36.00,2980.00,884.00,16484.00,0.00,4472.00,-1372.00,340.00,0.00,544.00,0.00,772.00
1980:Q1,9860.00,5500.00,1632.00,332.00,1080.00,0.00,-956.00,0.00,1068.00,-168.00,276.00,0.00,0.00,2728.00,9860.00,-11633.00,0.00,0.00,0.00,-1348.00,8.00,2072.00,2148.00,15612.00,0.00,3584.00,-6123.00,-972.00,0.00,-1472.00,0.00,7984.00
1980:Q2,5440.00,3400.00,128.00,336.00,1180.00,0.00,-2496.00,0.00,1052.00,-168.00,224.00,0.00,0.00,1912.00,5440.00,-19878.00,0.00,0.00,0.00,-64.00,-40.00,4932.00,-3152.00,15960.00,0.00,3516.00,5922.00,-2592.00,0.00,-296.00,0.00,1132.00
1980:Q3,14380.00,10100.00,844.00,400.00,1204.00,0.00,-1936.00,0.00,1036.00,-168.00,308.00,0.00,0.00,3436.00,14380.00,-5004.00,0.00,0.00,0.00,-136.00,16.00,2268.00,1796.00,17512.00,0.00,5212.00,-6348.00,-2000.00,0.00,872.00,0.00,192.00
1980:Q4,27480.00,22500.00,3592.00,400.00,1152.00,0.00,540.00,0.00,1020.00,-168.00,648.00,0.00,0.00,1388.00,27480.00,-10985.00,0.00,0.00,0.00,-596.00,-32.00,3104.00,760.00,16600.00,0.00,9016.00,-19.00,616.00,0.00,1396.00,0.00,7620.00
1981:Q1,7616.00,3200.00,3784.00,448.00,1016.00,0.00,860.00,0.00,876.00,520.00,64.00,0.00,0.00,632.00,7616.00,-26113.00,0.00,0.00,0.00,-540.00,-100.00,2624.00,1892.00,17192.00,0.00,4432.00,2389.00,172.00,0.00,-924.00,0.00,6592.00
1981:Q2,-2184.00,-5400.00,2316.00,468.00,784.00,0.00,-560.00,0.00,804.00,520.00,300.00,0.00,0.00,900.00,-2184.00,-38551.00,0.00,0.00,0.00,-960.00,-48.00,1744.00,-284.00,16980.00,0.00,8528.00,-2829.00,-88.00,0.00,1712.00,0.00,11612.00
1981:Q3,-25192.00,-26600.00,2544.00,500.00,992.00,0.00,-744.00,0.00,828.00,520.00,448.00,0.00,0.00,-1136.00,-25192.00,-52047.00,0.00,0.00,0.00,-436.00,8.00,1564.00,4028.00,17908.00,0.00,10700.00,-6033.00,-296.00,0.00,-964.00,0.00,376.00
1981:Q4,-19948.00,-25000.00,4596.00,528.00,1632.00,0.00,-1416.00,0.00,956.00,520.00,2376.00,0.00,0.00,456.00,-19948.00,-50876.00,0.00,0.00,0.00,-440.00,-64.00,2084.00,3836.00,17292.00,0.00,4620.00,1816.00,-1200.00,0.00,2248.00,0.00,736.00
1982:Q1,-2996.00,-7500.00,5292.00,556.00,2364.00,0.00,1016.00,0.00,380.00,332.00,644.00,0.00,0.00,-788.00,-2996.00,-24700.00,0.00,0.00,0.00,-620.00,28.00,2724.00,1776.00,4000.00,0.00,5952.00,6184.00,-140.00,0.00,-1768.00,0.00,3568.00
1982:Q2,7748.00,2700.00,4596.00,584.00,3172.00,0.00,-56.00,0.00,408.00,332.00,156.00,0.00,0.00,452.00,7748.00,-14662.00,0.00,0.00,0.00,-372.00,-12.00,2800.00,1212.00,8000.00,0.00,2212.00,2630.00,-324.00,0.00,2484.00,0.00,3780.00
1982:Q3,-2512.00,-7500.00,4412.00,612.00,3220.00,0.00,-752.00,0.00,444.00,332.00,556.00,0.00,0.00,576.00,-2512.00,-32737.00,0.00,0.00,0.00,-464.00,8.00,2728.00,5860.00,12000.00,0.00,-3044.00,14089.00,-1064.00,0.00,-1480.00,0.00,1592.00
1982:Q4,29524.00,19900.00,4396.00,640.00,2516.00,0.00,-1020.00,0.00,488.00,332.00,1440.00,0.00,0.00,5228.00,29524.00,-76928.00,0.00,0.00,0.00,-444.00,16.00,2492.00,744.00,63716.00,0.00,18984.00,11948.00,-1172.00,0.00,4492.00,0.00,5676.00
1983:Q1,28944.00,22900.00,2196.00,668.00,1844.00,0.00,-1908.00,0.00,564.00,448.00,580.00,0.00,0.00,3848.00,28944.00,-35418.00,0.00,0.00,0.00,316.00,36.00,2604.00,5824.00,12408.00,0.00,19644.00,14738.00,-756.00,0.00,-880.00,0.00,10428.00
1983:Q2,46428.00,36900.00,2484.00,696.00,1204.00,0.00,-580.00,0.00,660.00,448.00,56.00,0.00,0.00,7044.00,46428.00,-14912.00,0.00,0.00,0.00,240.00,4.00,3016.00,6392.00,9384.00,0.00,13260.00,18060.00,-652.00,0.00,7096.00,0.00,4540.00
1983:Q3,14700.00,8500.00,3180.00,800.00,1192.00,0.00,-320.00,0.00,648.00,448.00,412.00,0.00,0.00,3020.00,14700.00,-40026.00,0.00,0.00,0.00,288.00,-12.00,2308.00,1108.00,6544.00,0.00,25684.00,15638.00,-488.00,0.00,164.00,0.00,3492.00
1983:Q4,18544.00,11700.00,6028.00,960.00,1804.00,0.00,-468.00,0.00,516.00,448.00,2768.00,0.00,0.00,816.00,18544.00,-22228.00,0.00,0.00,0.00,424.00,-24.00,472.00,412.00,8.00,0.00,21364.00,6288.00,-496.00,0.00,10804.00,0.00,1520.00
1984:Q1,-57928.00,-63000.00,6852.00,1040.00,3164.00,0.00,120.00,0.00,220.00,692.00,1616.00,0.00,0.00,-1780.00,-57928.00,-57861.00,0.00,0.00,0.00,440.00,8.00,-1812.00,916.00,-14628.00,0.00,7120.00,12261.00,212.00,0.00,-5884.00,0.00,1300.00
1984:Q2,-100092.00,-105000.00,5020.00,1080.00,3060.00,0.00,-456.00,0.00,-244.00,692.00,888.00,0.00,0.00,-112.00,-100092.00,-68708.00,0.00,0.00,0.00,-104.00,0.00,-6460.00,-896.00,-19672.00,0.00,1832.00,-2080.00,-484.00,0.00,-824.00,0.00,-2696.00
1984:Q3,-64352.00,-71700.00,4564.00,1120.00,4088.00,0.00,-1888.00,0.00,80.00,692.00,472.00,0.00,0.00,2784.00,-64352.00,-98485.00,0.00,0.00,0.00,-308.00,-16.00,-6148.00,1988.00,14800.00,0.00,11076.00,16841.00,-616.00,0.00,3232.00,0.00,-6716.00
1984:Q4,-65100.00,-76200.00,8220.00,1160.00,5464.00,0.00,-1772.00,0.00,1196.00,692.00,1480.00,0.00,0.00,2880.00,-65100.00,-69390.00,0.00,0.00,0.00,-652.00,-284.00,-2920.00,-968.00,304.00,0.00,9064.00,6794.00,-1200.00,0.00,-520.00,0.00,-5328.00
1985:Q1,-74748.00,-87000.00,4732.00,1200.00,-688.00,404.00,624.00,0.00,2388.00,1048.00,-244.00,0.00,0.00,7520.00,-74748.00,-124755.00,0.00,0.00,0.00,404.00,260.00,-2800.00,6352.00,14172.00,0.00,21068.00,11439.00,-460.00,0.00,4896.00,0.00,-5324.00
1985:Q2,-56808.00,-70000.00,12600.00,1400.00,2008.00,460.00,4.00,0.00,3644.00,1048.00,4036.00,0.00,0.00,592.00,-56808.00,-140935.00,0.00,0.00,0.00,560.00,20.00,-2112.00,5132.00,18488.00,0.00,39472.00,19343.00,-508.00,0.00,1564.00,0.00,2168.00
1985:Q3,-66116.00,-78000.00,7984.00,1440.00,2852.00,-600.00,1756.00,0.00,3832.00,1048.00,-2344.00,0.00,0.00,3900.00,-66116.00,-111864.00,0.00,0.00,0.00,-156.00,44.00,-1608.00,1196.00,9796.00,0.00,16384.00,18960.00,-188.00,0.00,-3880.00,0.00,5200.00
1985:Q4,-83768.00,-103000.00,16492.00,1500.00,1716.00,-584.00,1492.00,0.00,2956.00,1048.00,8364.00,0.00,0.00,2740.00,-83768.00,-132726.00,0.00,0.00,0.00,-1080.00,20.00,-1300.00,6608.00,-104.00,0.00,37356.00,-15522.00,-560.00,0.00,7788.00,0.00,15752.00
1986:Q1,-34728.00,-60300.00,17924.00,1300.00,5812.00,-308.00,6256.00,0.00,2288.00,724.00,1852.00,0.00,0.00,7648.00,-34728.00,-94327.00,0.00,0.00,0.00,880.00,36.00,-1000.00,-17264.00,-28320.00,0.00,25240.00,46943.00,4368.00,0.00,3648.00,0.00,25068.00
1986:Q2,-63292.00,-87300.00,16888.00,1300.00,2316.00,2056.00,6380.00,0.00,1828.00,724.00,2284.00,0.00,0.00,7120.00,-63292.00,-106492.00,0.00,0.00,0.00,2460.00,-76.00,-756.00,-9928.00,1648.00,0.00,19680.00,6176.00,3200.00,0.00,-6916.00,0.00,27712.00
1986:Q3,-77408.00,-84800.00,11360.00,1400.00,1012.00,-1192.00,5580.00,0.00,1600.00,724.00,2236.00,0.00,0.00,-3968.00,-77408.00,-120814.00,0.00,344.00,0.00,3456.00,20.00,-168.00,17184.00,-39696.00,0.00,25836.00,8510.00,2400.00,0.00,7468.00,0.00,18052.00
1986:Q4,-101032.00,-107500.00,12656.00,1400.00,-152.00,1724.00,5016.00,0.00,1596.00,724.00,2348.00,0.00,0.00,-6188.00,-101032.00,-170327.00,0.00,520.00,0.00,1752.00,48.00,748.00,1748.00,15916.00,0.00,25400.00,19599.00,1600.00,0.00,1204.00,0.00,760.00
1987:Q1,-8384.00,-43500.00,29664.00,1476.00,-1668.00,-984.00,9268.00,0.00,1460.00,1268.00,18844.00,0.00,0.00,5452.00,-8384.00,-158770.00,0.00,416.00,0.00,3244.00,32.00,1856.00,25788.00,45020.00,0.00,34216.00,6250.00,6864.00,0.00,-11352.00,0.00,38052.00
1987:Q2,-67644.00,-76500.00,6116.00,1492.00,-2048.00,-632.00,5764.00,0.00,1188.00,1268.00,-916.00,0.00,0.00,2740.00,-67644.00,-166773.00,0.00,492.00,0.00,1328.00,20.00,3116.00,3668.00,-24388.00,0.00,45544.00,36529.00,4380.00,0.00,-4960.00,0.00,33400.00
1987:Q3,-49204.00,-70000.00,21884.00,1492.00,-1960.00,-892.00,5716.00,0.00,1232.00,1268.00,15028.00,0.00,0.00,-1088.00,-49204.00,-82781.00,0.00,328.00,0.00,584.00,-36.00,3376.00,148.00,-29768.00,0.00,32824.00,-1503.00,1624.00,0.00,7168.00,0.00,18832.00
1987:Q4,-125816.00,-112000.00,1808.00,1496.00,-2148.00,-908.00,8348.00,0.00,1588.00,1268.00,-7836.00,0.00,0.00,-15624.00,-125816.00,-112872.00,0.00,892.00,0.00,472.00,-376.00,2636.00,-6644.00,8416.00,0.00,16904.00,13900.00,304.00,0.00,-19264.00,0.00,-30184.00
1988:Q1,-91028.00,-101000.00,7044.00,668.00,-2188.00,-472.00,13416.00,0.00,1936.00,1092.00,-7408.00,0.00,0.00,2928.00,-91028.00,-177828.00,0.00,248.00,0.00,2900.00,-4.00,3096.00,-76.00,50000.00,0.00,24460.00,8984.00,748.00,0.00,520.00,0.00,-4076.00
1988:Q2,-120044.00,-139500.00,24208.00,-192.00,-2008.00,444.00,25068.00,0.00,2276.00,1092.00,-2472.00,0.00,0.00,-4752.00,-120044.00,-97207.00,0.00,636.00,0.00,1988.00,32.00,2896.00,-8368.00,-6384.00,0.00,15576.00,-29653.00,2772.00,0.00,-3976.00,0.00,1644.00
1988:Q3,-44500.00,-83000.00,37728.00,6820.00,-2172.00,-232.00,24188.00,0.00,2332.00,1092.00,5700.00,0.00,0.00,772.00,-44500.00,-48745.00,0.00,1220.00,0.00,1840.00,0.00,3544.00,-3500.00,-21160.00,20.00,36092.00,-24271.00,4292.00,0.00,3508.00,0.00,2660.00
1988:Q4,-166396.00,-194500.00,22644.00,2656.00,-2188.00,-272.00,19804.00,0.00,2092.00,1092.00,-540.00,0.00,0.00,5460.00,-166396.00,-146339.00,0.00,1500.00,0.00,1224.00,-32.00,5036.00,-3724.00,4840.00,8.00,15276.00,-36173.00,3196.00,0.00,528.00,0.00,-11736.00
1989:Q1,-169788.00,-172300.00,-1176.00,968.00,-1648.00,-792.00,2504.00,0.00,1944.00,-760.00,-3392.00,0.00,0.00,3688.00,-169788.00,-149781.00,0.00,1256.00,0.00,4684.00,4.00,7524.00,6080.00,-37872.00,44.00,7408.00,-1255.00,-8016.00,0.00,-668.00,0.00,804.00
1989:Q2,-84732.00,-98700.00,-4020.00,1664.00,-1608.00,-364.00,-108.00,0.00,1872.00,-760.00,-4716.00,0.00,0.00,17988.00,-84732.00,-125727.00,0.00,912.00,0.00,-1144.00,4.00,10992.00,7236.00,-25480.00,36.00,14104.00,20643.00,-832.00,0.00,-3200.00,0.00,17724.00
1989:Q3,-107276.00,-146300.00,8760.00,1664.00,-1644.00,-680.00,13180.00,0.00,1764.00,-760.00,-4764.00,0.00,0.00,30264.00,-107276.00,-148547.00,0.00,612.00,0.00,-1460.00,0.00,9668.00,11408.00,-21268.00,48.00,14004.00,9047.00,1712.00,0.00,-4200.00,0.00,21700.00
1989:Q4,-51500.00,-79300.00,10888.00,1664.00,-1460.00,-700.00,9520.00,0.00,1608.00,-760.00,1016.00,0.00,0.00,16912.00,-51500.00,-68953.00,0.00,1488.00,0.00,-1036.00,0.00,3548.00,4348.00,-51092.00,52.00,20680.00,38781.00,6008.00,0.00,512.00,0.00,-5836.00
1990:Q1,-44864.00,-69000.00,24048.00,2652.00,-4112.00,-1428.00,12716.00,0.00,1416.00,-3216.00,8280.00,7740.00,0.00,88.00,-44864.00,-21127.00,0.00,2060.00,0.00,-2656.00,0.00,-2660.00,4500.00,2208.00,136.00,-4644.00,4007.00,2684.00,0.00,-14940.00,0.00,-14432.00
1990:Q2,-32664.00,-48000.00,-9184.00,560.00,-2644.00,-936.00,-10232.00,0.00,1176.00,-3216.00,-1636.00,7744.00,0.00,24520.00,-32664.00,-47409.00,0.00,864.00,0.00,-2824.00,4.00,-8960.00,4368.00,-13232.00,136.00,18212.00,26749.00,-4892.00,0.00,10448.00,0.00,-16128.00
1990:Q3,-52596.00,-74000.00,19216.00,52.00,-5792.00,-1780.00,5900.00,0.00,1152.00,-3216.00,15156.00,7744.00,0.00,2188.00,-52596.00,-39182.00,0.00,4012.00,0.00,-3320.00,-4.00,-10100.00,-1608.00,-11672.00,156.00,29220.00,-6738.00,6560.00,0.00,-8552.00,0.00,-11368.00
1990:Q4,-65528.00,-61000.00,-7348.00,5332.00,-2664.00,-1276.00,-2828.00,0.00,1340.00,-3216.00,-8280.00,4244.00,0.00,2820.00,-65528.00,-119427.00,0.00,152.00,0.00,-11440.00,0.00,-6096.00,16844.00,23968.00,724.00,47328.00,11767.00,-4004.00,0.00,-328.00,0.00,-25016.00
1991:Q1,27424.00,-6000.00,6100.00,3588.00,-2580.00,-444.00,3168.00,0.00,1468.00,-1176.00,-14092.00,16168.00,0.00,27324.00,27424.00,58649.00,0.00,-1464.00,0.00,5672.00,-16.00,-3040.00,-56260.00,20820.00,264.00,35064.00,-43689.00,-5128.00,0.00,7588.00,0.00,8964.00
1991:Q2,87232.00,12000.00,38152.00,648.00,-2552.00,-248.00,22100.00,0.00,1544.00,-1176.00,1784.00,16052.00,0.00,37080.00,87232.00,17732.00,0.00,1724.00,0.00,-2964.00,0.00,-980.00,5876.00,19860.00,100.00,22300.00,-11368.00,6936.00,0.00,-1128.00,0.00,29144.00
1991:Q3,71544.00,19000.00,17988.00,-3036.00,-2516.00,-316.00,17916.00,0.00,1632.00,-1176.00,-5136.00,10620.00,0.00,34556.00,71544.00,-15442.00,0.00,268.00,0.00,-960.00,32.00,-160.00,2140.00,-11172.00,660.00,40304.00,52934.00,3792.00,0.00,3216.00,0.00,-4068.00
