1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q2,356.00,0.00,356.00,180.00,-72.00,248.00,356.00,244.00,2.00,180.00,-62.00,124.00,0.00,0.00,0.00,112.00,-2.00,-10.00,124.00
1985:Q3,121.00,0.00,121.00,264.00,-388.00,245.00,121.00,-3.00,1.00,264.00,-390.00,123.00,0.00,0.00,0.00,124.00,-1.00,2.00,123.00
1985:Q4,3147.00,0.00,3147.00,189.00,-168.00,3126.00,3147.00,1580.00,0.00,189.00,-172.00,1563.00,0.00,0.00,0.00,1567.00,0.00,4.00,1563.00
1986:Q1,115.00,0.00,115.00,274.00,-344.00,185.00,115.00,19.00,0.00,274.00,-348.00,93.00,0.00,0.00,0.00,97.00,0.00,4.00,93.00
1986:Q2,-16.00,0.00,-16.00,104.00,-366.00,246.00,-16.00,-119.00,6.00,104.00,-352.00,123.00,0.00,0.00,0.00,103.00,-6.00,-14.00,123.00
1986:Q3,-280.00,0.00,-280.00,-163.00,-508.00,391.00,-280.00,-479.00,0.00,-163.00,-511.00,196.00,0.00,0.00,0.00,199.00,0.00,3.00,196.00
1986:Q4,-132.00,0.00,-132.00,31.00,-283.00,120.00,-132.00,-163.00,20.00,31.00,-274.00,60.00,0.00,0.00,0.00,31.00,-20.00,-9.00,60.00
1987:Q1,-1956.00,0.00,-1956.00,-76.00,-606.00,-1274.00,-1956.00,-1334.00,-17.00,-76.00,-604.00,-637.00,0.00,0.00,0.00,-622.00,17.00,-2.00,-637.00
1987:Q2,-3419.00,0.00,-3419.00,171.00,-335.00,-3255.00,-3419.00,-1774.00,12.00,171.00,-329.00,-1628.00,0.00,0.00,0.00,-1646.00,-12.00,-6.00,-1628.00
1987:Q3,-32.00,0.00,-32.00,210.00,-407.00,165.00,-32.00,-125.00,-6.00,210.00,-411.00,83.00,0.00,0.00,0.00,93.00,6.00,4.00,83.00
1987:Q4,-3742.00,0.00,-3742.00,205.00,-722.00,-3225.00,-3742.00,-2131.00,-3.00,205.00,-720.00,-1613.00,0.00,0.00,0.00,-1612.00,3.00,-2.00,-1613.00
1988:Q1,-1502.00,0.00,-1502.00,-155.00,-446.00,-901.00,-1502.00,-1041.00,15.00,-155.00,-450.00,-451.00,0.00,0.00,0.00,-462.00,-15.00,4.00,-451.00
1988:Q2,-39.00,0.00,-39.00,-180.00,-69.00,210.00,-39.00,-146.00,0.00,-180.00,-71.00,105.00,0.00,0.00,0.00,107.00,0.00,2.00,105.00
1988:Q3,7380.00,0.00,7380.00,35.00,-202.00,7547.00,7380.00,3613.00,0.00,35.00,-196.00,3774.00,1.00,1.00,0.00,3767.00,-1.00,-6.00,3774.00
1988:Q4,-1925.00,0.00,-1925.00,173.00,-307.00,-1791.00,-1925.00,-1036.00,2.00,173.00,-315.00,-896.00,0.00,0.00,0.00,-890.00,-2.00,8.00,-896.00
1989:Q1,4000.00,0.00,4000.00,188.00,-316.00,4128.00,4000.00,1948.00,-1.00,188.00,-303.00,2064.00,0.00,0.00,0.00,2052.00,1.00,-13.00,2064.00
1989:Q2,12095.00,0.00,12095.00,-68.00,159.00,12004.00,12095.00,6082.00,0.00,-68.00,148.00,6002.00,-2.00,-2.00,0.00,6015.00,2.00,11.00,6002.00
1989:Q3,5996.00,0.00,5996.00,211.00,-337.00,6122.00,5996.00,2943.00,0.00,211.00,-329.00,3061.00,-2.00,-2.00,0.00,3055.00,2.00,-8.00,3061.00
1989:Q4,3202.00,0.00,3202.00,204.00,23.00,2975.00,3202.00,1711.00,6.00,204.00,13.00,1488.00,0.00,0.00,0.00,1492.00,-6.00,10.00,1488.00
1990:Q1,3177.00,0.00,3177.00,247.00,-234.00,3164.00,3177.00,1598.00,0.00,247.00,-231.00,1582.00,-1.00,-1.00,0.00,1580.00,1.00,-3.00,1582.00
1990:Q2,-371.00,0.00,-371.00,216.00,-493.00,-94.00,-371.00,-326.00,0.00,216.00,-495.00,-47.00,-5.00,-5.00,0.00,-40.00,5.00,2.00,-47.00
1990:Q3,-1739.00,0.00,-1739.00,-363.00,-8.00,-1368.00,-1739.00,-1053.00,0.00,-363.00,-6.00,-684.00,2.00,2.00,0.00,-688.00,-2.00,-2.00,-684.00
1990:Q4,1092.00,0.00,1092.00,93.00,4.00,995.00,1092.00,593.00,0.00,93.00,2.00,498.00,5.00,5.00,0.00,495.00,-5.00,2.00,498.00
1991:Q1,353.00,0.00,353.00,-31.00,341.00,43.00,353.00,329.00,0.00,-31.00,338.00,22.00,0.00,0.00,0.00,25.00,0.00,3.00,22.00
1991:Q2,-1014.00,0.00,-1014.00,190.00,-72.00,-1132.00,-1014.00,-442.00,0.00,190.00,-66.00,-566.00,-4.00,-4.00,0.00,-568.00,4.00,-6.00,-566.00
1991:Q3,-3878.00,0.00,-3878.00,-6.00,114.00,-3986.00,-3878.00,-1884.00,0.00,-6.00,115.00,-1993.00,0.00,0.00,0.00,-1994.00,0.00,-1.00,-1993.00
1991:Q4,-1226.00,0.00,-1226.00,23.00,-17.00,-1232.00,-1226.00,-612.00,-2.00,23.00,-17.00,-616.00,5.00,5.00,0.00,-619.00,-3.00,0.00,-616.00
1992:Q1,1057.00,0.00,1057.00,172.00,-111.00,996.00,1057.00,565.00,2.00,172.00,-107.00,498.00,0.00,0.00,0.00,492.00,-2.00,-4.00,498.00
1992:Q2,-1464.00,0.00,-1464.00,168.00,-1.00,-1631.00,-1464.00,-647.00,-1.00,168.00,2.00,-816.00,-2.00,-2.00,0.00,-816.00,3.00,-3.00,-816.00
1992:Q3,-1952.00,0.00,-1952.00,173.00,118.00,-2243.00,-1952.00,-827.00,2.00,173.00,120.00,-1122.00,0.00,0.00,0.00,-1126.00,-2.00,-2.00,-1122.00
1992:Q4,-1542.00,0.00,-1542.00,-2829.00,2685.00,-1398.00,-1542.00,-822.00,-1.00,-2829.00,2707.00,-699.00,3.00,3.00,0.00,-723.00,-2.00,-22.00,-699.00
1993:Q1,983.00,0.00,983.00,140.00,228.00,615.00,983.00,675.00,0.00,140.00,227.00,308.00,2.00,2.00,0.00,307.00,-2.00,1.00,308.00
1993:Q2,-822.00,0.00,-822.00,166.00,-313.00,-675.00,-822.00,-473.00,0.00,166.00,-301.00,-338.00,-3.00,-3.00,0.00,-347.00,3.00,-12.00,-338.00
1993:Q3,544.00,0.00,544.00,118.00,48.00,378.00,544.00,349.00,0.00,118.00,42.00,189.00,0.00,0.00,0.00,195.00,0.00,6.00,189.00
1993:Q4,673.00,0.00,673.00,113.00,80.00,480.00,673.00,436.00,0.00,113.00,83.00,240.00,4.00,4.00,0.00,233.00,-4.00,-3.00,240.00
1994:Q1,59.00,0.00,59.00,101.00,3.00,-45.00,59.00,79.00,0.00,101.00,0.00,-23.00,1.00,1.00,0.00,-21.00,-1.00,3.00,-23.00
1994:Q2,-3537.00,0.00,-3537.00,108.00,-251.00,-3394.00,-3537.00,-1840.00,0.00,108.00,-251.00,-1697.00,0.00,0.00,0.00,-1697.00,0.00,0.00,-1697.00
1994:Q3,165.00,0.00,165.00,111.00,-273.00,327.00,165.00,1.00,0.00,111.00,-274.00,164.00,-2.00,-2.00,0.00,167.00,2.00,1.00,164.00
1994:Q4,-2033.00,0.00,-2033.00,121.00,27.00,-2181.00,-2033.00,-943.00,0.00,121.00,27.00,-1091.00,3.00,3.00,0.00,-1094.00,-3.00,0.00,-1091.00
1995:Q1,5318.00,0.00,5318.00,867.00,526.00,3925.00,5318.00,3355.00,0.00,867.00,525.00,1963.00,-2.00,-2.00,0.00,1966.00,2.00,1.00,1963.00
1995:Q2,2722.00,0.00,2722.00,156.00,786.00,1780.00,2722.00,1832.00,0.00,156.00,786.00,890.00,-1.00,-1.00,0.00,891.00,1.00,0.00,890.00
1995:Q3,1893.00,0.00,1893.00,-362.00,991.00,1264.00,1893.00,1260.00,0.00,-362.00,990.00,632.00,3.00,3.00,0.00,630.00,-3.00,1.00,632.00
1995:Q4,-324.00,0.00,-324.00,147.00,161.00,-632.00,-324.00,-8.00,0.00,147.00,161.00,-316.00,1.00,1.00,0.00,-317.00,-1.00,0.00,-316.00
1996:Q1,-17.00,0.00,-17.00,199.00,849.00,-1065.00,-17.00,515.00,0.00,199.00,848.00,-533.00,-3.00,-3.00,0.00,-529.00,3.00,1.00,-533.00
1996:Q2,523.00,0.00,523.00,133.00,220.00,170.00,523.00,438.00,0.00,133.00,220.00,85.00,3.00,3.00,0.00,82.00,-3.00,0.00,85.00
1996:Q3,-7489.00,0.00,-7489.00,-848.00,183.00,-6824.00,-7489.00,-4078.00,0.00,-848.00,182.00,-3412.00,0.00,0.00,0.00,-3411.00,0.00,1.00,-3412.00
1996:Q4,315.00,0.00,315.00,146.00,28.00,141.00,315.00,246.00,1.00,146.00,28.00,71.00,1.00,1.00,0.00,69.00,-2.00,0.00,71.00
1997:Q1,-4480.00,0.00,-4480.00,-72.00,-1055.00,-3353.00,-4480.00,-2806.00,-1.00,-72.00,-1056.00,-1677.00,-1.00,-1.00,0.00,-1674.00,2.00,1.00,-1677.00
1997:Q2,236.00,0.00,236.00,133.00,-54.00,157.00,236.00,158.00,0.00,133.00,-54.00,79.00,0.00,0.00,0.00,79.00,0.00,0.00,79.00
1997:Q3,730.00,0.00,730.00,139.00,463.00,128.00,730.00,666.00,0.00,139.00,463.00,64.00,0.00,0.00,0.00,64.00,0.00,0.00,64.00
1997:Q4,4524.00,0.00,4524.00,150.00,4221.00,153.00,4524.00,4451.00,3.00,150.00,4221.00,77.00,0.00,0.00,0.00,74.00,-3.00,0.00,77.00
1998:Q1,444.00,0.00,444.00,182.00,85.00,177.00,444.00,350.00,-2.00,182.00,81.00,89.00,0.00,0.00,0.00,95.00,2.00,4.00,89.00
1998:Q2,1945.00,0.00,1945.00,-73.00,1032.00,986.00,1945.00,1453.00,2.00,-73.00,1031.00,493.00,0.00,0.00,0.00,492.00,-2.00,1.00,493.00
1998:Q3,2025.00,0.00,2025.00,-189.00,2078.00,136.00,2025.00,1957.00,3.00,-189.00,2075.00,68.00,0.00,0.00,0.00,68.00,-3.00,3.00,68.00
1998:Q4,2369.00,0.00,2369.00,227.00,1924.00,218.00,2369.00,2267.00,-2.00,227.00,1933.00,109.00,0.00,0.00,0.00,102.00,2.00,-9.00,109.00
1999:Q1,-4068.00,0.00,-4068.00,-562.00,-3.00,-3503.00,-4068.00,-2291.00,-3.00,-562.00,26.00,-1752.00,0.00,0.00,0.00,-1778.00,3.00,-29.00,-1752.00
1999:Q2,-1159.00,0.00,-1159.00,190.00,-1413.00,64.00,-1159.00,-1181.00,3.00,190.00,-1406.00,32.00,0.00,0.00,0.00,22.00,-3.00,-7.00,32.00
1999:Q3,-1951.00,0.00,-1951.00,184.00,-2268.00,133.00,-1951.00,-2033.00,-1.00,184.00,-2282.00,67.00,0.00,0.00,0.00,82.00,1.00,14.00,67.00
1999:Q4,-1569.00,0.00,-1569.00,178.00,-1800.00,53.00,-1569.00,-1589.00,-1.00,178.00,-1792.00,27.00,0.00,0.00,0.00,20.00,1.00,-8.00,27.00
2000:Q1,554.00,0.00,554.00,180.00,237.00,137.00,554.00,476.00,0.00,180.00,227.00,69.00,0.00,0.00,0.00,79.00,0.00,10.00,69.00
2000:Q2,-2020.00,0.00,-2020.00,180.00,-2328.00,128.00,-2020.00,-2082.00,2.00,180.00,-2328.00,64.00,0.00,0.00,0.00,62.00,-2.00,0.00,64.00
2000:Q3,346.00,0.00,346.00,182.00,-1300.00,1464.00,346.00,-386.00,0.00,182.00,-1300.00,732.00,0.00,0.00,0.00,732.00,0.00,0.00,732.00
2000:Q4,1410.00,0.00,1410.00,180.00,1083.00,147.00,1410.00,1343.00,0.00,180.00,1089.00,74.00,0.00,0.00,0.00,68.00,0.00,-6.00,74.00
2001:Q1,-190.00,0.00,-190.00,189.00,-574.00,195.00,-190.00,-289.00,0.00,189.00,-575.00,98.00,0.00,0.00,0.00,99.00,0.00,1.00,98.00
2001:Q2,1343.00,0.00,1343.00,156.00,1015.00,172.00,1343.00,1260.00,2.00,156.00,1016.00,86.00,0.00,0.00,0.00,83.00,-2.00,-1.00,86.00
2001:Q3,3559.00,0.00,3559.00,145.00,3242.00,172.00,3559.00,3467.00,-1.00,145.00,3237.00,86.00,0.00,0.00,0.00,92.00,1.00,5.00,86.00
2001:Q4,199.00,0.00,199.00,140.00,-83.00,142.00,199.00,127.00,0.00,140.00,-84.00,71.00,0.00,0.00,0.00,72.00,0.00,1.00,71.00
2002:Q1,-390.00,0.00,-390.00,109.00,-652.00,153.00,-390.00,-484.00,1.00,109.00,-670.00,77.00,0.00,0.00,0.00,94.00,-1.00,18.00,77.00
2002:Q2,1843.00,0.00,1843.00,107.00,1607.00,129.00,1843.00,1798.00,0.00,107.00,1626.00,65.00,0.00,0.00,0.00,46.00,0.00,-19.00,65.00
2002:Q3,1416.00,0.00,1416.00,132.00,1136.00,148.00,1416.00,1356.00,6.00,132.00,1144.00,74.00,0.00,0.00,0.00,60.00,-6.00,-8.00,74.00
2002:Q4,812.00,0.00,812.00,127.00,541.00,144.00,812.00,706.00,-1.00,127.00,508.00,72.00,0.00,0.00,0.00,106.00,1.00,33.00,72.00
2003:Q1,-83.00,0.00,-83.00,-897.00,644.00,170.00,-83.00,-140.00,1.00,-897.00,671.00,85.00,0.00,0.00,0.00,57.00,-1.00,-27.00,85.00
2003:Q2,170.00,0.00,170.00,102.00,-86.00,154.00,170.00,137.00,-2.00,102.00,-40.00,77.00,0.00,0.00,0.00,33.00,2.00,-46.00,77.00
2003:Q3,611.00,0.00,611.00,97.00,383.00,131.00,611.00,507.00,1.00,97.00,343.00,66.00,0.00,0.00,0.00,105.00,-1.00,40.00,66.00
2003:Q4,-2221.00,0.00,-2221.00,97.00,-2435.00,117.00,-2221.00,-2278.00,0.00,97.00,-2433.00,59.00,0.00,0.00,0.00,57.00,0.00,-2.00,59.00
2004:Q1,-557.00,0.00,-557.00,100.00,-815.00,158.00,-557.00,-640.00,-2.00,100.00,-817.00,79.00,0.00,0.00,0.00,83.00,2.00,2.00,79.00
2004:Q2,-1122.00,0.00,-1122.00,90.00,-1345.00,133.00,-1122.00,-1198.00,1.00,90.00,-1355.00,67.00,0.00,0.00,0.00,76.00,-1.00,10.00,67.00
2004:Q3,-429.00,0.00,-429.00,98.00,-676.00,149.00,-429.00,-490.00,1.00,98.00,-663.00,75.00,0.00,0.00,0.00,61.00,-1.00,-13.00,75.00
2004:Q4,-697.00,0.00,-697.00,110.00,-990.00,183.00,-697.00,-788.00,-2.00,110.00,-987.00,92.00,0.00,0.00,0.00,91.00,2.00,-3.00,92.00
2005:Q1,-5331.00,0.00,-5331.00,-1713.00,-3763.00,145.00,-5331.00,-5399.00,4.00,-1713.00,-3762.00,73.00,0.00,0.00,0.00,68.00,-4.00,-1.00,73.00
2005:Q2,797.00,0.00,797.00,97.00,564.00,136.00,797.00,725.00,0.00,97.00,560.00,68.00,0.00,0.00,0.00,72.00,0.00,4.00,68.00
2005:Q3,-4765.00,0.00,-4765.00,-2976.00,-1951.00,162.00,-4765.00,-4803.00,0.00,-2976.00,-1908.00,81.00,0.00,0.00,0.00,38.00,0.00,-43.00,81.00
2005:Q4,-4795.00,0.00,-4795.00,81.00,-5050.00,174.00,-4795.00,-4940.00,-2.00,81.00,-5106.00,87.00,0.00,0.00,0.00,145.00,2.00,56.00,87.00
2006:Q1,-513.00,0.00,-513.00,67.00,-729.00,149.00,-513.00,-574.00,0.00,67.00,-715.00,75.00,0.00,0.00,0.00,61.00,0.00,-14.00,75.00
2006:Q2,560.00,0.00,560.00,51.00,351.00,158.00,560.00,482.00,2.00,51.00,350.00,79.00,0.00,0.00,0.00,78.00,-2.00,1.00,79.00
2006:Q3,-1006.00,0.00,-1006.00,54.00,-1275.00,215.00,-1006.00,-1112.00,0.00,54.00,-1273.00,108.00,0.00,0.00,0.00,106.00,0.00,-2.00,108.00
2006:Q4,-1415.00,0.00,-1415.00,51.00,-1678.00,212.00,-1415.00,-1518.00,0.00,51.00,-1675.00,106.00,0.00,0.00,0.00,103.00,0.00,-3.00,106.00
2007:Q1,72.00,0.00,72.00,43.00,-212.00,241.00,72.00,-58.00,0.00,43.00,-221.00,121.00,0.00,0.00,0.00,130.00,0.00,9.00,121.00
2007:Q2,-26.00,0.00,-26.00,39.00,-294.00,229.00,-26.00,-144.00,0.00,39.00,-297.00,115.00,0.00,0.00,0.00,118.00,0.00,3.00,115.00
2007:Q3,54.00,0.00,54.00,37.00,-230.00,247.00,54.00,-46.00,0.00,37.00,-206.00,124.00,0.00,0.00,0.00,100.00,0.00,-24.00,124.00
2007:Q4,22.00,0.00,22.00,35.00,-285.00,272.00,22.00,-126.00,0.00,35.00,-297.00,136.00,0.00,0.00,0.00,148.00,0.00,12.00,136.00
2008:Q1,276.00,0.00,276.00,29.00,-112.00,359.00,276.00,95.00,0.00,29.00,-114.00,180.00,0.00,0.00,0.00,182.00,0.00,2.00,180.00
2008:Q2,1267.00,0.00,1267.00,22.00,955.00,290.00,1267.00,1123.00,0.00,22.00,956.00,145.00,0.00,0.00,0.00,144.00,0.00,-1.00,145.00
2008:Q3,179.00,0.00,179.00,30.00,-256.00,405.00,179.00,-72.00,0.00,30.00,-304.00,203.00,0.00,0.00,0.00,251.00,0.00,48.00,203.00
2008:Q4,3126.00,0.00,3126.00,25.00,2886.00,215.00,3126.00,3070.00,0.00,25.00,2937.00,108.00,0.00,0.00,0.00,57.00,0.00,-51.00,108.00
2009:Q1,982.00,0.00,982.00,15.00,754.00,213.00,982.00,873.00,0.00,15.00,751.00,107.00,0.00,0.00,0.00,110.00,0.00,3.00,107.00
2009:Q2,3632.00,0.00,3632.00,8.00,3485.00,139.00,3632.00,3567.00,0.00,8.00,3489.00,70.00,0.00,0.00,0.00,66.00,0.00,-4.00,70.00
2009:Q3,96619.00,47598.00,49021.00,47720.00,1098.00,203.00,96619.00,48828.00,0.00,47720.00,1006.00,102.00,47598.00,0.00,47598.00,194.00,0.00,92.00,102.00
2009:Q4,-1379.00,0.00,-1379.00,487.00,-1980.00,114.00,-1379.00,-1345.00,0.00,487.00,-1889.00,57.00,0.00,0.00,0.00,-34.00,0.00,-91.00,57.00
2010:Q1,773.00,0.00,773.00,7.00,581.00,185.00,773.00,681.00,0.00,7.00,581.00,93.00,0.00,0.00,0.00,93.00,0.00,0.00,93.00
2010:Q2,165.00,0.00,165.00,6.00,77.00,82.00,165.00,124.00,0.00,6.00,77.00,41.00,0.00,0.00,0.00,41.00,0.00,0.00,41.00
2010:Q3,1096.00,0.00,1096.00,8.00,956.00,132.00,1096.00,1030.00,0.00,8.00,956.00,66.00,0.00,0.00,0.00,66.00,0.00,0.00,66.00
2010:Q4,-200.00,0.00,-200.00,10.00,-321.00,111.00,-200.00,-256.00,0.00,10.00,-321.00,56.00,0.00,0.00,0.00,56.00,0.00,0.00,56.00
2011:Q1,3619.00,0.00,3619.00,-1961.00,6428.00,-848.00,3619.00,4065.00,0.00,-1961.00,6450.00,-424.00,0.00,0.00,0.00,-446.00,0.00,-22.00,-424.00
2011:Q2,6267.00,0.00,6267.00,159.00,5974.00,134.00,6267.00,6200.00,0.00,159.00,5974.00,67.00,0.00,0.00,0.00,67.00,0.00,0.00,67.00
2011:Q3,4079.00,0.00,4079.00,27.00,3909.00,143.00,4079.00,3996.00,0.00,27.00,3897.00,72.00,0.00,0.00,0.00,84.00,0.00,12.00,72.00
2011:Q4,1912.00,0.00,1912.00,23.00,1768.00,121.00,1912.00,1966.00,0.00,23.00,1882.00,61.00,0.00,0.00,0.00,-54.00,0.00,-114.00,61.00
2012:Q1,1233.00,0.00,1233.00,11.00,1078.00,144.00,1233.00,1160.00,0.00,11.00,1077.00,72.00,0.00,0.00,0.00,73.00,0.00,1.00,72.00
2012:Q2,3289.00,0.00,3289.00,10.00,3179.00,100.00,3289.00,3250.00,0.00,10.00,3190.00,50.00,0.00,0.00,0.00,39.00,0.00,-11.00,50.00
2012:Q3,833.00,0.00,833.00,10.00,744.00,79.00,833.00,774.00,0.00,10.00,724.00,40.00,0.00,0.00,0.00,60.00,0.00,20.00,40.00
2012:Q4,-895.00,0.00,-895.00,6.00,-969.00,68.00,-895.00,-928.00,0.00,6.00,-968.00,34.00,0.00,0.00,0.00,33.00,0.00,-1.00,34.00
2013:Q1,875.00,0.00,875.00,5.00,755.00,115.00,875.00,834.00,0.00,5.00,771.00,58.00,0.00,0.00,0.00,42.00,0.00,-16.00,58.00
2013:Q2,-191.00,0.00,-191.00,6.00,-287.00,90.00,-191.00,-248.00,0.00,6.00,-299.00,45.00,0.00,0.00,0.00,57.00,0.00,12.00,45.00
2013:Q3,-1001.00,0.00,-1001.00,5.00,-1071.00,65.00,-1001.00,-1042.00,0.00,5.00,-1079.00,33.00,0.00,0.00,0.00,41.00,0.00,8.00,33.00
2013:Q4,-2782.00,0.00,-2782.00,6.00,-2835.00,47.00,-2782.00,-2802.00,0.00,6.00,-2831.00,24.00,0.00,0.00,0.00,20.00,0.00,-4.00,24.00
2014:Q1,-956.00,0.00,-956.00,8.00,-1040.00,76.00,-956.00,-1007.00,0.00,8.00,-1053.00,38.00,0.00,0.00,0.00,51.00,0.00,13.00,38.00
2014:Q2,773.00,0.00,773.00,8.00,710.00,55.00,773.00,757.00,0.00,8.00,721.00,28.00,0.00,0.00,0.00,17.00,0.00,-11.00,28.00
2014:Q3,-888.00,0.00,-888.00,4.00,-951.00,59.00,-888.00,-1015.00,0.00,4.00,-1048.00,30.00,0.00,0.00,0.00,127.00,0.00,97.00,30.00
2014:Q4,-2511.00,0.00,-2511.00,3.00,-2568.00,54.00,-2511.00,-2539.00,0.00,3.00,-2569.00,27.00,0.00,0.00,0.00,28.00,0.00,1.00,27.00
2015:Q1,-4159.00,0.00,-4159.00,3.00,-4195.00,33.00,-4159.00,-4174.00,0.00,3.00,-4193.00,17.00,0.00,0.00,0.00,15.00,0.00,-2.00,17.00
2015:Q2,-876.00,0.00,-876.00,2.00,-930.00,52.00,-876.00,-903.00,0.00,2.00,-931.00,26.00,0.00,0.00,0.00,27.00,0.00,1.00,26.00
2015:Q3,-266.00,0.00,-266.00,2.00,-314.00,46.00,-266.00,-305.00,0.00,2.00,-330.00,23.00,0.00,0.00,0.00,39.00,0.00,16.00,23.00
2015:Q4,-990.00,0.00,-990.00,2.00,-1046.00,54.00,-990.00,-1011.00,0.00,2.00,-1040.00,27.00,0.00,0.00,0.00,21.00,0.00,-6.00,27.00
2016:Q1,-1191.00,0.00,-1191.00,2.00,-1214.00,21.00,-1191.00,-1072.00,0.00,2.00,-1084.00,11.00,0.00,0.00,0.00,-120.00,0.00,-130.00,11.00
2016:Q2,189.00,0.00,189.00,0.00,175.00,14.00,189.00,182.00,0.00,0.00,175.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00,7.00
2016:Q3,665.00,0.00,665.00,0.00,650.00,15.00,665.00,659.00,0.00,0.00,651.00,8.00,0.00,0.00,0.00,7.00,0.00,-1.00,8.00
