1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1989:Q1,4532701.00,552892.00,3979809.00,3643981.00,335828.00,-140.00,1684.00,98742.00,467946.00,11549.00,889143.00,757086.00,703614.00,452618.00,214267.00,40314.00,-3585.00,53472.00,278039.00,1780.00,26150.00,47538.00,9266.00,90399.00,26676.00,94292.00,-11447.00,13586.00,-32709.00,8296.00,5496.00,2800.00,0.00,-149781.00,-16409.00,16088.00,252276.00,-21767.00,14204.00,224567.00,1719.00,208636.00,155829.00,45388.00,12295.00,-13732.00,8856.00,14580.00,-368.00,132057.00
1989:Q2,4587628.00,566676.00,4020952.00,3711418.00,309534.00,2978.00,1688.00,98053.00,477112.00,12587.00,873402.00,932803.00,705837.00,459032.00,209220.00,41303.00,-3718.00,226966.00,521534.00,-484.00,1344.00,42361.00,156141.00,89961.00,-46908.00,136294.00,-28215.00,6645.00,22145.00,33720.00,23668.00,10052.00,0.00,-125727.00,20311.00,32232.00,287032.00,-30760.00,15404.00,294568.00,82.00,276578.00,205149.00,54220.00,-15403.00,25708.00,6904.00,17448.00,460.00,-59401.00
1989:Q3,4643029.00,571576.00,4071453.00,3769577.00,301876.00,-561.00,1664.00,103893.00,484649.00,7187.00,881006.00,888526.00,717900.00,470474.00,208378.00,42921.00,-3873.00,170626.00,446393.00,944.00,-14111.00,121302.00,119380.00,81992.00,-10016.00,1304.00,43338.00,21555.00,25811.00,-22324.00,-32612.00,10288.00,0.00,-148547.00,46567.00,20772.00,266892.00,-45978.00,19504.00,275767.00,3821.00,253826.00,246897.00,35764.00,-37259.00,2168.00,6256.00,17608.00,512.00,-7520.00
1989:Q4,4716140.00,579792.00,4136348.00,3817547.00,318801.00,2719.00,1788.00,84684.00,492867.00,11825.00,885458.00,995067.00,701443.00,457676.00,204729.00,43084.00,-4046.00,293624.00,668140.00,820.00,-6607.00,130844.00,29509.00,145680.00,7544.00,-49538.00,93067.00,78146.00,16461.00,56539.00,44220.00,12319.00,0.00,-68953.00,57314.00,45148.00,304740.00,-46247.00,19352.00,374515.00,6982.00,349765.00,291614.00,52544.00,2187.00,-3484.00,6904.00,15056.00,2712.00,-109610.00
1990:Q1,4813230.00,582507.00,4230723.00,3902662.00,328061.00,-284.00,1884.00,104849.00,498849.00,13599.00,915992.00,948055.00,730004.00,482141.00,207673.00,44317.00,-4127.00,218051.00,470443.00,-476.00,30448.00,-780.00,8262.00,73350.00,-58904.00,38141.00,19145.00,81521.00,-6552.00,-6059.00,-18180.00,12121.00,0.00,-21127.00,20533.00,28364.00,299340.00,3883.00,34704.00,252392.00,1274.00,240717.00,208316.00,18032.00,-8895.00,16372.00,6892.00,11840.00,-1440.00,-32063.00
1990:Q2,4888926.00,594581.00,4294345.00,3949015.00,345330.00,1486.00,1964.00,80856.00,508544.00,18730.00,915522.00,1184190.00,706687.00,466251.00,200228.00,44474.00,-4266.00,477503.00,725496.00,2228.00,61020.00,19530.00,10458.00,251504.00,-14348.00,134310.00,61813.00,30017.00,39713.00,16026.00,6672.00,9354.00,0.00,-47409.00,37580.00,26896.00,311960.00,28895.00,6808.00,247994.00,1209.00,234701.00,218368.00,18068.00,-12199.00,4268.00,6196.00,12040.00,44.00,-268667.00
1990:Q3,4950643.00,600726.00,4349917.00,4015462.00,334455.00,-290.00,2004.00,71303.00,515073.00,15566.00,902971.00,1195049.00,693627.00,461724.00,190487.00,45781.00,-4365.00,501422.00,749155.00,2548.00,-21898.00,70253.00,86745.00,240048.00,30556.00,186883.00,39757.00,-20419.00,3272.00,21967.00,11888.00,10079.00,0.00,-39182.00,6888.00,34440.00,293620.00,34081.00,19644.00,247733.00,2994.00,235494.00,191700.00,31660.00,25102.00,-19860.00,6892.00,9444.00,-200.00,-292079.00
1990:Q4,4972888.00,600858.00,4372030.00,4038083.00,333947.00,2468.00,2016.00,54788.00,521195.00,15125.00,895257.00,1152059.00,672034.00,449916.00,180360.00,46180.00,-4422.00,480025.00,688820.00,1340.00,-115726.00,111816.00,50227.00,321195.00,65804.00,26102.00,21779.00,52402.00,155107.00,46596.00,37964.00,8632.00,0.00,-119427.00,50458.00,22680.00,286244.00,14767.00,18648.00,208794.00,6438.00,196356.00,181521.00,-7336.00,-461.00,13680.00,8952.00,4052.00,1948.00,-256802.00
1991:Q1,4983800.00,580765.00,4403035.00,4046691.00,356344.00,-74.00,2024.00,41027.00,527607.00,15527.00,907353.00,958258.00,655995.00,441262.00,172377.00,46616.00,-4260.00,302263.00,499270.00,2128.00,135746.00,-25969.00,120311.00,-98252.00,-71332.00,-46163.00,-41770.00,-2595.00,63609.00,-1654.00,-5956.00,4302.00,0.00,58649.00,28223.00,19476.00,252860.00,368.00,7384.00,197008.00,-1319.00,189426.00,197668.00,1875.00,-23896.00,5228.00,8552.00,9412.00,-512.00,-50904.00
1991:Q2,5042979.00,585974.00,4457005.00,4101811.00,355194.00,2614.00,2040.00,38705.00,534538.00,14965.00,914046.00,880553.00,667339.00,444590.00,179778.00,47234.00,-4263.00,213214.00,450175.00,-8.00,22826.00,-180324.00,-38690.00,153053.00,-73472.00,117988.00,14493.00,49000.00,45044.00,-1761.00,-8964.00,7203.00,0.00,17732.00,81748.00,32920.00,323836.00,29351.00,9492.00,236961.00,3325.00,225128.00,221681.00,-8037.00,-2140.00,5076.00,8548.00,9416.00,-908.00,33494.00
1991:Q3,5093674.00,590233.00,4503441.00,4148739.00,354702.00,618.00,2064.00,44037.00,538943.00,16481.00,919755.00,1008152.00,684754.00,453091.00,188422.00,47502.00,-4261.00,323398.00,488171.00,1808.00,12464.00,-66560.00,-21283.00,20623.00,16280.00,3943.00,15107.00,45815.00,-60522.00,48436.00,46052.00,2384.00,0.00,-15442.00,114978.00,15668.00,318360.00,49494.00,9624.00,164773.00,9231.00,147046.00,81189.00,-19029.00,35886.00,40448.00,8552.00,9412.00,-916.00,-88397.00
1991:Q4,5173088.00,598632.00,4574456.00,4177152.00,397304.00,2897.00,2072.00,33684.00,544048.00,10835.00,965026.00,1131521.00,683171.00,446654.00,192846.00,47926.00,-4255.00,448350.00,683887.00,184.00,46480.00,-56047.00,11582.00,23498.00,-12108.00,-29787.00,-9176.00,47960.00,26609.00,84204.00,91308.00,-7104.00,0.00,41102.00,137967.00,21072.00,327392.00,30069.00,16384.00,235537.00,4031.00,222642.00,197465.00,-10049.00,-17258.00,43932.00,8552.00,9416.00,-552.00,-166495.00
1992:Q1,5290165.00,588813.00,4701352.00,4274284.00,427068.00,-1320.00,2104.00,50761.00,546736.00,15741.00,1005400.00,1141966.00,713710.00,465278.00,204523.00,48186.00,-4277.00,428256.00,634518.00,4.00,128422.00,-152592.00,9603.00,114285.00,-70632.00,142107.00,45724.00,9088.00,-12002.00,-73053.00,-68028.00,-5025.00,0.00,128504.00,114601.00,29676.00,299500.00,18893.00,16676.00,206263.00,3697.00,196954.00,196658.00,6750.00,378.00,-13408.00,6576.00,5868.00,-256.00,-136566.00
1992:Q2,5389113.00,607137.00,4781976.00,4330832.00,451144.00,2759.00,2132.00,52114.00,551406.00,14961.00,1040330.00,1162739.00,729850.00,469788.00,214658.00,49672.00,-4268.00,432889.00,592227.00,1548.00,48889.00,-16351.00,-8461.00,19692.00,14496.00,111431.00,-48829.00,-70248.00,12842.00,28364.00,33784.00,-5420.00,0.00,-40095.00,126484.00,17848.00,348644.00,46680.00,18984.00,159338.00,2692.00,150854.00,114818.00,-7566.00,11128.00,25894.00,6580.00,5876.00,-84.00,-122409.00
1992:Q3,5449595.00,616129.00,4833466.00,4408327.00,425139.00,553.00,2128.00,58166.00,557654.00,-24427.00,1063811.00,1214025.00,742409.00,480200.00,216596.00,49872.00,-4259.00,471616.00,671245.00,2204.00,97178.00,-178008.00,-91716.00,132844.00,-1256.00,127058.00,69124.00,1476.00,-63557.00,-5758.00,-204.00,-5554.00,0.00,72524.00,168464.00,35656.00,365536.00,52388.00,19932.00,199629.00,1248.00,192401.00,184640.00,12790.00,-16697.00,5092.00,6576.00,5868.00,112.00,-150213.00
1992:Q4,5523345.00,639129.00,4884216.00,4483455.00,400761.00,2575.00,2184.00,64580.00,563788.00,16445.00,1013075.00,951522.00,763902.00,490490.00,227680.00,49982.00,-4250.00,187620.00,456946.00,936.00,171411.00,-112626.00,-79957.00,-11993.00,34096.00,8448.00,5597.00,-105863.00,45729.00,-13138.00,-5204.00,-7934.00,0.00,-48861.00,153283.00,29028.00,350588.00,784.00,17492.00,269326.00,1883.00,261243.00,195882.00,24778.00,33147.00,860.00,6576.00,5872.00,328.00,61553.00
1993:Q1,5557644.00,616790.00,4940854.00,4529317.00,411537.00,195.00,2144.00,58343.00,576343.00,12678.00,1031596.00,957248.00,768000.00,494139.00,229429.00,48687.00,-4255.00,189248.00,378003.00,-620.00,-42564.00,-237465.00,-19471.00,117820.00,11328.00,32590.00,-54574.00,8045.00,120431.00,54837.00,62048.00,-7211.00,0.00,-206036.00,177463.00,30068.00,437560.00,51784.00,14628.00,188756.00,2091.00,180165.00,98323.00,32019.00,11649.00,28210.00,9964.00,5992.00,508.00,74349.00
1993:Q2,5626489.00,643564.00,4982925.00,4598909.00,384016.00,1251.00,2184.00,74174.00,581767.00,17309.00,1021715.00,1167968.00,791480.00,512853.00,234762.00,48134.00,-4269.00,376488.00,625145.00,-372.00,41717.00,-69963.00,33897.00,-46115.00,12632.00,68424.00,-134676.00,-75209.00,82714.00,38403.00,45860.00,-7457.00,0.00,-30181.00,180056.00,36076.00,380848.00,48442.00,12336.00,248656.00,2968.00,239196.00,198012.00,42491.00,-11183.00,-84.00,9960.00,5988.00,504.00,-146253.00
1993:Q3,5666861.00,659191.00,5007670.00,4667045.00,340625.00,-825.00,2248.00,76283.00,590339.00,17088.00,987086.00,1259759.00,810313.00,521085.00,246245.00,47283.00,-4300.00,449446.00,772918.00,-2620.00,130653.00,-9398.00,-17315.00,36327.00,6596.00,-5143.00,-17459.00,-39677.00,92009.00,-19070.00,-11468.00,-7602.00,0.00,-10956.00,206430.00,35796.00,361636.00,44364.00,17072.00,323472.00,2077.00,314899.00,169984.00,69031.00,26800.00,39120.00,9964.00,5992.00,504.00,-272674.00
1993:Q4,5744952.00,675475.00,5069477.00,4735098.00,334379.00,2146.00,2308.00,86264.00,598777.00,19143.00,1000115.00,933031.00,842337.00,537147.00,261326.00,48208.00,-4344.00,90694.00,404787.00,-708.00,74498.00,-173758.00,-9403.00,67016.00,18900.00,57396.00,-75322.00,-83101.00,149142.00,3041.00,10612.00,-7571.00,0.00,-134047.00,187283.00,37416.00,306220.00,38061.00,9168.00,314093.00,-2892.00,310488.00,158932.00,102059.00,8109.00,28532.00,12856.00,5988.00,508.00,67084.00
1994:Q1,5796739.00,673633.00,5123106.00,4805597.00,317509.00,-766.00,2360.00,85801.00,607920.00,1333.00,1006771.00,1191667.00,858462.00,543530.00,271028.00,48323.00,-4419.00,333205.00,629207.00,-164.00,-67000.00,-70783.00,-75233.00,374883.00,1968.00,52705.00,246502.00,-13561.00,87269.00,9887.00,17928.00,-8041.00,0.00,-56248.00,61632.00,28028.00,383540.00,26308.00,14356.00,296001.00,2122.00,288183.00,169618.00,106079.00,11348.00,1962.00,-824.00,5168.00,528.00,-184896.00
1994:Q2,5904053.00,697835.00,5206218.00,4871955.00,334263.00,214.00,2448.00,89926.00,615264.00,21305.00,1015914.00,1300257.00,878895.00,552666.00,282129.00,48591.00,-4491.00,421362.00,721661.00,4524.00,-65571.00,-97646.00,54281.00,459023.00,5684.00,319082.00,87107.00,-13213.00,60363.00,-15609.00,-7044.00,-8565.00,0.00,-134775.00,31610.00,26912.00,364548.00,83561.00,10804.00,300299.00,2491.00,292061.00,160980.00,134879.00,-6949.00,3966.00,-816.00,5216.00,532.00,-284343.00
1994:Q3,5969908.00,695372.00,5274536.00,4948196.00,326340.00,-157.00,2552.00,92833.00,624530.00,19635.00,1021359.00,1183802.00,886193.00,562441.00,279410.00,48922.00,-4580.00,297609.00,603078.00,2040.00,8583.00,119490.00,-15824.00,192165.00,8256.00,161089.00,51958.00,-53046.00,23908.00,-7115.00,1552.00,-8667.00,0.00,-207064.00,57332.00,65552.00,326380.00,42616.00,18924.00,305470.00,4427.00,295251.00,145885.00,135987.00,18460.00,-4262.00,-820.00,5264.00,528.00,-162443.00
1994:Q4,6078442.00,705448.00,5372994.00,5025444.00,347550.00,2749.00,2588.00,106084.00,634527.00,19591.00,1068731.00,947626.00,904035.00,583227.00,275241.00,50250.00,-4683.00,43591.00,457904.00,5976.00,-601.00,-49973.00,84524.00,445207.00,2796.00,202101.00,121043.00,-36788.00,156055.00,-7432.00,1300.00,-8732.00,0.00,-96938.00,-179989.00,24004.00,195020.00,23574.00,14532.00,414313.00,3704.00,405061.00,189552.00,163051.00,14716.00,38566.00,-824.00,5020.00,528.00,121104.00
1995:Q1,6174785.00,724513.00,5450272.00,5065631.00,384641.00,704.00,2672.00,90488.00,642200.00,19321.00,1096040.00,912702.00,886904.00,572771.00,267232.00,51693.00,-4792.00,25798.00,324837.00,5908.00,-1167.00,115831.00,-4012.00,-214214.00,2012.00,-116231.00,-97642.00,-71602.00,69248.00,13432.00,20852.00,-7420.00,0.00,20465.00,-37299.00,41180.00,326732.00,29785.00,28196.00,299039.00,750.00,290517.00,151085.00,148865.00,6803.00,-15676.00,-560.00,7052.00,720.00,183338.00
1995:Q2,6240245.00,746731.00,5493514.00,5147573.00,345941.00,3675.00,2700.00,88149.00,652084.00,19055.00,1068094.00,1342367.00,882211.00,577992.00,257363.00,51699.00,-4843.00,460156.00,792662.00,8548.00,-22218.00,159573.00,263702.00,-17400.00,2020.00,207036.00,1051.00,-175974.00,-51532.00,1533.00,9076.00,-7543.00,0.00,-58279.00,12122.00,47216.00,334320.00,35536.00,28008.00,332506.00,-107.00,324653.00,163036.00,146533.00,11430.00,4214.00,-560.00,7244.00,716.00,-274273.00
1995:Q3,6317043.00,752194.00,5564849.00,5219377.00,345472.00,2574.00,2716.00,97513.00,659258.00,20604.00,1081497.00,1243154.00,906071.00,592400.00,267011.00,51488.00,-4828.00,337083.00,731436.00,-1432.00,-72227.00,201392.00,62631.00,158011.00,2012.00,-53661.00,68662.00,27455.00,113544.00,1577.00,9144.00,-7567.00,0.00,-111703.00,96496.00,24836.00,361252.00,11918.00,-1316.00,394353.00,254.00,385944.00,164219.00,152485.00,26653.00,43146.00,-560.00,7436.00,720.00,-161656.00
1995:Q4,6391822.00,770187.00,5621635.00,5285996.00,335639.00,3975.00,2724.00,101990.00,665652.00,16649.00,1087883.00,1175838.00,923049.00,601344.00,274770.00,51682.00,-4747.00,252789.00,553418.00,5236.00,-103879.00,32940.00,72978.00,-6514.00,2016.00,-77512.00,131881.00,-111683.00,48784.00,73650.00,80040.00,-6390.00,0.00,-17491.00,126093.00,32984.00,323764.00,-1758.00,15416.00,300629.00,-12.00,290217.00,136214.00,140077.00,29158.00,-14676.00,-556.00,9708.00,716.00,-87955.00
1996:Q1,6508919.00,801675.00,5707244.00,5362982.00,344262.00,1866.00,2764.00,103762.00,671344.00,21555.00,1096915.00,1268151.00,940583.00,607096.00,286298.00,52045.00,-4856.00,327568.00,753197.00,10660.00,39625.00,237613.00,54274.00,-87778.00,2980.00,-60749.00,-14937.00,-13769.00,-1303.00,35272.00,42376.00,-7104.00,0.00,-57307.00,208638.00,14016.00,319220.00,-27292.00,6256.00,425629.00,4311.00,412502.00,254150.00,116789.00,-45862.00,83322.00,4104.00,8024.00,792.00,-171236.00
1996:Q2,6639355.00,839536.00,5799819.00,5458152.00,341667.00,4280.00,2760.00,111854.00,680315.00,22968.00,1112388.00,1374595.00,973038.00,622282.00,302263.00,53202.00,-4709.00,401557.00,751911.00,6688.00,-59705.00,116002.00,89362.00,189158.00,5200.00,28986.00,167584.00,-70549.00,57936.00,-18680.00,-11176.00,-7504.00,0.00,-89183.00,161428.00,28644.00,294564.00,26637.00,6996.00,350354.00,4503.00,337032.00,211002.00,110089.00,7191.00,4646.00,4104.00,8028.00,792.00,-262207.00
1996:Q3,6714641.00,843565.00,5871076.00,5517804.00,353272.00,1263.00,2760.00,110813.00,686185.00,24135.00,1124638.00,1200164.00,981651.00,625090.00,305521.00,55611.00,-4571.00,218513.00,524103.00,16000.00,6782.00,169973.00,18567.00,110015.00,4092.00,98727.00,138782.00,-42201.00,-89385.00,-10968.00,-3288.00,-7680.00,0.00,-283838.00,127493.00,54576.00,298352.00,1098.00,16052.00,305589.00,8262.00,288516.00,164054.00,90309.00,26737.00,3312.00,4104.00,8024.00,788.00,-75526.00
1996:Q4,6805186.00,863556.00,5941630.00,5599978.00,341652.00,4083.00,2868.00,114471.00,694133.00,23782.00,1127689.00,1085570.00,991253.00,634528.00,302718.00,58449.00,-4442.00,94317.00,410387.00,16112.00,-153553.00,40652.00,-47020.00,-47677.00,4088.00,-134440.00,131843.00,-49591.00,423.00,142404.00,150044.00,-7640.00,0.00,-151548.00,154033.00,54888.00,401572.00,-12392.00,12916.00,316070.00,7249.00,300001.00,191171.00,105685.00,-28518.00,27558.00,4104.00,8028.00,792.00,42119.00
1997:Q1,6929843.00,902109.00,6027734.00,5683987.00,343747.00,2172.00,2948.00,126121.00,699550.00,25679.00,1142963.00,865114.00,1010785.00,649297.00,303969.00,62150.00,-4631.00,-145671.00,227984.00,11244.00,-41921.00,91545.00,39689.00,-215246.00,1292.00,-63093.00,3715.00,-8265.00,-148895.00,-42040.00,-34588.00,-7452.00,0.00,-69304.00,95574.00,47004.00,335592.00,-37949.00,13796.00,373656.00,4639.00,359793.00,238645.00,41808.00,50372.00,25916.00,3052.00,8888.00,336.00,277850.00
1997:Q2,7010459.00,916184.00,6094275.00,5728613.00,365662.00,2056.00,2988.00,111284.00,708604.00,26324.00,1158294.00,1504053.00,1011134.00,641012.00,309009.00,65772.00,-4659.00,492919.00,842233.00,1384.00,10447.00,145617.00,169636.00,-93298.00,1292.00,-50345.00,8517.00,-31645.00,-21117.00,64608.00,71344.00,-6736.00,0.00,-94646.00,174350.00,43248.00,421008.00,-14421.00,14300.00,349315.00,8786.00,331305.00,182548.00,73812.00,29487.00,42406.00,3052.00,8892.00,332.00,-345758.00
1997:Q3,7123777.00,941109.00,6182668.00,5842484.00,340184.00,378.00,3044.00,132534.00,714144.00,27515.00,1156681.00,1474817.00,1046139.00,665114.00,314888.00,70982.00,-4845.00,428678.00,799115.00,6220.00,-117168.00,264851.00,86324.00,111583.00,1300.00,-41133.00,16387.00,34187.00,100841.00,5324.00,11656.00,-6332.00,0.00,-299297.00,306371.00,49064.00,386788.00,-23240.00,22296.00,370437.00,7040.00,354165.00,288254.00,74072.00,-81009.00,69796.00,3052.00,8896.00,336.00,-318136.00
1997:Q4,7258598.00,967878.00,6290720.00,5931564.00,359156.00,2065.00,3076.00,140386.00,722405.00,28378.00,1192558.00,1126163.00,1068591.00,678350.00,322033.00,73396.00,-5188.00,57572.00,375569.00,7284.00,-15218.00,67603.00,-16477.00,-114118.00,1292.00,-388117.00,224714.00,63851.00,-15858.00,63784.00,71584.00,-7800.00,0.00,-218769.00,216197.00,32416.00,353544.00,-944.00,268.00,317997.00,8059.00,300710.00,154165.00,91456.00,40491.00,11546.00,3052.00,8892.00,336.00,66395.00
1998:Q1,7420545.00,996108.00,6424437.00,5988499.00,435938.00,1445.00,3064.00,138116.00,732512.00,30580.00,1274367.00,1230818.00,1087448.00,683118.00,332263.00,77411.00,-5344.00,143370.00,596505.00,-1448.00,-100311.00,43879.00,126842.00,37385.00,3048.00,35024.00,-150405.00,2750.00,146968.00,93688.00,101828.00,-8140.00,0.00,-307861.00,247237.00,19032.00,473708.00,-48382.00,12736.00,453135.00,19325.00,425202.00,320686.00,33452.00,22282.00,38906.00,9876.00,8744.00,-136.00,43549.00
1998:Q2,7548071.00,1022348.00,6525723.00,6110329.00,415394.00,5847.00,3088.00,161883.00,741208.00,32127.00,1289117.00,1813145.00,1135424.00,712323.00,348323.00,80530.00,-5752.00,677721.00,1187796.00,3872.00,94317.00,24699.00,216023.00,344324.00,3048.00,145959.00,72036.00,6293.00,116988.00,50100.00,58492.00,-8392.00,0.00,-198774.00,164454.00,37784.00,490108.00,-43242.00,4132.00,510076.00,12854.00,487337.00,268389.00,165024.00,-1672.00,45716.00,9880.00,8744.00,1140.00,-524028.00
1998:Q3,7655362.00,1043215.00,6612147.00,6209567.00,402580.00,1009.00,3108.00,170014.00,751166.00,32819.00,1288842.00,1659661.00,1165609.00,726958.00,363613.00,81135.00,-6097.00,494052.00,817499.00,6860.00,-32983.00,19556.00,151996.00,150351.00,3048.00,6916.00,244141.00,-13678.00,-90076.00,148972.00,156852.00,-7880.00,0.00,-142636.00,4068.00,40960.00,462624.00,-7837.00,15568.00,323448.00,7674.00,309078.00,241505.00,94256.00,-29119.00,-7444.00,9880.00,8748.00,-2052.00,-370819.00
1998:Q4,7750782.00,1068009.00,6682773.00,6315405.00,367368.00,3987.00,3148.00,200418.00,761585.00,34046.00,1296164.00,958810.00,1215652.00,764133.00,375881.00,82018.00,-6380.00,-256842.00,221137.00,-7100.00,138369.00,256662.00,-99018.00,-367113.00,3048.00,-420051.00,176480.00,-4240.00,-122350.00,-19932.00,-27240.00,7308.00,0.00,-275159.00,182437.00,66788.00,389504.00,-48830.00,4528.00,477979.00,7179.00,466664.00,375255.00,95696.00,-21795.00,7628.00,9880.00,8744.00,-4608.00,337354.00
1999:Q1,7838136.00,1078110.00,6760026.00,6385659.00,374367.00,2677.00,3192.00,192652.00,770450.00,35298.00,1301656.00,1169575.00,1216334.00,761416.00,376410.00,84995.00,-6487.00,-46759.00,515067.00,6572.00,5143.00,-111481.00,122296.00,151297.00,4696.00,-123941.00,13828.00,33517.00,223198.00,-10540.00,-18476.00,7936.00,0.00,77288.00,9603.00,41428.00,258080.00,-38799.00,4180.00,561826.00,11239.00,541503.00,419406.00,121773.00,-17464.00,15252.00,2536.00,4188.00,4896.00,132081.00
1999:Q2,7908273.00,1095363.00,6812910.00,6516950.00,295960.00,1685.00,3256.00,218433.00,781425.00,36622.00,1257625.00,1241607.00,1258445.00,793786.00,385872.00,85401.00,-6614.00,-16838.00,520199.00,4472.00,-94938.00,63309.00,150546.00,-4056.00,4696.00,69963.00,62956.00,-19485.00,-122186.00,10696.00,4156.00,6540.00,0.00,-69660.00,147425.00,53100.00,323028.00,-72067.00,8344.00,537036.00,8476.00,524237.00,339915.00,115985.00,-22655.00,88456.00,2536.00,4000.00,324.00,16017.00
1999:Q3,8015479.00,1120823.00,6894656.00,6626455.00,268201.00,1360.00,3368.00,223948.00,796054.00,34600.00,1251595.00,1388620.00,1280656.00,809001.00,391924.00,86377.00,-6646.00,107964.00,665944.00,2736.00,-23351.00,213427.00,33394.00,111109.00,4696.00,-54080.00,133950.00,7944.00,18598.00,83168.00,75380.00,7788.00,0.00,-70814.00,3335.00,32304.00,322232.00,-70559.00,28964.00,557981.00,14425.00,538992.00,410222.00,129217.00,-13901.00,10918.00,2536.00,4400.00,164.00,-137025.00
1999:Q4,8191748.00,1154168.00,7037580.00,6762952.00,274628.00,3818.00,3356.00,218582.00,811659.00,38550.00,1266781.00,1158729.00,1292056.00,813772.00,398618.00,86252.00,-6586.00,-133327.00,430929.00,-2044.00,34249.00,209289.00,99284.00,-373933.00,4696.00,66482.00,90426.00,43164.00,-578701.00,176916.00,169964.00,6952.00,0.00,-316747.00,228581.00,50292.00,411236.00,-90418.00,4224.00,564256.00,7512.00,549604.00,347381.00,82429.00,-49600.00,166854.00,2540.00,3980.00,3160.00,108052.00
2000:Q1,8445266.00,1208966.00,7236300.00,6925816.00,310484.00,-1052.00,3448.00,272335.00,827611.00,35948.00,1369982.00,893451.00,1368994.00,877484.00,407617.00,90580.00,-6687.00,-475543.00,264022.00,17964.00,-112011.00,273119.00,279988.00,-340661.00,22448.00,-241859.00,-20480.00,15123.00,-115893.00,237664.00,235560.00,2104.00,0.00,-699588.00,225461.00,43736.00,366720.00,-33359.00,4988.00,739564.00,5006.00,738470.00,359476.00,123161.00,9853.00,234364.00,11616.00,-980.00,-2932.00,476530.00
2000:Q2,8575283.00,1230382.00,7344901.00,7030378.00,314523.00,-2460.00,3504.00,242018.00,844383.00,35915.00,1359045.00,1097168.00,1356026.00,859431.00,409301.00,93968.00,-6674.00,-258858.00,272287.00,2764.00,-132778.00,298216.00,163747.00,-118325.00,2444.00,-288766.00,77673.00,9012.00,81313.00,-60028.00,-61992.00,1964.00,0.00,-314600.00,20026.00,34924.00,383976.00,-19194.00,13560.00,531145.00,11503.00,513450.00,384258.00,194169.00,-11929.00,-64668.00,11620.00,5416.00,776.00,261877.00
2000:Q3,8724896.00,1247937.00,7476959.00,7154214.00,322745.00,-929.00,3592.00,239033.00,859639.00,35384.00,1381512.00,952911.00,1364930.00,868699.00,405852.00,97187.00,-6808.00,-412019.00,238168.00,-5328.00,-151421.00,182748.00,138963.00,81644.00,2444.00,-286355.00,124702.00,47569.00,193284.00,81928.00,80172.00,1756.00,0.00,-664502.00,107686.00,45796.00,387312.00,18090.00,15252.00,650187.00,7092.00,638267.00,404513.00,195193.00,10107.00,16834.00,11620.00,5412.00,-584.00,428600.00
2000:Q4,8802771.00,1258939.00,7543832.00,7260899.00,282933.00,5170.00,3668.00,233354.00,870792.00,35313.00,1353268.00,1678410.00,1373496.00,872670.00,409883.00,98031.00,-7088.00,304914.00,726253.00,15048.00,-18061.00,393586.00,63886.00,218973.00,22448.00,-8636.00,-62163.00,50.00,267274.00,197628.00,195812.00,1816.00,0.00,-540671.00,-43641.00,52420.00,439836.00,-43483.00,-9268.00,421339.00,-566.00,413249.00,385903.00,193657.00,-25607.00,-152320.00,11616.00,5416.00,3240.00,-325142.00
2001:Q1,8961176.00,1302114.00,7659062.00,7336131.00,322931.00,4334.00,3744.00,230174.00,881439.00,36150.00,1398984.00,1346730.00,1387317.00,872830.00,421665.00,100144.00,-7322.00,-40587.00,397045.00,10076.00,145927.00,442853.00,344821.00,-553446.00,-4580.00,-150896.00,-549872.00,87686.00,64216.00,-43224.00,-49056.00,5832.00,0.00,-472042.00,-7501.00,110256.00,406132.00,21573.00,-8380.00,437632.00,5510.00,437330.00,454236.00,173966.00,-50328.00,-154844.00,14300.00,-1860.00,-3348.00,52254.00
2001:Q2,8997927.00,1308971.00,7688956.00,7387585.00,301371.00,1588.00,3776.00,213135.00,898410.00,28346.00,1382382.00,1091207.00,1391375.00,865924.00,434113.00,99025.00,-7687.00,-300168.00,422627.00,-9324.00,-34038.00,349617.00,103694.00,-368766.00,-31180.00,-347561.00,-33954.00,49965.00,-6035.00,29612.00,24324.00,5288.00,0.00,-400499.00,259486.00,98320.00,374528.00,-15312.00,35308.00,722795.00,11964.00,713735.00,574711.00,126982.00,2996.00,-1058.00,10104.00,-1856.00,-1048.00,291175.00
