1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q3,942847.00,6220.00,-96520.00,274751.00,90576.00,115539.00,1300.00,-37729.00,16387.00,34739.00,100841.00,3808.00,-299297.00,306371.00,49064.00,386788.00,105548.00,1229165.00,374765.00,181560.00,665114.00,-4845.00,12571.00,846751.00,184072.00,130099.00,532580.00,382414.00,190693.00,51461.00,132534.00,-4845.00,12571.00,564588.00,317398.00,23635.00,74072.00,69796.00,79686.00,27515.00,788188.00,132534.00,378.00,3044.00,658320.00,340184.00,318136.00,6182668.00,12.75,10.65,5.50,5.15
1997:Q4,521674.00,7284.00,10854.00,75283.00,-12909.00,-110926.00,1292.00,-385473.00,224714.00,64399.00,-15858.00,62608.00,-218769.00,216197.00,32416.00,353544.00,106092.00,1251731.00,381608.00,186528.00,678350.00,-5188.00,10433.00,856680.00,186983.00,131733.00,537964.00,395051.00,194625.00,54795.00,140386.00,-5188.00,10433.00,512967.00,171577.00,56296.00,91456.00,11546.00,182091.00,28378.00,432136.00,140386.00,2065.00,3076.00,292761.00,359156.00,-66395.00,6290720.00,6.87,4.65,5.71,-1.06
1998:Q1,849747.00,-1448.00,-99271.00,82623.00,133906.00,44773.00,3048.00,42764.00,-150405.00,2398.00,146968.00,101244.00,-307861.00,247237.00,19032.00,473708.00,155804.00,1273268.00,390799.00,191042.00,683118.00,-5344.00,13653.00,868450.00,189448.00,134000.00,545002.00,404818.00,201351.00,57042.00,138116.00,-5344.00,13653.00,756260.00,373132.00,104838.00,33452.00,38906.00,205931.00,30580.00,528886.00,138116.00,1445.00,3064.00,392389.00,435938.00,-43549.00,6424437.00,8.23,6.11,6.79,-0.68
1998:Q2,1445482.00,3872.00,97377.00,61443.00,227459.00,350712.00,3048.00,152695.00,72036.00,5945.00,116988.00,57656.00,-198774.00,164454.00,37784.00,490108.00,153392.00,1311993.00,407308.00,198785.00,712323.00,-5752.00,-671.00,878995.00,192487.00,136068.00,550440.00,432998.00,214821.00,62717.00,161883.00,-5752.00,-671.00,806544.00,315635.00,110154.00,165024.00,45716.00,170015.00,32127.00,1104064.00,161883.00,5847.00,3088.00,939422.00,415394.00,524028.00,6525723.00,16.92,14.40,6.37,8.03
1998:Q3,1082225.00,6860.00,-23851.00,62296.00,160496.00,154739.00,3048.00,11656.00,244141.00,-14030.00,-90076.00,156532.00,-142636.00,4068.00,40960.00,462624.00,200136.00,1354929.00,423456.00,205622.00,726958.00,-6097.00,4990.00,890856.00,195647.00,138265.00,556944.00,464073.00,227809.00,67357.00,170014.00,-6097.00,4990.00,637802.00,298902.00,100283.00,94256.00,-7444.00,151805.00,32819.00,941314.00,170014.00,1009.00,3108.00,773399.00,402580.00,370819.00,6612147.00,14.24,11.70,6.09,5.61
1998:Q4,478587.00,-7100.00,149581.00,301406.00,-87350.00,-363725.00,3048.00,-416311.00,176480.00,-4592.00,-122350.00,-12380.00,-275159.00,182437.00,66788.00,389504.00,134584.00,1408786.00,437124.00,205625.00,764133.00,-6380.00,8284.00,903235.00,198927.00,140593.00,563715.00,505551.00,238197.00,65032.00,200418.00,-6380.00,8284.00,786913.00,433006.00,100321.00,95696.00,7628.00,150262.00,34046.00,231271.00,200418.00,3987.00,3148.00,30014.00,367368.00,-337354.00,6682773.00,3.46,0.45,5.50,-5.05
1999:Q1,735987.00,6572.00,167.00,-60429.00,130056.00,148373.00,4696.00,-126737.00,13828.00,33389.00,223198.00,-12284.00,77288.00,9603.00,41428.00,258080.00,137132.00,1420651.00,442686.00,211908.00,761416.00,-6487.00,11128.00,914209.00,202233.00,143212.00,568764.00,506442.00,240453.00,68696.00,192652.00,-6487.00,11128.00,843303.00,460944.00,90486.00,121773.00,15252.00,154848.00,35298.00,434423.00,192652.00,2677.00,3192.00,242286.00,374367.00,-132081.00,6760026.00,6.43,3.58,5.54,-1.95
1999:Q2,750450.00,4472.00,-94814.00,115357.00,151402.00,-5976.00,4696.00,68167.00,62956.00,-19609.00,-122186.00,8328.00,-69660.00,147425.00,53100.00,323028.00,117788.00,1462437.00,454350.00,217743.00,793786.00,-6614.00,3172.00,927600.00,206271.00,145976.00,575353.00,534837.00,248079.00,71767.00,218433.00,-6614.00,3172.00,825104.00,386051.00,78336.00,115985.00,88456.00,156276.00,36622.00,496804.00,218433.00,1685.00,3256.00,279943.00,295960.00,-16017.00,6812910.00,7.29,4.11,4.34,-0.24
1999:Q3,940140.00,2736.00,-13187.00,268479.00,38634.00,111189.00,4696.00,-53872.00,133950.00,7816.00,18598.00,80800.00,-70814.00,3335.00,32304.00,322232.00,164432.00,1482283.00,461649.00,221592.00,809001.00,-6646.00,-3313.00,945052.00,210950.00,149049.00,585053.00,537231.00,250699.00,72543.00,223948.00,-6646.00,-3313.00,883155.00,463296.00,95530.00,129217.00,10918.00,184195.00,32950.00,627166.00,223948.00,1360.00,3368.00,405226.00,268201.00,137025.00,6894656.00,9.10,5.88,3.89,1.99
1999:Q4,722591.00,-2044.00,49365.00,263341.00,117968.00,-372857.00,4696.00,67686.00,90426.00,43036.00,-578701.00,174548.00,-316747.00,228581.00,50292.00,411236.00,118908.00,1503990.00,469116.00,224214.00,813772.00,-6586.00,3474.00,963891.00,216270.00,152431.00,595190.00,540099.00,252846.00,71783.00,218582.00,-6586.00,3474.00,915620.00,391317.00,113616.00,82429.00,166854.00,161403.00,38550.00,385620.00,218582.00,3818.00,3356.00,166576.00,274628.00,-108052.00,7037580.00,5.48,2.37,3.90,-1.54
2000:Q1,553340.00,17964.00,-83515.00,345191.00,281904.00,-338929.00,22448.00,-239875.00,-20480.00,14871.00,-115893.00,237012.00,-699588.00,225461.00,43736.00,366720.00,157384.00,1569496.00,479204.00,231664.00,877484.00,-6687.00,-12169.00,983720.00,221249.00,157322.00,605149.00,585776.00,257955.00,74342.00,272335.00,-6687.00,-12169.00,1073275.00,393366.00,104194.00,123161.00,234364.00,218190.00,35948.00,101788.00,272335.00,-1052.00,3448.00,-166046.00,310484.00,-476530.00,7236300.00,1.41,-2.29,4.29,-6.59
2000:Q2,575561.00,2764.00,-114338.00,372288.00,164847.00,-117593.00,2444.00,-287782.00,77673.00,8760.00,81313.00,-60684.00,-314600.00,20026.00,34924.00,383976.00,203952.00,1588602.00,481104.00,241346.00,859431.00,-6674.00,13395.00,1003226.00,225699.00,160114.00,617413.00,585376.00,255405.00,81232.00,242018.00,-6674.00,13395.00,908152.00,429365.00,111865.00,194169.00,-64668.00,237421.00,35915.00,288700.00,242018.00,-2460.00,3504.00,52646.00,314523.00,-261877.00,7344901.00,3.93,0.72,4.28,-3.57
2000:Q3,450138.00,-5328.00,-153025.00,246820.00,153091.00,85376.00,2444.00,-282371.00,124702.00,47317.00,193284.00,81276.00,-664502.00,107686.00,45796.00,387312.00,165636.00,1592130.00,477416.00,248133.00,868699.00,-6808.00,4690.00,1020307.00,228666.00,161975.00,629666.00,571823.00,248750.00,86158.00,239033.00,-6808.00,4690.00,928690.00,447505.00,92148.00,195193.00,16834.00,177010.00,35384.00,128656.00,239033.00,-929.00,3592.00,-105855.00,322745.00,-428600.00,7476959.00,1.72,-1.42,4.32,-5.73
2000:Q4,985920.00,15048.00,-29697.00,455654.00,81482.00,223701.00,22448.00,-3656.00,-62163.00,-202.00,267274.00,196976.00,-540671.00,-43641.00,52420.00,439836.00,134812.00,1612196.00,481834.00,253819.00,872670.00,-7088.00,10961.00,1032369.00,230150.00,162903.00,639316.00,579827.00,251684.00,90916.00,233354.00,-7088.00,10961.00,758129.00,421940.00,118483.00,193657.00,-152320.00,176369.00,35313.00,842931.00,233354.00,5170.00,3668.00,608075.00,282933.00,325142.00,7543832.00,11.17,8.06,3.75,4.31
2001:Q1,553656.00,10076.00,166799.00,452993.00,356713.00,-547718.00,-4580.00,-146228.00,-549872.00,88746.00,64216.00,-39856.00,-472042.00,-7501.00,110256.00,406132.00,117804.00,1599164.00,490963.00,241681.00,872830.00,-7322.00,1012.00,1047096.00,239795.00,164645.00,642656.00,552068.00,251168.00,77036.00,230174.00,-7322.00,1012.00,640433.00,499845.00,71971.00,173966.00,-154844.00,49495.00,36150.00,501441.00,230174.00,4334.00,3744.00,270677.00,322931.00,-52254.00,7659062.00,6.55,3.53,4.22,-0.68
2001:Q2,614387.00,-9324.00,-18202.00,358753.00,110174.00,-364038.00,-31180.00,-343893.00,-33954.00,51025.00,-6035.00,32968.00,-400499.00,259486.00,98320.00,374528.00,172220.00,1600658.00,505233.00,240669.00,865924.00,-7687.00,-3481.00,1067599.00,244666.00,170144.00,652789.00,533059.00,260567.00,70525.00,213135.00,-7687.00,-3481.00,951848.00,617005.00,88026.00,126982.00,-1058.00,120893.00,25546.00,221143.00,213135.00,1588.00,3776.00,10196.00,301371.00,-291175.00,7688956.00,2.88,0.13,3.92,-3.79
2001:Q3,1334086.00,-284.00,-3557.00,256589.00,232972.00,365010.00,-8512.00,87219.00,321400.00,68182.00,-103280.00,375516.00,-658732.00,-36342.00,24092.00,594404.00,184420.00,1627476.00,516660.00,250549.00,870077.00,-8000.00,-1810.00,1083702.00,247605.00,175682.00,660415.00,543774.00,269055.00,74867.00,209662.00,-8000.00,-1810.00,1168693.00,617003.00,95538.00,87214.00,252852.00,116087.00,19752.00,728919.00,209662.00,-2452.00,3740.00,525449.00,457205.00,68244.00,7876688.00,9.25,6.67,5.80,0.87
2001:Q4,419495.00,1152.00,156616.00,84129.00,-5063.00,-81392.00,7668.00,33856.00,-271205.00,1653.00,146636.00,-165584.00,-232009.00,177590.00,74324.00,292000.00,117732.00,1690520.00,516354.00,256302.00,937877.00,-8261.00,-11752.00,1096498.00,249970.00,178384.00,668144.00,594022.00,266384.00,77918.00,269733.00,-8261.00,-11752.00,610871.00,470028.00,102794.00,214074.00,-248428.00,72404.00,34652.00,437298.00,269733.00,3466.00,3732.00,167831.00,259187.00,-91356.00,7784367.00,5.62,2.16,3.33,-1.17
2002:Q1,830792.00,-3620.00,-179888.00,552212.00,-31997.00,7841.00,-14948.00,-108218.00,-1928.00,99085.00,33850.00,-49676.00,-245119.00,144830.00,88928.00,478916.00,68364.00,1692186.00,532511.00,250049.00,914802.00,-8151.00,2975.00,1105044.00,256831.00,176262.00,671951.00,587142.00,275680.00,73787.00,242851.00,-8151.00,2975.00,953009.00,695717.00,93472.00,108270.00,-17804.00,73354.00,34564.00,499489.00,242851.00,5025.00,3772.00,255385.00,430583.00,-175198.00,7988201.00,6.25,3.20,5.39,-2.19
2002:Q2,602599.00,1792.00,-48378.00,139769.00,-75030.00,139729.00,-15196.00,-149239.00,-187193.00,95365.00,395992.00,-136780.00,-127663.00,106600.00,102524.00,378984.00,121052.00,1710395.00,548672.00,256357.00,919230.00,-8301.00,-5563.00,1119335.00,258787.00,180594.00,679954.00,591060.00,289885.00,75763.00,239276.00,-8301.00,-5563.00,819456.00,615815.00,95292.00,130886.00,-86184.00,63647.00,32628.00,406831.00,239276.00,-4902.00,3748.00,176205.00,434406.00,-258201.00,8090544.00,5.03,2.18,5.37,-3.19
2002:Q3,892699.00,6248.00,96661.00,492691.00,24780.00,-151382.00,-1844.00,-38982.00,-223308.00,78539.00,34213.00,-15632.00,-155165.00,-27190.00,69216.00,440716.00,111756.00,1745015.00,552724.00,258443.00,941630.00,-8403.00,621.00,1136240.00,261540.00,184451.00,690249.00,608775.00,291184.00,73992.00,251381.00,-8403.00,621.00,958962.00,807467.00,82873.00,94802.00,-82600.00,56420.00,33668.00,576180.00,251381.00,-4325.00,3740.00,332864.00,375014.00,-42150.00,8120812.00,7.10,4.10,4.62,-0.52
2002:Q4,818217.00,624.00,79479.00,100328.00,-34470.00,126840.00,8244.00,-226534.00,-158960.00,107672.00,396417.00,-9220.00,-79520.00,84656.00,-9720.00,491224.00,67996.00,1744005.00,571924.00,255248.00,922674.00,-8454.00,2613.00,1156276.00,264383.00,190779.00,701114.00,587729.00,307541.00,64469.00,221560.00,-8454.00,2613.00,1195592.00,902890.00,81406.00,86762.00,-5408.00,129941.00,15368.00,225722.00,221560.00,-9534.00,3740.00,17436.00,381041.00,-363605.00,8197205.00,2.75,0.21,4.65,-4.44
2003:Q1,780408.00,6764.00,-126557.00,554812.00,124145.00,-521164.00,-3888.00,-65747.00,-399829.00,-12669.00,-39032.00,54432.00,-223528.00,31213.00,72272.00,715868.00,92152.00,1756707.00,594752.00,250801.00,914014.00,-8426.00,5566.00,1169883.00,279287.00,187032.00,703564.00,586824.00,315465.00,63769.00,210450.00,-8426.00,5566.00,1019661.00,702160.00,85460.00,117060.00,42474.00,72507.00,14440.00,362012.00,210450.00,-6152.00,3820.00,161534.00,382865.00,-221331.00,8278077.00,4.37,1.95,4.63,-2.67
2003:Q2,1184229.00,9948.00,64465.00,339166.00,-77287.00,-321033.00,-7300.00,205535.00,-258319.00,79525.00,-340474.00,403324.00,-158669.00,367904.00,61676.00,417896.00,76840.00,1798793.00,605217.00,257294.00,945761.00,-8442.00,-1037.00,1182385.00,281604.00,191015.00,709766.00,616408.00,323613.00,66279.00,235995.00,-8442.00,-1037.00,1446021.00,850082.00,136982.00,128920.00,356666.00,-26629.00,11940.00,366555.00,235995.00,-874.00,3860.00,135294.00,410716.00,-275422.00,8405182.00,4.36,1.61,4.89,-3.28
2003:Q3,933812.00,-11876.00,-60656.00,268827.00,-316285.00,252081.00,-7760.00,-102925.00,671189.00,3038.00,-311461.00,-50392.00,49683.00,212952.00,74936.00,405464.00,109078.00,1874959.00,644482.00,259344.00,978056.00,-8471.00,1548.00,1199228.00,284663.00,196086.00,718479.00,675731.00,359819.00,63258.00,259577.00,-8471.00,1548.00,1046625.00,887235.00,131758.00,95964.00,-86042.00,17710.00,11644.00,574562.00,259577.00,-2851.00,3948.00,321783.00,436905.00,-115122.00,8595109.00,6.68,3.74,5.08,-1.34
2003:Q4,1094302.00,6780.00,21386.00,222459.00,-173316.00,371106.00,-668.00,36585.00,477702.00,38044.00,-180557.00,-68420.00,-56307.00,239027.00,29008.00,464976.00,37602.00,1918406.00,675526.00,266970.00,981561.00,-8514.00,2863.00,1220254.00,288138.00,203305.00,728811.00,698152.00,387388.00,63665.00,252750.00,-8514.00,2863.00,948543.00,809951.00,166325.00,81756.00,-181836.00,72348.00,14472.00,858383.00,252750.00,2133.00,4048.00,607548.00,407799.00,199749.00,8664765.00,9.91,7.01,4.71,2.31
2004:Q1,1709368.00,9452.00,-3268.00,574408.00,126720.00,-15274.00,8736.00,-78215.00,-87177.00,122676.00,18706.00,166752.00,-180115.00,181489.00,-4720.00,547768.00,306156.00,1959112.00,698760.00,265854.00,994732.00,-8934.00,8700.00,1242498.00,307457.00,196657.00,738384.00,716614.00,391303.00,69197.00,256348.00,-8934.00,8700.00,1343664.00,852115.00,78382.00,131741.00,72182.00,209243.00,13504.00,1095823.00,256348.00,-5142.00,4204.00,848821.00,395887.00,452934.00,8794462.00,12.46,9.65,4.50,5.15
2004:Q2,1433278.00,10740.00,-72294.00,542149.00,-1104.00,-55282.00,-5996.00,-13653.00,-185695.00,127724.00,22339.00,114036.00,51752.00,-58929.00,42732.00,550808.00,308670.00,2028543.00,735414.00,276765.00,1003509.00,-8889.00,21744.00,1268031.00,312549.00,204188.00,751294.00,760512.00,422865.00,72577.00,252215.00,-8889.00,21744.00,1542369.00,1094244.00,155046.00,75377.00,63194.00,154508.00,13764.00,665184.00,252215.00,-871.00,4332.00,418172.00,430166.00,-11994.00,8943525.00,7.44,4.68,4.81,-0.13
2004:Q3,1309490.00,3900.00,119825.00,313749.00,-230426.00,259857.00,1436.00,-150690.00,318585.00,198983.00,-108457.00,-31000.00,-360810.00,151030.00,37444.00,695792.00,350128.00,2058567.00,755632.00,283795.00,1015294.00,-8704.00,12550.00,1294446.00,318031.00,212411.00,764004.00,764121.00,437601.00,71384.00,251290.00,-8704.00,12550.00,1293769.00,989622.00,153086.00,130933.00,-24828.00,44956.00,-55221.00,724620.00,251290.00,198.00,4436.00,477569.00,393198.00,84371.00,9042912.00,8.01,5.28,4.35,0.93
2004:Q4,1942243.00,11600.00,150718.00,332249.00,-102935.00,648264.00,21376.00,206834.00,442183.00,136919.00,-159047.00,277896.00,-502034.00,234022.00,30300.00,583172.00,278990.00,2096466.00,778102.00,284608.00,1031081.00,-8382.00,11057.00,1315882.00,324583.00,219654.00,771645.00,780584.00,453519.00,64954.00,259436.00,-8382.00,11057.00,1843832.00,1132729.00,184663.00,130693.00,216770.00,178977.00,13296.00,892290.00,259436.00,291.00,4572.00,637135.00,418462.00,218673.00,9228235.00,9.67,6.90,4.53,2.37
2005:Q1,899326.00,22552.00,-25408.00,448254.00,7737.00,-284980.00,9724.00,-380610.00,-60409.00,109602.00,36714.00,-29868.00,-265837.00,72468.00,14364.00,563684.00,376359.00,2141429.00,806991.00,300277.00,1036639.00,-9361.00,6883.00,1339443.00,343605.00,214413.00,781425.00,801986.00,463386.00,85864.00,255214.00,-9361.00,6883.00,1462510.00,879218.00,130814.00,113566.00,6076.00,332836.00,14508.00,253310.00,255214.00,-1940.00,4564.00,4600.00,274184.00,-269584.00,9186561.00,2.76,0.05,2.98,-2.93
2005:Q2,1881647.00,-11412.00,-20003.00,674467.00,67318.00,291509.00,14236.00,-8558.00,258272.00,83071.00,-55513.00,59068.00,-299566.00,186709.00,-2636.00,585780.00,350413.00,2193516.00,835325.00,298314.00,1064717.00,-9041.00,4201.00,1365476.00,350340.00,221241.00,793895.00,828040.00,484985.00,77073.00,270822.00,-9041.00,4201.00,1834880.00,1183953.00,109650.00,112290.00,-7900.00,436888.00,13836.00,888643.00,270822.00,1507.00,4632.00,620946.00,228396.00,392550.00,9320842.00,9.53,6.66,2.45,4.21
2005:Q3,1115231.00,8140.00,-61177.00,689992.00,64478.00,-327052.00,14884.00,-173275.00,-91336.00,151307.00,-228632.00,-11240.00,-477651.00,294514.00,27692.00,490104.00,417432.00,2230387.00,866918.00,298079.00,1069213.00,-8927.00,5104.00,1397331.00,357882.00,231747.00,807702.00,833056.00,509036.00,66332.00,261511.00,-8927.00,5104.00,1800546.00,1217542.00,113848.00,96954.00,-23792.00,395994.00,-163054.00,-15312.00,261511.00,-2553.00,4752.00,-269518.00,211096.00,-480614.00,9471449.00,-0.16,-2.85,2.23,-5.07
2005:Q4,1566795.00,-10948.00,-42056.00,207659.00,45523.00,660054.00,19972.00,58376.00,315353.00,108315.00,158038.00,-244.00,-460954.00,214629.00,2556.00,574376.00,376200.00,2223093.00,881166.00,300452.00,1038411.00,-9016.00,12080.00,1422084.00,366265.00,239313.00,816506.00,801009.00,514901.00,61139.00,221905.00,-9016.00,12080.00,1709759.00,1204084.00,116696.00,78934.00,-100496.00,410541.00,-5141.00,652904.00,221905.00,-218.00,4696.00,435913.00,258766.00,177147.00,9624378.00,6.78,4.53,2.69,1.84
2006:Q1,1700940.00,16128.00,116939.00,737765.00,181558.00,-22194.00,13804.00,170524.00,-59025.00,-35525.00,-111972.00,96276.00,-719117.00,260322.00,79516.00,485640.00,468107.00,2287202.00,886787.00,321089.00,1077563.00,-9436.00,11199.00,1442389.00,378599.00,240467.00,823323.00,844813.00,508188.00,80622.00,254240.00,-9436.00,11199.00,1990115.00,1264266.00,210698.00,78986.00,71536.00,364629.00,20104.00,575742.00,254240.00,-3137.00,4628.00,329267.00,376176.00,-46909.00,9889811.00,5.82,3.33,3.80,-0.47
2006:Q2,1638770.00,19148.00,52012.00,527743.00,245834.00,128108.00,15988.00,59031.00,-255161.00,140969.00,167281.00,149216.00,-477731.00,-70814.00,9504.00,593704.00,462046.00,2242644.00,850014.00,327442.00,1071662.00,-9825.00,3351.00,1465313.00,385138.00,244769.00,835406.00,777331.00,464876.00,82673.00,236256.00,-9825.00,3351.00,2066284.00,1313655.00,215756.00,114821.00,-15240.00,437291.00,15148.00,364965.00,236256.00,-581.00,4552.00,133842.00,332458.00,-198616.00,9981059.00,3.66,1.34,3.33,-1.99
2006:Q3,685319.00,-3668.00,55961.00,521700.00,46520.00,-661083.00,24100.00,-341920.00,87617.00,82837.00,-513716.00,26836.00,-455830.00,111142.00,45464.00,542136.00,456140.00,2213924.00,805503.00,332266.00,1081900.00,-10305.00,4560.00,1485258.00,391272.00,247726.00,846260.00,728666.00,414231.00,84540.00,235640.00,-10305.00,4560.00,1706989.00,1012074.00,228364.00,124000.00,50468.00,292083.00,15572.00,-277433.00,235640.00,-2165.00,4544.00,-506364.00,299169.00,-805533.00,10081153.00,-2.75,-5.02,2.97,-7.99
2006:Q4,1580823.00,-7212.00,-87100.00,235988.00,410348.00,76575.00,22288.00,-275527.00,75522.00,48895.00,205397.00,-12792.00,-329456.00,342446.00,52200.00,476500.00,423327.00,2195379.00,773270.00,341388.00,1089539.00,-10873.00,2055.00,1505127.00,397795.00,250149.00,857183.00,690252.00,375475.00,91239.00,232356.00,-10873.00,2055.00,1665664.00,696882.00,253005.00,162621.00,150872.00,402284.00,15452.00,620864.00,232356.00,-1220.00,4612.00,394340.00,317776.00,76564.00,10195524.00,6.09,3.87,3.12,0.75
2007:Q1,1437710.00,14352.00,132177.00,734405.00,170588.00,-436184.00,11004.00,-341244.00,249497.00,72793.00,-428234.00,179340.00,-558681.00,303641.00,5600.00,450468.00,442004.00,2180024.00,740761.00,344750.00,1099198.00,-10530.00,5845.00,1520818.00,395653.00,261839.00,863326.00,659206.00,345108.00,82911.00,235872.00,-10530.00,5845.00,1500290.00,881172.00,263414.00,126322.00,-49956.00,279337.00,2752.00,599379.00,235872.00,-1103.00,4628.00,369237.00,339513.00,29724.00,10357980.00,5.79,3.56,3.28,0.29
2007:Q2,971580.00,25580.00,-88532.00,429776.00,320644.00,-158918.00,25448.00,53744.00,53804.00,85842.00,-377755.00,257048.00,-969303.00,180802.00,21488.00,535748.00,417247.00,2174546.00,709049.00,364867.00,1110056.00,-11130.00,1704.00,1536412.00,399948.00,262805.00,873659.00,638134.00,309101.00,102062.00,236397.00,-11130.00,1704.00,1839393.00,881796.00,277154.00,138798.00,224788.00,316858.00,4792.00,-224887.00,236397.00,-950.00,4772.00,-455563.00,315762.00,-771325.00,10460499.00,-2.15,-4.36,3.02,-7.37
2007:Q3,2323519.00,19656.00,-183957.00,477785.00,272114.00,1328611.00,-60504.00,-27831.00,638425.00,46920.00,731601.00,17000.00,-709166.00,197741.00,-15912.00,460000.00,459646.00,2142319.00,663930.00,371211.00,1114971.00,-11472.00,3679.00,1552135.00,403505.00,264208.00,884422.00,590184.00,260425.00,107003.00,230549.00,-11472.00,3679.00,1419231.00,787458.00,295276.00,182340.00,-144564.00,298720.00,4176.00,1498648.00,230549.00,-2123.00,4728.00,1274950.00,288552.00,986398.00,10547308.00,14.21,12.09,2.74,9.35
2007:Q4,2293275.00,11516.00,107736.00,347798.00,199762.00,1214894.00,-16608.00,162619.00,343342.00,-108091.00,833631.00,455204.00,-1372802.00,348925.00,22624.00,535952.00,421667.00,2087516.00,609209.00,373220.00,1114843.00,-11558.00,1802.00,1564967.00,407166.00,264696.00,893105.00,522549.00,202043.00,108524.00,221738.00,-11558.00,1802.00,1439942.00,525203.00,310103.00,155007.00,116304.00,333325.00,15536.00,1391418.00,221738.00,-341.00,4788.00,1174809.00,295388.00,879421.00,10662159.00,13.05,11.02,2.77,8.25
2008:Q1,2078284.00,-14628.00,123573.00,655012.00,630300.00,-336363.00,-50936.00,-25485.00,-11080.00,-79277.00,-169584.00,519444.00,-184567.00,7885.00,34656.00,454104.00,188867.00,2012888.00,558103.00,381114.00,1091546.00,-11083.00,-6792.00,1572405.00,390504.00,285498.00,896403.00,440483.00,167599.00,95616.00,195143.00,-11083.00,-6792.00,1261297.00,360671.00,185770.00,158798.00,163200.00,392857.00,14236.00,1271706.00,195143.00,-3884.00,4884.00,1085331.00,398147.00,687184.00,10831198.00,11.74,10.02,3.68,6.34
2008:Q2,1351406.00,-22228.00,74113.00,-66635.00,-153011.00,692823.00,-128676.00,388705.00,145525.00,88932.00,198336.00,-57136.00,-73083.00,314198.00,40864.00,455820.00,145681.00,1977192.00,531247.00,377058.00,1079734.00,-10982.00,135.00,1584882.00,394307.00,283189.00,907386.00,392310.00,136940.00,93869.00,172348.00,-10982.00,135.00,321864.00,92132.00,229835.00,64138.00,-288492.00,224251.00,17472.00,1439325.00,172348.00,-1156.00,4760.00,1272892.00,633358.00,639534.00,11175407.00,12.88,11.39,5.67,5.72
2008:Q3,2380531.00,-31928.00,-16228.00,581074.00,151370.00,976053.00,-166372.00,26707.00,725984.00,26860.00,362875.00,64868.00,-186206.00,-47184.00,82092.00,609092.00,197526.00,1912584.00,500526.00,376711.00,1043743.00,-10946.00,2550.00,1590244.00,398247.00,278783.00,913214.00,322340.00,102279.00,97928.00,130529.00,-10946.00,2550.00,955653.00,-16039.00,242172.00,-25922.00,447388.00,308055.00,-36384.00,1710833.00,130529.00,-2404.00,4772.00,1587480.00,457525.00,1129955.00,11029709.00,15.51,14.39,4.15,10.24
2008:Q4,1007425.00,-2536.00,540205.00,-141316.00,313609.00,1473179.00,-59328.00,246405.00,296799.00,168845.00,820458.00,-1116872.00,-389142.00,-389315.00,112448.00,454188.00,152977.00,1774540.00,446063.00,382847.00,961585.00,-10978.00,-4977.00,1595512.00,399527.00,274631.00,921354.00,179028.00,46536.00,108216.00,40231.00,-10978.00,-4977.00,-625210.00,-162552.00,265967.00,-59796.00,-940040.00,271212.00,22204.00,1833867.00,40231.00,-1192.00,4884.00,1799712.00,657818.00,1141894.00,10941369.00,16.76,16.45,6.01,10.44
2009:Q1,968687.00,-17508.00,92298.00,135015.00,89408.00,299492.00,-1600.00,748600.00,-1064617.00,191016.00,426093.00,-279012.00,393034.00,-152686.00,63596.00,416960.00,-71911.00,1683590.00,400103.00,349388.00,960099.00,-10298.00,-15702.00,1592386.00,381592.00,290180.00,920614.00,91204.00,18511.00,59208.00,39485.00,-10298.00,-15702.00,-60317.00,134670.00,37124.00,-80182.00,-120880.00,-31049.00,9780.00,1129988.00,39485.00,31.00,4920.00,1095391.00,663862.00,431529.00,10858944.00,10.41,10.09,6.11,3.97
2009:Q2,351706.00,288.00,308186.00,-23832.00,-180468.00,-896360.00,38000.00,44451.00,-1242377.00,86639.00,176926.00,45360.00,212204.00,461851.00,-13236.00,544232.00,-106520.00,1626764.00,371322.00,332773.00,953210.00,-9834.00,-20707.00,1585047.00,377744.00,287737.00,919566.00,41717.00,-6422.00,45036.00,33644.00,-9834.00,-20707.00,103049.00,69653.00,41414.00,-149702.00,55312.00,86372.00,7804.00,298178.00,33644.00,-2604.00,4956.00,272094.00,779810.00,-507716.00,10985194.00,2.71,2.48,7.10,-4.62
