date,FA653164205.Q,FA653164205.Q,FA153064205.Q,FA103064203.Q,FA213064203.Q,FA763064203.Q,FA473064205.Q,FA513064203.Q,FA543064205.Q,FA573064205.Q,FA223064205.Q,FA263064203.Q
1964:Q3,1372.00,1372.00,1124.00,20.00,0.00,0.00,0.00,0.00,96.00,132.00,0.00,0.00
1964:Q4,1704.00,1704.00,1384.00,88.00,0.00,0.00,0.00,0.00,80.00,152.00,0.00,0.00
1965:Q1,2240.00,2240.00,2108.00,48.00,0.00,0.00,0.00,0.00,36.00,48.00,0.00,0.00
1965:Q2,772.00,772.00,564.00,108.00,0.00,0.00,0.00,0.00,24.00,76.00,0.00,0.00
1965:Q3,3284.00,3284.00,3348.00,8.00,0.00,0.00,0.00,0.00,-24.00,-48.00,0.00,0.00
1965:Q4,2304.00,2304.00,2272.00,40.00,0.00,0.00,0.00,0.00,-4.00,-4.00,0.00,0.00
1966:Q1,4132.00,4132.00,3948.00,100.00,0.00,0.00,0.00,0.00,16.00,68.00,0.00,0.00
1966:Q2,1764.00,1764.00,1484.00,136.00,0.00,0.00,0.00,0.00,36.00,108.00,0.00,0.00
1966:Q3,1880.00,1880.00,1304.00,268.00,0.00,0.00,0.00,0.00,80.00,228.00,0.00,0.00
1966:Q4,2152.00,2152.00,2088.00,60.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
1967:Q1,1972.00,1972.00,2068.00,0.00,0.00,0.00,0.00,0.00,-16.00,-80.00,0.00,0.00
1967:Q2,16.00,16.00,-252.00,172.00,0.00,0.00,0.00,0.00,40.00,56.00,0.00,0.00
1967:Q3,2488.00,2488.00,2364.00,108.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00
1967:Q4,-96.00,-96.00,-464.00,216.00,0.00,0.00,0.00,0.00,52.00,100.00,0.00,0.00
1968:Q1,4120.00,4120.00,3188.00,504.00,0.00,0.00,0.00,0.00,116.00,312.00,0.00,0.00
1968:Q2,364.00,364.00,624.00,-52.00,0.00,0.00,0.00,0.00,-76.00,-132.00,0.00,0.00
1968:Q3,3680.00,3680.00,3508.00,128.00,0.00,0.00,0.00,0.00,12.00,32.00,0.00,0.00
1968:Q4,1884.00,1884.00,1500.00,132.00,0.00,0.00,0.00,0.00,132.00,120.00,0.00,0.00
1969:Q1,4216.00,4216.00,3416.00,224.00,0.00,0.00,0.00,0.00,308.00,268.00,0.00,0.00
1969:Q2,1820.00,1820.00,1020.00,100.00,0.00,0.00,0.00,0.00,424.00,276.00,0.00,0.00
1969:Q3,5040.00,5040.00,4544.00,-76.00,0.00,0.00,0.00,0.00,400.00,172.00,0.00,0.00
1969:Q4,2248.00,2248.00,1684.00,-28.00,0.00,0.00,0.00,0.00,392.00,200.00,0.00,0.00
1970:Q1,2008.00,2008.00,1632.00,-84.00,0.00,0.00,0.00,0.00,352.00,108.00,0.00,0.00
1970:Q2,2092.00,2092.00,-396.00,556.00,0.00,0.00,0.00,0.00,1128.00,804.00,0.00,0.00
1970:Q3,2696.00,2696.00,3268.00,-364.00,0.00,0.00,0.00,0.00,8.00,-216.00,0.00,0.00
1970:Q4,-496.00,-496.00,-264.00,-196.00,0.00,0.00,0.00,0.00,-44.00,8.00,0.00,0.00
1971:Q1,784.00,784.00,1572.00,-268.00,0.00,0.00,0.00,0.00,-416.00,-104.00,0.00,0.00
1971:Q2,216.00,216.00,128.00,44.00,0.00,0.00,0.00,0.00,-284.00,328.00,0.00,0.00
1971:Q3,-784.00,-784.00,-988.00,100.00,0.00,0.00,0.00,0.00,-316.00,420.00,0.00,0.00
1971:Q4,252.00,252.00,608.00,-76.00,0.00,0.00,0.00,0.00,-420.00,140.00,0.00,0.00
1972:Q1,972.00,972.00,1172.00,-40.00,0.00,0.00,0.00,0.00,-360.00,200.00,0.00,0.00
1972:Q2,-2528.00,-2528.00,-2644.00,60.00,0.00,0.00,0.00,0.00,-352.00,408.00,0.00,0.00
1972:Q3,-504.00,-504.00,-644.00,60.00,0.00,0.00,0.00,0.00,-312.00,392.00,0.00,0.00
1972:Q4,-3784.00,-3784.00,-3524.00,-84.00,0.00,0.00,0.00,0.00,-216.00,40.00,0.00,0.00
1973:Q1,-48.00,-48.00,-1584.00,392.00,0.00,0.00,0.00,0.00,168.00,976.00,0.00,0.00
1973:Q2,-1260.00,-1260.00,-2756.00,344.00,0.00,0.00,0.00,0.00,324.00,828.00,0.00,0.00
1973:Q3,-328.00,-328.00,64.00,-184.00,0.00,0.00,0.00,0.00,108.00,-316.00,0.00,0.00
1973:Q4,-2876.00,-2876.00,-4608.00,388.00,0.00,0.00,0.00,0.00,392.00,952.00,0.00,0.00
1974:Q1,1040.00,1040.00,12.00,212.00,0.00,0.00,0.00,0.00,280.00,536.00,0.00,0.00
1974:Q2,-400.00,-400.00,-1900.00,344.00,0.00,0.00,0.00,0.00,408.00,748.00,0.00,0.00
1974:Q3,-136.00,-136.00,-3808.00,872.00,0.00,0.00,0.00,0.00,796.00,2004.00,0.00,0.00
1974:Q4,-300.00,-300.00,92.00,-188.00,0.00,0.00,0.00,0.00,-80.00,-124.00,0.00,0.00
1975:Q1,2316.00,2316.00,3440.00,-384.00,0.00,0.00,0.00,0.00,-312.00,-428.00,0.00,0.00
1975:Q2,-848.00,-848.00,-124.00,-308.00,0.00,0.00,0.00,0.00,-320.00,-96.00,0.00,0.00
1975:Q3,-1096.00,-1096.00,-4112.00,504.00,0.00,0.00,0.00,0.00,236.00,2276.00,0.00,0.00
1975:Q4,-1804.00,-1804.00,-1888.00,-108.00,0.00,0.00,0.00,0.00,-168.00,360.00,0.00,0.00
1976:Q1,-1876.00,-1876.00,-1712.00,-268.00,0.00,0.00,0.00,0.00,-256.00,360.00,0.00,0.00
1976:Q2,-4132.00,-4132.00,-3864.00,40.00,0.00,0.00,0.00,0.00,-80.00,-228.00,0.00,0.00
1976:Q3,-3008.00,-3008.00,-3920.00,136.00,0.00,0.00,0.00,0.00,4.00,772.00,0.00,0.00
1976:Q4,-1072.00,-1072.00,-2120.00,-36.00,0.00,0.00,0.00,0.00,-44.00,1128.00,0.00,0.00
1977:Q1,-1644.00,-1644.00,-2476.00,172.00,0.00,0.00,0.00,0.00,172.00,488.00,0.00,0.00
1977:Q2,3152.00,3152.00,2244.00,-372.00,0.00,0.00,0.00,0.00,-100.00,1380.00,0.00,0.00
1977:Q3,2004.00,2004.00,2864.00,-144.00,0.00,0.00,0.00,0.00,84.00,-800.00,0.00,0.00
1977:Q4,-864.00,-864.00,-968.00,-172.00,0.00,0.00,0.00,0.00,56.00,220.00,0.00,0.00
1978:Q1,2188.00,2188.00,2020.00,-100.00,0.00,0.00,0.00,0.00,108.00,160.00,0.00,0.00
1978:Q2,-1792.00,-1792.00,-2316.00,-432.00,0.00,0.00,0.00,0.00,-132.00,1088.00,0.00,0.00
1978:Q3,-2184.00,-2184.00,52.00,-328.00,0.00,0.00,0.00,0.00,-92.00,-1816.00,0.00,0.00
1978:Q4,-1712.00,-1712.00,-708.00,156.00,0.00,0.00,0.00,0.00,244.00,-1404.00,0.00,0.00
1979:Q1,-180.00,-180.00,-2836.00,168.00,0.00,0.00,0.00,0.00,88.00,2400.00,0.00,0.00
1979:Q2,492.00,492.00,-288.00,412.00,0.00,0.00,0.00,0.00,176.00,192.00,0.00,0.00
1979:Q3,-1644.00,-1644.00,-3080.00,380.00,0.00,0.00,0.00,0.00,116.00,940.00,0.00,0.00
1979:Q4,-2000.00,-2000.00,-2688.00,440.00,0.00,0.00,0.00,0.00,204.00,44.00,0.00,0.00
1980:Q1,-2408.00,-2408.00,-6660.00,864.00,0.00,0.00,0.00,0.00,524.00,2024.00,840.00,0.00
1980:Q2,5372.00,5372.00,2744.00,132.00,0.00,0.00,0.00,0.00,-84.00,3324.00,-744.00,0.00
1980:Q3,3336.00,3336.00,1156.00,-4.00,0.00,0.00,0.00,0.00,-124.00,1472.00,836.00,0.00
1980:Q4,1704.00,1704.00,396.00,100.00,0.00,0.00,0.00,0.00,112.00,304.00,792.00,0.00
1981:Q1,3956.00,3956.00,4496.00,260.00,0.00,0.00,0.00,0.00,392.00,-1188.00,-4.00,0.00
1981:Q2,4404.00,4404.00,5620.00,-120.00,0.00,0.00,0.00,0.00,276.00,-1604.00,232.00,0.00
1981:Q3,1816.00,1816.00,2740.00,536.00,0.00,0.00,0.00,0.00,888.00,-3660.00,1312.00,0.00
1981:Q4,3652.00,3652.00,5112.00,348.00,0.00,0.00,0.00,0.00,568.00,-2972.00,596.00,0.00
1982:Q1,6720.00,6720.00,3812.00,1424.00,0.00,0.00,0.00,0.00,1508.00,-316.00,292.00,0.00
1982:Q2,7040.00,7040.00,968.00,1468.00,0.00,0.00,0.00,0.00,1604.00,2548.00,452.00,0.00
1982:Q3,10432.00,10432.00,3500.00,972.00,0.00,0.00,0.00,0.00,892.00,4320.00,748.00,0.00
1982:Q4,13760.00,13760.00,5668.00,588.00,0.00,0.00,0.00,0.00,56.00,6896.00,552.00,0.00
1983:Q1,20912.00,20912.00,21800.00,736.00,0.00,0.00,0.00,0.00,-260.00,-912.00,-452.00,0.00
1983:Q2,29216.00,29216.00,30052.00,140.00,0.00,0.00,0.00,0.00,-1152.00,-128.00,304.00,0.00
1983:Q3,25372.00,25372.00,20256.00,1636.00,0.00,0.00,0.00,0.00,-284.00,2472.00,1292.00,0.00
1983:Q4,24620.00,24620.00,18828.00,2272.00,0.00,0.00,0.00,0.00,160.00,2304.00,1056.00,0.00
1984:Q1,20306.00,20306.00,13722.00,3276.00,0.00,0.00,0.00,0.00,660.00,1228.00,1420.00,0.00
1984:Q2,14653.00,14653.00,12605.00,2840.00,0.00,0.00,0.00,0.00,228.00,-732.00,-288.00,0.00
1984:Q3,37391.00,37391.00,32123.00,1972.00,0.00,0.00,0.00,0.00,-44.00,2812.00,528.00,0.00
1984:Q4,28157.00,28157.00,19209.00,3300.00,0.00,0.00,0.00,0.00,956.00,3644.00,1048.00,0.00
1985:Q1,38639.00,38639.00,30515.00,4244.00,0.00,0.00,0.00,0.00,1736.00,1716.00,428.00,0.00
1985:Q2,72940.00,72940.00,64012.00,4708.00,0.00,0.00,0.00,0.00,2236.00,1636.00,348.00,0.00
1985:Q3,89804.00,89804.00,79200.00,6016.00,0.00,0.00,0.00,0.00,3060.00,1152.00,376.00,0.00
1985:Q4,126354.00,126354.00,123966.00,-300.00,0.00,0.00,0.00,0.00,-2628.00,4960.00,356.00,0.00
1986:Q1,140614.00,140614.00,117766.00,3632.00,0.00,0.00,0.00,0.00,11588.00,4856.00,2772.00,0.00
1986:Q2,137456.00,137456.00,123532.00,4680.00,0.00,0.00,0.00,0.00,10012.00,1908.00,-2676.00,0.00
1986:Q3,143017.00,143017.00,132973.00,4236.00,0.00,0.00,0.00,0.00,6920.00,1940.00,-3052.00,0.00
1986:Q4,161473.00,161473.00,146105.00,2480.00,0.00,0.00,0.00,0.00,12432.00,1624.00,-1168.00,0.00
1987:Q1,189495.00,189495.00,182335.00,-1268.00,0.00,0.00,0.00,0.00,-6100.00,5492.00,9036.00,0.00
1987:Q2,41055.00,41055.00,40327.00,-5552.00,0.00,0.00,0.00,0.00,-3696.00,3624.00,6352.00,0.00
1987:Q3,22480.00,22480.00,19964.00,-2148.00,0.00,0.00,0.00,0.00,-4224.00,2872.00,6016.00,0.00
1987:Q4,-54242.00,-54242.00,-52178.00,-1752.00,0.00,0.00,-192.00,0.00,5184.00,-1596.00,-3708.00,0.00
1988:Q1,-8246.00,-8246.00,-1074.00,-4412.00,0.00,0.00,-472.00,0.00,1828.00,-2464.00,-1652.00,0.00
1988:Q2,-6761.00,-6761.00,-7693.00,-3356.00,0.00,0.00,-316.00,0.00,7144.00,-1296.00,-1244.00,0.00
1988:Q3,-7374.00,-7374.00,-8074.00,-1724.00,220.00,0.00,-492.00,0.00,9240.00,-2372.00,-4172.00,0.00
1988:Q4,-1280.00,-1280.00,-5628.00,-1444.00,152.00,0.00,-576.00,0.00,4596.00,3396.00,-1776.00,0.00
1989:Q1,-15633.00,-15633.00,-15405.00,-1440.00,444.00,-40.00,-356.00,0.00,-1632.00,3908.00,-1112.00,0.00
1989:Q2,19699.00,19699.00,25711.00,-1440.00,1092.00,-200.00,-572.00,0.00,-9656.00,4772.00,-8.00,0.00
1989:Q3,48183.00,48183.00,52027.00,-1440.00,1604.00,44.00,-172.00,0.00,-9056.00,5012.00,164.00,0.00
1989:Q4,64958.00,64958.00,58970.00,-1440.00,2340.00,-384.00,-84.00,0.00,92.00,6748.00,-1284.00,0.00
1990:Q1,35441.00,35441.00,20137.00,-988.00,3044.00,-916.00,512.00,0.00,7063.00,6980.00,-392.00,0.00
1990:Q2,59449.00,59449.00,44696.00,-988.00,2704.00,64.00,160.00,0.00,-131.00,9036.00,3908.00,0.00
1990:Q3,25375.00,25375.00,3876.00,-988.00,5352.00,124.00,484.00,0.00,15307.00,4548.00,-3328.00,0.00
1990:Q4,51151.00,51151.00,41582.00,-984.00,2716.00,-356.00,-120.00,0.00,-1491.00,6884.00,2920.00,0.00
1991:Q1,72548.00,72548.00,59131.00,2408.00,1196.00,2336.00,732.00,0.00,-9983.00,10332.00,6396.00,0.00
1991:Q2,109765.00,109765.00,81748.00,2408.00,4664.00,680.00,1136.00,0.00,3997.00,11340.00,3792.00,0.00
1991:Q3,157949.00,157949.00,114978.00,2408.00,3056.00,3292.00,1008.00,0.00,2567.00,12204.00,7320.00,11116.00
1991:Q4,181798.00,181798.00,137967.00,2412.00,2300.00,1044.00,1508.00,0.00,6331.00,13780.00,5848.00,10608.00
1992:Q1,190681.00,190681.00,114601.00,5036.00,5876.00,2868.00,2304.00,0.00,13187.00,29792.00,4980.00,12036.00
1992:Q2,200172.00,200172.00,126484.00,5036.00,5716.00,-1868.00,2096.00,0.00,13984.00,31668.00,6028.00,11028.00
1992:Q3,207968.00,207968.00,168464.00,5036.00,4472.00,1452.00,920.00,0.00,10009.00,5428.00,1588.00,10600.00
1992:Q4,209532.00,209532.00,153283.00,5036.00,2336.00,-3988.00,120.00,0.00,8692.00,25472.00,8584.00,9996.00
1993:Q1,252998.00,252998.00,177463.00,6804.00,3984.00,1544.00,672.00,0.00,22363.00,25076.00,6036.00,9056.00
1993:Q2,273226.00,273226.00,180056.00,6804.00,6312.00,-1500.00,856.00,0.00,26030.00,38800.00,6580.00,9288.00
1993:Q3,297340.00,297340.00,206430.00,6804.00,4148.00,1536.00,-1188.00,0.00,40675.00,28244.00,2420.00,8272.00
1993:Q4,297087.00,297087.00,187283.00,6800.00,5848.00,552.00,-1164.00,0.00,33053.00,45528.00,8572.00,10616.00
1994:Q1,183936.00,183936.00,61632.00,2084.00,10768.00,-3604.00,-1852.00,340.00,31592.00,60960.00,5220.00,16796.00
1994:Q2,120004.00,120004.00,31610.00,2084.00,8812.00,-2632.00,-1216.00,336.00,27803.00,34284.00,5376.00,13548.00
1994:Q3,132237.00,132237.00,57332.00,2084.00,3628.00,-1176.00,-1872.00,336.00,21545.00,32152.00,11100.00,7108.00
1994:Q4,21011.00,21011.00,-179989.00,2084.00,9488.00,-116.00,-1324.00,336.00,17404.00,97800.00,59540.00,15788.00
1995:Q1,69584.00,69584.00,-37299.00,4648.00,-760.00,472.00,-108.00,252.00,16307.00,61584.00,16112.00,8376.00
1995:Q2,127207.00,127207.00,12122.00,4648.00,-2528.00,1288.00,16.00,252.00,34605.00,62368.00,5608.00,8828.00
1995:Q3,223314.00,223314.00,96496.00,4648.00,-7768.00,532.00,-520.00,252.00,30950.00,79316.00,9040.00,10368.00
1995:Q4,255267.00,255267.00,126093.00,4648.00,-3456.00,-1028.00,-128.00,248.00,36438.00,69684.00,10536.00,12232.00
1996:Q1,326287.00,326287.00,208638.00,8728.00,-4088.00,560.00,-272.00,272.00,44220.00,52788.00,684.00,14756.00
1996:Q2,290525.00,290525.00,161428.00,8728.00,7800.00,-608.00,-116.00,268.00,45993.00,52236.00,1788.00,13008.00
1996:Q3,247387.00,247387.00,127493.00,8728.00,1944.00,-340.00,-872.00,268.00,48430.00,49952.00,1144.00,10640.00
1996:Q4,276149.00,276149.00,154033.00,10164.00,-8204.00,1536.00,-1172.00,268.00,39929.00,56848.00,11236.00,11512.00
1997:Q1,249078.00,249078.00,95574.00,1728.00,-2280.00,-1096.00,-56.00,436.00,46960.00,75052.00,18900.00,13860.00
1997:Q2,262814.00,262814.00,174350.00,1728.00,-33488.00,4876.00,-1084.00,432.00,42748.00,46712.00,18864.00,7676.00
1997:Q3,422397.00,422397.00,306371.00,1728.00,-26208.00,-1528.00,-724.00,432.00,63955.00,57156.00,9860.00,11356.00
1997:Q4,387518.00,387518.00,216197.00,1728.00,-10852.00,816.00,-304.00,432.00,46138.00,84220.00,31728.00,17416.00
1998:Q1,362219.00,362219.00,247237.00,14576.00,-25900.00,-8004.00,584.00,332.00,54850.00,46916.00,21700.00,9928.00
1998:Q2,357809.00,357809.00,164454.00,14576.00,7668.00,-712.00,1440.00,332.00,63027.00,76612.00,14916.00,15496.00
1998:Q3,242622.00,242622.00,4068.00,14576.00,-9316.00,3708.00,1092.00,328.00,54141.00,111708.00,41384.00,20932.00
1998:Q4,244698.00,244698.00,182437.00,14576.00,-25372.00,3384.00,444.00,328.00,34981.00,15244.00,17828.00,848.00
1999:Q1,192807.00,192807.00,9603.00,9848.00,-5288.00,3172.00,156.00,60.00,40148.00,84120.00,40600.00,10388.00
1999:Q2,264915.00,264915.00,147425.00,9848.00,-11672.00,832.00,-408.00,60.00,46138.00,53880.00,10748.00,8064.00
1999:Q3,242605.00,242605.00,3335.00,9848.00,7668.00,168.00,1016.00,60.00,50334.00,119348.00,35488.00,15340.00
1999:Q4,258682.00,258682.00,228581.00,9848.00,-23188.00,5176.00,-8128.00,60.00,59849.00,5760.00,-16376.00,-2900.00
2000:Q1,372838.00,372838.00,225461.00,332.00,-6412.00,5276.00,360.00,428.00,85856.00,60976.00,-10972.00,11532.00
2000:Q2,249515.00,249515.00,20026.00,332.00,3252.00,-268.00,-3416.00,428.00,60581.00,127340.00,52264.00,-11024.00
2000:Q3,342054.00,342054.00,107686.00,332.00,-2112.00,-324.00,-340.00,432.00,71168.00,123980.00,52892.00,-11660.00
2000:Q4,216197.00,216197.00,-43641.00,332.00,10096.00,5372.00,720.00,432.00,33935.00,115464.00,111672.00,-18184.00
2001:Q1,97700.00,97700.00,-7501.00,4304.00,12608.00,13604.00,16.00,368.00,2945.00,10980.00,84204.00,-23828.00
2001:Q2,276250.00,276250.00,259486.00,4304.00,-10084.00,-2156.00,5904.00,364.00,47073.00,-9676.00,-13604.00,-5360.00
2001:Q3,146223.00,146223.00,-36342.00,4304.00,14820.00,3692.00,-92.00,364.00,10278.00,122752.00,62672.00,-36224.00
2001:Q4,245807.00,245807.00,169538.00,4304.00,-15680.00,15908.00,1336.00,364.00,30685.00,48076.00,-8128.00,-596.00
2002:Q1,325912.00,325912.00,145002.00,-176.00,-4640.00,2448.00,-3204.00,-56.00,43150.00,124804.00,24356.00,-5772.00
2002:Q2,179683.00,179683.00,106760.00,-176.00,9924.00,-6344.00,4828.00,-56.00,8291.00,60036.00,26712.00,-30292.00
2002:Q3,100355.00,100355.00,-26998.00,-176.00,13360.00,-6608.00,1208.00,-56.00,-24175.00,81152.00,65164.00,-2516.00
2002:Q4,126029.00,126029.00,84952.00,-176.00,-10168.00,17344.00,-1772.00,-132.00,6161.00,40484.00,-11848.00,1184.00
2003:Q1,85560.00,85560.00,32173.00,5792.00,3332.00,-18992.00,4224.00,1400.00,4211.00,-5488.00,56820.00,2088.00
