1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1962:Q1,11641.00,5122.00,2848.00,8305.00,11976.00,244.00,111.00,-30.00,12361.00,12422.00,11965.00,10627.00,1542.00,-204.00,456.00,-212.00,-2.00,-3462.00,1295.00,0.00,0.00,565.00,-527.00,121.00,-10.00,981.00,-1081.00,5.00,-1086.00,31.00,1073.00,505.00,864.00,134.00,3.00,0.00,727.00,-668.00,863.00,37.00,0.00,826.00,-87.00,-498.00,77.00,334.00,61.00,-1363.00,-358.00,78.00,138.00,9.00,-490.00,619.00,-61.00,-121.00
1962:Q2,11432.00,5032.00,2920.00,8598.00,12078.00,252.00,-31.00,-30.00,12329.00,10193.00,11705.00,10926.00,1016.00,-237.00,-1512.00,3198.00,32.00,1288.00,159.00,0.00,0.00,-1172.00,345.00,-1156.00,-54.00,-307.00,881.00,6.00,875.00,74.00,1227.00,763.00,-54.00,148.00,4.00,0.00,-206.00,4710.00,1505.00,-39.00,0.00,1544.00,1950.00,1384.00,150.00,416.00,144.00,739.00,85.00,122.00,165.00,-63.00,-923.00,1151.00,2136.00,-342.00
1962:Q3,11823.00,5199.00,2970.00,8839.00,12493.00,280.00,-188.00,-27.00,12612.00,11154.00,12008.00,11053.00,1155.00,-200.00,-854.00,4425.00,-19.00,1294.00,-651.00,0.00,0.00,-1133.00,172.00,-1416.00,124.00,-13.00,34.00,6.00,28.00,49.00,3936.00,707.00,208.00,146.00,1.00,0.00,61.00,5279.00,848.00,271.00,0.00,577.00,655.00,571.00,-412.00,496.00,64.00,2504.00,995.00,58.00,155.00,30.00,-572.00,697.00,1458.00,-297.00
1962:Q4,11941.00,5238.00,2852.00,9029.00,12881.00,282.00,134.00,-39.00,13335.00,9499.00,11405.00,11017.00,586.00,-199.00,-1905.00,4561.00,-136.00,4461.00,97.00,0.00,0.00,495.00,225.00,662.00,-33.00,-359.00,960.00,4.00,956.00,20.00,-1717.00,723.00,-342.00,126.00,2.00,0.00,-470.00,6466.00,920.00,-165.00,0.00,1085.00,3826.00,2184.00,568.00,1074.00,100.00,1081.00,359.00,45.00,135.00,52.00,-803.00,886.00,3836.00,-1610.00
1963:Q1,11969.00,5231.00,3014.00,9168.00,12891.00,334.00,246.00,-23.00,13494.00,12084.00,11927.00,11105.00,988.00,-166.00,157.00,371.00,38.00,-6795.00,344.00,0.00,0.00,4172.00,-212.00,4060.00,-345.00,669.00,-1038.00,2.00,-1040.00,11.00,1843.00,918.00,878.00,109.00,0.00,0.00,769.00,214.00,952.00,16.00,0.00,936.00,311.00,-493.00,417.00,387.00,-5.00,-585.00,-759.00,39.00,261.00,35.00,-401.00,627.00,1410.00,-1210.00
1963:Q2,12961.00,5668.00,3106.00,9310.00,13497.00,340.00,54.00,-21.00,13912.00,12221.00,12125.00,11434.00,931.00,-241.00,96.00,4963.00,121.00,1533.00,-184.00,0.00,0.00,-415.00,-84.00,-1115.00,384.00,400.00,729.00,0.00,729.00,-2.00,1680.00,892.00,609.00,105.00,-1.00,0.00,505.00,4867.00,889.00,-227.00,0.00,1116.00,1919.00,1033.00,309.00,577.00,-11.00,1614.00,147.00,114.00,195.00,31.00,-507.00,671.00,1691.00,-1426.00
1963:Q3,13378.00,5851.00,3136.00,9456.00,13847.00,342.00,-58.00,-23.00,14154.00,12538.00,12768.00,11772.00,1239.00,-242.00,-230.00,4560.00,-65.00,640.00,-43.00,0.00,0.00,-323.00,-563.00,-650.00,85.00,805.00,177.00,0.00,177.00,-1.00,3125.00,599.00,451.00,86.00,0.00,0.00,365.00,4790.00,654.00,124.00,0.00,530.00,499.00,231.00,-367.00,634.00,96.00,2300.00,970.00,115.00,157.00,30.00,-365.00,492.00,1615.00,-1021.00
1963:Q4,13732.00,6004.00,3188.00,9606.00,14146.00,336.00,-188.00,-21.00,14315.00,7875.00,12878.00,12143.00,879.00,-144.00,-5003.00,5460.00,-303.00,3640.00,570.00,0.00,0.00,475.00,524.00,526.00,209.00,-784.00,1093.00,4.00,1089.00,8.00,-340.00,902.00,-585.00,55.00,1.00,0.00,-641.00,10463.00,1046.00,-143.00,0.00,1189.00,4475.00,2653.00,747.00,1075.00,-421.00,4064.00,1031.00,-41.00,309.00,31.00,-347.00,625.00,6440.00,-1080.00
1964:Q1,14400.00,5933.00,3270.00,9760.00,14957.00,315.00,-59.00,-21.00,15233.00,14212.00,13271.00,12396.00,1129.00,-254.00,941.00,-407.00,136.00,-4573.00,1037.00,0.00,68.00,1146.00,372.00,1020.00,-283.00,37.00,-841.00,5.00,-846.00,-1.00,1087.00,743.00,791.00,84.00,1.00,0.00,706.00,-1348.00,657.00,-20.00,0.00,677.00,848.00,-587.00,845.00,590.00,637.00,-3146.00,-635.00,84.00,207.00,45.00,-399.00,560.00,1021.00,-1627.00
1964:Q2,14414.00,5928.00,3452.00,9926.00,14960.00,304.00,-36.00,-18.00,15246.00,12136.00,13540.00,12743.00,1104.00,-308.00,-1404.00,4884.00,92.00,1983.00,-272.00,0.00,101.00,-638.00,-283.00,-908.00,39.00,514.00,541.00,7.00,534.00,11.00,1686.00,957.00,423.00,78.00,1.00,0.00,344.00,6288.00,1212.00,-59.00,0.00,1271.00,2788.00,1652.00,616.00,520.00,782.00,1590.00,-434.00,105.00,245.00,38.00,-384.00,591.00,3110.00,-1384.00
1964:Q3,14805.00,6071.00,3561.00,10106.00,15279.00,300.00,-225.00,-21.00,15374.00,13877.00,14117.00,13176.00,1258.00,-317.00,-240.00,6055.00,56.00,401.00,-143.00,0.00,-34.00,-926.00,671.00,-838.00,-212.00,-547.00,155.00,7.00,148.00,5.00,5411.00,910.00,220.00,79.00,0.00,0.00,141.00,6295.00,888.00,192.00,0.00,696.00,1311.00,607.00,-119.00,823.00,187.00,2983.00,663.00,56.00,207.00,36.00,-121.00,291.00,1497.00,-936.00
1964:Q4,14604.00,5956.00,3713.00,10298.00,15234.00,296.00,-174.00,-21.00,15376.00,6292.00,14703.00,13553.00,1191.00,-41.00,-8411.00,4013.00,-181.00,1777.00,362.00,0.00,174.00,-219.00,-35.00,79.00,-152.00,-111.00,1105.00,5.00,1100.00,22.00,358.00,955.00,-340.00,88.00,0.00,0.00,-428.00,12424.00,1394.00,44.00,0.00,1350.00,4809.00,3146.00,390.00,1273.00,-461.00,5551.00,873.00,46.00,212.00,35.00,-337.00,514.00,9084.00,-356.00
1965:Q1,16398.00,6472.00,3740.00,10504.00,16689.00,295.00,-100.00,-21.00,16905.00,14506.00,16470.00,14471.00,2221.00,-223.00,-1964.00,2287.00,-64.00,-3334.00,1033.00,0.00,-29.00,199.00,-699.00,-389.00,78.00,1209.00,-872.00,2.00,-874.00,12.00,2796.00,1488.00,1058.00,87.00,2.00,0.00,969.00,4251.00,656.00,-278.00,0.00,934.00,3691.00,2197.00,757.00,737.00,-56.00,-129.00,-320.00,193.00,216.00,32.00,-47.00,231.00,2399.00,-119.00
1965:Q2,16996.00,6683.00,3924.00,10724.00,17113.00,328.00,-280.00,-24.00,17185.00,13971.00,16409.00,15040.00,1482.00,-113.00,-2439.00,5627.00,-211.00,815.00,897.00,0.00,-82.00,-1542.00,-317.00,-1772.00,-19.00,566.00,632.00,0.00,632.00,27.00,3208.00,1274.00,609.00,103.00,3.00,0.00,503.00,8065.00,1479.00,-120.00,0.00,1599.00,4101.00,3006.00,667.00,428.00,330.00,2498.00,-575.00,4.00,228.00,6.00,159.00,64.00,3214.00,-424.00
1965:Q3,17338.00,6785.00,4161.00,10959.00,17351.00,325.00,-380.00,-16.00,17312.00,15102.00,17194.00,15705.00,1693.00,-204.00,-2092.00,5904.00,70.00,-939.00,611.00,0.00,138.00,-350.00,215.00,-491.00,195.00,-269.00,6.00,0.00,6.00,2.00,5567.00,905.00,-106.00,114.00,0.00,0.00,-220.00,7996.00,1892.00,199.00,0.00,1693.00,1392.00,1193.00,-331.00,530.00,13.00,3279.00,1013.00,171.00,236.00,70.00,491.00,-324.00,2210.00,223.00
1965:Q4,18368.00,7197.00,4370.00,11210.00,18011.00,371.00,-485.00,-20.00,17917.00,16067.00,17566.00,16484.00,1314.00,-232.00,-1499.00,13583.00,-107.00,3783.00,-219.00,0.00,257.00,594.00,477.00,719.00,-16.00,-586.00,1183.00,2.00,1181.00,10.00,1699.00,1126.00,5257.00,121.00,3.00,0.00,5133.00,15082.00,497.00,-129.00,0.00,626.00,6508.00,4481.00,1065.00,962.00,-315.00,6106.00,1965.00,93.00,228.00,46.00,458.00,-276.00,1850.00,40.00
1966:Q1,18927.00,7476.00,4394.00,11475.00,18532.00,382.00,-299.00,-20.00,18634.00,17680.00,19862.00,17375.00,2819.00,-332.00,-2182.00,2080.00,103.00,-5105.00,893.00,0.00,-81.00,861.00,1005.00,410.00,-22.00,-532.00,-1049.00,5.00,-1054.00,25.00,3254.00,965.00,2214.00,131.00,8.00,0.00,2075.00,4262.00,2986.00,23.00,0.00,2963.00,2421.00,978.00,866.00,577.00,-132.00,-1221.00,-162.00,136.00,234.00,23.00,316.00,-105.00,954.00,1629.00
1966:Q2,19027.00,7476.00,4234.00,11736.00,19052.00,390.00,-666.00,-25.00,18801.00,15788.00,20659.00,17924.00,2951.00,-216.00,-4872.00,5456.00,33.00,802.00,-178.00,0.00,-73.00,-1372.00,98.00,-1628.00,166.00,-8.00,626.00,7.00,619.00,34.00,4299.00,1485.00,-200.00,142.00,8.00,0.00,-350.00,10328.00,2608.00,41.00,0.00,2567.00,6096.00,4464.00,501.00,1131.00,1508.00,2315.00,-2538.00,127.00,212.00,-3.00,1045.00,-830.00,3013.00,2273.00
1966:Q3,18789.00,7351.00,4143.00,11992.00,19286.00,421.00,-903.00,-16.00,18821.00,15722.00,20613.00,18246.00,2630.00,-264.00,-4891.00,3984.00,15.00,-1129.00,66.00,0.00,42.00,-906.00,-521.00,-556.00,-275.00,446.00,-331.00,8.00,-339.00,67.00,5349.00,1135.00,-324.00,149.00,4.00,0.00,-477.00,8875.00,3038.00,605.00,0.00,2433.00,1243.00,1176.00,-897.00,964.00,267.00,3258.00,968.00,-41.00,142.00,-34.00,1133.00,-958.00,3098.00,2230.00
1966:Q4,18375.00,7189.00,3980.00,12243.00,19449.00,429.00,-239.00,-22.00,19660.00,12728.00,21854.00,18410.00,3593.00,-149.00,-9126.00,2846.00,-47.00,4760.00,-1171.00,0.00,414.00,233.00,900.00,280.00,-80.00,-867.00,951.00,6.00,945.00,15.00,-526.00,1588.00,-3372.00,154.00,6.00,0.00,-3532.00,11971.00,2407.00,156.00,0.00,2251.00,4011.00,1956.00,1147.00,908.00,-384.00,4793.00,852.00,143.00,149.00,60.00,811.00,-723.00,6932.00,2644.00
1967:Q1,17554.00,6884.00,4276.00,12490.00,18884.00,449.00,-93.00,-22.00,19262.00,18023.00,21083.00,18210.00,2965.00,-92.00,-3061.00,-1515.00,66.00,-3104.00,953.00,0.00,-327.00,-494.00,643.00,-609.00,-234.00,-294.00,-1002.00,1.00,-1003.00,0.00,492.00,1322.00,579.00,162.00,2.00,0.00,415.00,1546.00,4198.00,1055.00,0.00,3143.00,1539.00,436.00,508.00,595.00,252.00,-4081.00,-684.00,160.00,162.00,104.00,1056.00,-998.00,1239.00,2292.00
1967:Q2,17520.00,6799.00,4474.00,12737.00,18984.00,427.00,-331.00,-21.00,19101.00,16576.00,19271.00,18291.00,927.00,53.00,-2695.00,1195.00,-108.00,1914.00,-779.00,0.00,99.00,-2744.00,-77.00,-2537.00,-107.00,-23.00,497.00,-2.00,499.00,43.00,1799.00,828.00,-354.00,172.00,2.00,0.00,-528.00,3890.00,4184.00,565.00,0.00,3619.00,3182.00,3164.00,-352.00,369.00,480.00,1257.00,-5434.00,180.00,42.00,27.00,1326.00,-1312.00,2525.00,618.00
1967:Q3,17734.00,6860.00,4390.00,12983.00,19468.00,368.00,-432.00,-21.00,19425.00,18767.00,19958.00,18391.00,1887.00,-320.00,-1191.00,6743.00,-16.00,1131.00,322.00,0.00,-62.00,-341.00,498.00,-621.00,-2.00,-216.00,-200.00,-2.00,-198.00,27.00,4291.00,1172.00,419.00,177.00,7.00,0.00,235.00,7934.00,4531.00,22.00,0.00,4509.00,-1007.00,-811.00,-491.00,295.00,736.00,2676.00,570.00,129.00,299.00,71.00,1045.00,-817.00,658.00,923.00
1967:Q4,18825.00,7285.00,4133.00,13230.00,20637.00,287.00,-698.00,-21.00,20247.00,15573.00,21220.00,18955.00,1997.00,269.00,-5647.00,11349.00,142.00,2605.00,583.00,0.00,65.00,1878.00,36.00,1327.00,321.00,194.00,987.00,1.00,986.00,54.00,1748.00,1222.00,2065.00,170.00,6.00,0.00,1889.00,16996.00,3157.00,-230.00,0.00,3387.00,2547.00,3766.00,487.00,-1706.00,929.00,6072.00,1359.00,202.00,2730.00,19.00,1309.00,1402.00,4673.00,1282.00
1968:Q1,19376.00,8215.00,4662.00,13477.00,19975.00,558.00,-1169.00,-25.00,19389.00,17012.00,21319.00,19675.00,1203.00,441.00,-4308.00,5244.00,302.00,-1598.00,-307.00,0.00,433.00,2372.00,-133.00,1336.00,179.00,990.00,-1063.00,-6.00,-1057.00,126.00,2810.00,1110.00,1059.00,189.00,8.00,0.00,862.00,9551.00,3050.00,448.00,0.00,2602.00,4200.00,-304.00,1081.00,3423.00,365.00,-941.00,4442.00,354.00,-1919.00,-27.00,1158.00,-3049.00,2378.00,2513.00
1968:Q2,19773.00,8345.00,4651.00,13757.00,20534.00,428.00,-731.00,-29.00,20260.00,19197.00,21943.00,19631.00,2173.00,139.00,-2747.00,6879.00,392.00,1798.00,-1246.00,0.00,-36.00,-939.00,784.00,-1323.00,149.00,-549.00,414.00,-2.00,416.00,-13.00,5289.00,1286.00,-67.00,186.00,9.00,0.00,-262.00,9625.00,3446.00,-82.00,0.00,3528.00,5000.00,3742.00,1042.00,216.00,530.00,4629.00,-4636.00,130.00,526.00,123.00,1646.00,-1242.00,1064.00,2140.00
1968:Q3,19821.00,8359.00,4844.00,14070.00,20688.00,550.00,-738.00,-36.00,20536.00,17044.00,21832.00,20076.00,1613.00,142.00,-4788.00,6729.00,83.00,-152.00,410.00,0.00,-46.00,-789.00,468.00,-748.00,31.00,-540.00,-457.00,-1.00,-456.00,32.00,6797.00,1599.00,-748.00,200.00,8.00,0.00,-956.00,11517.00,4829.00,1528.00,0.00,3301.00,623.00,548.00,-451.00,526.00,-476.00,5868.00,-101.00,140.00,634.00,55.00,1762.00,-1183.00,3492.00,1882.00
1968:Q4,20413.00,8615.00,4881.00,14417.00,21335.00,640.00,-1013.00,-22.00,20983.00,17719.00,22468.00,20894.00,1711.00,-137.00,-4749.00,14243.00,-245.00,2685.00,517.00,0.00,100.00,1759.00,28.00,1080.00,70.00,581.00,1209.00,-3.00,1212.00,33.00,3629.00,983.00,3573.00,231.00,7.00,0.00,3335.00,18992.00,2783.00,-679.00,0.00,3462.00,7638.00,5851.00,788.00,999.00,-578.00,6891.00,1400.00,133.00,725.00,50.00,2041.00,-1366.00,3264.00,2146.00
1969:Q1,20182.00,8745.00,4757.00,14797.00,21477.00,609.00,-1233.00,-20.00,20873.00,21930.00,23661.00,21599.00,2135.00,-74.00,-1731.00,7897.00,269.00,-775.00,-1364.00,0.00,1081.00,1702.00,1108.00,440.00,336.00,-182.00,-971.00,23.00,-994.00,56.00,5018.00,1537.00,1344.00,262.00,10.00,0.00,1072.00,9628.00,4068.00,631.00,0.00,3437.00,3014.00,1172.00,1029.00,813.00,337.00,-19.00,1187.00,339.00,702.00,-4.00,2654.00,-1948.00,-1057.00,3417.00
1969:Q2,19492.00,8480.00,4790.00,15153.00,21375.00,657.00,-1305.00,-19.00,20746.00,17829.00,23681.00,22063.00,1720.00,-102.00,-5852.00,7898.00,-47.00,3799.00,-3099.00,0.00,-256.00,-1320.00,599.00,-1450.00,-169.00,-300.00,401.00,37.00,364.00,25.00,6267.00,1834.00,294.00,295.00,13.00,0.00,-14.00,13750.00,3315.00,34.00,0.00,3281.00,7265.00,4494.00,3208.00,-437.00,421.00,5053.00,-3297.00,257.00,736.00,7.00,3297.00,-2568.00,2917.00,3611.00
1969:Q3,18639.00,8139.00,4703.00,15487.00,21284.00,643.00,-1234.00,-18.00,20711.00,18406.00,25108.00,22740.00,2452.00,-84.00,-6702.00,7910.00,-191.00,545.00,-1068.00,0.00,922.00,-2045.00,400.00,-2163.00,-32.00,-250.00,-75.00,41.00,-116.00,-19.00,8265.00,1630.00,-54.00,309.00,23.00,0.00,-386.00,14612.00,3588.00,864.00,0.00,2724.00,2538.00,-579.00,3320.00,-203.00,990.00,6210.00,287.00,245.00,754.00,-2.00,2992.00,-2236.00,2305.00,5058.00
1969:Q4,18108.00,7980.00,4776.00,15797.00,21148.00,737.00,-2098.00,-20.00,19808.00,14859.00,24414.00,22842.00,1644.00,-72.00,-9556.00,10536.00,-445.00,2036.00,127.00,0.00,443.00,139.00,422.00,-140.00,107.00,-250.00,1012.00,35.00,977.00,-7.00,3273.00,573.00,3385.00,304.00,23.00,0.00,3058.00,20091.00,2111.00,-422.00,0.00,2533.00,6911.00,4469.00,1722.00,720.00,1658.00,8260.00,121.00,339.00,691.00,38.00,2732.00,-2079.00,4949.00,5364.00
1970:Q1,16246.00,6873.00,4568.00,16083.00,20887.00,660.00,-2198.00,-26.00,19376.00,16545.00,23090.00,23055.00,67.00,-32.00,-6545.00,4143.00,-1.00,-2432.00,696.00,0.00,451.00,-188.00,528.00,-391.00,-200.00,-125.00,-1064.00,-42.00,-1022.00,-21.00,3998.00,2121.00,583.00,242.00,-225.00,0.00,566.00,10688.00,4757.00,1688.00,0.00,3069.00,13525.00,-2131.00,3558.00,12098.00,1317.00,-2258.00,218.00,561.00,-7432.00,10.00,2976.00,-10418.00,2830.00,4401.00
1970:Q2,16120.00,6878.00,4621.00,16364.00,20984.00,875.00,-1145.00,-32.00,20746.00,15610.00,24247.00,23200.00,1027.00,20.00,-8638.00,5124.00,48.00,-1294.00,963.00,0.00,-2503.00,1471.00,276.00,810.00,10.00,375.00,298.00,8.00,290.00,139.00,2731.00,2503.00,768.00,211.00,1.00,0.00,556.00,13761.00,5579.00,-149.00,0.00,5728.00,6748.00,3313.00,2592.00,843.00,1195.00,2880.00,-2792.00,207.00,-56.00,-160.00,3087.00,-2983.00,5137.00,4408.00
1970:Q3,16244.00,7006.00,4511.00,16639.00,21367.00,783.00,-1562.00,-27.00,20614.00,20287.00,24780.00,23332.00,1483.00,-35.00,-4493.00,3666.00,-79.00,1125.00,14.00,0.00,-1196.00,-545.00,1.00,901.00,-322.00,-1125.00,390.00,6.00,384.00,-91.00,2893.00,1634.00,-479.00,215.00,1.00,0.00,-695.00,8159.00,5826.00,466.00,0.00,5360.00,-1257.00,1799.00,-3255.00,199.00,1106.00,1923.00,105.00,347.00,109.00,170.00,1954.00,-2015.00,327.00,4975.00
1970:Q4,15063.00,6529.00,4595.00,16910.00,20848.00,717.00,-1647.00,-40.00,19959.00,16749.00,22623.00,22714.00,-152.00,61.00,-5874.00,8507.00,-343.00,3553.00,22.00,0.00,171.00,568.00,956.00,-683.00,45.00,250.00,989.00,6.00,983.00,-49.00,-1179.00,863.00,3912.00,254.00,2.00,0.00,3656.00,14380.00,5371.00,-228.00,0.00,5599.00,1399.00,3061.00,-2425.00,763.00,2076.00,5321.00,-163.00,277.00,99.00,128.00,1476.00,-1505.00,3209.00,3422.00
1971:Q1,17545.00,7453.00,4728.00,17174.00,22538.00,881.00,-902.00,-41.00,22557.00,22541.00,25794.00,23171.00,2126.00,497.00,-3253.00,5946.00,284.00,-4099.00,2197.00,0.00,1084.00,107.00,565.00,-548.00,-160.00,250.00,1011.00,5.00,1006.00,-67.00,1858.00,2230.00,1341.00,245.00,1.00,0.00,1095.00,9199.00,6666.00,1200.00,0.00,5466.00,439.00,-2010.00,1306.00,1143.00,1982.00,-1917.00,1702.00,174.00,153.00,146.00,2127.00,-2120.00,17.00,4158.00
1971:Q2,18104.00,7640.00,4396.00,17502.00,23570.00,654.00,-1167.00,-30.00,23087.00,19298.00,24975.00,23614.00,1500.00,-140.00,-5677.00,8078.00,20.00,725.00,1280.00,0.00,-1312.00,1362.00,-163.00,1395.00,-120.00,250.00,492.00,-20.00,512.00,11.00,3345.00,2269.00,-114.00,234.00,1.00,0.00,-349.00,13755.00,3942.00,-1477.00,20.00,5399.00,5502.00,2919.00,1430.00,1153.00,3315.00,2066.00,-899.00,116.00,-287.00,25.00,2010.00,-2321.00,3789.00,2571.00
1971:Q3,18665.00,7386.00,4752.00,17896.00,24422.00,926.00,-1402.00,-31.00,23977.00,21884.00,25489.00,23911.00,1734.00,-157.00,-3605.00,11271.00,137.00,61.00,441.00,0.00,1057.00,23.00,719.00,-919.00,-27.00,250.00,254.00,21.00,233.00,25.00,5379.00,2239.00,1655.00,263.00,0.00,0.00,1392.00,14876.00,4194.00,578.00,33.00,3583.00,2396.00,1756.00,-281.00,921.00,3840.00,3286.00,1332.00,-317.00,145.00,68.00,1648.00,-1571.00,2094.00,2468.00
1971:Q4,19219.00,7516.00,4269.00,18352.00,25787.00,571.00,-1113.00,-37.00,25281.00,21593.00,24947.00,24683.00,404.00,-141.00,-3354.00,16251.00,-5.00,1848.00,244.00,0.00,14.00,3870.00,765.00,2846.00,9.00,250.00,920.00,19.00,901.00,-19.00,1830.00,299.00,7250.00,334.00,2.00,0.00,6914.00,19605.00,3205.00,-1187.00,33.00,4359.00,2615.00,1794.00,-563.00,1384.00,2298.00,10229.00,955.00,303.00,0.00,102.00,1100.00,-1202.00,3688.00,273.00
1972:Q1,20447.00,7984.00,4975.00,18872.00,26360.00,1191.00,-1454.00,-43.00,26140.00,26256.00,26436.00,25812.00,784.00,-161.00,-179.00,11131.00,187.00,-2327.00,2231.00,0.00,1488.00,-575.00,1113.00,-1850.00,-88.00,250.00,-1269.00,-2.00,-1267.00,-10.00,6417.00,2600.00,2389.00,411.00,0.00,0.00,1978.00,11310.00,4106.00,1291.00,40.00,2775.00,4979.00,588.00,1314.00,3077.00,2258.00,-1167.00,1312.00,-159.00,-19.00,151.00,461.00,-631.00,-116.00,1529.00
1972:Q2,20630.00,8010.00,4947.00,19351.00,27023.00,1131.00,-1462.00,-53.00,26745.00,22850.00,28563.00,26560.00,2162.00,-159.00,-5713.00,9159.00,205.00,-3.00,584.00,0.00,546.00,-941.00,831.00,-2007.00,-15.00,250.00,520.00,-38.00,558.00,15.00,5331.00,1569.00,1333.00,492.00,1.00,0.00,840.00,14872.00,4567.00,588.00,167.00,3812.00,6072.00,4373.00,276.00,1423.00,3428.00,2788.00,-2141.00,354.00,-196.00,76.00,-825.00,553.00,3895.00,3002.00
1972:Q3,21688.00,8376.00,4928.00,19787.00,28171.00,1145.00,-1455.00,-67.00,27928.00,22886.00,29889.00,27152.00,2742.00,-5.00,-7003.00,11475.00,194.00,2917.00,-1383.00,0.00,-1008.00,339.00,294.00,-372.00,167.00,250.00,424.00,72.00,352.00,15.00,7444.00,2006.00,527.00,512.00,0.00,0.00,15.00,18478.00,2845.00,-365.00,173.00,3037.00,3318.00,1819.00,-378.00,1877.00,2596.00,8483.00,1567.00,290.00,-621.00,111.00,-1296.00,564.00,5042.00,3173.00
1972:Q4,24134.00,9425.00,4822.00,20181.00,30068.00,969.00,-2239.00,-31.00,28829.00,36516.00,31029.00,28485.00,1892.00,652.00,5487.00,36682.00,352.00,1793.00,949.00,0.00,585.00,3086.00,722.00,2053.00,61.00,250.00,996.00,-45.00,1041.00,-21.00,7214.00,851.00,20877.00,471.00,4.00,0.00,20402.00,31195.00,1938.00,-793.00,168.00,2563.00,11421.00,5905.00,2656.00,2860.00,2640.00,13071.00,1697.00,384.00,44.00,185.00,80.00,-220.00,-7687.00,3200.00
1973:Q1,27106.00,10164.00,4922.00,20531.00,32551.00,1445.00,-3957.00,-39.00,30078.00,30055.00,34073.00,29731.00,3132.00,1210.00,-4018.00,16979.00,550.00,-3879.00,3693.00,0.00,3826.00,-1600.00,-977.00,-934.00,61.00,250.00,-2698.00,38.00,-2736.00,98.00,11927.00,3593.00,1469.00,482.00,1.00,0.00,986.00,20997.00,676.00,-1097.00,321.00,1452.00,14034.00,9402.00,2233.00,2399.00,1751.00,1489.00,2113.00,576.00,358.00,-27.00,205.00,180.00,22.00,5479.00
1973:Q2,27435.00,10146.00,5145.00,20943.00,33087.00,1840.00,-5263.00,-37.00,29700.00,19854.00,34205.00,31096.00,2920.00,189.00,-14351.00,17631.00,283.00,5.00,2296.00,0.00,-169.00,-225.00,179.00,-1188.00,159.00,625.00,989.00,36.00,953.00,86.00,11003.00,2699.00,664.00,493.00,3.00,0.00,168.00,31982.00,3743.00,161.00,535.00,3047.00,16686.00,8287.00,1838.00,6561.00,2169.00,11177.00,-1874.00,774.00,-693.00,-61.00,1573.00,-2205.00,9846.00,6382.00
1973:Q3,26924.00,9727.00,5356.00,21414.00,33254.00,2343.00,-4670.00,-37.00,30964.00,20359.00,34788.00,32101.00,1587.00,1100.00,-14429.00,16860.00,-276.00,1652.00,-608.00,0.00,3156.00,-2612.00,196.00,-2836.00,403.00,-375.00,115.00,12.00,103.00,-46.00,12698.00,1846.00,935.00,504.00,4.00,0.00,427.00,31288.00,3449.00,303.00,489.00,2657.00,16285.00,3393.00,1978.00,10914.00,1287.00,8488.00,1805.00,476.00,-502.00,192.00,1324.00,-2017.00,10605.00,6204.00
1973:Q4,28672.00,10372.00,5327.00,21945.00,34918.00,2080.00,-5679.00,-44.00,31363.00,21829.00,38152.00,33016.00,4830.00,305.00,-16323.00,26678.00,600.00,3618.00,-648.00,0.00,1761.00,1541.00,1243.00,559.00,376.00,-637.00,1086.00,12.00,1074.00,97.00,5246.00,2316.00,11061.00,514.00,2.00,0.00,10545.00,43001.00,4501.00,2047.00,451.00,2003.00,16500.00,3869.00,1652.00,10979.00,2676.00,16953.00,1740.00,734.00,-103.00,-129.00,2520.00,-2493.00,9534.00,8913.00
1974:Q1,29349.00,10070.00,5069.00,22535.00,36745.00,2132.00,-7942.00,-49.00,30983.00,31390.00,38107.00,33820.00,3452.00,835.00,-6717.00,13007.00,400.00,-4062.00,2168.00,0.00,1210.00,648.00,1336.00,-1514.00,295.00,531.00,-948.00,73.00,-1021.00,53.00,12612.00,-1110.00,2036.00,527.00,1.00,0.00,1508.00,19724.00,4969.00,853.00,411.00,3705.00,8488.00,4203.00,2312.00,1973.00,1555.00,-116.00,3020.00,1681.00,127.00,94.00,2705.00,-2671.00,-407.00,9304.00
